path	git_blob_oid	sha256	size_bytes
reorganization_r0/TEST_BASELINE.json	beaf585ee14421ce1b44aad1a125a19f3148a914	ee408c03af4a60ad02972bab64676016c80466daf6e696b6db839ee19d86bedb	363
reorganization_r0/TEST_BASELINE.txt	165b451d00e5867150ad25035b592bbcc2ab41ce	25d74def69f1e256ef5fc4a4833670f06d3faf42c2105b8a1dd2954251733607	10752
reorganization_r0/build_navigation_outputs.py	cca25af5b26a25bd9e3698ae9e81336b66a12b99	89d583badbf3a37be578abe7943d37e3823708aad79202cbb59a78044935334c	7687
reorganization_r0/build_r0_inventory.py	2f0a9e141fdf00133efac02ec8907ee8bf14211c	f640a0fe568a811eeac13df11ba54279c983c7d4a3217f38f16844d32682aa46	39359
reorganization_r0/run_test_baseline.py	c9d7438f447fc8b50f409240e5ce679a23f04d42	1bdf880bbd9459464bae993fc1212a845a47f76e1446eacb436d84e06ad3bcc9	2235
reorganization_r0/verify_r0_inventory.py	bb21cb7c7d1ebd4c657fa0c9ca861f7b7d546357	3b69fe3a649f153c63d23da74475e82a5725133df87c1869111c66ee0772b383	18648
reorganization_r1a/ADJUDICATION_SUMMARY.json	d5d0af1f25c72adfa491e1c706553e6829c473c3	12fcdf6479ed730b12a41ee6e914b8bc76b5930f2abe8a54487e3e0393b63ad0	1220
reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	bc0dd3d9bb1766808643800ac5737fd8bec61078	e03fa5c36ea685493fde632e5504c9cadd41debcce319a8486bd311b37fb5c07	35916
reorganization_r1a/ELIGIBLE_BATCH.txt	4b4e107ab747e642b70ec459073fefd2e35f419f	8a919bd952528bebba860adeea99664dba9c2443d7d7492258dd984eb42f37b3	594
reorganization_r1a/INBOUND_REFERENCES.tsv	6339b64d641d6a72dca5f6a4c0e885baac16ea9b	2718fecb4ebd2b6c0149757caec6c03b8d878538852b0e45dda484f33f84d060	332227
reorganization_r1a/MIGRATION_VERIFY_RESULT.json	a3cb5f80bd7993af6c0e39139d6d5f1eeafedc82	ed3799dfe6863748014b689baf62f6301f9e277e0f4342e2af0887d79b6fd453	2741
reorganization_r1a/MOVE_MAP.tsv	3cbb35458d14550ed817fbc0f9782b8c8c1eff8e	f4b59869f5885475655ee94abd87db8eb91e27893db85a93f83660b61ec0c4d7	7124
reorganization_r1a/POINTER_REWRITE_PLAN.tsv	1d1fd56b9f8d9f6fbe7678058ce90e650a0ec8f4	f8db715b4d5521f1cfb99e7bb4b89966268a52928e488f38ec10fe43a380831c	11315
reorganization_r1a/POINTER_REWRITE_RESULT.tsv	9991e9303c74ce1829e0420d7144c00c45db27b8	93f5f5541e70d84c2c240ad85ee56dd4a190575d604e413154375673944d9901	6104
reorganization_r1a/POSTMOVE_POINTER_CENSUS.tsv	061e473c0715b18ed0fd4a9687cdd88968fb0a25	050c1923dc031368457bd7b2f00ec717b009ab84f22a29eab4eccdf5f39950a8	432401
reorganization_r1a/PREMOVE_ADJUDICATION_REPORT.md	d53cf4ea3b49ece926ccbd83a3bf9c978d39d4c5	ef565d472fd673466559f7e37f3654c13d4b34068c7b350b169bad0dc149fa86	16735
reorganization_r1a/PREMOVE_HASHES.tsv	edae2901aff4ae2b60ede820e72bf51be2716ef5	7e6a70e7103da44cfbbfade17fb7adac6a3b88d38e9bfc9a8c9b65bfeb5fad52	3520
reorganization_r1a/PREMOVE_VERIFY_RESULT.json	dafdddfd831649e50e940a4e8fcfda4ec0cf9ba4	7dbfe1044f75bd3c15d4dab291ce8cafcc5c6f76f17c128304e3d9ec820b3d59	480
reorganization_r1a/PROPOSED_DIRECTORY_TREE.md	d76eb2ea7227d48997a783346bfda1a2d18859b4	475c09d2049b8a5cdecdadd0d1522408e1a5d35986bb2d1d02de4be5ffc13fc5	2874
reorganization_r1a/R1A_AUDIT_REPORT.md	3fc31f667763325d301a823c103dfa9080b136f5	845fa22cd366ff9164e29f92f8f87296185f9b1f55701b0305be15dc3853fc39	8565
reorganization_r1a/R1A_PREREGISTRATION.md	74fa3d1492bd0d24ae73685ef34a15679dbcf4f4	58d9e387348e3e31c5e2b6282122cc4283023a8afec9fa36d3737f3551a3c07d	5037
reorganization_r1a/README.md	31bcfb9d7fc28ce8bf037bd446df0bf437ec8be7	5791e223d6df05c83c82b88a34904cd485cb0f5ad730902407e65dc8cc1c31a4	3629
reorganization_r1a/TEST_BASELINE.json	6f9860c09b9d1196d5ce4b64b0627bb44ed565fb	c9ade7b6ad1f88118ac2941b2d75f2b894bd08ca242d4e22e46f57fe92e81888	349
reorganization_r1a/TEST_BASELINE.txt	2a75e8af3ac8c443284ce5c0c80eb8e47b90d33c	274b37b3d0d7642e121b084a693f87394aff4a66ce189965f6e0960db47296cc	10752
reorganization_r1a/build_r1a_adjudication.py	e0911f5e0f0639187f2d8d7978686908ad53d41a	64cd2d0ecc2e1d3fac4adf6f3c8e8fea0a6095ea887b213cbce0e502c923365a	21150
reorganization_r1a/correction_2026-07-18/CENSUS_VERIFY_RESULT.json	a21632c351d748b4924f64bdf1905a63c4543a88	f5ac931034a8fe914448c365e60d7c5972b39300d0aee616032b37164f293fb1	2493
reorganization_r1a/correction_2026-07-18/CORRECTED_CONSOLIDATED_ADJUDICATION.tsv	f8ca6b291f57e05840246fd6b684596b5799ec27	20a473baa23b8f97557008965cb2c73be724d4ef68e2a8a86068ad979e7434e4	37910
reorganization_r1a/correction_2026-07-18/CORRECTED_CONSOLIDATED_POINTER_PLAN.tsv	e3778690bc2095ebf4b257214d360d06741e9315	2d6145dff277194e08e2c4a9d7a831e7dd5923f743dcc32cf82c15d64c9772e3	13075
reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	c52bba027f409f2c494b0db2845e05694c449b38	df48158c5ffbca1384e55797a9eb9838108df323d20a5743e3ab8341672f6aae	256975
reorganization_r1a/correction_2026-07-18/CORRECTED_POSTMOVE_POINTER_CENSUS.tsv	f6f51d099ac57b4a70eaa95cd068a9934d87d00b	c54bb7e090cfcf5a886a1b45cbe594074a99537663f38ceff14bd97e80ef18a6	1003054
reorganization_r1a/correction_2026-07-18/CORRECTED_SUMMARY.json	06a7e371a48b68cd70a9b06c9b813e4df3b84d56	82faa708e400512b6db0db1c830aae7644c5c9a599b21c0aafc684832a46a6c8	659
reorganization_r1a/correction_2026-07-18/CORRECTION_PREREGISTRATION.md	7feb87d6adc9e3a021a65c44fee8a70194092d7b	5fc86790fe6a0293dbcf84009cbb28a415b0f27d89dd32c0e3f2401546a97087	4417
reorganization_r1a/correction_2026-07-18/FINAL_VERIFY_RESULT.json	99cc2763711602784bf7fdacab4833512fb4e6e7	b98d6558e4f4038a96f4b4d411778eec1362dde2602e2b3c6f152db3c8bf65c7	8726
reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	9717682f73fa7cb2cdee55ac843d08540b765484	cac0bc4e81f04091b1cf1a351fa42d6f01176cbc502ac3dae893c9179a5f5c16	80283
reorganization_r1a/correction_2026-07-18/OMISSION_LEDGER.tsv	1801899b99683a51a00f2e973d4c1d24efb5dcd4	87f15427f1e6f4e745cf2179ef9b456ee6001abd7a1e422ddf41c2b0587048c0	3265
reorganization_r1a/correction_2026-07-18/POINTER_CORRECTION_RESULT.tsv	0b26c91a728bd027650c33b285e6215027cdccf6	d777fd08cf166869a2d3e6895bf57bed60dfb7a3b5151ede6a8016b22cf830ac	862
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.json	6f9860c09b9d1196d5ce4b64b0627bb44ed565fb	c9ade7b6ad1f88118ac2941b2d75f2b894bd08ca242d4e22e46f57fe92e81888	349
reorganization_r1a/correction_2026-07-18/TEST_BASELINE.txt	165b451d00e5867150ad25035b592bbcc2ab41ce	25d74def69f1e256ef5fc4a4833670f06d3faf42c2105b8a1dd2954251733607	10752
reorganization_r1a/correction_2026-07-18/apply_pointer_correction.py	ab2dc291c9899012a65b08d4c3301426801a9009	76bc757191184cbfa6eae03e5b6df2f57d10cfb6c8c969ea5da65ccc3b0ac45a	2639
reorganization_r1a/correction_2026-07-18/build_corrected_census.py	c286c3308b36098fce596ba4cf81add7fc7fee0f	107093432920a4240e7fa13d913033ee8aeb8d0a6362ecc517f41377aacb4a87	12080
reorganization_r1a/correction_2026-07-18/reference_boundary.py	a77c57fc2b060f4254159065e60a53c9cb745a3b	1a20d563c1aae476d56ade647262626acacd0838ea9adee918c446ec7679cb8d	1697
reorganization_r1a/correction_2026-07-18/verify_corrected_census.py	cf1f86d67fb3d13d2b3f17a6aa2f38459408a7a6	a4d63bd6d8ca482a94ab6813848317debde2fc18aa633bad493c7a62e411647f	10909
reorganization_r1a/correction_2026-07-18/verify_correction_final.py	b4c4edb63dd6f2ab137e9bb863ba207714dee521	fd1e64d178419f71fbbbd97878a2970f540a94584151a5ec391efa39aaef18ef	17250
reorganization_r1a/execute_r1a_archive_batch.py	fe38813f7416764f6a09dc0043402ad27b2ea216	a876cf9a352f0ad25487731b5a26d352f9c33d90741082d19b8877d5e7be4e7d	6155
reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	43b317c9b72331f97bd1a5406df95d3b708d9014	40002faf10c08c9d61190e4080fe0d0a554d2be34f30e73a85d3732bc952caf3	2728167
reorganization_r1a/postmove_census/DEPENDENCY_SUMMARY.md	f59676c0dd753a98f7f2efe8a00955cd81bf6cf1	a9fdc7a7fc30c5dd4c96f9476bc30ad66da40d1326332cf5e3671225eedad1f3	7172
reorganization_r1a/postmove_census/DIRTY_WORKSTATION_INVENTORY.tsv	c55c9f5df22544ea56fb212823da26931d2a463f	9c4f6d9a3734c121c4960fd04d41d9f898f1ec16370775dfb41b9a5c872dcd1f	5438
reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	82b9f3db607c7d8df3469a789048d1b9d167abf9	4a88ea647eca10c62b52ff49f858bdb66d29b2aad38bcc1a3872ddd751bc874f	823882
reorganization_r1a/postmove_census/ROOT_RETENTION.tsv	695a2caa912a831cbf7360effc3c91cb5d542ef0	79a8a771a35a99e4a1d0ab986c054ca25d323789f9d6da28adfd6f3fc2accd8b	42417
reorganization_r1a/postmove_census/SCAN_SUMMARY.json	131d449293f9ee8a5527e455e0477eab301a97e1	1b63ebbae1647ddbf63b59da3dba2f187c2a7186f0acb71f2ea4b930f7f4afa7	3331
reorganization_r1a/postmove_census/VERIFY_RESULT.json	110ffcac31c022bdade71100e3acb67b38bda1cc	df3ec345f6b9a99c930f5b358cb1022b09e5c26bde4acafc49a8b9f30ef7c239	3272
reorganization_r1a/run_r1a_tests.py	b63036a6e5f66071e558ee27ace5754c2638a2a9	b782a629e5319fd65b390020f082acb57b04cf22679515a6591d07acc0fa6f50	2148
reorganization_r1a/verify_r1a_adjudication.py	0264d03e427f93cf6350e9194b2ab25c9e4add58	8db5f22661e788614b2f169e91c0f7ec2f904fb9a418229eee5d165d1da85fb1	9220
reorganization_r1a/verify_r1a_migration.py	2b087bb21734ae59b731d26dbb68594e1bec7cf1	c7e6eda9cc4a5db06643612f149cf1e4c4473343442ee915ff59fde75df4cb83	18204
reorganization_r1b/BASE_ROOT_MARKDOWN.tsv	a3bf162601b1448b8e5d03aeee3ff39389cd71e8	946801ff08ec96bc01584142f0786e24be2592c63dde209aa5b12a108a062e9b	162781
reorganization_r1b/CURRENT_FRONTIER_REFERENCE_REGISTRY.tsv	1c9ab96f8736b306075703d6fa1d4df27b8e6585	a1dd79633923ddf65700078692ccb0e690573fc162b4b38d67b6e5d7c6e6d2cb	4403
reorganization_r1b/DUAL_CENSUS_COMPARISON.json	6961fd0e9cfb8e5eacd56152d7e2eb0b866c199e	66d321b17533f8a1b70c118f6bfe198eba5c61812f0bb1b3513a55956c07f363	1213
reorganization_r1b/FINAL_VERIFY_RESULT.json	a6a4a828305f584678cd105a80f2669dad1fcf7d	39995b8af560c37b4918114820101397236863e7dfdf9a5b220d7908471f4a2b	2365
reorganization_r1b/PERMANENT_ROOT_REGISTRY.tsv	fb3dade7dbbab1a065e3b5287b3681c0d64cfad5	01c68bdde03b4200f8692374192b1c1622400f7a25683c86c3e27a42994cac18	1380
reorganization_r1b/PREREGISTERED_CANDIDATES.tsv	0c4ca1e07db0963d34042419ada41febd04f9a62	c00a8fcd2f612ddd5af23f8e7d13f97feb8a9d3915ec1f6a523a9098db09cf02	41112
reorganization_r1b/PREREGISTERED_INPUTS.json	6708a36ded7e9d062b122d417ad5e5ec5bfab1a8	e620ca39b1b84a7f8bc8899c611b073bfd1e55b694453a406ebfdc9c28a6b31a	1250
reorganization_r1b/PREREG_VERIFY_RESULT.json	7a858e184fb66b35e513d4c48276f04a930058c7	7b78bb0f331ef920f2a9c845a459c07e9868a80f4d59be8badcfb68993f4cb4a	519
reorganization_r1b/R1B_AUDIT_REPORT.md	e1f45be4393e828b5718813d934da603df0b6abc	d7b3a4c605c028bfdb90a9cb4ed19f092710d0420ae1676c34100b64059452fe	3328
reorganization_r1b/R1B_PREREGISTRATION.md	34398c968c37bd94ed146604d8fe6beccd387142	b8e65e993bb0bfd233807ff47e77a9ebbf087c556653b9ed99c7456582946004	9501
reorganization_r1b/README.md	1683fc55d2dc49012a5ae4b56a04fb71dd9907a1	2406b62730d39da4f0caab392f79796b8135062323026d6628ae6f1b661579bc	1222
reorganization_r1b/adjudication/ADJUDICATION_SUMMARY.json	05c709b3a5142e6c88da18ddb359ec089f142e0b	4cc2650b58e69ba6a31d85cc884da9dbf5967a93764ad8bb7ab06601577c9ffb	600
reorganization_r1b/adjudication/ADJUDICATION_VERIFY_RESULT.json	805ba056ecb5fd9fdb44505f50664479e14f6183	80562e93a42c0ec449c2720950ef736da1230ea8d90527815e44379dd735ffb9	933
reorganization_r1b/adjudication/CANDIDATE_ADJUDICATION.tsv	e8471135d60f83bafed37dd35bcb09fb85503290	f235dff295d8bb7ab6c258be1836d5066b09b0bcee669ce132bbcb8c1f4d1824	120348
reorganization_r1b/adjudication/COLOCATED_REFERENCE_PLAN.tsv	c9cdb6f948709e55c38d2b23c82133fe6337c474	2e8041fc2878ea871c17fe45d3dff8cede0ad4788ee0669db520249a49d79c7a	187
reorganization_r1b/adjudication/ELIGIBLE_MOVE_PLAN.tsv	af26e8095a7aabcc7eea9def19940cc3ddb1f882	e19e489c59f8324d35a93a334c4918123e74d82a311b43ce632fada3d70fbe6f	420
reorganization_r1b/adjudication/FAMILY_MAP.tsv	285ee473f703960944dafcfeb7379cc23377e40b	8747f6a721725019ea4c10f3cf1c5f7106183ac8a8d2879492f4c110e9f154d6	3072
reorganization_r1b/adjudication/POINTER_SUBSTITUTION_PLAN.tsv	1426b9a6764b6d9838a779aa1336705b96249610	3cf4defdfa7ed8864e363d50956b69a10c205718c779eeba2cbd65c53c12357e	190
reorganization_r1b/adjudication/PREMOVE_ADJUDICATION_REPORT.md	7e21481a7cc88f5564e9cd1259b3d6db9c7d33ab	8451d919689bd6b9aa7e482de23c01bef5d9be032664d1da9503b470f6482c64	23320
reorganization_r1b/adjudication/TEST_BASELINE.json	79b9fcaef00e4ce7efcf8ddd3d3f9dcaf8d0b100	fc4fcca9f1f77e397dee17ed38d57625b9570b62daa7ff302e2474a92112f281	344
reorganization_r1b/adjudication/TEST_BASELINE.txt	ea47c46bf662d5696a28e4463aa7264433d318f0	430ba48f6d6b373438dec6fe668beb16c55dfa44ec299f71e343f88b79d1cc0e	10753
reorganization_r1b/base_census/BASE_CENSUS_SUMMARY.json	896e65f7d5a46df762f72f009a5ae4f6c90120fa	f5bb769b46955413691df8f766d79d606af68fa1ab58711b727fe044d927ce25	1398
reorganization_r1b/base_census/BASE_CENSUS_VERIFY_RESULT.json	f806b03b54bf8f0068e50dedf07019f63fd1b0e9	3a3018fb42ff39a155c263834cd91c6f3a81185f6c303c42cc5e2ba9d7db3fb4	638
reorganization_r1b/base_census/BASE_INBOUND_REFERENCES_FORENSIC.tsv	0208bc4db691abd5021dca81d4f96be58ebb0bff	9840d60d7dc960b2e76f3751259a4360b722efbe48fd7dafec87d7a1be6008d7	5267718
reorganization_r1b/base_census/BASE_INBOUND_REFERENCES_OPERATIONAL.tsv	ddbb001ec834e9e50211fa7f98a7f10df6bb593a	7484c3aede9ad2654b094b89da5e6866bd840200418d90007bd807634ac36640	740435
reorganization_r1b/base_census/CANDIDATE_EVIDENCE.tsv	638f19e324ce444e099b609092aef28a7aeb47eb	f8976d16fcafdfd1b8814dbeb111997b64cecaeb9148e0343fde54b8436690df	102376
reorganization_r1b/base_census/INBOUND_SOURCE_IMMUTABILITY_REGISTRY.tsv	eb574ac5031d15e8c42732cb7b722317dee9b9f5	886ce87be95dd4e979e0e5a101a263b1aeae3da0d66e2099a0117c8cfa8762a9	113758
reorganization_r1b/base_census/LITERAL_GIT_GREP_COMPARISON.tsv	5e082e11ccdfd4385e1080df793459fa8f57a386	33ef95c4b4f149ebee8cb82ba5630eb6c72d6bc7815c3e87d38f08a544963d5a	2207841
reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	5f42c295d76a4003b046f969a5bec8cb71f41f59	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3	3238618
reorganization_r1b/base_forensic_census/DIRTY_WORKSTATION_INVENTORY.tsv	c55c9f5df22544ea56fb212823da26931d2a463f	9c4f6d9a3734c121c4960fd04d41d9f898f1ec16370775dfb41b9a5c872dcd1f	5438
reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	c4f094e34b17c45f77bd5816f800e074ee701412	1fc20eca48f942bc7079f4e33aac0c51becca41818c7a15c27a43d23b3efb295	990940
reorganization_r1b/base_forensic_census/SCAN_SUMMARY.json	9a13f0ee4da9417dfacffea6921f8ed7e1bf8301	41c1ea8ac0de8d946749e3b9b85bc65a1d665422d348093b6503a8db89b80ac3	3333
reorganization_r1b/build_preregistered_inputs.py	04a43258dd56e897290cf38f943476ae9ed490ed	935e447d96ac819f43864d64b70d87a8402178cc9495479cbc5a9ba544163ab8	10486
reorganization_r1b/build_r1b_adjudication.py	6b92832396069df60e16b88eb80f4e0da96a9e8a	37418738a7b5f5140179e57edd02a2790ed1fcdbdf6d9036be3d64c8fc18c07f	15708
reorganization_r1b/build_r1b_base_census.py	89c9726c97345cca81a9b4f56f60b5cfe193f589	4de780694259f4be6531b3b09a7de1fda3505e58d0abffd2a946d4ae32a045e0	16067
reorganization_r1b/build_r1b_postmove_censuses.py	4bc94d03b86d04e4771afc2db30978fe77b9975a	8227a2f8eb772421b211dc1a9d80d7c1ac8ed2dfcc6579d83e5495f638924573	5556
reorganization_r1b/execute_r1b_migration.py	0d625eab97ef3dc2de1ecd14dfa57c70c35ab644	8e3d5ecbc73924af0e46d14a8197595b26aada4ddd7296f3f3c9e62bfa216801	5507
reorganization_r1b/final_validation/TEST_BASELINE.json	7c1ac034e2800fb8359fbebbce040fcd001e58ca	e035d756e06f70ab630b0a676016aaf77409446810ec0b946375749446ec8cf6	291
reorganization_r1b/final_validation/TEST_BASELINE.txt	09b1978536233bfc1f4a28bc48a45a5bb8a2b7ed	aaed1b5ed8260926e08ae964466a872cc67e67ebda9fa3efeea8ef720a557bb3	10753
reorganization_r1b/migration/COLOCATED_REFERENCE_RESULT.tsv	b5c7a9b7f797eb8af49dc714d17f9ea4d031696b	d0bff763935eade86ee55c217cc39e19317c6dbf5fa1810291516a184c7c5af3	209
reorganization_r1b/migration/MIGRATION_RESULT.tsv	ffa054b6b8d81b4d3f1cf60e4b505a2081cc605f	1463bb8d2bb5dbd5c96194e2913febfc34be0ea333e051513bba3c9b56eea49a	690
reorganization_r1b/migration/MIGRATION_VERIFY_RESULT.json	7e1037acaad9951abb609a2434b95124059df378	aa16b6b10442582be15768353328a032094a7ba9756ab352b66d796fc2ec2ba1	2983
reorganization_r1b/migration/POINTER_SUBSTITUTION_RESULT.tsv	0f9ea66cf97f423d1169ef976f38af7e810f90c7	065354f8fe8b507b321c21afad45973397a36047378dd1512dff3a1aead74e97	303
reorganization_r1b/migration/POSTMOVE_POINTER_CENSUS.tsv	accfd8fc80342910f20116e52e54bfe403535ced	b189ed5a1b86d4096ac802a4b72fc7a921e2e0c235bb4890c2c7d311cbc97e6d	126119
reorganization_r1b/migration/TEST_BASELINE.json	cba09b559af4a5e4215a7fed2f64441093810183	598522b23c2e2284b12dbbd93c2596f784c9d5ca8018216a6ff111fd2fe11d52	299
reorganization_r1b/migration/TEST_BASELINE.txt	09b1978536233bfc1f4a28bc48a45a5bb8a2b7ed	aaed1b5ed8260926e08ae964466a872cc67e67ebda9fa3efeea8ef720a557bb3	10753
reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	0a1f56d3bcacaf0b50ab9496fd1b76f1b2fdf53f	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc	4053360
reorganization_r1b/postmove_forensic_census/DIRTY_WORKSTATION_INVENTORY.tsv	c55c9f5df22544ea56fb212823da26931d2a463f	9c4f6d9a3734c121c4960fd04d41d9f898f1ec16370775dfb41b9a5c872dcd1f	5438
reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	82cfd102660ac443af0d1420528ce5a9f79ae3a1	3725018b5e76088b5f62b1977a54a320f53c03b48d9fd347436401be00363232	1260645
reorganization_r1b/postmove_forensic_census/SCAN_SUMMARY.json	8f52763d5946927260ff16b661c90f42bc2862b9	cc760c6e0bceb2810ad4af9196224561b4c73f02262f147a5ad37551a0582c31	3333
reorganization_r1b/postmove_operational_census/DEPENDENCY_MAP.tsv	dc1ea62e94592747a7eb6fbc4c2a7facb893c35b	685146d3da193f52ac0dc52f533697fa5f94daa564b850c3645b46119d9a2d03	2261759
reorganization_r1b/postmove_operational_census/SCAN_SUMMARY.json	70b7d2845712a072dc8fa88f3776b5a464c740ed	a3f30b728a617b6adb258f0a2dfe080a2087d69be59ff963a8bc6ee8079b8076	1188
reorganization_r1b/run_r1b_tests.py	56f56b96428e7408dd32d280530a3de2217ff5bf	d5437add77f6246cf9952e71417eceb949df87dfac7e6b1b2f8dc763aed3261d	1994
reorganization_r1b/verify_preregistered_inputs.py	33c1e151d5c0ac1e0f89148846bcbedd4fdc4062	ab7013bedc5d935667797a9bda4077e1c30d97df3c7a9ddfb43533c43b45f5c3	7367
reorganization_r1b/verify_r1b_adjudication.py	7162b14ff15edc3d7dab0076ff1f5f8748c4232b	3c490471c03a82cb9586e71957611d30f9acbbaceac714e1cd61df9bf118be86	9615
reorganization_r1b/verify_r1b_base_census.py	9761d4820138a66320a72a2825dd24e6608385d6	a744f4f234e20997b29c8b41622c8d72aae3957900affbedb2a3810497e84590	10711
reorganization_r1b/verify_r1b_final.py	0dd26958874e63b524c5fc6dcf09eee712b1daf6	8108fb9fa2e54b4162ffa3a5cf84498c818c0b78179ef23d11b822a32d5c71f5	13117
reorganization_r1b/verify_r1b_migration.py	b98d8a1c141629c00c45df59a3a295f4377d2f7c	f6615ecf98fd4e7137d036aca9e9fdc07eca797bd5e415870baa81283f0f3ab6	17846
reorganization_r1c/FROZEN_ROOT_INVENTORY.tsv	8dd5b10bf559612d67d5680621486b678a658649	a4a071407af657962e36c33e9308ddbe6416fe3f38da5ea48ea93d7c1bcbd12c	478553
reorganization_r1c/PREREGISTERED_ROOT_FREEZE.json	ec89162e94ee7a3ac2a301ed4eac85c130811dac	affa15424ee53af71b673fef2ea9e50854881b6e0209bc1a0ec947692d355757	412
reorganization_r1c/PREREG_VERIFY_RESULT.json	13ef416b5294bcb201145e5bd8f8403e80d6d85d	f52c7c6430bfa7ab41d2045777ab475d3e985bd2ab0c9e4cb97d943e3d3683d2	461
reorganization_r1c/R1C_AUDIT_REPORT.md	54f4e029614c5927650d6282ac1969f48f923719	fb7cb8dfdba3bd355ac48cf94a101987435ee7fb2929d1b4a9d87344515a638b	4084
reorganization_r1c/R1C_PREREGISTRATION.md	5e5a3f03e5a5a81e6ba208d1cc286ac728207c60	cd09863a61fe6f48e96b727befccc338e04cd61e59459896aaf2d63d18bc6cf3	4062
reorganization_r1c/build_r1c_lane_overlay.py	a44bdfe38d3139639a74cb67445d1586c768782d	104fad4f2e5f7f0b3d6be6c461d84979d90ceae40e76cf40a87a4a740104b000	25013
reorganization_r1c/correction/CANDIDATE_CLOSURE_AUDIT.tsv	1711e9fa38e1ff06f048db8b4fd6e6254971884c	89210a51b0fc237dca434b847c2a28bd2babbd4c41db476189eb87f8374c0e20	10858
reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	de2177d8ddfd5097dbdf2d891cd5b47c47002e46	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede	109937
reorganization_r1c/correction/PREREGISTERED_ACTIVE_MOVE_READY_CANDIDATES.tsv	039c3b9abbd4a4e3bfc8006d92d65d75912c1d92	bf6abf868a1af88fe8c2f3f5c0aa6e81559e51cf0bc8d9fc78ca06bc6b47eb79	1822
reorganization_r1c/correction/PREREGISTERED_INPUTS.json	77826356418d33fabe7e7c31acdab3b9501eaf07	853abd7ad1bf69525c61ac575ccd765fcc2b4037fdeffaa128c7b55469ed742c	1202
reorganization_r1c/correction/PREREG_VERIFY_RESULT.json	7e0002e161d5bf59b416da4b80b05d46c0a45919	27e2efc37d66b5a42ea88f22b80814aa8044d359c03f4d6ac951a31bda7ef64e	383
reorganization_r1c/correction/R1C_CORRECTION_PREREGISTRATION.md	374f628971e8b3fcfcd0e07956b62f41bc4914ac	09eefd6b6416eeac3a77d793271639f96908aeb3a83d1795e6a7555855083ea1	3935
reorganization_r1c/correction/build_candidate_mechanical_closure.py	c09c34c150bb0375d6b721dda3fa124aa12f5b6d	e4daab6cff61565059ac661526909a8f938e05c4fcf928aea4ac09131beb37df	11547
