path	sha256	bytes	blob	base
angular_toric_closure_selector_2026-07-19/REPOSITORY_GATES.json	49e83060dc5c5c814a9ce53d502533a445fbea22800c10733fa882adf745163b	1986	a675a599ca19d49f13005cb1b045968f204c486c	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
angular_toric_closure_selector_2026-07-19/SHA256SUMS.txt	64d664a76a28c170cdc293626cd6a5011755ee4eeaa414a303ace7b6eec9ec50	1613	4cbb875b55160efcad48c522f6cdf0ac01b6753d	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
angular_toric_closure_selector_2026-07-19/SOURCE_INVENTORY.tsv	f60052445e668785d34bc75fc1751ed98d5a68a399c03d53dfc1962d3c04e9a0	3245	94276c2aec3443c357aab7e0fff801cb47464731	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	d39b40f919c4f1b23b7785c2d5ce0b3cb325620eea7463eff4182082d2211f90	6049	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
angular_toric_closure_selector_2026-07-19/VERIFICATION_RESULT.json	f086a8cbc53996eb07e0c3642d47ee43a9cdaba5ba5e21c500d31aa38755f8b9	5561	9327534e9659c2f07d90e80acfe769152ce66377	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
angular_toric_closure_selector_2026-07-19/VERIFICATION_TRANSCRIPT.txt	de6b7e13281799714ccf2218b9c406ed19361112956adf05342d6262278ad64c	655	ceaa330f4a8d8e73a2ddd448226849ec7c864686	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
angular_toric_closure_selector_2026-07-19/build_manifest.py	f2d53aea3b763c0fad070f62cfbc38f3927110aec7a996cf44b71779d0dda90a	652	e52c8b58aba104c0b355c39b3d59d5ee68e09ace	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
angular_toric_closure_selector_2026-07-19/build_source_inventory.py	6da40a4fe9772f2f871d7a46fdc205f1e2f6ea68acdcc4109f0473d19a69a379	3159	43bf001b3d723ac0eb37039870ac57eee1429600	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
angular_toric_closure_selector_2026-07-19/derive_angular_toric_selector.py	9947a2dd392be559f59766de698b503618a85121093e3f3050d6610c34a49535	17327	b8eccb07159c09d570c83364ead77cff06e7894c	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
angular_toric_closure_selector_2026-07-19/requirements.txt	630f8ff6a2a97d3ca8c5791a950e5b45988b3e30b9388e64dea40b5681d2aed7	14	5e51b14406f9494b0bbb035eaeac9f8297fdea76	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
angular_toric_closure_selector_2026-07-19/verify_angular_toric_selector.py	1229ee452297bbb2ce50f49c7c192cc4a8960d2b465b16bbc49a202dc02e847c	25004	3c9985a4fc74eddca8052053c984540f4712efce	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
angular_toric_closure_selector_2026-07-19/verify_package_manifest.py	1d9d503f089e1bf272d22aac995f6d4af4eb4a1b746cb7e2ece739065492dce7	1349	abc8e6f3db7d1af768cecd5ee11105b634302473	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/AUDIT_REPORT.md	bf10dc2d525e26723ee2eb2eaacf368ad8546e76b0a8d3ba0d3baa0b9639d11d	8327	c9d732f0a1104a04bbcf945abf76ae86d12b1b89	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/BOUNDARY_OBJECT_LEDGER.tsv	ea6703c6ffb91b0ce8d770877aba0e6a668904be67ec2683f7722a3de2995222	3450	875cdb45192cad4fb3af7c01d0e6e0a4104e8833	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/CANDIDATE_UNIVERSE.tsv	01af5af758db85fb85491617ec234e81363c3ad6c3af4b6de5c811e62df52d88	397151	554b5d5c8efb6cbae16c2a2d0724dc38149db4cf	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/CENSUS_RERUN.txt	d75f22d7143da94f0b76176cfd3487d1b07411aa9fa4f9a0296f62eee89a1f6a	276	3577927472c2456bee362bd24a3a94646e3441df	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/DERIVATION_RERUN.txt	c899d90ea607c1801e95de6059e0c10d4d105290a946cbe72a98360d39ed15fc	257	20b65927a5a04873159a335e9f3695fe77d9ca9b	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/DERIVATION_RESULT.json	0c250a4b77777c3b8cfbafc47b04ab645254acb073faac93f3e7482eafa0b5e1	3434	0118ad6f38e04f270e9c68423cc054b92f3e338a	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/DEVELOPMENT_NOTES.md	6a4ed4e5345fd00d017ff34bd8dbeb870bd5a378a67ece2e5ed2f48497b28d31	1794	550b74e99a68f6226c90c093e5e16a0a9df72fb2	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/ENVIRONMENT.txt	9c15c9b4f8195432bed335a344198f01e497860679c0890e125ad0a855a3ca92	68	1f0732c9c388daaf4551e021a651b14828309fe7	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/EXECUTION_LEDGER.tsv	0a359ac950acfa5fe2c057df6c4e6f55b8a7bce4c78e9dbc170bb3f383df711a	1481	0e9694b692648ec17db7941c995f92d241ff0663	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/EXTERNAL_REVIEW_PROMPT.md	78931a7d9cc66301b59496c734091652d8139901142201a61a006dc9408268f5	2188	bbc1ff9cb4425755c12ceff68c4b4005f9e71d45	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/EXTERNAL_REVIEW_TRANSCRIPT.txt	9c070140c23e4dfbff165f1d01b7e2046465baa7f45d5212c821534945ad955b	1173	6273dc3d36e62bd1e0e2c5cce30fb5dfa8cfd29e	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/FINITE_CELL_RERUN.txt	e8196204e5611ee9c13a1a29170b25186c1834b92ddb2269fd1f5ff0ead53aab	1257	2263ef85b7a1bec7ce24d36d3321e64604e05bb0	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/FOLD_RERUN.txt	33399f7517d52d3b9053d6460df199fa83c9f589b5d6addad5315737d0905781	2281	9507f54ad569caee38d91a484926cab9bee7e1ae	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/GLOBAL_CLOSURE_EQUATION_LEDGER.tsv	cf026251e499304e2bd35cf93a1b7ed399f96fc5acada978ba53c2ce3f8b6f2a	3067	356decfbccdb70abc20d9095b66a3fa7812339f6	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/HL_RERUN.txt	7350303fba7f03f39670f98ca7e790a6f16fb04ebcd8ad537d96250fb62fb9de	257	4ddc25de72c798ce7ce76f362724841b5d44b583	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/LAY_DECISION_TREE.md	348d13e3045df1124f0658dbf9822dffa4116008e886b02da002f6733cd12a7e	2577	f1b8f311dd0711b46c2fe920511dbdbc4d0f0bd8	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/MASS_PROVENANCE_LEDGER.tsv	ea607e7526103dd9ed89a2fcb320e70c9695c58847c6d6f24ca986a3a8c8d353	1983	0f24d62f4691829da977968f6d3715bf5b59cef7	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/PREREGISTRATION.md	e5a951fcd193ba0dafacf6120d06c6c67ac98f762c81e7e4353540570f7f03e1	7874	322f091e1adf592f0c9185f7f6594f815d286670	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/QUANTITY_LIMIT_LEDGER.tsv	6266b58edb322a28febeef74bb3a906399088e3d71374c1cfec8f9f9da3fbc52	5525	a5cc1280e99152af5ca88190855da4a428f97f57	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/REPOSITORY_GATES.json	cebf28d90593e5e3a0d7316f8980558f4ed0e742e5991a6ae544b5a25d85d98b	11838	3e843cbda0c3593d131796ba92c902259377f9fc	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/SHA256SUMS.txt	3841492810a553cc07ae3107cc10c3c5584547db5dcb87757e377ebcdb335afb	3283	0d72326fd784c144a6c528892e4effc7853fb3ae	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/SOURCE_ADJUDICATION.tsv	eddc78d3a520a18017904c90da8cbb0768783c79d9e5786b562c14824143afaf	21708	ee2ca5a841b59ccf34290638a157b6fb6c631c86	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/SOURCE_RERUN.txt	ed301f9a016c46ff00d37a12b4534f395bd6feb1c165b21764bd6a6dfecfaf78	179	761851e5895b80cca5d85cdb00c7449536450b2d	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/STATUS_LEDGER.tsv	8d227adc2463acbabe3367b84240d7cbc31f49f7f84bbb7a89b2e95371407221	4405	fd2c981e9c7280fbfea5e751a2c11dcea5f54aef	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/SURFACE_IDENTITY_MATRIX.tsv	7c911811b68235ff40b9dabdc617e091f8b629e977852b183fc9441d528a58da	2116	12480abf6076c6916c9073b20ba78c7d55287d4a	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/TEST_TRANSCRIPT.txt	7b12ddcd82a9b543808313c7325be129979116155b78489fa7c0468308fc6e34	11113	a47389523c59b98dda5471eae213a757b2339871	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/VERIFICATION_RESULT.json	1ca32dbde23dea7ad97169dd6d4dedc5fe88c68001fa498de8c472ac1dce2071	2311	380755849bab4bcbbe7a1720d2432229ba6e116f	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/VERIFIER_RERUN.txt	965724866b728bc37eeed0dc09740eb1bba160039d545c32cab73551cca6ad69	310	6e4579955ae8c813ae33e70a156d464eec4bd1c4	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/WRL_CANON_RERUN.txt	0125eea7476465efa2f213f0415abd9ae5433823a0b3ae295d961a4422203696	2195	ec06e5e85004e873b0bc73f1a066a2243fba4d03	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/WRL_OPTICAL_RERUN.txt	015106c3a6bd289f6da7776a27665f033d4ac9252b8627bcac863ccc07944bce	343	1f4cfde48fbb110911b668c0ba4f48134fb0fc19	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/WRL_SCAFFOLD_RERUN.txt	8588fa92bf9c36d5261e8c6a5a813d884e663d4ebc179ea9e07a5302dbb7267c	943	334fd7c6d9520bfa5d411cdee7e9a8ecf7197e24	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/WRL_SOLUTION_RERUN.txt	622acee7b139526e8f9ca7bba27f80ff134a08a3205077552f0bf174ab31721b	2536	ac791936334518afa076fa7e108dba8478dad743	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/build_candidate_universe.py	47fa66d7d206fcdf0ffafa439c25352844a6c7efa4c96025332ec2eb728abe54	8395	e28abb67c60822adc51f29369dca97e61287e1c6	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/build_manifest.py	dced458482f43126f568fcca4fef062a81290bd2aaba08d1a94291d17940b4c0	635	b4c5daf5ad70365a1c335d214effd81dcbecfaa1	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/build_source_adjudication.py	d896e8ac015685da809791b40186d34aafdd0c9de4738e57995b0de0ff138f95	9102	9e7a8e1f0c527cb7c9268e3353bab6240ee1c986	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/derive_boundary_limits.py	2e7b024c10ce5292fc18ef87ecdc4ffd1630cf1e83be65f831108acb772fbb6c	7723	ed61221b7e09ba13d869ed034e106e44de22c563	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/verify_boundary_lineage.py	d5550cd162323152333f06e89c1957ad74a3d6e72aeac27eb04e3a25fbaeb7cc	16020	8e0ec21ccae0a7b8f3fcae5d32850f00bc78e25c	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/verify_package_manifest.py	326916ee281174d5d118cac5bdee022e4ac3a88d08882dd7bcf512fa2bc31f45	1056	eabdc7f7532393516c692b2753335d32338d8031	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
asymptotic_boundary_lineage_audit_2026-07-19/verify_repository_gates.py	6d73381d7510022eaff7918a70ee49ae6a1e4db534f3b9ee2c0ad7952947765a	8170	4afd439ada84bd6e43b0060a9b7e5f7f932e87ab	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
bootstrap_csn_phi_angular_selector_2026-07-19/AUDIT_REPORT.md	9192fca92619508d9b14601a0e96d1ffdc0064893ea2c9e4f64609b3777b2fe0	11250	1b97a1a941f6ba4b4ee154e5b4377a649a08ba47	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
bootstrap_csn_phi_angular_selector_2026-07-19/STATUS_LEDGER.tsv	487fc2b4fed1e47b11fbe1c61325787a8bdb743227a8133f06dadfb66fc0c2ee	7141	d169c0ab5ed6d85d0e1bf7732dd2f11d6e65dbef	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
bootstrap_variation_selector_2026-07-18/STATUS_LEDGER.tsv	d271b483a02e0732bbab7f597b59827810586894ea29a8717f3cfff3c87949e6	3832	113f2c64e598e97ded7c465f8f7dfa705bbb6005	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/AUDIT_REPORT.md	5b9fd3563e02ecd8907e0ac632412e3bb1784893c1a66ff2812724f23c71d25d	9439	6d4fd032d53821ec6c3fdec8a36a9e9ba80a8a5d	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/CENSUS_TRANSCRIPT.txt	bac3aa81625bfd80a37a438e2a2c89d1d90e2d011f9c8ed224385a6e98423896	352	e46bf838d0dddad24e5e27018ad7a66738ec22bc	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/DERIVATION_RESULT.json	50a607c37297984b61d7ad4a8b97e2497836848d60560a693ae06ffc75974ea9	3108	f548a12e2d8d55a9df2f48222e7884dbcaa5247f	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/DERIVATION_TRANSCRIPT.txt	1735436501780bce5d404ec236e9669a5e981319ed57762e5be3719abee64a2c	382	058b77782d9b970780f3f22a3057cdedf88fc039	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/ENVIRONMENT.txt	416e01a83421a5dfd691892bed7e2b85c9e5c252f6ed9530b578ce3853ff1034	201	499adb06b61d6b1656d37cf61fcb337a24ee6a6d	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/EXECUTION_LEDGER.tsv	545f1f88c2869e19788e36f499d288636ad7bb9d33f50ed43751036f78b3556c	1001	714a6a22a885b496cf76c5aaec200d1a4f2623d8	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/EXTERNAL_REVIEW_STATUS.txt	699b944e4d0590ff1109bd77ab3f03d5d377615e8d290b14ac7c572638a41dba	298	019df5a3f908c77139d5247e91a7e12b4eb58dd8	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/LAY_DECISION_TREE.md	54d3a6e8d1629d62eceecfcfe697a283cfb393645454c0dfc129dd967014c016	2396	befb5a91401af9e03d1ee7ad601642a32a92c826	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/NEXT_DERIVATION.md	944502975fe8d70074f5882c1e433cda77f91eb5e259fbbb79e860e72609f6b7	1528	9ec570b11ca9a39dbcac3d1429a6a62326885593	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/POST_PREREG_OWNER_CLARIFICATION.md	03f6d3c01745512cc5a3b1a97375e11bc139ebdb79e7018203ab1937a7654d4d	1606	abefff74c1f44cb036745b6024e02fbf44d3fd7d	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/PREREGISTRATION.md	f07b74a65ba2bc375288b4c27cb2b40090410c2d71c35c71dd913fa4ce0633c5	6669	e8d821fe3c976d3cac2a2f9d862a914363d46692	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/REPOSITORY_GATES.json	7d540bcc0a00d0baf456f93d7f819110ad6524afda9f64329c0f8442d38702f5	11884	8577a879f3ebd5a5388271d59ea71f4fd22ed6d7	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/SELECTOR_CANDIDATE_LEDGER.tsv	3ab011974f315ae8a1da3360e843b80d790bd2bd1dfb0ab683ed26089628aa4c	3526	253ea00911f17a7fb20c8ab973049d6117e66e85	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/SELECTOR_REQUIREMENT_MATRIX.tsv	e53563540d4e08cce4894df6bd35d5a5ee4a173709259dbf5194dac196b4bc0b	2066	603aacf65aa8cf4f99b098800dd3cb5bba1ac39d	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/SHA256SUMS.txt	6cd896586dda87b8e9794818c34ccb392a2f5a004e7d88ba8e288db57e50c6c3	2253	e8329f4f664bfc376c732be640f25b25f6f4e867	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_ADJUDICATION.tsv	a642badbb769d1104061eb9bc5a5ecf1b33496e401e54f4bdc9c69f596b093c4	5427	c144f4c65888c3d75495613e4100a2b261138899	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv	002fa1ce142471ca1d78a127f1a3b4baa34e9ffaab636fd6f0862e5c5120d610	408930	fa39fbe72fa9d31355f843c929051dedf5d01774	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/STATUS_LEDGER.tsv	89896cd868883ebc8ba1cd6176119344c4f3d8dcb9ef6f0810e356c9e1e4e2e4	2359	42f3d307b73d797b3f4d85dfe357acfc1c49a4b5	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/TEST_TRANSCRIPT.txt	b5d92f6a4066d47255b6e84cf05e245fc7d71ccd70f4053c0648320a3eb7148f	11113	7f3da67b3f95db3d07a4382b35c78325862c3419	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/VERIFICATION_RESULT.json	059dd2400cb27f6aac5fd1329b7e69d231c22dd475af8106ba13b8b930279377	2868	515983b0725b4a680602e43bee50d6dff5a7e8ac	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/VERIFICATION_TRANSCRIPT.txt	70e503c6a1417f3e224b428979fad3586e7abd5018579f7f32e4248d3d25f554	325	80db50cc219aae2e89e5521530eb3d9e131fad53	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/build_manifest.py	16fdb2a11215aabf7413d5ef094eec96eec95ccbcd6325de40a479fa6f578ad2	643	f77362422f65e7b160d58965d7bc828a4670a6c4	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/build_source_census.py	48ab5b8bb81220218a086f99986672f75c6c9738d40eadf8cc8873ca5db9a161	6615	e7fdd2670b021557241d89dbcfa27a1f6904f648	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/derive_representative_selector.py	119bc2e912d9791d040ee646e3f9e9e6f0f4ea6cc05f85882205f8daab782932	8767	721c2b35bab12abac90fe3fa0795e489822bf664	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/verify_package_manifest.py	75acc09d8cbad62719b9b7b17f495ed2d382d0d8da0eaec0c8036bd45fc52623	1031	a46806eb304f8857126b48fc681fefc60e152597	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/verify_repository_gates.py	cbb219601ee80b11066af8a53a4af91eea2ad17239c9517488d6fa4aaa068f18	8494	c8d1f66d8aa9439bd4cca5f533e4a6b510050331	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
boundary_bootstrap_representative_selector_audit_2026-07-19/verify_representative_selector.py	a7e3f0e4c759550e5b05b6dd9249e97557052130f81a97918ac832fb717dea9a	14158	5dfa81f8f92cc382cc0eb5a5536339d61aacb942	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
matter_bootstrap_dimensional_inventory_2026-07-20/AUDIT_REPORT.md	521f6b1e80ea7d7cd1a3993fe4873f4b8dc5e4eee7f586924a5813bad78ac966	6791	1f163e0aec673625400b7be963536aa23b651f84	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	062715f9229b5213e9b8924d08f35504a766008e9f6c3be923ef869142f0e0fe	2417	d79eb0c15f9356a3e24d53f03f5e0dd105faa3a2	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
native_action_final_adjudication_2026-07-18/FINAL_ADJUDICATION_REPORT.md	71ed06c21c3ef683d0579f2a883584b4f612de4f1b09e16300702b204d437eda	11945	3751d7098b31bd10cfbd6539aa5a57754e4b43b1	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	70cab9d5e10b03e0e3418129b67155e01d9f805c4397c69ef8795c4d2aaa5dfd	8676	bc30820893a31b1458a1e086eabfef7dd3ed7959	df2b35fcb6fc709e1ad0639b9f46222d64ee99cd
