path	role	git_blob	bytes	sha256
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/COLD_REVIEW_RETURN.md	parent_fresh_review	cd4f5089dc97be25fbb65f130918b75c58532d02	3063	e9ca6d35034d1dd04c2c9f0c6d8d0b3cfed299d63c580cc6b95cbbdd44679025
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/derive_invariant_certificate.py	parent_exact_curvature_code	ebae3f9ad205770cec990df98cfc49a45f794588	10454	fbef0067b506b865e8bcb22db07534cd1146712b0d7869b30bd6c9a6915d75ea
udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/EXACT_DERIVATION.md	coframe_norm_and_twist_parent	98d15cf3060d34d238b8528bfaa8a0cab81e7493	6108	36e22610ec03dc4421e005f0a327be288cde000fb5fa63f4d8ea9cec3711875d
udt_general_screen_complete_cell_atlas_2026-07-28/AUDIT_REPORT.md	general_screen_parent_report	3f508e2d21328aef5a8e51cc7ca069ba3889992f	4171	21fc7594ff288bb8297f3a8be36e8cfac336e340b376802a649ae95b3c10f932
udt_general_screen_complete_cell_atlas_2026-07-28/EXACT_DERIVATION.md	general_screen_exact_geometry	b4f9a0300cc3053f53b69ad28f1122e416273113	7384	3d6cab420d4cb20dc0042c4ccce88a4d0b13d0c75572cc78a47daa04be87297f
udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv	general_screen_parent_status	bb44fa42638a5cf8fbc677326b20374f54bba3fb	2044	3d1352de95c99c2ca17265e666521cc646765aea6d0673c6531bd5377318eafc
udt_general_screen_complete_cell_atlas_2026-07-28/GENERAL_CARTAN_RESULT.json	general_screen_parent_exact_result	23a5dda71d8a7ecbb3e8bca84ef76d6993562ed2	5470	8ae1ba6695ceb6aec7ac6915dd0f10c9f68b999ccf4ea332945b66605ea0d205
udt_general_screen_complete_cell_atlas_2026-07-28/derive_general_screen.py	general_screen_parent_code	ebc9fe01fbcba1e57500176a3e6cb343defce951	27571	466cdb0de918851572d760c049109d93de2fc2c4df6dd32164c48f9a16499a89
udt_complete_cell_cartan_alternating_production_audit_2026-08-02/EXACT_DERIVATION.md	parent_contact_algebra	4a64d18938744e5cacc7e8500a34d5ad2e8a3908	7024	7303cedf1642a8f10c63c77065d6d2e60806702e238841dfbcae5f04cb5ed563
udt_complete_cell_cartan_alternating_production_audit_2026-08-02/OBJECT_PRODUCTION_LEDGER.tsv	parent_object_census	218eb53d83059c2a697bfc6566de84df6f55657c	1446	336a845c6f45293108a95dfb25874d7e779316b3ae38d0d8711b73a9d5f9beb6
udt_complete_cell_cartan_alternating_production_review_2026-08-02/CORRECTION_LAYER.md	contact_correction_authority	7692981c4b4df655455f7f337d344cf7e698e01f	2270	512c5f082ff2bac79c3fc2ec6cf94bbd388a399e30a19e28bfd6021fae97f43a
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/AUDIT_REPORT.md	full_screen_descent_parent_report	3d19a3138f80b332d9bafd6f3ba296be4fc4205c	2141	1ab6d2d7028d17ded30af356a5438fa5faa23160706e7581ad689ee30fd9161f
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/EXACT_DERIVATION.md	full_screen_descent_exact_algebra	91d9fe61e2a07c9e82cfb0fe802cc3a02033bb46	4556	0e9d6dfc7cb4ab95751877d24f3f36d45bb1a204fcb8f49e2ca4aadd699d3a4f
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/INVARIANT_OBJECT_ATLAS.tsv	full_screen_parent_object_census	5a675e29e88c2a38eda238af5dd86676341ae6a4	863	c71a648dcaf98636676ab13afcd3c3037f41dcb99dd4e2678926f1887651df5e
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/FRAME_DESCENT_ATLAS.tsv	full_screen_parent_frame_classes	8f1126efaea642d37d8fe1600013a3b284792e85	826	72ebc052a03d688ea513763cb5ea0b4cdf6203358d085304abc3995c09423a4f
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/STATUS_LEDGER.tsv	full_screen_parent_status	102135d8285961068c8059a9bcad65b714f4d64b	1117	03ac845bda0f19e4f9a31bb3997f983a99c08f06511487d400d108242652c6d7
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/derive_full_gl2.py	full_screen_parent_code	d72f3aac022d030a2d3289481d25dd76d6b992a3	19241	9e8052810eb8870419ecc347d45d16412e0e4859b0429272dae091ebae303286
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/PREREGISTRATION.md	intrinsic_contact_parent_preregistration	861bd328dce4d5069afc7d3140c005ae08005b4c	4729	2535d0be7eca5213afb83210adebde2820da502e35baeee6d14eac1bf007144c
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/AUDIT_REPORT.md	intrinsic_contact_parent_report	3116e7c267b310b168f0e15fc67bd05cb8902d08	3265	c96bdfbbdde0f40dfaa1ada5d25ecb8d56be2192aa3b91050986bfd7e316fa3f
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/EXACT_DERIVATION.md	intrinsic_contact_parent_derivation	a901f41f4d64a915d2ddde966843024a5e45f13c	6363	810128cd52d469613ce495b16c72319ec217c62a5b8f34dad76761396f39c8d8
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/DESCENT_ATLAS.tsv	intrinsic_contact_parent_atlas	d87cd8722f6078d07f6dcfadf76cedd698ec49f9	2880	4b03f0206f5d9b9e3921e074eb67db765ab46be2b6c6fbf059a8d801da86fa8a
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/STATUS_LEDGER.tsv	intrinsic_contact_parent_status	cbb92e6ff28975df6a86de851f006e5cac30d4f7	2666	94220a754858d608d1f3683d814b7678842d3bae79556bd6371bf4db81cb2742
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/DERIVATION_RESULT.json	intrinsic_contact_parent_exact_result	6c06defe226a5c3d0b0253c9117605da9e88c1bc	1663	cc49a65de1d888b01d19f66e6ff069e8eaf3d101505ffb3b4c59dd346af5b724
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/COLD_REVIEW_RETURN.md	intrinsic_contact_parent_fresh_review	a338ac8716162d3ac19ce255e4c8f07fee0fb77e	3363	62b255e2814a9ac8f5aedc0dc84ffd5e1bfaa72bd80ab90343486e6e0838a0c4
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/derive_intrinsic_descent.py	intrinsic_contact_parent_production_code	c41dc1f585790dfe1d290bd1a63dac80c550cffd	14305	4aa861f2d9baf3c1fc74afc2dbd9c7463bb46da40564243fdeefff0b03c47684
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/derive_adjudication.py	intrinsic_contact_parent_adjudication_code	6375763d1c0c1190eea23208fc35890831f25112	3269	8ea524a8124e1bfc9091a4823cd5d37d3f82828f69b11aa464013de6df72ea58
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/PREREGISTRATION.md	immediate_parent_preregistration	d7ee805fdcd7c83620ae9718e63e3c02e4852ef6	8463	16128a6cc0d9d7e78b7d07bf898c6cdca5ba2fa4d26f0b314976e02d4c8476b8
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/CANDIDATE_UNIVERSE.tsv	immediate_parent_candidate_universe	059b4d14f97f13cd7c1eec985fc106a0794fd6f8	1718	a8c7c8f8c2c3992256e8b27d1e20bdd26b4f1e12d9ad5996b435531276ec2c9d
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/PREMISE_LEDGER.tsv	immediate_parent_premise_ledger	7e3c008ae5a8abc23dd781c17d84e588ab60c255	2536	e060082abcf5a2a0c8f7af59f02fdcf0262cc9719779409755062a904ba4aca2
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/FALSIFICATION_CONTRACT.tsv	immediate_parent_falsification_contract	3fac7eb7d5b80ea703dd2a6df087b9b86ee577d4	2457	9727ad6f6cc334d2fe345c9c1a8b2128d2d9060d37ee1524f818bb33b7e22915
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/COMPLETENESS_MAP.md	immediate_parent_completeness_map	10e3809cc0d192e66f81e11a004b4a431348bcea	3618	e3bfa26b103be3592f07d9abc3dbb6c874a41614faa6f443c61896b983274c1e
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/AUDIT_REPORT.md	immediate_parent_report	4aa5708a03b1d910cc865258aef0fc5a4e0b38cb	2739	12334ba4ced3b58122240079c3b2977a2fd48db58991a0b2f55a392db4ced0cc
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/EXACT_DERIVATION.md	immediate_parent_derivation	dd5fc7f746f8b32f923fffcc17e2fb6d9f401319	8105	f202807cf9438e3ce2fe75668398f179216e82fea0dd4087e2f355f91d86b006
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/RESULT_ATLAS.tsv	immediate_parent_result_atlas	d22e7fab579b03a5e80e23202a302a6ac70f0678	6481	1cb6c40c0e0b10c658b8528661a690660236f85eff2736801e1de8c7c17c8fcb
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/GEOMETRIC_ATLAS.tsv	immediate_parent_geometric_atlas	c8b1718c7ca3fed8afdac261d4096e45268300c8	2780	78f756ee86d29b829237ee644fce6d4975adc2a852f49c7c17a9736cf5979ccf
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/STATUS_LEDGER.tsv	immediate_parent_status	09ccfaca01564109a469c728203735e048f2b241	1834	7596028248ca9ad608a962857477416e486dc2b6db9570aebec1cf6d958856eb
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/INVARIANT_CERTIFICATE.json	immediate_parent_invariant_certificate	d4fe45253c2dd5111161835fd368b7fb4d2e53ff	4536	3532fcd4ee91a4e3a053bd5b0d09979511f1bdca596798236d211f31fcb0b13f
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/GEOMETRIC_RESULT.json	immediate_parent_geometric_result	f7c645a866e3d45231a22932354008ee6cbb201d	8853	d5750374190101f9766d4f902e5ae8db680f68f7fd4bd2e6c7a494a2256ee28e
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/derive_geometry_atlas.py	immediate_parent_geometry_code	d54710b5d26ee1adc8b0376751f93eaaa1757b69	12765	4dd1f6a2794d408289786e074fdca86f73bf0ac564e8968cb3f2f64ee167777a
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/derive_invariant_certificate.py	immediate_parent_invariant_code	d4541bb6d801be7be93579e0a3a847c338822e3d	13737	e016546dd8e3409904a85059c7f6388d71ab0a0c04c2df54153b60e2d5e3f7b1
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/COLD_REVIEW_RETURN.md	immediate_parent_fresh_review	cd69859d90729e7b17943360596492cca2e435e2	2677	9028d9f094bf7d47c78f40d521852b4d2641b1f38d407e8fbe237fd04975bb04
udt_intrinsic_two_form_distribution_audit_2026-08-02/PREREGISTRATION.md	current_preregistration	007d62f3f8ebc9600ad21898bfc05413f8c7839a	6405	02011605b427dbfd8067aac68f9bae94b77531718a096e1b782550abe78384b2
udt_intrinsic_two_form_distribution_audit_2026-08-02/CANDIDATE_BINDING.tsv	current_candidate_binding	1151f8507d813c5ca697ed390e9fa9c9c612a51d	1090	373f1ff05e9cd35dc93256254a75dd45e94c136ecf112949313edd217c3bbdd3
udt_intrinsic_two_form_distribution_audit_2026-08-02/OBJECT_UNIVERSE.tsv	current_object_universe	2da0b9ed7fbf2d1c406daa002420abfeaa4fdfed	1961	6fc72e6c4d70ebae52b2ff3338fb7b06ae9a57c8583a7782f80a3482528fbd14
udt_intrinsic_two_form_distribution_audit_2026-08-02/PREMISE_LEDGER.tsv	current_premise_ledger	1cc17c8fc4df77406955e7afe63259fef3cd5717	2008	3ae13a419f5188d51f1297f045a94d65b3b37454bff4a6bb16ba128c34733f03
udt_intrinsic_two_form_distribution_audit_2026-08-02/FALSIFICATION_CONTRACT.tsv	current_falsification_contract	c1911152734b24602d85dd18d2c140bc2f111c2f	2457	fd649267935b39c12a4fe44e716da0e77b4714f5dcd3ee4dea80dae8b9e5a043
udt_intrinsic_two_form_distribution_audit_2026-08-02/COMPLETENESS_MAP.md	current_completeness_map	84974befcc18a303842b4e05caf642d164e221c9	2318	e498166105e1e96d9905d46755c73801d5aa9383448a0c12cbc08867ef650ca9
