path	role
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/PREREGISTRATION.md	immediate_parent_preregistration
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/CANDIDATE_UNIVERSE.tsv	immediate_parent_candidate_universe
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/PREMISE_LEDGER.tsv	immediate_parent_premise_ledger
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/FALSIFICATION_CONTRACT.tsv	immediate_parent_falsification_contract
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/COMPLETENESS_MAP.md	immediate_parent_completeness_map
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/AUDIT_REPORT.md	immediate_parent_report
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/EXACT_DERIVATION.md	immediate_parent_derivation
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/RESULT_ATLAS.tsv	immediate_parent_result_atlas
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/GEOMETRIC_ATLAS.tsv	immediate_parent_geometric_atlas
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/STATUS_LEDGER.tsv	immediate_parent_status
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/INVARIANT_CERTIFICATE.json	immediate_parent_invariant_certificate
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/GEOMETRIC_RESULT.json	immediate_parent_geometric_result
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/derive_geometry_atlas.py	immediate_parent_geometry_code
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/derive_invariant_certificate.py	immediate_parent_invariant_code
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/COLD_REVIEW_RETURN.md	immediate_parent_fresh_review
udt_intrinsic_two_form_distribution_audit_2026-08-02/PREREGISTRATION.md	current_preregistration
udt_intrinsic_two_form_distribution_audit_2026-08-02/CANDIDATE_BINDING.tsv	current_candidate_binding
udt_intrinsic_two_form_distribution_audit_2026-08-02/OBJECT_UNIVERSE.tsv	current_object_universe
udt_intrinsic_two_form_distribution_audit_2026-08-02/PREMISE_LEDGER.tsv	current_premise_ledger
udt_intrinsic_two_form_distribution_audit_2026-08-02/FALSIFICATION_CONTRACT.tsv	current_falsification_contract
udt_intrinsic_two_form_distribution_audit_2026-08-02/COMPLETENESS_MAP.md	current_completeness_map
