transform_id	target_mask	target_integer	ensemble_order	payload	vectors_defined	components	span_rank	largest_singular	min_retained_singular	max_discarded_singular	rank_threshold	physical_dof_claimed
C00_IDENTITY	M3	3	2	cartan_curvature	384	256	36	0.4092901699335891	0.0011328360919729231	6.913555345296829e-16	1e-09	NO
C00_IDENTITY	M3	3	2	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M3	3	2	split_slot_twojet	384	210	0	4.44404650172467e-16	0.0	4.44404650172467e-16	1e-09	NO
C00_IDENTITY	M3	3	2	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M3	3	2	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M4	4	1	metric_twojet	384	336	77	4.219257880029307	0.001203670693734038	1.6421989899368384e-15	1e-09	NO
C00_IDENTITY	M4	4	1	riemann	384	256	20	3.4949367979395607	0.18265600819377312	1.6884241140358412e-15	1e-09	NO
C00_IDENTITY	M4	4	1	weyl	384	256	20	2.8890912397739497	0.0025608481818122776	1.5399684197693118e-15	1e-09	NO
C00_IDENTITY	M4	4	1	ricci	384	16	10	1.6859021306194202	0.29355387514151526	2.2001997006008798e-16	1e-09	NO
C00_IDENTITY	M4	4	1	scalar	384	1	1	2.533505169771054	2.533505169771054	0.0	1e-09	NO
C00_IDENTITY	M4	4	1	cartan_curvature	384	256	36	2.995387528306343	6.464805494351733e-05	1.1070098642069095e-15	1e-09	NO
C00_IDENTITY	M4	4	1	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M4	4	1	split_slot_twojet	384	210	32	2.346820983631292	0.007053982920209926	1.443144576370171e-15	1e-09	NO
C00_IDENTITY	M4	4	1	split_shear	384	6	4	1.079519165433648	0.7061733652085115	3.657589476476301e-16	1e-09	NO
C00_IDENTITY	M4	4	1	split_twist	384	2	2	1.959760086140211	1.2167003464525192	0.0	1e-09	NO
C00_IDENTITY	M5	5	2	metric_twojet	384	336	0	3.8464537045892693e-16	0.0	3.8464537045892693e-16	1e-09	NO
C00_IDENTITY	M5	5	2	riemann	384	256	20	0.5290109876722017	0.020650767114074365	5.397965878656967e-16	1e-09	NO
C00_IDENTITY	M5	5	2	weyl	384	256	20	0.40004321783438285	0.0037145270728080417	5.50009172474943e-16	1e-09	NO
C00_IDENTITY	M5	5	2	ricci	384	16	10	0.3716020145157487	0.08718881244165155	2.128491233154165e-16	1e-09	NO
C00_IDENTITY	M5	5	2	scalar	384	1	1	0.6202051992526721	0.6202051992526721	0.0	1e-09	NO
C00_IDENTITY	M5	5	2	cartan_curvature	384	256	36	0.5095754762508989	0.0011696966776701084	6.507542331398944e-16	1e-09	NO
C00_IDENTITY	M5	5	2	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M5	5	2	split_slot_twojet	384	210	0	3.7014923889669593e-16	0.0	3.7014923889669593e-16	1e-09	NO
C00_IDENTITY	M5	5	2	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M5	5	2	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M6	6	2	metric_twojet	384	336	105	1.4507622234848228	9.598263363002887e-05	7.845371243551683e-16	1e-09	NO
C00_IDENTITY	M6	6	2	riemann	384	256	20	1.1009026625408267	0.05359474922301322	6.774027843230028e-16	1e-09	NO
C00_IDENTITY	M6	6	2	weyl	384	256	20	0.9056292065511827	0.006511684331364993	6.276592180249528e-16	1e-09	NO
C00_IDENTITY	M6	6	2	ricci	384	16	10	0.5531309047654288	0.11639528552031729	2.25047484270288e-16	1e-09	NO
C00_IDENTITY	M6	6	2	scalar	384	1	1	0.7641606987404773	0.7641606987404773	0.0	1e-09	NO
C00_IDENTITY	M6	6	2	cartan_curvature	384	256	36	0.9580236073826343	0.0021411178461148983	7.831125072821386e-16	1e-09	NO
C00_IDENTITY	M6	6	2	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M6	6	2	split_slot_twojet	384	210	0	4.1405144437766584e-16	0.0	4.1405144437766584e-16	1e-09	NO
C00_IDENTITY	M6	6	2	split_shear	384	6	6	0.10066636080924143	0.02836619917921783	0.0	1e-09	NO
C00_IDENTITY	M6	6	2	split_twist	384	2	0	3.3864847371082977e-16	0.0	3.3864847371082977e-16	1e-09	NO
C00_IDENTITY	M7	7	3	metric_twojet	384	336	0	7.864299313043143e-16	0.0	7.864299313043143e-16	1e-09	NO
C00_IDENTITY	M7	7	3	riemann	384	256	20	0.058947127128529814	0.00965071713003522	8.856007181907037e-16	1e-09	NO
C00_IDENTITY	M7	7	3	weyl	384	256	20	0.057793056472767744	0.00454194376866973	9.342478246319957e-16	1e-09	NO
C00_IDENTITY	M7	7	3	ricci	384	16	10	0.05098323639721042	0.007993755951404944	3.717619280608553e-16	1e-09	NO
C00_IDENTITY	M7	7	3	scalar	384	1	1	0.05501609857115337	0.05501609857115337	0.0	1e-09	NO
C00_IDENTITY	M7	7	3	cartan_curvature	384	256	36	0.04975679924161044	0.0013861901713465557	1.075944008172994e-15	1e-09	NO
C00_IDENTITY	M7	7	3	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M7	7	3	split_slot_twojet	384	210	0	7.077342862791235e-16	0.0	7.077342862791235e-16	1e-09	NO
C00_IDENTITY	M7	7	3	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M7	7	3	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M8	8	1	metric_twojet	384	336	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M8	8	1	riemann	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M8	8	1	weyl	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M8	8	1	ricci	384	16	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M8	8	1	scalar	384	1	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M8	8	1	cartan_curvature	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M8	8	1	phi_twojet	384	21	8	1.7161377571239693	0.013839706566268371	1.227287261795748e-15	1e-09	NO
C00_IDENTITY	M8	8	1	split_slot_twojet	384	210	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M8	8	1	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M8	8	1	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M9	9	2	metric_twojet	384	336	0	2.9439233600320786e-17	0.0	2.9439233600320786e-17	1e-09	NO
C00_IDENTITY	M9	9	2	riemann	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M9	9	2	weyl	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M9	9	2	ricci	384	16	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M9	9	2	scalar	384	1	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M9	9	2	cartan_curvature	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M9	9	2	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M9	9	2	split_slot_twojet	384	210	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M9	9	2	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	M9	9	2	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MA	10	2	metric_twojet	384	336	0	3.417008968066607e-17	0.0	3.417008968066607e-17	1e-09	NO
C00_IDENTITY	MA	10	2	riemann	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MA	10	2	weyl	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MA	10	2	ricci	384	16	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MA	10	2	scalar	384	1	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MA	10	2	cartan_curvature	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MA	10	2	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MA	10	2	split_slot_twojet	384	210	0	2.4161902126951447e-17	0.0	2.4161902126951447e-17	1e-09	NO
C00_IDENTITY	MA	10	2	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MA	10	2	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MB	11	3	metric_twojet	384	336	0	3.1435553064026555e-16	0.0	3.1435553064026555e-16	1e-09	NO
C00_IDENTITY	MB	11	3	riemann	384	256	0	1.5503752668930094e-16	0.0	1.5503752668930094e-16	1e-09	NO
C00_IDENTITY	MB	11	3	weyl	384	256	0	8.373139271396161e-17	0.0	8.373139271396161e-17	1e-09	NO
C00_IDENTITY	MB	11	3	ricci	384	16	0	1.4868362358521243e-16	0.0	1.4868362358521243e-16	1e-09	NO
C00_IDENTITY	MB	11	3	scalar	384	1	0	2.1778207948789954e-16	0.0	2.1778207948789954e-16	1e-09	NO
C00_IDENTITY	MB	11	3	cartan_curvature	384	256	0	1.413943349904448e-16	0.0	1.413943349904448e-16	1e-09	NO
C00_IDENTITY	MB	11	3	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MB	11	3	split_slot_twojet	384	210	0	5.888291426603014e-17	0.0	5.888291426603014e-17	1e-09	NO
C00_IDENTITY	MB	11	3	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MB	11	3	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MC	12	2	metric_twojet	384	336	0	3.320987533423609e-17	0.0	3.320987533423609e-17	1e-09	NO
C00_IDENTITY	MC	12	2	riemann	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MC	12	2	weyl	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MC	12	2	ricci	384	16	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MC	12	2	scalar	384	1	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MC	12	2	cartan_curvature	384	256	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MC	12	2	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MC	12	2	split_slot_twojet	384	210	0	1.8730043621396172e-17	0.0	1.8730043621396172e-17	1e-09	NO
C00_IDENTITY	MC	12	2	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MC	12	2	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MD	13	3	metric_twojet	384	336	0	3.1401849173675503e-16	0.0	3.1401849173675503e-16	1e-09	NO
C00_IDENTITY	MD	13	3	riemann	384	256	0	1.438351110523554e-16	0.0	1.438351110523554e-16	1e-09	NO
C00_IDENTITY	MD	13	3	weyl	384	256	0	8.493317140799888e-17	0.0	8.493317140799888e-17	1e-09	NO
C00_IDENTITY	MD	13	3	ricci	384	16	0	1.1697632720539105e-16	0.0	1.1697632720539105e-16	1e-09	NO
C00_IDENTITY	MD	13	3	scalar	384	1	0	1.7560594694295396e-16	0.0	1.7560594694295396e-16	1e-09	NO
C00_IDENTITY	MD	13	3	cartan_curvature	384	256	0	1.2507821825262885e-16	0.0	1.2507821825262885e-16	1e-09	NO
C00_IDENTITY	MD	13	3	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MD	13	3	split_slot_twojet	384	210	0	6.291032518011266e-17	0.0	6.291032518011266e-17	1e-09	NO
C00_IDENTITY	MD	13	3	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MD	13	3	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	ME	14	3	metric_twojet	384	336	0	1.810875299219696e-16	0.0	1.810875299219696e-16	1e-09	NO
C00_IDENTITY	ME	14	3	riemann	384	256	0	1.4586034446894326e-16	0.0	1.4586034446894326e-16	1e-09	NO
C00_IDENTITY	ME	14	3	weyl	384	256	0	8.493538207121638e-17	0.0	8.493538207121638e-17	1e-09	NO
C00_IDENTITY	ME	14	3	ricci	384	16	0	1.2672100354784188e-16	0.0	1.2672100354784188e-16	1e-09	NO
C00_IDENTITY	ME	14	3	scalar	384	1	0	2.523176763590825e-16	0.0	2.523176763590825e-16	1e-09	NO
C00_IDENTITY	ME	14	3	cartan_curvature	384	256	0	1.2150032014903396e-16	0.0	1.2150032014903396e-16	1e-09	NO
C00_IDENTITY	ME	14	3	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	ME	14	3	split_slot_twojet	384	210	0	9.767748136590822e-17	0.0	9.767748136590822e-17	1e-09	NO
C00_IDENTITY	ME	14	3	split_shear	384	6	0	8.223248409938513e-17	0.0	8.223248409938513e-17	1e-09	NO
C00_IDENTITY	ME	14	3	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MF	15	4	metric_twojet	384	336	0	4.970174242994452e-16	0.0	4.970174242994452e-16	1e-09	NO
C00_IDENTITY	MF	15	4	riemann	384	256	0	2.0311438867403113e-16	0.0	2.0311438867403113e-16	1e-09	NO
C00_IDENTITY	MF	15	4	weyl	384	256	0	1.2641342090656232e-16	0.0	1.2641342090656232e-16	1e-09	NO
C00_IDENTITY	MF	15	4	ricci	384	16	0	1.6441273269521457e-16	0.0	1.6441273269521457e-16	1e-09	NO
C00_IDENTITY	MF	15	4	scalar	384	1	0	3.368145551662946e-16	0.0	3.368145551662946e-16	1e-09	NO
C00_IDENTITY	MF	15	4	cartan_curvature	384	256	0	2.1325138304966988e-16	0.0	2.1325138304966988e-16	1e-09	NO
C00_IDENTITY	MF	15	4	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MF	15	4	split_slot_twojet	384	210	0	8.029577040691263e-17	0.0	8.029577040691263e-17	1e-09	NO
C00_IDENTITY	MF	15	4	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C00_IDENTITY	MF	15	4	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M1	1	1	metric_twojet	384	336	45	5.032592058437034	0.002661595962141863	2.418957123081807e-15	1e-09	NO
C01_BLOCK_GENERAL	M1	1	1	riemann	384	256	15	3.2520912177394625	0.098625507512708	1.9473853736134365e-15	1e-09	NO
C01_BLOCK_GENERAL	M1	1	1	weyl	384	256	20	2.895499224583747	0.0018370667211821464	1.7863826613448094e-15	1e-09	NO
C01_BLOCK_GENERAL	M1	1	1	ricci	384	16	10	1.9085474691989308	0.13680363616673663	3.1208782455193515e-16	1e-09	NO
C01_BLOCK_GENERAL	M1	1	1	scalar	384	1	1	2.1072905017557853	2.1072905017557853	0.0	1e-09	NO
C01_BLOCK_GENERAL	M1	1	1	cartan_curvature	384	256	26	2.5730149571810674	2.0720527678336463e-05	1.4762605055216869e-15	1e-09	NO
C01_BLOCK_GENERAL	M1	1	1	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M1	1	1	split_slot_twojet	384	210	45	4.762721535313607	0.0019333291012406468	1.7182331964852925e-15	1e-09	NO
C01_BLOCK_GENERAL	M1	1	1	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M1	1	1	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M2	2	1	metric_twojet	384	336	45	5.628575805022011	0.004599743757560667	4.496297886442139e-15	1e-09	NO
C01_BLOCK_GENERAL	M2	2	1	riemann	384	256	15	3.804909807428675	0.21840736534191782	2.4072150385409444e-15	1e-09	NO
C01_BLOCK_GENERAL	M2	2	1	weyl	384	256	20	2.634389136484263	0.002745834614679305	1.3400222771539869e-15	1e-09	NO
C01_BLOCK_GENERAL	M2	2	1	ricci	384	16	10	2.3776542914967944	0.25643951027848466	3.1280866408337966e-16	1e-09	NO
C01_BLOCK_GENERAL	M2	2	1	scalar	384	1	1	3.7208851711289945	3.7208851711289945	0.0	1e-09	NO
C01_BLOCK_GENERAL	M2	2	1	cartan_curvature	384	256	26	2.9787897973349216	0.00010114772018421456	1.924418968431353e-15	1e-09	NO
C01_BLOCK_GENERAL	M2	2	1	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M2	2	1	split_slot_twojet	384	210	45	5.473220945766861	0.004115316191207713	3.3402136415414267e-15	1e-09	NO
C01_BLOCK_GENERAL	M2	2	1	split_shear	384	6	6	1.8210421508109753	0.03845696371996593	0.0	1e-09	NO
C01_BLOCK_GENERAL	M2	2	1	split_twist	384	2	0	1.0024364305497427e-16	0.0	1.0024364305497427e-16	1e-09	NO
C01_BLOCK_GENERAL	M3	3	2	metric_twojet	384	336	0	5.254438765399028e-15	0.0	5.254438765399028e-15	1e-09	NO
C01_BLOCK_GENERAL	M3	3	2	riemann	384	256	19	0.5463718568834922	0.008502673794783039	6.129061842300824e-16	1e-09	NO
C01_BLOCK_GENERAL	M3	3	2	weyl	384	256	19	0.5058329675700117	0.011970551755453775	6.670688420201292e-16	1e-09	NO
C01_BLOCK_GENERAL	M3	3	2	ricci	384	16	10	0.3429211911539064	0.06940736214003075	2.4481113612758873e-16	1e-09	NO
C01_BLOCK_GENERAL	M3	3	2	scalar	384	1	1	0.6143752697947368	0.6143752697947368	0.0	1e-09	NO
C01_BLOCK_GENERAL	M3	3	2	cartan_curvature	384	256	36	0.43603101151520207	0.0011081613620247373	7.289365783813277e-16	1e-09	NO
C01_BLOCK_GENERAL	M3	3	2	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M3	3	2	split_slot_twojet	384	210	0	5.254105054816544e-15	0.0	5.254105054816544e-15	1e-09	NO
C01_BLOCK_GENERAL	M3	3	2	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M3	3	2	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M4	4	1	metric_twojet	384	336	77	4.620794221361653	0.001102972566921281	2.3032516505987575e-15	1e-09	NO
C01_BLOCK_GENERAL	M4	4	1	riemann	384	256	20	3.995910380903545	0.19462359683334854	1.7211981860630733e-15	1e-09	NO
C01_BLOCK_GENERAL	M4	4	1	weyl	384	256	20	3.5489245624871177	0.002555402142830525	1.6157036351148445e-15	1e-09	NO
C01_BLOCK_GENERAL	M4	4	1	ricci	384	16	10	1.934244821483031	0.25097861317212505	2.2497031491547945e-16	1e-09	NO
C01_BLOCK_GENERAL	M4	4	1	scalar	384	1	1	2.533505169771054	2.533505169771054	0.0	1e-09	NO
C01_BLOCK_GENERAL	M4	4	1	cartan_curvature	384	256	36	3.2060110075351127	6.322626028519378e-05	1.1570118926538069e-15	1e-09	NO
C01_BLOCK_GENERAL	M4	4	1	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M4	4	1	split_slot_twojet	384	210	32	2.5824033032303837	0.006606801001653921	3.0819813830941284e-15	1e-09	NO
C01_BLOCK_GENERAL	M4	4	1	split_shear	384	6	4	1.370298843355928	0.6531810962304377	3.929666699169332e-16	1e-09	NO
C01_BLOCK_GENERAL	M4	4	1	split_twist	384	2	2	1.962024724454625	1.124983389657368	0.0	1e-09	NO
C01_BLOCK_GENERAL	M5	5	2	metric_twojet	384	336	0	5.13558314666157e-15	0.0	5.13558314666157e-15	1e-09	NO
C01_BLOCK_GENERAL	M5	5	2	riemann	384	256	20	0.5209768917511779	0.022231953869619583	6.223412435437796e-16	1e-09	NO
C01_BLOCK_GENERAL	M5	5	2	weyl	384	256	20	0.45811648571098607	0.0037246097855842936	6.067700348347313e-16	1e-09	NO
C01_BLOCK_GENERAL	M5	5	2	ricci	384	16	10	0.37758626675987206	0.08369925642558781	2.5066680473880265e-16	1e-09	NO
C01_BLOCK_GENERAL	M5	5	2	scalar	384	1	1	0.6202051992526721	0.6202051992526721	0.0	1e-09	NO
C01_BLOCK_GENERAL	M5	5	2	cartan_curvature	384	256	36	0.472711017474863	0.0011280199060776958	7.270361887903416e-16	1e-09	NO
C01_BLOCK_GENERAL	M5	5	2	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M5	5	2	split_slot_twojet	384	210	0	5.116529750046528e-15	0.0	5.116529750046528e-15	1e-09	NO
C01_BLOCK_GENERAL	M5	5	2	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M5	5	2	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M6	6	2	metric_twojet	384	336	105	1.5300109679156475	8.949745155307649e-05	1.0052394262532888e-15	1e-09	NO
C01_BLOCK_GENERAL	M6	6	2	riemann	384	256	20	1.149629570031278	0.051232530521362264	6.805911741452048e-16	1e-09	NO
C01_BLOCK_GENERAL	M6	6	2	weyl	384	256	20	1.0353508103458064	0.006477900092979303	6.707961209366957e-16	1e-09	NO
C01_BLOCK_GENERAL	M6	6	2	ricci	384	16	10	0.5825267302601481	0.11285529437706435	2.503402534457596e-16	1e-09	NO
C01_BLOCK_GENERAL	M6	6	2	scalar	384	1	1	0.7641606987404773	0.7641606987404773	0.0	1e-09	NO
C01_BLOCK_GENERAL	M6	6	2	cartan_curvature	384	256	36	0.9710736012737528	0.0020966590410558907	7.222833680295122e-16	1e-09	NO
C01_BLOCK_GENERAL	M6	6	2	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M6	6	2	split_slot_twojet	384	210	0	5.434360312293123e-15	0.0	5.434360312293123e-15	1e-09	NO
C01_BLOCK_GENERAL	M6	6	2	split_shear	384	6	6	0.11845808486306939	0.026692047606197263	0.0	1e-09	NO
C01_BLOCK_GENERAL	M6	6	2	split_twist	384	2	0	5.23095450527496e-16	0.0	5.23095450527496e-16	1e-09	NO
C01_BLOCK_GENERAL	M7	7	3	metric_twojet	384	336	0	7.303250309985341e-15	0.0	7.303250309985341e-15	1e-09	NO
C01_BLOCK_GENERAL	M7	7	3	riemann	384	256	20	0.06683043657695555	0.009763590603581887	1.1309161778855013e-15	1e-09	NO
C01_BLOCK_GENERAL	M7	7	3	weyl	384	256	20	0.06810877099634946	0.004553465553835721	1.1327583598076367e-15	1e-09	NO
C01_BLOCK_GENERAL	M7	7	3	ricci	384	16	10	0.05178574062641269	0.007675985739409581	4.3993496156143e-16	1e-09	NO
C01_BLOCK_GENERAL	M7	7	3	scalar	384	1	1	0.05501609857115337	0.05501609857115337	0.0	1e-09	NO
C01_BLOCK_GENERAL	M7	7	3	cartan_curvature	384	256	36	0.05034520991452663	0.0013467674553540685	1.1573263229092485e-15	1e-09	NO
C01_BLOCK_GENERAL	M7	7	3	phi_twojet	384	21	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M7	7	3	split_slot_twojet	384	210	0	7.284505512904923e-15	0.0	7.284505512904923e-15	1e-09	NO
C01_BLOCK_GENERAL	M7	7	3	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M7	7	3	split_twist	384	2	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M8	8	1	metric_twojet	384	336	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M8	8	1	riemann	384	256	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M8	8	1	weyl	384	256	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M8	8	1	ricci	384	16	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M8	8	1	scalar	384	1	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M8	8	1	cartan_curvature	384	256	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M8	8	1	phi_twojet	384	21	8	1.6797879377377491	0.013640607832155417	8.55147258327493e-16	1e-09	NO
C01_BLOCK_GENERAL	M8	8	1	split_slot_twojet	384	210	0	0.0	0.0	0.0	1e-09	NO
C01_BLOCK_GENERAL	M8	8	1	split_shear	384	6	0	0.0	0.0	0.0	1e-09	NO
