transform_id	interaction_id	carrier_id	bank	point_id	target_mask	target_integer	ensemble_order	subsets_used	metric_twojet_domain	metric_twojet_l2	metric_twojet_max_abs	metric_twojet_active	metric_twojet_baseline_active	metric_twojet_covariance_residual	riemann_domain	riemann_l2	riemann_max_abs	riemann_active	riemann_baseline_active	riemann_covariance_residual	weyl_domain	weyl_l2	weyl_max_abs	weyl_active	weyl_baseline_active	weyl_covariance_residual	ricci_domain	ricci_l2	ricci_max_abs	ricci_active	ricci_baseline_active	ricci_covariance_residual	scalar_domain	scalar_l2	scalar_max_abs	scalar_active	scalar_baseline_active	scalar_covariance_residual	cartan_curvature_domain	cartan_curvature_l2	cartan_curvature_max_abs	cartan_curvature_active	cartan_curvature_baseline_active	cartan_curvature_covariance_residual	phi_twojet_domain	phi_twojet_l2	phi_twojet_max_abs	phi_twojet_active	phi_twojet_baseline_active	phi_twojet_covariance_residual	split_slot_twojet_domain	split_slot_twojet_l2	split_slot_twojet_max_abs	split_slot_twojet_active	split_slot_twojet_baseline_active	split_slot_twojet_covariance_residual	split_shear_domain	split_shear_l2	split_shear_max_abs	split_shear_active	split_shear_baseline_active	split_shear_covariance_residual	split_twist_domain	split_twist_l2	split_twist_max_abs	split_twist_active	split_twist_baseline_active	split_twist_covariance_residual
C00_IDENTITY	R00_1_TB_B0_P0	R00_1	B0	P0	MB	11	3	M0;M1;M2;M3;M8;M9;MA;MB	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	6.6905025879460435e-18	1.734723475976807e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	5.057544569639795e-18	1.734723475976807e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	7.191783606045211e-18	6.938893903907228e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	7.927290078895781e-18	3.469446951953614e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
C00_IDENTITY	R00_1_TC_B0_P0	R00_1	B0	P0	MC	12	2	M0;M4;M8;MC	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
C00_IDENTITY	R00_1_TD_B0_P0	R00_1	B0	P0	MD	13	3	M0;M1;M4;M5;M8;M9;MC;MD	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	1.144025965704247e-17	6.938893903907228e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	7.697071864121011e-18	3.469446951953614e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	2.4532694666933987e-18	1.734723475976807e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	1.0606634095953675e-17	3.469446951953614e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
C00_IDENTITY	R00_1_TE_B0_P0	R00_1	B0	P0	ME	14	3	M0;M2;M4;M6;M8;MA;MC;ME	DEFINED_COVARIANCE_CHECKED	1.3506913905390047e-17	3.469446951953614e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	9.669478820722694e-18	3.469446951953614e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	7.83631449642983e-18	3.469446951953614e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	4.982613841084488e-18	3.469446951953614e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	3.802444018669326e-18	8.673617379884035e-19	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	3.496446946337351e-18	3.469446951953614e-18	NO	NO	3.469446951953614e-18	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
C00_IDENTITY	R00_1_TF_B0_P0	R00_1	B0	P0	MF	15	4	M0;M1;M2;M3;M4;M5;M6;M7;M8;M9;MA;MB;MC;MD;ME;MF	DEFINED_COVARIANCE_CHECKED	3.496446946337351e-18	3.469446951953614e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	2.1509871605466464e-17	6.938893903907228e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	1.3633384273613801e-17	3.469446951953614e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	8.319441530320186e-18	6.938893903907228e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	1.734723475976807e-18	1.734723475976807e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	1.48792676578476e-17	3.469446951953614e-18	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	2.491306920542244e-18	1.734723475976807e-18	NO	NO	1.734723475976807e-18	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
C00_IDENTITY	R00_3_T1_B0_P0	R00_3	B0	P0	M1	1	1	M0;M1	DEFINED_COVARIANCE_CHECKED	0.6745751823678973	0.26403994597315733	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.34665512296343054	0.07363925379092864	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.24663411259946078	0.04972660334446124	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.17503807457199652	0.11258895176230073	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.01184682876162868	0.01184682876162868	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.3170376540708216	0.06402513176735325	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.641657076236044	0.26403994597315733	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
C00_IDENTITY	R00_3_T2_B0_P0	R00_3	B0	P0	M2	2	1	M0;M2	DEFINED_COVARIANCE_CHECKED	0.800396571260802	0.2531634565670207	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.28958755146625453	0.05525291276006865	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.14795760003218886	0.02376753502401238	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.18031716101291667	0.0775161394566543	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.20449113809718084	0.20449113809718084	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.25327098025202965	0.0495725935943553	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.7554890065207225	0.2531634565670207	YES	YES	3.469446951953614e-18	DEFINED_COVARIANCE_CHECKED	0.08238560934964637	0.06412638343357698	YES	YES	3.469446951953614e-18	DEFINED_COVARIANCE_CHECKED	2.878616235109285e-18	2.7408630920433553e-18	NO	NO	2.7408630920433553e-18
C00_IDENTITY	R00_3_T3_B0_P0	R00_3	B0	P0	M3	3	2	M0;M1;M2;M3	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.08925269890576937	0.019529187979627827	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.03440246663230091	0.006059185033471373	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.051320881050050234	0.025323975638028184	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.040451272255081605	0.040451272255081605	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.08431591584834272	0.020163340403282583	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	9.813077866773595e-18	6.938893903907228e-18	NO	NO	6.938893903907228e-18	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
C00_IDENTITY	R00_3_T4_B0_P0	R00_3	B0	P0	M4	4	1	M0;M4	DEFINED_COVARIANCE_CHECKED	0.7292830311134139	0.14555239732721162	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.4888951036611269	0.0951489554584276	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.34715914545853716	0.07980977373651744	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.2526743843069592	0.08736652573474224	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.152197561566857	0.152197561566857	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.43787041135026195	0.0898417315792237	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.40222903232417784	0.11249999999999999	YES	YES	1.3877787807814457e-17	DEFINED_COVARIANCE_CHECKED	0.16478159038060672	0.1125027346111497	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.19277597911825015	0.13675000000000004	YES	YES	2.7755575615628914e-17
C00_IDENTITY	R00_3_T5_B0_P0	R00_3	B0	P0	M5	5	2	M0;M1;M4;M5	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.12177525353166646	0.01965920848643289	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.0892937498926239	0.01683723208196043	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.0634906544425585	0.02280981060422642	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.00886170971958783	0.00886170971958783	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.12010337545991619	0.019308829630742166	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	3.4170089680666066e-17	1.3877787807814457e-17	NO	NO	1.3877787807814457e-17	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
C00_IDENTITY	R00_3_T6_B0_P0	R00_3	B0	P0	M6	6	2	M0;M2;M4;M6	DEFINED_COVARIANCE_CHECKED	0.25464498880512354	0.05331812930816311	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.1676028148521407	0.03643998892888031	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.11335414302577286	0.0201904204556272	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.08844888040882254	0.03714942118289001	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.08249456301099917	0.08249456301099917	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.15492495703337844	0.031888524881302394	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	7.699624245829092e-17	2.7755575615628914e-17	NO	NO	2.7755575615628914e-17	DEFINED_COVARIANCE_CHECKED	3.291406376790657e-17	2.7755575615628914e-17	NO	NO	2.7755575615628914e-17	DEFINED_COVARIANCE_CHECKED	2.7755575615628914e-17	2.7755575615628914e-17	NO	NO	2.7755575615628914e-17
C00_IDENTITY	R00_3_T7_B0_P0	R00_3	B0	P0	M7	7	3	M0;M1;M2;M3;M4;M5;M6;M7	DEFINED_COVARIANCE_CHECKED	4.443059973708341e-17	2.7755575615628914e-17	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	2.3775018871283177e-16	8.326672684688674e-17	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	3.0747814441018384e-16	9.71445146547012e-17	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	1.121817653647657e-16	6.938893903907228e-17	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	9.71445146547012e-17	9.71445146547012e-17	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	2.92270969096713e-16	6.938893903907228e-17	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	4.632881009753468e-17	2.7755575615628914e-17	NO	NO	2.7755575615628914e-17	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
C00_IDENTITY	R00_3_T8_B0_P0	R00_3	B0	P0	M8	8	1	M0;M8	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.20531141657924867	0.0875	YES	YES	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
C00_IDENTITY	R00_3_T9_B0_P0	R00_3	B0	P0	M9	9	2	M0;M1;M8;M9	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
C00_IDENTITY	R00_3_TA_B0_P0	R00_3	B0	P0	MA	10	2	M0;M2;M8;MA	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0	DEFINED_COVARIANCE_CHECKED	0.0	0.0	NO	NO	0.0
