path	sha256	bytes
udt_accepted_work_consolidation_2026-09-12/SOURCE_PINS.json	351c640a242ca5e41683c5d4240177d8f0e485e7d16b0d53bf3f38185448e7c5	21573
udt_accepted_work_consolidation_2026-09-12/SOURCE_READ_LEDGER.tsv	f686a4d28f2e483aae3d2b82005eccd9cd60f07f800b0f7eb0930a0816921733	49031
udt_accepted_work_consolidation_2026-09-12/STARTUP_INPUTS.json	45e570967890ac1ac048d0172e4eaf81b061462db36ec4ac5486f9ef6ffb5509	1206
udt_accepted_work_consolidation_2026-09-12/STARTUP_RECORD.json	749469c189ba54daea9fa2c3b3d8066f04675521b73d870c6cc074003bdec0e9	863
udt_accepted_work_consolidation_2026-09-12/WORK_ORDER.md	01924e2e359a3db7c7fda9e6b95e917897753e8e614cfd39a5c9a8bc68814464	5324
udt_accepted_work_consolidation_2026-09-12/build_coverage.py	b22d4afe86f7563b900481fa19eedbba0612778213dfce46d1d47e5664fe1062	13514
udt_accepted_work_consolidation_2026-09-12/check_consolidation.py	3abb7860a921021efd346c9c7cab5fa4eb2320a5ebe7249d26eacd03f7e68f4b	5862
udt_accepted_work_consolidation_2026-09-12/checks/build_coverage_corrected.capture_provenance.json	d195c2a7a9326314237d7cc3f7d3940045655e3ba7d104f115889c45546515c1	918
udt_accepted_work_consolidation_2026-09-12/checks/build_coverage_corrected.json	b5d8ddfa19c4754e0f2e20ec73107cb3457b06418bef2c0d2bc24a7ae5120bc7	364
udt_accepted_work_consolidation_2026-09-12/checks/build_coverage_corrected.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/checks/build_coverage_corrected.stdout	5c181ea66491f5231c4957db50f3782d3c12df1dfd060d43a350b69a4aea0300	126
udt_accepted_work_consolidation_2026-09-12/checks/build_coverage_initial.capture_provenance.json	d195c2a7a9326314237d7cc3f7d3940045655e3ba7d104f115889c45546515c1	918
udt_accepted_work_consolidation_2026-09-12/checks/build_coverage_initial.json	622528997211c329438b0173d0c86bc516bd559ea9150fc75b5dbfabf23f4d8c	365
udt_accepted_work_consolidation_2026-09-12/checks/build_coverage_initial.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/checks/build_coverage_initial.stdout	9e2ef2796e7c352c5e7e626d904cebe86f49f3d5f450a5027f6f444f5d588091	126
udt_accepted_work_consolidation_2026-09-12/checks/corrected_correspondence.capture_provenance.json	b2e29e623052cc0ee0c8524e40da98ee6a50f56361f595c1333d71295d00de3a	923
udt_accepted_work_consolidation_2026-09-12/checks/corrected_correspondence.json	9f94c46404636b3eeab33a2e514d813f0187ac8362083b839ac98e7c3bc015bb	368
udt_accepted_work_consolidation_2026-09-12/checks/corrected_correspondence.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/checks/corrected_correspondence.stdout	bc2967360ab4d97bbe4c91d67bac7b4b01f409f935e8f9b96a7dc0ad71c97b38	552
udt_accepted_work_consolidation_2026-09-12/checks/initial_correspondence.capture_provenance.json	b2e29e623052cc0ee0c8524e40da98ee6a50f56361f595c1333d71295d00de3a	923
udt_accepted_work_consolidation_2026-09-12/checks/initial_correspondence.json	8597512ef5ac57b4b8bd28702f75fbf195fa7af6e29c7c2c2ed4cf7b24a71915	369
udt_accepted_work_consolidation_2026-09-12/checks/initial_correspondence.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/checks/initial_correspondence.stdout	dec34d779375e247c3a0d965972874e151358fab26d966a9d220dac7899bd5d0	553
udt_accepted_work_consolidation_2026-09-12/checks/launch_full397.capture_provenance.json	422af293cd240c74bb2420052a0cb0885da49fd0fa76b2cbdc53bd100c0c6a4e	895
udt_accepted_work_consolidation_2026-09-12/checks/launch_full397.json	46d815177e10e7bec6b57c662d385e4de030df22fa9d3518a7b7f76d5c4e1fe0	342
udt_accepted_work_consolidation_2026-09-12/checks/launch_full397.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/checks/launch_full397.stdout	1f5754fac60de94603f5c3aecda2cf2558b05b4f3394a6490cdd44085fc307fa	3198
udt_accepted_work_consolidation_2026-09-12/checks/navigation_final.capture_provenance.json	c76749b1a6106d66f64e880dd4b29dc7a081387aaad3e107725edb1552fc63ea	1010
udt_accepted_work_consolidation_2026-09-12/checks/navigation_final.json	b568adac2f54319473bc44057c0cf877e374dff4e893b6f8e0b196176e7ec192	456
udt_accepted_work_consolidation_2026-09-12/checks/navigation_final.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/checks/navigation_final.stdout	dd5c459a637448ddf665041e031750863b752ca5ca43d2aa4c8f975dce340079	435
udt_accepted_work_consolidation_2026-09-12/checks/navigation_initial.capture_provenance.json	c76749b1a6106d66f64e880dd4b29dc7a081387aaad3e107725edb1552fc63ea	1010
udt_accepted_work_consolidation_2026-09-12/checks/navigation_initial.json	71064ba95a4680db124c56d081c855f9ba2e8ce96a6718638767823b829eebee	456
udt_accepted_work_consolidation_2026-09-12/checks/navigation_initial.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/checks/navigation_initial.stdout	d76b0fe95341c360c5a7b797fc27e824c4287cac4bd15afc09a84c55db6753ac	435
udt_accepted_work_consolidation_2026-09-12/checks/navigation_review.diff	ce8b3f4ae9772fbeca3368adb640f3708b88c57db00395d4802df9c7b05e6e87	10375
udt_accepted_work_consolidation_2026-09-12/checks/preintegration_sync.json	4c7ff74d74c584afd2e89f567efb948c5892286485b02471198eaadf64155f7a	347
udt_accepted_work_consolidation_2026-09-12/initial_candidate/FAMILY_MAP.tsv	92e1f4dd7050b1e801961d9c10be85486600e997d892dc6ee957b4eaca028ef9	9277
udt_accepted_work_consolidation_2026-09-12/initial_candidate/GAP_AND_REUSE_MAP.tsv	cb7fdaece098eeaa3bfa28db443378313377750f1841e9eea0d3f2d1e9fc2bfb	4584
udt_accepted_work_consolidation_2026-09-12/initial_candidate/REGISTRY_COVERAGE.tsv	b1951bd7a4c845f33b6df466bccff362826142d72a61af47fb684a593fccf4f6	187989
udt_accepted_work_consolidation_2026-09-12/initial_candidate/SOURCE_PINS.json	3ffbf1a12e2f6bd4c6a4c59c7f4f58ef8a79fa41f9d26a2c0f233eb71a1ec7c0	21140
udt_accepted_work_consolidation_2026-09-12/initial_candidate/SOURCE_READ_LEDGER.tsv	25ac3356344ededf2005037f90cfeb27e5641264b55890f9f61bdaf02eae563d	45309
udt_accepted_work_consolidation_2026-09-12/initial_candidate/UDT_CONSOLIDATED_RESEARCH_ACCOUNT.md	dbed6c5612b627ee9f3de67cf701caccb290aeab34e4e4b19087a045bdf6b8be	46245
udt_accepted_work_consolidation_2026-09-12/initial_candidate/WORK_ORDER.md	01924e2e359a3db7c7fda9e6b95e917897753e8e614cfd39a5c9a8bc68814464	5324
udt_accepted_work_consolidation_2026-09-12/review/DIRECT_CORRESPONDENCE.json	1d2110ecafc1b7fc26518d419ced1053891fecc96de4f01c8bf79f5e89f4412e	3618
udt_accepted_work_consolidation_2026-09-12/review/DIRECT_REVIEW.md	94366f7147cc673a5fd329783d5e25ef78cd8ebf73dfdbd268f8392eb23917fe	13614
udt_accepted_work_consolidation_2026-09-12/review/DIRECT_REVIEW_SEAL.json	9c8f5cb83d8d5dd9ea0f43226a924ea29deeeb247032af8601364b714f569f30	7862
udt_accepted_work_consolidation_2026-09-12/review/FINAL_CORRESPONDENCE.json	29d33bfddf868634694102d96ff3793276053ffa8eb6fc14032f94f43296cb6f	1399
udt_accepted_work_consolidation_2026-09-12/review/FINAL_FIDELITY.md	cbf542228fcd70c96593d702ee0601774fefaade2bc1fb136169218f1d4fc504	8283
udt_accepted_work_consolidation_2026-09-12/review/FINAL_FIDELITY_SEAL.json	51debc5d709ed185b8e6bb96afc13b6e2eda2b2c6ffb94ef3e45b3500d8b4890	6650
udt_accepted_work_consolidation_2026-09-12/review/SOURCE_FIRST_ASSESSMENT.md	1fa271e247779c833f8998de5aec1e8ff8e10aa8673acf7074f7b9c94fca75e8	17467
udt_accepted_work_consolidation_2026-09-12/review/SOURCE_FIRST_PINS.json	ac051fe5b8d9944daca5a25674f4ee04acf8696404ef61d5a651234ee830519a	77497
udt_accepted_work_consolidation_2026-09-12/review/SOURCE_FIRST_SEAL.json	078238575be0b51ea7cf4bd29b8201e6f8e9847923bdf9432ca7ed7164919956	3131
udt_accepted_work_consolidation_2026-09-12/review/SOURCE_READ_DEPTH.tsv	e5ee8d6d85c0de5c0ee2b582904cbece69888f1dc8611dcaa0080fce8552e6a1	7675
udt_accepted_work_consolidation_2026-09-12/review/SUPPLEMENTAL_READ_DEPTH.tsv	7d7847c998c3b6e62a131b08346c363114ca1ee9a917e4e83aa876815307adcc	9922
udt_accepted_work_consolidation_2026-09-12/review/SUPPLEMENTAL_SOURCE_ONLY.md	5c39c99bdd5c0c5873212c00a4dc441efce46d09abe6388bcc97ccec6c697ec2	17650
udt_accepted_work_consolidation_2026-09-12/review/SUPPLEMENTAL_SOURCE_PINS.json	b8fcb2de0027a4a868ebd0ebbb6575448556620e95a79b9b53a9366c2387b29b	71465
udt_accepted_work_consolidation_2026-09-12/review/SUPPLEMENTAL_SOURCE_SEAL.json	606a1679063ef6bf619105ed47751d8adf742ad3be61cbede5d231ace94948bc	2701
udt_accepted_work_consolidation_2026-09-12/review/direct_continuation_capture.capture_provenance.json	e304b5bd66f8efab1b6faf406e00e3ed4563ede6d37ef28b76b527b17c372f7b	955
udt_accepted_work_consolidation_2026-09-12/review/direct_continuation_capture.json	b036c4b92d5ea34973e59e416169a11bfe0c96b1c2dfb356a567f2ddfb48895a	402
udt_accepted_work_consolidation_2026-09-12/review/direct_continuation_capture.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/review/direct_continuation_capture.stdout	9055da7c045bff46ea371e3a5359d1c7f27bd98fb98459580cf1484ca54ac693	1305
udt_accepted_work_consolidation_2026-09-12/review/direct_correspondence.py	6625bda60bcd180aab5bd7c3c88732bd082a4e9b937c0f4db9d702b41a0db058	7181
udt_accepted_work_consolidation_2026-09-12/review/direct_correspondence_capture.capture_provenance.json	25731eaa567d05b31ba0145ce6ef8cc0c49e5bf69cde46fc3bc29abe4eb0db4d	942
udt_accepted_work_consolidation_2026-09-12/review/direct_correspondence_capture.json	63af2da261da49bf2ac6bc605829259660f80829f3da99c1d920130420c0de33	389
udt_accepted_work_consolidation_2026-09-12/review/direct_correspondence_capture.stderr	79ef67cf952351c92c89e27f2daf09f9c8c090d90c96bb1c6ad1c35e1586c481	438
udt_accepted_work_consolidation_2026-09-12/review/direct_correspondence_capture.stdout	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/review/direct_correspondence_continuation.py	4b966161f2a034b659478d20f453f46752d08c5141da2cac33193ea8633005d7	816
udt_accepted_work_consolidation_2026-09-12/review/direct_seal_capture.capture_provenance.json	a5647b3af8cac570e64182232e502e1d24b2cdeadc576b15d8f28eaa4909d23f	939
udt_accepted_work_consolidation_2026-09-12/review/direct_seal_capture.json	d6345a276c799d48b09770d4971a4f420c1f186fa4639dc2181692d59e737388	385
udt_accepted_work_consolidation_2026-09-12/review/direct_seal_capture.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/review/direct_seal_capture.stdout	820b450fcf1e4f1ad8b009842b8ef29262b450f0975adbeffacec4f2027a1c4c	264
udt_accepted_work_consolidation_2026-09-12/review/final_correspondence.py	524fc5e5e1f909a87ea995dc38ee784f95ae4738b5d91fc0a37feefc275181f9	6327
udt_accepted_work_consolidation_2026-09-12/review/final_correspondence_capture.capture_provenance.json	98736c1ea58a43e6ab49bed545ece3e6873560520c2e87cb6a1ef876d4531f04	941
udt_accepted_work_consolidation_2026-09-12/review/final_correspondence_capture.json	5e866917892eb8e06654e604fc119d34365a593caf0183e608c20b4faf59d298	388
udt_accepted_work_consolidation_2026-09-12/review/final_correspondence_capture.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/review/final_correspondence_capture.stdout	29d33bfddf868634694102d96ff3793276053ffa8eb6fc14032f94f43296cb6f	1399
udt_accepted_work_consolidation_2026-09-12/review/final_seal_capture.capture_provenance.json	c5a09365081131a45449ab4353da68045c3e0d79250cb5ec0a34ffd0034ea609	940
udt_accepted_work_consolidation_2026-09-12/review/final_seal_capture.json	19b5dd246370b14692c02f20d1d7aa700b6c5457aaeaa705407191a5975ca985	388
udt_accepted_work_consolidation_2026-09-12/review/final_seal_capture.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/review/final_seal_capture.stdout	efba5b50f12a2addc9b51243a464f5636f672271dd80a4e422f7a6c2444464ac	307
udt_accepted_work_consolidation_2026-09-12/review/seal_direct_review.py	1034efc966e5647d7a04a6342fb15c4a6c72573359c3d690355a87b17ae57a5f	2968
udt_accepted_work_consolidation_2026-09-12/review/seal_final_fidelity.py	c732b944bfff7af03b62880a1524ae446cdb8a287b4a07ddc14da3cdf7fd8ea7	2622
udt_accepted_work_consolidation_2026-09-12/review/seal_source_first.py	c3fbbfd97a6ccc186a179ed7d398a434410500dbef7aa17035f1b2810d8ad29f	2092
udt_accepted_work_consolidation_2026-09-12/review/seal_supplemental_source.py	52b7ba81c3242cfd23181ad7495503e92f01226e8ef5dc41dd8d0cd3f7d4a04a	2196
udt_accepted_work_consolidation_2026-09-12/review/source_pin_capture.capture_provenance.json	e709d64c04ef6601a97765f8ecc462c69854abf04e793e263e3ff3c47b4c84f4	937
udt_accepted_work_consolidation_2026-09-12/review/source_pin_capture.json	d83d3e777697e5400d1c4a52efdbf74941c52d362c2d53cbb6199f9a3d74a693	384
udt_accepted_work_consolidation_2026-09-12/review/source_pin_capture.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/review/source_pin_capture.stdout	64c0d13ce5cd269b0be144f193a67f48b787c973dd79280de988736c1cbe6825	204
udt_accepted_work_consolidation_2026-09-12/review/source_pin_check.py	38b137290b1fbcfbdda6d9e415a854d028908f9570bbefda1f49f0b52421b67d	6088
udt_accepted_work_consolidation_2026-09-12/review/source_seal_capture.capture_provenance.json	f7ca52903600fafa0b1b5cf73e3621784f33ebfbe19294ef1469c920d3004cb0	938
udt_accepted_work_consolidation_2026-09-12/review/source_seal_capture.json	6442ddba93118d5b4dec6f79f59ab2302967d17ed7946571dc910d7be522c7aa	386
udt_accepted_work_consolidation_2026-09-12/review/source_seal_capture.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/review/source_seal_capture.stdout	7bf64dc47c92d1692e26e16be579c50dd25c6defe154a7e444f0706c15d1dc37	226
udt_accepted_work_consolidation_2026-09-12/review/supplemental_pin_capture.capture_provenance.json	09f5d4f2e888a7844e3750fa9b0e6ef48409590e0c88ecfa8347957f0179041f	943
udt_accepted_work_consolidation_2026-09-12/review/supplemental_pin_capture.json	384f8bc6cf6edadc28cfc3a6392935fb2b9d1f94c4a514beaca565acfc648a74	389
udt_accepted_work_consolidation_2026-09-12/review/supplemental_pin_capture.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/review/supplemental_pin_capture.stdout	9939ddb9786f83bd995ca3fd515cbe8338df76dab2b95dcd64afc5b17ac2db49	159
udt_accepted_work_consolidation_2026-09-12/review/supplemental_pin_check.py	e68fffa36372d03e4e72051750b753a391491d479fdba19a26143437c77a8da1	5948
udt_accepted_work_consolidation_2026-09-12/review/supplemental_seal_capture.capture_provenance.json	089bce66ba74d102183c3a0c31ba6ddd7956179afec1755a6cc6611139a39a69	945
udt_accepted_work_consolidation_2026-09-12/review/supplemental_seal_capture.json	ea453cf3a9632d377ae3342a106d52bb2eac8b45ded1f4f948fdce3f0e6403ab	392
udt_accepted_work_consolidation_2026-09-12/review/supplemental_seal_capture.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
udt_accepted_work_consolidation_2026-09-12/review/supplemental_seal_capture.stdout	059f2c376ea5ab0e1de53b79caa76d7949c389fdee36c991b2fc9ee3c475b550	217
