old_path	current_path	source	line	column	classification	source_sha256
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	14198	78	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	14198	102	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	16549	91	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	16549	115	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	17677	95	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	17677	119	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	20577	1	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	1042	1	FIXED_HISTORICAL_OR_R1E_PLAN	1fc20eca48f942bc7079f4e33aac0c51becca41818c7a15c27a43d23b3efb295
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	13065	74	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	13065	98	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	14192	78	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	14192	102	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	16530	91	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	16530	115	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	17656	95	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	17656	119	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	21199	96	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	21199	120	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	22316	100	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	22316	124	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	25240	1	FIXED_HISTORICAL_OR_R1E_PLAN	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	1040	1	FIXED_HISTORICAL_OR_R1E_PLAN	3725018b5e76088b5f62b1977a54a320f53c03b48d9fd347436401be00363232
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1b/postmove_operational_census/DEPENDENCY_MAP.tsv	14597	1	FIXED_HISTORICAL_OR_R1E_PLAN	685146d3da193f52ac0dc52f533697fa5f94daa564b850c3645b46119d9a2d03
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/FROZEN_ROOT_INVENTORY.tsv	1040	1	FIXED_HISTORICAL_OR_R1E_PLAN	a4a071407af657962e36c33e9308ddbe6416fe3f38da5ea48ea93d7c1bcbd12c
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/build_r1c_lane_overlay.py	116	6	FIXED_HISTORICAL_OR_R1E_PLAN	104fad4f2e5f7f0b3d6be6c461d84979d90ceae40e76cf40a87a4a740104b000
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_CLOSURE_AUDIT.tsv	3	3	FIXED_HISTORICAL_OR_R1E_PLAN	89210a51b0fc237dca434b847c2a28bd2babbd4c41db476189eb87f8374c0e20
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_CLOSURE_AUDIT.tsv	3	48	FIXED_HISTORICAL_OR_R1E_PLAN	89210a51b0fc237dca434b847c2a28bd2babbd4c41db476189eb87f8374c0e20
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2191	24	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2192	38	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2202	26	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2203	31	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2212	26	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2213	31	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2222	26	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2223	31	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2232	26	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2233	31	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2242	26	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2243	31	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2252	26	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2253	31	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/CANDIDATE_MECHANICAL_CLOSURE.json	2296	22	FIXED_HISTORICAL_OR_R1E_PLAN	b267d4e8be22cbee3058826b1361c32094a1e83302a1cd12ccd3d361a85dcede
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/PREREGISTERED_ACTIVE_MOVE_READY_CANDIDATES.tsv	11	1	FIXED_HISTORICAL_OR_R1E_PLAN	bf6abf868a1af88fe8c2f3f5c0aa6e81559e51cf0bc8d9fc78ca06bc6b47eb79
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1c/correction/PREREGISTERED_ACTIVE_MOVE_READY_CANDIDATES.tsv	11	88	FIXED_HISTORICAL_OR_R1E_PLAN	bf6abf868a1af88fe8c2f3f5c0aa6e81559e51cf0bc8d9fc78ca06bc6b47eb79
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/ATOMIC_FAMILY_GRAPH.json	2189	10	FIXED_HISTORICAL_OR_R1E_PLAN	6871d9554425fd4d2b2a1bc569df73023ada0edc6c030ca2abfe142cd089e134
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/ATOMIC_FAMILY_GRAPH.json	3592	38	FIXED_HISTORICAL_OR_R1E_PLAN	6871d9554425fd4d2b2a1bc569df73023ada0edc6c030ca2abfe142cd089e134
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/ATOMIC_FAMILY_GRAPH.json	3595	14	FIXED_HISTORICAL_OR_R1E_PLAN	6871d9554425fd4d2b2a1bc569df73023ada0edc6c030ca2abfe142cd089e134
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/COMPLETE_CANDIDATE_LEDGER.tsv	102	1	FIXED_HISTORICAL_OR_R1E_PLAN	8aacd9d6c37946280c637bb91cf69d2d5ab3aed6ac44e4edb3190ff0434004ba
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/COMPLETE_CANDIDATE_LEDGER.tsv	102	25	FIXED_HISTORICAL_OR_R1E_PLAN	8aacd9d6c37946280c637bb91cf69d2d5ab3aed6ac44e4edb3190ff0434004ba
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/COMPLETE_CANDIDATE_LEDGER.tsv	102	64	FIXED_HISTORICAL_OR_R1E_PLAN	8aacd9d6c37946280c637bb91cf69d2d5ab3aed6ac44e4edb3190ff0434004ba
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/PREREGISTERED_CANDIDATE_UNIVERSE.tsv	102	1	FIXED_HISTORICAL_OR_R1E_PLAN	7fc413f8046de195f56424b12fa6607fed690dbd0a72064f5118e9c958f47141
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/PREREGISTERED_CANDIDATE_UNIVERSE.tsv	102	25	FIXED_HISTORICAL_OR_R1E_PLAN	7fc413f8046de195f56424b12fa6607fed690dbd0a72064f5118e9c958f47141
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/PREREGISTERED_CANDIDATE_UNIVERSE.tsv	102	183	FIXED_HISTORICAL_OR_R1E_PLAN	7fc413f8046de195f56424b12fa6607fed690dbd0a72064f5118e9c958f47141
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/PROPOSED_BATCH_FILE_PLAN.tsv	2	39	FIXED_HISTORICAL_OR_R1E_PLAN	c9089c1885f2f618c12567885f1e3d416abeeaa026cd6c442cf7ae64ae70f82c
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/PROPOSED_BATCH_FILE_PLAN.tsv	2	78	FIXED_HISTORICAL_OR_R1E_PLAN	c9089c1885f2f618c12567885f1e3d416abeeaa026cd6c442cf7ae64ae70f82c
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/R1E_BATCH_PROPOSALS.md	17	29	FIXED_HISTORICAL_OR_R1E_PLAN	572939096fb9366063c6610030169d5f8506017c38639c7d653ced75896ac3cb
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1e/build_r1e_batch_plan.py	70	10	FIXED_HISTORICAL_OR_R1E_PLAN	f13bfe7f9bc1ded7eb5e7d301d5624c7e8728fcbe8c272780f03e41da8d4af7c
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1f/PREMOVE_DEPENDENCY_AUDIT.tsv	2	1	R1F_PREMOVE_OR_MIGRATION_PROVENANCE	dbd631424bed590e11699f4bd06fd5a225391ea19b272b439051861fbb6b0f20
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1f/PREREGISTERED_BATCH.tsv	2	39	R1F_PREMOVE_OR_MIGRATION_PROVENANCE	87cf6b480252b840f18dd5faee7a45560c458f0534839f69c7cfc3abfbd1c6aa
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1f/PREREGISTERED_BATCH.tsv	2	78	R1F_PREMOVE_OR_MIGRATION_PROVENANCE	87cf6b480252b840f18dd5faee7a45560c458f0534839f69c7cfc3abfbd1c6aa
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1f/post_move/BEHAVIOR_RUNS.tsv	2	11	R1F_PREMOVE_OR_MIGRATION_PROVENANCE	f73a6c9f64743af0800e42ba07abe5dea878740169df593a5643246f3c8dbf87
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1f/post_move/BEHAVIOR_RUNS.tsv	2	50	R1F_PREMOVE_OR_MIGRATION_PROVENANCE	f73a6c9f64743af0800e42ba07abe5dea878740169df593a5643246f3c8dbf87
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1f/post_move/BEHAVIOR_RUNS.tsv	2	161	R1F_PREMOVE_OR_MIGRATION_PROVENANCE	f73a6c9f64743af0800e42ba07abe5dea878740169df593a5643246f3c8dbf87
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1f/pre_move/BEHAVIOR_RUNS.tsv	2	10	R1F_PREMOVE_OR_MIGRATION_PROVENANCE	1802c901feeb930dc5c13312e28936f8a07df65f63355032924cf7fa958e2524
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1f/pre_move/BEHAVIOR_RUNS.tsv	2	34	R1F_PREMOVE_OR_MIGRATION_PROVENANCE	1802c901feeb930dc5c13312e28936f8a07df65f63355032924cf7fa958e2524
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1f/pre_move/BEHAVIOR_RUNS.tsv	2	130	R1F_PREMOVE_OR_MIGRATION_PROVENANCE	1802c901feeb930dc5c13312e28936f8a07df65f63355032924cf7fa958e2524
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1f/verify_r1f_preregistration.py	16	6	R1F_PREMOVE_OR_MIGRATION_PROVENANCE	67783264d276862f2964cc127fe6396d4fecc76c1dc8c23d57337af437ce9ec2
verify_center_escape.py	research/macro/verify_center_escape.py	reorganization_r1f/verify_r1f_preregistration.py	16	49	R1F_PREMOVE_OR_MIGRATION_PROVENANCE	67783264d276862f2964cc127fe6396d4fecc76c1dc8c23d57337af437ce9ec2
verify_center_escape.py	research/macro/verify_center_escape.py	research/_registry/CURRENT_ARTIFACT_PATHS.tsv	1040	1	CURRENT_MAP_ORIGINAL_IDENTITY_AND_DESTINATION_SUFFIX	9c1f7c9a9f11dbf31706268d5dbd3c2ffd4247e3f981a603d86e2095925e729c
verify_center_escape.py	research/macro/verify_center_escape.py	research/_registry/CURRENT_ARTIFACT_PATHS.tsv	1040	40	CURRENT_MAP_ORIGINAL_IDENTITY_AND_DESTINATION_SUFFIX	9c1f7c9a9f11dbf31706268d5dbd3c2ffd4247e3f981a603d86e2095925e729c
verify_center_escape.py	research/macro/verify_center_escape.py	research/_registry/FIRST_ACTIVE_FAMILY_MIGRATION_RECOMMENDATION.json	45	23	RETAINED_INFORMATIONAL_REFERENCE	17291c222135a241ce210db2ec8cec0d8ce2651bcd97afa731da83d6251e660e
verify_center_escape.py	research/macro/verify_center_escape.py	research/_registry/FIRST_ACTIVE_FAMILY_MIGRATION_RECOMMENDATION.md	28	8	RETAINED_INFORMATIONAL_REFERENCE	790f60973f10f43179ce046b18d1ffa17bb85d2e788d839198c989295bd81c51
verify_center_escape.py	research/macro/verify_center_escape.py	research/_registry/MIGRATION_LEDGER.tsv	2	79	RETAINED_INFORMATIONAL_REFERENCE	c53936c13f0bd9c7e262320d242cb8f8d2ba4db47e001b08899545ab16a8af68
verify_center_escape.py	research/macro/verify_center_escape.py	research/_registry/MIGRATION_LEDGER.tsv	2	103	RETAINED_INFORMATIONAL_REFERENCE	c53936c13f0bd9c7e262320d242cb8f8d2ba4db47e001b08899545ab16a8af68
verify_center_escape.py	research/macro/verify_center_escape.py	research/_registry/MIGRATION_LEDGER.tsv	2	142	RETAINED_INFORMATIONAL_REFERENCE	c53936c13f0bd9c7e262320d242cb8f8d2ba4db47e001b08899545ab16a8af68
verify_center_escape.py	research/macro/verify_center_escape.py	research/_registry/MIGRATION_READINESS.tsv	1040	1	RETAINED_INFORMATIONAL_REFERENCE	4fbdb4e71aae4caf18df9142e7ab822bb5b348b3b364b72e97707679bd244062
verify_center_escape.py	research/macro/verify_center_escape.py	research/_registry/MIGRATION_READINESS.tsv	1040	100	RETAINED_INFORMATIONAL_REFERENCE	4fbdb4e71aae4caf18df9142e7ab822bb5b348b3b364b72e97707679bd244062
verify_center_escape.py	research/macro/verify_center_escape.py	research/_registry/ROOT_OWNERSHIP.tsv	1040	1	RETAINED_INFORMATIONAL_REFERENCE	4e8a4e82d4698f24dea7510932a919773267dfad3ad4033999e195044a056edc
verify_center_escape.py	research/macro/verify_center_escape.py	research/macro/ROOT_INVENTORY.tsv	292	16	CURRENT_DESTINATION_SUFFIX	e106da9692c3d97a96a97f6d6a26dc605e0758e7446de83fe07b31ec5c49be6c
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r0/DEPENDENCY_MAP.tsv	14636	1	RETAINED_INFORMATIONAL_REFERENCE	ad32e0f5f52dd4df1fd68eb1899f437449fdb00257e5687a32ce3941643266bc
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r0/ROOT_FILE_INVENTORY.tsv	1057	1	RETAINED_INFORMATIONAL_REFERENCE	3c52fd29e40fd1296168c2c6b6fff5df64dfc2c43a44bbb0aec1d5393a0c00f3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13070	74	FIXED_HISTORICAL_OR_R1E_PLAN	40002faf10c08c9d61190e4080fe0d0a554d2be34f30e73a85d3732bc952caf3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13070	96	FIXED_HISTORICAL_OR_R1E_PLAN	40002faf10c08c9d61190e4080fe0d0a554d2be34f30e73a85d3732bc952caf3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14199	78	FIXED_HISTORICAL_OR_R1E_PLAN	40002faf10c08c9d61190e4080fe0d0a554d2be34f30e73a85d3732bc952caf3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14199	100	FIXED_HISTORICAL_OR_R1E_PLAN	40002faf10c08c9d61190e4080fe0d0a554d2be34f30e73a85d3732bc952caf3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	17634	1	FIXED_HISTORICAL_OR_R1E_PLAN	40002faf10c08c9d61190e4080fe0d0a554d2be34f30e73a85d3732bc952caf3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	1043	1	FIXED_HISTORICAL_OR_R1E_PLAN	4a88ea647eca10c62b52ff49f858bdb66d29b2aad38bcc1a3872ddd751bc874f
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	13070	74	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	13070	96	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	14199	78	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	14199	100	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	16550	91	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	16550	113	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	17678	95	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	17678	117	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
verify_center_nogo.py	research/macro/verify_center_nogo.py	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	20578	1	FIXED_HISTORICAL_OR_R1E_PLAN	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
