sha256	path
4fd4ca84d353018c02e32d49cf261de3472b3fafd74b0f268b0960653bdfd307	udt_g311_universal_reciprocity_full_covariant_response_2026-09-01/EXACT_DERIVATION.md
a411de5e2e40982c4f9c8107bd6d3a598dd55056924d4bc3d39d93f8db89e578	udt_g311_universal_reciprocity_full_covariant_response_2026-09-01/AUDIT_REPORT.md
90ae2841153754087e64ba14d0a61c408d0b5767b5c8ed9f558da0b49ab30ea4	udt_g312_quiet_gr_response_constitution_discriminator_2026-09-01/EXACT_DERIVATION.md
c8f9e5547c13067282d37bfb51db78d13bbdc06b48ef50f8f3f498e196abcb57	udt_g312_quiet_gr_response_constitution_discriminator_2026-09-01/AUDIT_REPORT.md
dab9ab3e0bd223245c32be367ace0019fe442b76fd670fc19674bb8dafb2fd4b	udt_g301_scale_free_quiet_regular_causal_principal_classification_2026-08-30/EXTERNAL_REVIEW_GPT54.md
8fffceb5c08a246f154400f6e12c6708b3cd6c3060d4459e483bc8ef5feeb925	udt_g301_scale_free_quiet_regular_causal_principal_classification_2026-08-30/EXTERNAL_REPAIR_FOLLOWUP_GPT54.md
3ae940fcecdeb5479a7f1d28ada4ee56957d741518655db94c9ae5d975b4ba98	udt_g310_differential_dual_reciprocity_tracefree_ownership_2026-08-31/EXTERNAL_REVIEW_RESPONSE.md
77cb43925386a808c38dc47e205b6820668957c8bcbe07ce6174aaa169a65667	udt_g310_differential_dual_reciprocity_tracefree_ownership_2026-08-31/EXTERNAL_REPAIR_FOLLOWUP_RESPONSE.md
c3f85e0ba89928305722579aa69fbd9ef92002d10dcc329638e13411fc2bcdcd	udt_g311_universal_reciprocity_full_covariant_response_2026-09-01/EXTERNAL_REVIEW_RESPONSE.md
bb0c9dcfa4ffd4099ea9e10ec9007c280252e670f9d592f23331fcf226f7b58b	udt_g311_universal_reciprocity_full_covariant_response_2026-09-01/REPAIR_FOLLOWUP_RESPONSE.md
8bffb36acbae9f23320f5df7e399fa92ace465d9763dabe6b3c3c71b8ef791a1	udt_g312_quiet_gr_response_constitution_discriminator_2026-09-01/EXTERNAL_REVIEW_RESPONSE.md
32d679897afcd1de87f31574720775c48588cd29bc19806215c81bba7d456c6b	udt_g312_quiet_gr_response_constitution_discriminator_2026-09-01/REPAIR_FOLLOWUP_RESPONSE.md
