path	role	git_blob	bytes	sha256
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/EXACT_DERIVATION.md	intrinsic_pair_derivation	fc9165ef1b0c07cc0a029ceb9bd2968255e8b7bf	5682	a863bb7dedda85f87d653ea3f9393bc32ddc76dbc3f6d6fb28c85defdbdc2eb4
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/STATUS_LEDGER.tsv	witness_status	42e5f2aace0c2e1360f96fea3622848dd4a3f51b	2126	dceec34041635c8dacdb300f13914f4e65f2e40caf77149b9812fc99a7a8ff6a
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/INVARIANT_CERTIFICATE.json	exact_Killing_certificate	92549204008f702a7f61a6c9ec3a8af29f3f0a80	23278	876b00e7d94e249b148846d59612b4cef373430bb1b8fb2f34a1f8ee55160d67
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/COLD_REVIEW_RETURN.md	fresh_witness_review	cd4f5089dc97be25fbb65f130918b75c58532d02	3063	e9ca6d35034d1dd04c2c9f0c6d8d0b3cfed299d63c580cc6b95cbbdd44679025
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/derive_invariant_certificate.py	witness_production_code	ebae3f9ad205770cec990df98cfc49a45f794588	10454	fbef0067b506b865e8bcb22db07534cd1146712b0d7869b30bd6c9a6915d75ea
udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/EXACT_DERIVATION.md	coframe_norm_and_twist_parent	98d15cf3060d34d238b8528bfaa8a0cab81e7493	6108	36e22610ec03dc4421e005f0a327be288cde000fb5fa63f4d8ea9cec3711875d
udt_general_screen_complete_cell_atlas_2026-07-28/EXACT_DERIVATION.md	general_screen_scope	b4f9a0300cc3053f53b69ad28f1122e416273113	7384	3d6cab420d4cb20dc0042c4ccce88a4d0b13d0c75572cc78a47daa04be87297f
udt_complete_cell_cartan_alternating_production_audit_2026-08-02/EXACT_DERIVATION.md	parent_contact_algebra	4a64d18938744e5cacc7e8500a34d5ad2e8a3908	7024	7303cedf1642a8f10c63c77065d6d2e60806702e238841dfbcae5f04cb5ed563
udt_complete_cell_cartan_alternating_production_audit_2026-08-02/OBJECT_PRODUCTION_LEDGER.tsv	parent_object_census	218eb53d83059c2a697bfc6566de84df6f55657c	1446	336a845c6f45293108a95dfb25874d7e779316b3ae38d0d8711b73a9d5f9beb6
udt_complete_cell_cartan_alternating_production_review_2026-08-02/CORRECTION_LAYER.md	contact_correction_authority	7692981c4b4df655455f7f337d344cf7e698e01f	2270	512c5f082ff2bac79c3fc2ec6cf94bbd388a399e30a19e28bfd6021fae97f43a
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/AUDIT_REPORT.md	full_screen_parent_result	3d19a3138f80b332d9bafd6f3ba296be4fc4205c	2141	1ab6d2d7028d17ded30af356a5438fa5faa23160706e7581ad689ee30fd9161f
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/EXACT_DERIVATION.md	full_screen_exact_algebra	91d9fe61e2a07c9e82cfb0fe802cc3a02033bb46	4556	0e9d6dfc7cb4ab95751877d24f3f36d45bb1a204fcb8f49e2ca4aadd699d3a4f
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/INVARIANT_OBJECT_ATLAS.tsv	parent_invariant_object_census	5a675e29e88c2a38eda238af5dd86676341ae6a4	863	c71a648dcaf98636676ab13afcd3c3037f41dcb99dd4e2678926f1887651df5e
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/FRAME_DESCENT_ATLAS.tsv	parent_frame_classes	8f1126efaea642d37d8fe1600013a3b284792e85	826	72ebc052a03d688ea513763cb5ea0b4cdf6203358d085304abc3995c09423a4f
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/STATUS_LEDGER.tsv	parent_status	102135d8285961068c8059a9bcad65b714f4d64b	1117	03ac845bda0f19e4f9a31bb3997f983a99c08f06511487d400d108242652c6d7
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/derive_full_gl2.py	parent_full_screen_code	d72f3aac022d030a2d3289481d25dd76d6b992a3	19241	9e8052810eb8870419ecc347d45d16412e0e4859b0429272dae091ebae303286
