source_id	path	source_ref	git_blob	sha256	size	role
I13	udt_founding_pair_relation_functor_ownership_audit_2026-08-09/AUDIT_REPORT.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_founding_pair_relation_functor_ownership_audit_2026-08-09/AUDIT_REPORT.md	cf93a7bebe1a16f0bb51ad67f105e0acb62fa906	a1c6871ee6731f5b7ec51f55ec57b1cac73fca07782dd5507ca0a61ab62ae42f	2654	founding observer-query ownership
I14	udt_founding_pair_relation_functor_ownership_audit_2026-08-09/EXACT_DERIVATION.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_founding_pair_relation_functor_ownership_audit_2026-08-09/EXACT_DERIVATION.md	a30b055233880ba48b6aa679d351079b87786d1a	b41d49db51888523b99c14a83c632fd5c45ea7592eb0e4fbc4ab1016be69e93f	12407	founded character and query type algebra
I15	udt_founding_pair_relation_functor_ownership_audit_2026-08-09/SEMANTIC_OWNERSHIP_ATLAS.tsv	215f648a25044cc07cc269d61791af0f33cb6606:udt_founding_pair_relation_functor_ownership_audit_2026-08-09/SEMANTIC_OWNERSHIP_ATLAS.tsv	61f9dcde44f15ecd177b247a8af571f49d4547ec	ec3bcf1b8590e14117a2ef1a0a5c2a41cacbcb861499d915609f6fa91727edc5	17385	semantic candidate ownership
I16	udt_calibrated_pair_map_owner_atlas_2026-08-09/AUDIT_REPORT.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_calibrated_pair_map_owner_atlas_2026-08-09/AUDIT_REPORT.md	2b87410de68410a8041095b6514050f6c9ccc869	aca7063029271813941e0f04e8b60124ee6e5e8abe01412bcf8d98c3743b4e5a	2640	pair-map family ownership
I17	udt_calibrated_pair_map_owner_atlas_2026-08-09/EXACT_DERIVATION.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_calibrated_pair_map_owner_atlas_2026-08-09/EXACT_DERIVATION.md	b39ec05c7db7cc99dc492d469bc8aba9212eb77d	b965112f2e8250a4a11721102f7edae5b1636be2d836241e1c3e1f482f3e9422	10851	pair-map algebra and no-goes
I18	udt_calibrated_pair_map_owner_atlas_2026-08-09/PAIR_MAP_ATLAS.tsv	215f648a25044cc07cc269d61791af0f33cb6606:udt_calibrated_pair_map_owner_atlas_2026-08-09/PAIR_MAP_ATLAS.tsv	a8e96b8810f12cd405f4bdc2fdc66016df7ba9b6	0832319f4f9462bd0f6ef9278e5ba42b90bd168e7a3c68e7b175d62ca8f6cdaa	15569	66-cell pair-map classification
I19	udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/AUDIT_REPORT.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/AUDIT_REPORT.md	42213757bc6ea837d46d9d1d45f754bcda136627	a15c22901f5f8f9401fb53b04cff23a0b14c3c5f56ac7bb4f3b23882d247669e	4804	terminal reciprocal evaluator status
I20	udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/EXACT_DERIVATION.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/EXACT_DERIVATION.md	aa58f76fa4758e961e133f283894a4d6414b1495	fa0e31b16df98c3af3cf4aec878c4369642945ce35de20ab8e13b91eaf135e7a	15088	complete pair-metric decomposition
I21	udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/derive_terminal_reciprocal_ce.py	215f648a25044cc07cc269d61791af0f33cb6606:udt_terminal_reciprocal_ce_positional_derivation_2026-08-09/derive_terminal_reciprocal_ce.py	45d99b6c7e92536042cdbb63f8e08eeef1c443e7	40b85c373e028feafda715ffe3f63652d18cd1559d48b7b222c1d33fa03f40d8	14344	load-bearing terminal algebra
I22	udt_reciprocal_calibration_state_solder_audit_2026-08-09/AUDIT_REPORT.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_reciprocal_calibration_state_solder_audit_2026-08-09/AUDIT_REPORT.md	bf8a09fc8c35e991adf6c8abf2fd1acc60f84d7f	62f4fe3ca80987a0642cc36973f87db2764dcf6eee176296c25448bb5f5c6241	5031	calibration-state ownership and local no-go
I23	udt_reciprocal_calibration_state_solder_audit_2026-08-09/EXACT_DERIVATION.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_reciprocal_calibration_state_solder_audit_2026-08-09/EXACT_DERIVATION.md	29ea7c6f3db033c6f9e863c97833a4d2efe86391	8045a1a26727812289fff57e9a958df6fd4ff8e997db6fc3576cbc2b845cb598	11351	calibration line and solder algebra
I24	udt_reciprocal_calibration_state_solder_audit_2026-08-09/SOLDER_CANDIDATE_LEDGER.tsv	215f648a25044cc07cc269d61791af0f33cb6606:udt_reciprocal_calibration_state_solder_audit_2026-08-09/SOLDER_CANDIDATE_LEDGER.tsv	6f6d611c705370c451fa629fdf572686e1bb2c3e	af205d3b7154444b805db0fb9b8975b16016266724d697d6639d933bc72d3248	2907	candidate transition owners
I25	udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/AUDIT_REPORT.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/AUDIT_REPORT.md	adc137d3a72d5772d0a468d9f9d214f7fe0f349d	85554fa11160860280c2ea7fc9415e53e59153b500cdb3ff73b637d9bc5d51c1	4773	flag and reciprocal-root ownership
I26	udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/EXACT_DERIVATION.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_reciprocal_flag_foundation_ownership_audit_2026-08-09/EXACT_DERIVATION.md	1b322f69194351add2da4a17ce9987c5bca4a8d1	eabfad044b0caf404a7bfab8dfa2462e3a68cf7a578e67451c86baf8b95aa71a	11710	flag cocycle algebra
I27	udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/AUDIT_REPORT.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/AUDIT_REPORT.md	91f6f69cbe5267f6e12a0576c82153b53e223d84	1e007a15b7071ebe2be45ad2f81a19c4d39a3c0617fe5cf65064ab6e076a976d	5259	static and nonultrastatic branch evidence
I28	udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/EXACT_DERIVATION.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/EXACT_DERIVATION.md	98d15cf3060d34d238b8528bfaa8a0cab81e7493	36e22610ec03dc4421e005f0a327be288cde000fb5fa63f4d8ea9cec3711875d	6108	Killing clock and branch algebra
I29	udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/STATUS_LEDGER.tsv	215f648a25044cc07cc269d61791af0f33cb6606:udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/STATUS_LEDGER.tsv	a88cf660e6b950399f32e118dd34266121cbd678	27cfba2fff04b761c041b2e9c2a6bc38b560c97262262ea81a4144365a0e8944	1990	branch status distinctions
I30	udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/WITNESS_OUTCOMES.tsv	215f648a25044cc07cc269d61791af0f33cb6606:udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/WITNESS_OUTCOMES.tsv	6c508e90fd634c49f2a8f89c97d9bb793503ae0b	f271a6041a871758443e6e01b352c3e4ed101fe59cdb5e3c0d3c57999a5b08e8	734	W01-W06 witness outcomes
I31	udt_branchwise_projector_holonomy_census_2026-08-01/AUDIT_REPORT.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_branchwise_projector_holonomy_census_2026-08-01/AUDIT_REPORT.md	fd1ae85c26b1e9ef5990e6e16fb835d06615d2b3	4ce72343b7424654327e66b17cdc8f63347e3760ccaeca8320079b3a83f73c1b	8549	projector and holonomy ownership
I32	udt_branchwise_projector_holonomy_census_2026-08-01/EXACT_DERIVATION.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_branchwise_projector_holonomy_census_2026-08-01/EXACT_DERIVATION.md	32430764ecf795c53dfad632fcaa77f1343becc7	f8a289c76030511479bbf79795bb36fa90e703730a641239e577de44ed3eb271	4397	projector and curvature algebra
I33	udt_branchwise_projector_holonomy_census_2026-08-01/BRANCH_OBJECT_GATE_LEDGER.tsv	215f648a25044cc07cc269d61791af0f33cb6606:udt_branchwise_projector_holonomy_census_2026-08-01/BRANCH_OBJECT_GATE_LEDGER.tsv	ce76b5ffbda3045d203de79a4907e2b6fa4465f1	9bcf866293cbb198938be1b3b71870df64b3612bf96583c82cdc37fa82b29e69	8569	branch object gates including toric strata
I34	udt_general_screen_complete_cell_atlas_2026-07-28/AUDIT_REPORT.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_general_screen_complete_cell_atlas_2026-07-28/AUDIT_REPORT.md	3f508e2d21328aef5a8e51cc7ca069ba3889992f	21fc7594ff288bb8297f3a8be36e8cfac336e340b376802a649ae95b3c10f932	4171	general-screen complete family
I35	udt_general_screen_complete_cell_atlas_2026-07-28/EXACT_DERIVATION.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_general_screen_complete_cell_atlas_2026-07-28/EXACT_DERIVATION.md	b4f9a0300cc3053f53b69ad28f1122e416273113	3d6cab420d4cb20dc0042c4ccce88a4d0b13d0c75572cc78a47daa04be87297f	7384	general-screen metric and connection algebra
I36	udt_general_screen_complete_cell_atlas_2026-07-28/COMPLETE_S3_WITNESS_ATLAS.tsv	215f648a25044cc07cc269d61791af0f33cb6606:udt_general_screen_complete_cell_atlas_2026-07-28/COMPLETE_S3_WITNESS_ATLAS.tsv	6cf2733bdb47f8e2778c4faae1064a971f2954c6	970e5bac91fd4caca27ff2c997a0f8af93fe8e964956c4e70579b371f58cbcdc	1264	complete S3 witnesses
I37	udt_general_screen_complete_cell_atlas_2026-07-28/PAIR_SCREEN_MIXING_ATLAS.tsv	215f648a25044cc07cc269d61791af0f33cb6606:udt_general_screen_complete_cell_atlas_2026-07-28/PAIR_SCREEN_MIXING_ATLAS.tsv	e328ba1b29c8f7c56b80e0fe02e31072c29afd76	ca45cda737d231575efa333b6617a57bc506a116fbd76395bacefd8bd08417ca	753	complete pair-screen mixing
I38	udt_complete_screen_response_branch_atlas_2026-07-28/AUDIT_REPORT.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_complete_screen_response_branch_atlas_2026-07-28/AUDIT_REPORT.md	1e223d40abc8ffa97b8397b0f3632e1f94dd5fe2	c67c8d05ca12b17171987f43ba941ffb8cd93daab91c4ba7e4b284f78cde3bde	3407	concrete branch response scope
I39	udt_complete_screen_response_branch_atlas_2026-07-28/BRANCH_PATH_RESPONSE_ATLAS.tsv	215f648a25044cc07cc269d61791af0f33cb6606:udt_complete_screen_response_branch_atlas_2026-07-28/BRANCH_PATH_RESPONSE_ATLAS.tsv	094f00718d4b9152aeff8472c2f8e1b94f184051	ed9ae755512d542edd25c95f34446f465fc5e077426c31a6d466d6decef7e613	22836	W and Q branch response evidence
I40	udt_complete_screen_response_branch_atlas_2026-07-28/HOLONOMY_DESCENT_ATLAS.tsv	215f648a25044cc07cc269d61791af0f33cb6606:udt_complete_screen_response_branch_atlas_2026-07-28/HOLONOMY_DESCENT_ATLAS.tsv	41e1fe4c31706efcf4cec9f26800365a881ea6e8	4a76456885181198b9cc635436ad9a6d1aaa6d794e10ea051d969deda693f300	1105	path holonomy and completion descent
I41	udt_complete_pair_phi_orchestra_audit_2026-08-05/AUDIT_REPORT.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_complete_pair_phi_orchestra_audit_2026-08-05/AUDIT_REPORT.md	b30657329afec5d81037602836915be3533e15f3	ed8f3039a2946a3bcde6400d166d730df4d9c444554a4e0846fcc51d500e46f9	5205	complete pair angular/mixing ownership
I42	udt_complete_pair_phi_orchestra_audit_2026-08-05/EXACT_DERIVATION.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_complete_pair_phi_orchestra_audit_2026-08-05/EXACT_DERIVATION.md	12376325339939f34f2e9f7602e78a8d1b005b5e	ce96774a1dcdefb690f716a6c69aa6cdf5c155e6cff051137f8efe9b0eb1a77c	10161	complete pair strain and cocycle-home algebra
I43	udt_founding_phi_ownership_morphism_audit_2026-08-05/AUDIT_REPORT.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_founding_phi_ownership_morphism_audit_2026-08-05/AUDIT_REPORT.md	7e7f92f7538a3a966a15b9cce7d9639a9592657b	65905b6b2718fd9c1057143a7148104bb14d7e65eeee3bdc7a7010af8cbe90eb	4319	founding reciprocal depth ownership
I44	udt_founding_phi_ownership_morphism_audit_2026-08-05/EXACT_DERIVATION.md	215f648a25044cc07cc269d61791af0f33cb6606:udt_founding_phi_ownership_morphism_audit_2026-08-05/EXACT_DERIVATION.md	cc4e1da62c1cb1f5f4c53923b4e0b89f035f671f	0d83baaaa9f0586cb3f3b0cd7af16b201996a124dba6a050c71624a2e638a4fd	8763	founding metric-to-depth relation
R01	udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/AUDIT_REPORT.md	582e373d5bb4a1483592798fbd2e95741108634c:udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/AUDIT_REPORT.md	056f2d9f6ab7029c9ac72fbc882e4a733b1b43c6	150c98e46d666b58a573d194d4b2a60a228d29d3925e6fe27e1d5650e28efc25	4879	intrinsic twisted clock-ruler result
R02	udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/EXACT_DERIVATION.md	582e373d5bb4a1483592798fbd2e95741108634c:udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/EXACT_DERIVATION.md	7c97260e92963d78861122a5b8174595106427be	330e05e098b8de26b53803db200252d287d151f70d5fc87c5355a737f7151b18	6622	intrinsic pair invariant algebra
R03	udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/CANDIDATE_OUTCOMES.tsv	582e373d5bb4a1483592798fbd2e95741108634c:udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/CANDIDATE_OUTCOMES.tsv	ed8e623c0e60cd51ee708453cccfaa82e1516ef6	03c25628018f17f5a0465c4cf80229fe4c7e62cc7697e365fc5d810205daa3a1	2181	candidate-by-candidate rulings
R04	udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/PROPERTY_GATE_OUTCOMES.tsv	582e373d5bb4a1483592798fbd2e95741108634c:udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/PROPERTY_GATE_OUTCOMES.tsv	8e0a484f6ca1367aeab1c60c64e005d32b443fa5	87e715aa2be56688dbd3006ad257ee649e85fcbc0c960f846beb79ff912a2abc	1467	intrinsic pair gates
R05	udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/STATUS_LEDGER.tsv	582e373d5bb4a1483592798fbd2e95741108634c:udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/STATUS_LEDGER.tsv	583aed1f968664f1a2b22b7e541b13a436b88fcf	83d3976967fd9117d47fa04751a984b021d686aa096e7e1c822f301f9bf048fc	1719	intrinsic pair status
R06	udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/derive_intrinsic_pair_witness.py	582e373d5bb4a1483592798fbd2e95741108634c:udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/derive_intrinsic_pair_witness.py	15959d5c169a33c7768dc82f3b90f97a0431d644	55203a612f407790bbc5cf25216fd063f29a508dab38c71cb3c66a8a380d8605	5135	production invariant algebra
R07	udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/verify_intrinsic_pair_independent.py	582e373d5bb4a1483592798fbd2e95741108634c:udt_twisted_s3_intrinsic_pair_witness_audit_2026-07-27/verify_intrinsic_pair_independent.py	8152b216aa2fd86803b1b8a1d1592a1b757be1d3	115a32ab9cf29afc06a1a87c77948c404b17da98e6b50d7c6c16f9367197091f	9434	independent intrinsic-pair replay
R08	udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/AUDIT_REPORT.md	582e373d5bb4a1483592798fbd2e95741108634c:udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/AUDIT_REPORT.md	8d8f621768463a74714435fcb705abf6072d5827	277855752d21e51cd5caf0abcc566ec747b46614394d4e0d8ca7d88a47dae2f3	5493	finite-cell quotient reduction
R09	udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/EXACT_DERIVATION.md	582e373d5bb4a1483592798fbd2e95741108634c:udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/EXACT_DERIVATION.md	9f6e9b3b1227e71c707d6ff5606aec83efcce943	ee019298dda60e8d98da6a4e439be397c0b77ed796ed5f3070501445956922a4	8535	quotient and transport algebra
R10	udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/BRANCH_OUTCOMES.tsv	582e373d5bb4a1483592798fbd2e95741108634c:udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/BRANCH_OUTCOMES.tsv	40e01c191b03d66e1099caf5d55d551726e8feaf	a3ba0f5fe1cefa42517d5766c0f8f2a16e186afc3144b01776d9447d91013a2c	3187	branch reduction outcomes
R11	udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/LAYER_OUTCOMES.tsv	582e373d5bb4a1483592798fbd2e95741108634c:udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/LAYER_OUTCOMES.tsv	1a1b6d5b4335ef0105f707ebf7d25a8cd3dd3ae7	cd21410503fe1ee5f0e35284cb9e2e04bec11723bb280e71bbfd5ce93ebba6bc	1488	layer ownership outcomes
R12	udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/STATUS_LEDGER.tsv	582e373d5bb4a1483592798fbd2e95741108634c:udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/STATUS_LEDGER.tsv	8fb6166d7490dff7dde642810f810ae1c7fdbf04	154f7bd2290951f80f4b6dec9da1754a613fb2977bc1e3dedb57e52f0ece3579	1494	finite-cell reduction status
R13	udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/derive_finite_cell_reduction.py	582e373d5bb4a1483592798fbd2e95741108634c:udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/derive_finite_cell_reduction.py	2f415bcf0dc6976d988c1375acc6b33f9e9e3f7e	2b8353011ead65af0edf6211bdc026ad5f9f515ed167d7a90e5d945224c3ee26	13075	production quotient algebra
R14	udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/verify_finite_cell_reduction_independent.py	582e373d5bb4a1483592798fbd2e95741108634c:udt_finite_cell_reciprocal_quotient_reduction_audit_2026-07-27/verify_finite_cell_reduction_independent.py	3f70527f8c687c4570b4abed9b5dfc70fed1f15d	db63c018a1adc71266d42611000265f8d7e01c5ecb49017fbf06afa0f0e7f2c6	7760	independent quotient replay
R15	udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/AUDIT_REPORT.md	582e373d5bb4a1483592798fbd2e95741108634c:udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/AUDIT_REPORT.md	2d52966f9c782e81d00675289fde45d6dcb12cca	7296d4fc3e9a44510f05c0a61a5dce498f894e0d9bf6b9bb6f8e947ef1983398	5642	ambient holonomy ruling
R16	udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/EXACT_DERIVATION.md	582e373d5bb4a1483592798fbd2e95741108634c:udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/EXACT_DERIVATION.md	87c65b8ae7de2ff8928882970d5662adfc158d57	8e3de52c571b953ca878c6459235ff1487fb4d16029a33e7cb279cead980170b	4912	curvature and holonomy algebra
R17	udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/CURVATURE_HOLONOMY.tsv	582e373d5bb4a1483592798fbd2e95741108634c:udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/CURVATURE_HOLONOMY.tsv	f04291cc7d52b1f3c4efcabc4fef6c109d07e49e	01aa6329e4e9e5c0e452713213f483e74fa8ededcf960bc1c745809a22165fa5	2921	curvature holonomy census
R18	udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/LOOP_HOLONOMY.tsv	582e373d5bb4a1483592798fbd2e95741108634c:udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/LOOP_HOLONOMY.tsv	dba0eb181e8d923c72936d991490f9675ef35cf9	49dc9a000b9cc036569c68abb98cbea15f25293eda5c3e6d20c935de120c4039	8987	loop return evidence
R19	udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/STATUS_LEDGER.tsv	582e373d5bb4a1483592798fbd2e95741108634c:udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/STATUS_LEDGER.tsv	fc279ba08f5f4429fb070477b3aa08cadafb8380	b18129dfddb0bc992aae7a250360c842610fced417f389a98adc64dc365aaf96	1196	holonomy status
R20	udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/compute_holonomy_atlas.py	582e373d5bb4a1483592798fbd2e95741108634c:udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/compute_holonomy_atlas.py	7964fa563c9a96f46dbd4da823ca7dba2b1f1fae	6f5462db3e9c363625f830d737927e70272ccc5487113dc66e6b8e6ffb84b00e	18288	production holonomy algebra
R21	udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/verify_holonomy_independent.py	582e373d5bb4a1483592798fbd2e95741108634c:udt_intrinsic_reciprocal_holonomy_audit_2026-07-27/verify_holonomy_independent.py	a11a34189993accaa93e29607a2038180e7abc01	72ec69d07026552cb8472cfcbd1d39f995e4bbf5cc72907070662ebffdc42eea	7177	independent holonomy replay
R22	udt_killing_plane_strata_transition_audit_2026-07-28/AUDIT_REPORT.md	582e373d5bb4a1483592798fbd2e95741108634c:udt_killing_plane_strata_transition_audit_2026-07-28/AUDIT_REPORT.md	6e1082514b5e13fee6985235778cad209df0b854	c2366023e0dba90bebe49b2909c110cfde8d00be085d12eebcadf412ef4aab50	5993	Killing-plane strata result
R23	udt_killing_plane_strata_transition_audit_2026-07-28/EXACT_DERIVATION.md	582e373d5bb4a1483592798fbd2e95741108634c:udt_killing_plane_strata_transition_audit_2026-07-28/EXACT_DERIVATION.md	44b323cd09d89cf62d667479f4f61476631cedf5	cee1ce90d8af3dcb358b2ca6a56a6f0464b8a5343ff78edb2727a5884efe5649	7606	Killing-plane transition algebra
R24	udt_killing_plane_strata_transition_audit_2026-07-28/TRANSITION_ATLAS.tsv	582e373d5bb4a1483592798fbd2e95741108634c:udt_killing_plane_strata_transition_audit_2026-07-28/TRANSITION_ATLAS.tsv	fd0f17b0134aa3acbcff1b603cce4d3e85281048	0798f79455d8cd58fe88414fc9cf0d059bf82e75b5a1d91dc5d14af333e73f06	829	transition strata
R25	udt_killing_plane_strata_transition_audit_2026-07-28/SELECTOR_STRATA.tsv	582e373d5bb4a1483592798fbd2e95741108634c:udt_killing_plane_strata_transition_audit_2026-07-28/SELECTOR_STRATA.tsv	abe79ffb0684cc707b9ea43b5f7e6ae9d4187938	b2945e24420dc16943cf9e997f9bc8c280bc4418e49ecc67e51a3fa4b0d24b19	1785	selector and degeneracy strata
