path	role	git_blob	bytes	sha256
udt_founded_phi_complete_coframe_extension_audit_2026-07-25/AUDIT_REPORT.md	complete_phi_extension_authority	3f134a87767bfeefbe98a8464ba115dfed788239	5790	3c7fed27fae474c8718ffe8f09dad858c12b0aba068494e2a8248fe19f642783
udt_founded_phi_complete_coframe_extension_audit_2026-07-25/EXTENSION_CLASS_LEDGER.tsv	complete_extension_classes	aa7d624aa1282e46d6296f890661cf50bfde5c9f	2002	7a4fba1c6f9d02eb7ca12ac953d04e1c04e2b7271598dc99e51db5baeddedb08
udt_founded_pair_global_alignment_audit_2026-07-26/AUDIT_REPORT.md	local_vs_global_pair_alignment	1606a05bc28e183bb830f9b0720ac24a50613839	5342	bd3792bea6746c41a9edb7fd3d6ab8cb839c5cec69db4f15369a6c5c01fe4757
udt_complete_coframe_native_selector_audit_2026-07-26/AUDIT_REPORT.md	complete_coframe_selector_rank	fed10038348e7bb06d3074a852b586504ed8798a	5108	260979d6e5449844c5ed4676f3cebc331934dfa17d9df3e92f6fabeb86ada507
udt_complete_coframe_native_selector_audit_2026-07-26/EXACT_DERIVATION.md	full_frame_equivariance_and_centralizer	61a10fe04762ff25f1767c8433b22777761d5229	5689	cb97cfeea62e379a87190d8bcbea3cc7706dc9b77035b0e34c13b366d3315bd2
udt_calibrated_reciprocal_readout_descent_audit_2026-07-26/AUDIT_REPORT.md	calibrated_pair_readout_descent	00bdf630eafb812f46a1ad8e657d928ca597a912	5537	57969ad46584e58ccb1eb61a45f61237874c8c8114f9d8e038d77bde5bea9a37
udt_calibrated_reciprocal_readout_descent_audit_2026-07-26/READOUT_AUTHORITY_FORK.tsv	readout_authority_fork	21150f85a7fe6df08aa4a3d83d74e2aa8d36ebc8	862	ac027495e2dda6a6db6007726d6ead9d4830237b352ede7c4d7b9518bf6b343d
udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/AUDIT_REPORT.md	branch_conditional_intrinsic_pair	91f6f69cbe5267f6e12a0576c82153b53e223d84	5259	1e007a15b7071ebe2be45ad2f81a19c4d39a3c0617fe5cf65064ab6e076a976d
udt_metric_natural_joint_selector_nogo_2026-07-28/AUDIT_REPORT.md	metric_natural_joint_selector_scope	e230ba419f4fd0a6831b79f2aea83984fc85d7dd	8365	5675336453e46c171ecabd3fd818d040f3fe0e47ca0d055a4f7665a8f3b222e3
udt_metric_natural_joint_selector_nogo_2026-07-28/EXACT_DERIVATION.md	Lorentz_reduction_obstruction	e7b25203eecb9949ed8e451ee209ed1fb79162bd	6265	7dbd6f3cc9d7e9e2ecb087164cadf426957bd12a4306dd20c11343bcfd2d9052
udt_uniqueness_consumer_audit_2026-07-28/AUDIT_REPORT.md	cross_source_uniqueness_adjudication	048784fdb351ed8ce53a83f0851a682681036a4f	13115	0568a5e310d0fc48a3b3da9366bec940b21d963ace8554141f04a69ff988737e
udt_whole_configuration_reciprocity_audit_2026-08-01/AUDIT_REPORT.md	observer_reciprocity_naturality_scope	c45fd8f470e593ab67f27a4ee3db9258061b5fbe	4952	e6022ae04eb9e12a7a87b5ddcd28c89d138c997511872b7b4b554f987baa4d87
udt_whole_configuration_reciprocity_audit_2026-08-01/EXACT_DERIVATION.md	observer_equivariance_exact_result	ba070672239ac4c751fb3971ca1b5f647106d972	7145	ba3ebf5a7dc2d435fa325be6e94847476893785436714dc63576c858e4a8f442
udt_fc07_reciprocal_harmonic_compatibility_audit_2026-08-02/AUDIT_REPORT.md	latest_pair_representation_limit	5e33873da6b462fa217ef68d6210ddf8398cb2b6	4178	1d2c72ab9941c7c01dd16cc5723f527e7ff783c7adebd06fee5b9f24f8962d2b
udt_complete_cell_cartan_alternating_production_review_2026-08-02/CORRECTION_LAYER.md	corrected_first_Cartan_contact_scope	7692981c4b4df655455f7f337d344cf7e698e01f	2270	512c5f082ff2bac79c3fc2ec6cf94bbd388a399e30a19e28bfd6021fae97f43a
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/AUDIT_REPORT.md	full_screen_contact_descent_result	3d19a3138f80b332d9bafd6f3ba296be4fc4205c	2141	1ab6d2d7028d17ded30af356a5438fa5faa23160706e7581ad689ee30fd9161f
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/FRAME_DESCENT_ATLAS.tsv	exact_frame_class_rulings	8f1126efaea642d37d8fe1600013a3b284792e85	826	72ebc052a03d688ea513763cb5ea0b4cdf6203358d085304abc3995c09423a4f
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/INVARIANT_OBJECT_ATLAS.tsv	contact_and_curvature_object_typing	5a675e29e88c2a38eda238af5dd86676341ae6a4	863	c71a648dcaf98636676ab13afcd3c3037f41dcb99dd4e2678926f1887651df5e
udt_complete_cell_full_gl2_screen_frame_descent_audit_2026-08-02/PACKAGE_MANIFEST.sha256	parent_package_identity	eda7cd9722472bf9fe7d3a0e4eae6fa9b22c2c95	4032	fc7dd623fc7f07d4959c0cb8fe267f354e2b2a84e7c62bcf606c2b92e7fb3632
