transform	view	row_count	dimension	zero_row_count	mode_index	singular_value	next_singular_value	boundary_absolute_gap	boundary_relative_gap_to_first	squared_energy_fraction	cumulative_squared_energy_fraction	singular_relative_to_first
CENTERED_UNIT	GLOBAL	2328	119	0	12	0.8332471064299646	0.8063392009462761	0.026907905483688488	0.0005640611958545605	0.00029823914964514974	0.996229906506043	0.017467073369205655
CENTERED_UNIT	GLOBAL	2328	119	0	13	0.8063392009462761	0.7229278983818486	0.08341130256442753	0.0017485225336769004	0.00027928819028465586	0.9965091946963277	0.016903012173351096
CENTERED_UNIT	GLOBAL	2328	119	0	14	0.7229278983818486	0.6769944065170344	0.04593349186481421	0.0009628880392325218	0.00022449516591872693	0.9967336898622464	0.015154489639674196
CENTERED_UNIT	GLOBAL	2328	119	0	15	0.6769944065170344	0.6662061831991302	0.010788223317904189	0.00022614982609969164	0.00019687346497223001	0.9969305633272186	0.014191601600441674
CENTERED_UNIT	GLOBAL	2328	119	0	16	0.6662061831991302	0.6600059930294174	0.006200190169712738	0.00012997246046422695	0.00019064891689551242	0.9971212122441141	0.013965451774341981
CENTERED_UNIT	GLOBAL	2328	119	0	17	0.6600059930294174	0.6300479240985509	0.0299580689308665	0.0006280007262877281	0.00018711680018674713	0.9973083290443009	0.013835479313877755
CENTERED_UNIT	GLOBAL	2328	119	0	18	0.6300479240985509	0.5647407000186121	0.06530722407993883	0.0013690129443483705	0.0001705156300089748	0.9974788446743099	0.013207478587590027
CENTERED_UNIT	GLOBAL	2328	119	0	19	0.5647407000186121	0.55936555042356	0.005375149595052142	0.00011267741780645865	0.00013699830681164604	0.9976158429811216	0.011838465643241657
CENTERED_UNIT	GLOBAL	2328	119	0	20	0.55936555042356	0.5384372389152227	0.020928311508337294	0.00043871301776965014	0.00013440284321333855	0.9977502458243349	0.011725788225435197
CENTERED_UNIT	GLOBAL	2328	119	0	21	0.5384372389152227	0.5293849215281756	0.009052317387047037	0.000189760625318387	0.00012453378876746068	0.9978747796131023	0.011287075207665549
CENTERED_UNIT	GLOBAL	2328	119	0	22	0.5293849215281756	0.5155788779402187	0.013806043587956895	0.0002894113576013521	0.00012038161303324424	0.9979951612261356	0.01109731458234716
CENTERED_UNIT	GLOBAL	2328	119	0	23	0.5155788779402187	0.49462243743070816	0.020956440509510565	0.00043930267637572813	0.00011418452722426758	0.9981093457533599	0.01080790322474581
CENTERED_UNIT	GLOBAL	2328	119	0	24	0.49462243743070816	0.47323304985259645	0.021389387578111707	0.00044837839731598955	0.00010509078849222283	0.998214436541852	0.01036860054837008
CENTERED_UNIT	GLOBAL	2328	119	0	25	0.47323304985259645	0.46151347046954816	0.011719579383048295	0.0002456735239285711	9.619824719621563e-05	0.9983106347890482	0.00992022215105409
CENTERED_UNIT	GLOBAL	2328	119	0	26	0.46151347046954816	0.4458122531743072	0.015701217295240932	0.0003291392341665042	9.149256160861103e-05	0.9984021273506568	0.00967454862712552
CENTERED_UNIT	GLOBAL	2328	119	0	27	0.4458122531743072	0.4256272826756086	0.020184970498698607	0.00042313061507841476	8.537309496578718e-05	0.9984875004456226	0.009345409392959015
CENTERED_UNIT	GLOBAL	2328	119	0	28	0.4256272826756086	0.4126790600920409	0.012948222583567703	0.0002714291500356891	7.781726106435671e-05	0.998565317706687	0.0089222787778806
CENTERED_UNIT	GLOBAL	2328	119	0	29	0.4126790600920409	0.38709915823664953	0.025579901855391385	0.0005362227111709218	7.315464202682573e-05	0.9986384723487138	0.008650849627844912
CENTERED_UNIT	GLOBAL	2328	119	0	30	0.38709915823664953	0.3687414549891092	0.018357703247540325	0.0003848262382677032	6.436673466817982e-05	0.998702839083382	0.00811462691667399
CENTERED_UNIT	GLOBAL	2328	119	0	31	0.3687414549891092	0.3498847520477986	0.018856702941310588	0.0003952865977397453	5.840646934170327e-05	0.9987612455527237	0.007729800678406287
CENTERED_UNIT	GLOBAL	2328	119	0	32	0.3498847520477986	0.3414866423077382	0.008398109740060444	0.00017604669474433505	5.2585627025579684e-05	0.9988138311797493	0.0073345140806665415
CENTERED_UNIT	GLOBAL	2328	119	0	33	0.3414866423077382	0.3366113078337947	0.004875334473943449	0.00010219996481073349	5.0091549344765077e-05	0.9988639227290941	0.0071584673859222065
CENTERED_UNIT	GLOBAL	2328	119	0	34	0.3366113078337947	0.33361717889252485	0.00299412894126988	6.276489830021248e-05	4.867146587696636e-05	0.998912594194971	0.007056267421111473
CENTERED_UNIT	GLOBAL	2328	119	0	35	0.33361717889252485	0.3288291457772447	0.004788033115280144	0.00010036989636496751	4.7809459644418775e-05	0.9989604036546155	0.006993502522811261
CENTERED_UNIT	GLOBAL	2328	119	0	36	0.3288291457772447	0.3088649402558931	0.019964205521351586	0.0004185027945592498	4.6446996182385065e-05	0.9990068506507979	0.006893132626446293
CENTERED_UNIT	GLOBAL	2328	119	0	37	0.3088649402558931	0.30388603415043053	0.004978906105462588	0.00010437110140725187	4.0978329604500174e-05	0.9990478289804023	0.006474629831887044
CENTERED_UNIT	GLOBAL	2328	119	0	38	0.30388603415043053	0.30101055012075495	0.002875484029675579	6.02777857021506e-05	3.96678358039848e-05	0.9990874968162063	0.006370258730479791
CENTERED_UNIT	GLOBAL	2328	119	0	39	0.30101055012075495	0.29346417889245796	0.007546371228296989	0.00015819199238588074	3.89206835412369e-05	0.9991264174997476	0.00630998094477764
CENTERED_UNIT	GLOBAL	2328	119	0	40	0.29346417889245796	0.28869724863055407	0.00476693026190389	9.992752448587165e-05	3.699365304683185e-05	0.9991634111527945	0.00615178895239176
CENTERED_UNIT	GLOBAL	2328	119	0	41	0.28869724863055407	0.2869678553605484	0.0017293932700056525	3.625267810508525e-05	3.580158993421475e-05	0.9991992127427287	0.006051861427905888
CENTERED_UNIT	GLOBAL	2328	119	0	42	0.2869678553605484	0.27785746721110066	0.009110388149447757	0.0001909779427979579	3.537394759889718e-05	0.9992345866903276	0.0060156087498008035
CENTERED_UNIT	GLOBAL	2328	119	0	43	0.27785746721110066	0.2701933104106909	0.0076641568004097715	0.00016066109094506158	3.3163561892168326e-05	0.9992677502522198	0.0058246308070028455
CENTERED_UNIT	GLOBAL	2328	119	0	44	0.2701933104106909	0.26830263057373643	0.0018906798369544564	3.963367310239443e-05	3.135928908534705e-05	0.9992991095413052	0.005663969716057784
CENTERED_UNIT	GLOBAL	2328	119	0	45	0.26830263057373643	0.26456000648546085	0.0037426240882755812	7.845534540570368e-05	3.092195084741704e-05	0.9993300314921526	0.005624336042955389
CENTERED_UNIT	GLOBAL	2328	119	0	46	0.26456000648546085	0.25373349861307515	0.010826507872385704	0.00022695237208740122	3.006529082112847e-05	0.9993600967829738	0.005545880697549685
CENTERED_UNIT	GLOBAL	2328	119	0	47	0.25373349861307515	0.2505363660946832	0.003197132518391932	6.702039267689785e-05	2.7654934844687027e-05	0.9993877517178185	0.005318928325462284
CENTERED_UNIT	GLOBAL	2328	119	0	48	0.2505363660946832	0.2446840943170174	0.005852271777665813	0.00012267916651398806	2.6962401518869897e-05	0.9994147141193374	0.005251907932785386
CENTERED_UNIT	GLOBAL	2328	119	0	49	0.2446840943170174	0.23660617720736687	0.008077917109650529	0.00016933460642804752	2.5717485400231553e-05	0.9994404316047376	0.005129228766271398
CENTERED_UNIT	GLOBAL	2328	119	0	50	0.23660617720736687	0.22516871571347954	0.01143746149388733	0.00023975958335714447	2.4047458373145997e-05	0.9994644790631108	0.004959894159843351
CENTERED_UNIT	GLOBAL	2328	119	0	51	0.22516871571347954	0.22467193065542718	0.0004967850580523681	1.0413934822892959e-05	2.177875882133065e-05	0.9994862578219321	0.004720134576486206
CENTERED_UNIT	GLOBAL	2328	119	0	52	0.22467193065542718	0.2212564341276479	0.0034154965277792826	7.159788252802325e-05	2.1682764787129324e-05	0.9995079405867192	0.004709720641663313
CENTERED_UNIT	GLOBAL	2328	119	0	53	0.2212564341276479	0.2139971574470721	0.007259276680575799	0.00015217372782756698	2.102852647890128e-05	0.9995289691131981	0.00463812275913529
CENTERED_UNIT	GLOBAL	2328	119	0	54	0.2139971574470721	0.21095532588910737	0.003041831557964725	6.376487189661882e-05	1.967129870937584e-05	0.9995486404119075	0.004485949031307723
CENTERED_UNIT	GLOBAL	2328	119	0	55	0.21095532588910737	0.2100173079878834	0.0009380179012239698	1.966334761425843e-05	1.9116043608668164e-05	0.9995677564555162	0.004422184159411104
CENTERED_UNIT	GLOBAL	2328	119	0	56	0.2100173079878834	0.20526657660033998	0.004750731387543422	9.958795303729485e-05	1.8946421672885507e-05	0.9995867028771891	0.004402520811796846
CENTERED_UNIT	GLOBAL	2328	119	0	57	0.20526657660033998	0.20114215381104167	0.00412442278929831	8.645886065534463e-05	1.809895509846359e-05	0.9996048018322875	0.004302932858759551
CENTERED_UNIT	GLOBAL	2328	119	0	58	0.20114215381104167	0.1952241753289461	0.005917978482095576	0.00012405655362792683	1.737893730229585e-05	0.9996221807695898	0.004216473998104206
CENTERED_UNIT	GLOBAL	2328	119	0	59	0.1952241753289461	0.19142310666319648	0.003801068665749613	7.968049904247414e-05	1.6371339618929157e-05	0.9996385521092087	0.00409241744447628
CENTERED_UNIT	GLOBAL	2328	119	0	60	0.19142310666319648	0.18435966827958064	0.007063438383615839	0.0001480684367619239	1.5740036840459403e-05	0.9996542921460492	0.004012736945433805
CENTERED_UNIT	GLOBAL	2328	119	0	61	0.18435966827958064	0.18243123424504723	0.0019284340345334106	4.042510140021656e-05	1.4599865673606961e-05	0.9996688920117228	0.0038646685086718814
CENTERED_UNIT	GLOBAL	2328	119	0	62	0.18243123424504723	0.180793742942824	0.0016374913022232374	3.432616866791778e-05	1.429602887808045e-05	0.9996831880406009	0.003824243407271665
CENTERED_UNIT	GLOBAL	2328	119	0	63	0.180793742942824	0.17778438451090597	0.003009358431918019	6.308414889043223e-05	1.4040540157764569e-05	0.9996972285807586	0.0037899172386037473
CENTERED_UNIT	GLOBAL	2328	119	0	64	0.17778438451090597	0.17643334683743123	0.0013510376734747476	2.8321339474255742e-05	1.357701347762958e-05	0.9997108055942362	0.003726833089713315
CENTERED_UNIT	GLOBAL	2328	119	0	65	0.17643334683743123	0.1734692966891817	0.0029640501482495196	6.213436687623333e-05	1.3371445823134577e-05	0.9997241770400593	0.003698511750239059
CENTERED_UNIT	GLOBAL	2328	119	0	66	0.1734692966891817	0.16395604769552471	0.009513248993656992	0.00019942297653294667	1.292594368292068e-05	0.9997371029837423	0.003636377383362826
CENTERED_UNIT	GLOBAL	2328	119	0	67	0.16395604769552471	0.1633401012361403	0.0006159464593844255	1.2911874418221577e-05	1.154707284189741e-05	0.9997486500565842	0.003436954406829879
CENTERED_UNIT	GLOBAL	2328	119	0	68	0.1633401012361403	0.160180295277819	0.003159805958321299	6.623792879752451e-05	1.1460476233605049e-05	0.9997601105328178	0.0034240425324116577
CENTERED_UNIT	GLOBAL	2328	119	0	69	0.160180295277819	0.15956618138967604	0.0006141138881429475	1.2873458855680549e-05	1.1021360393165496e-05	0.999771131893211	0.0033578046036141333
CENTERED_UNIT	GLOBAL	2328	119	0	70	0.15956618138967604	0.15527465144431593	0.004291529945360112	8.996187066633244e-05	1.0937012991100942e-05	0.9997820689062021	0.003344931144758453
CENTERED_UNIT	GLOBAL	2328	119	0	71	0.15527465144431593	0.15125582650034552	0.004018824943970406	8.42452492335478e-05	1.0356622586406271e-05	0.9997924255287886	0.00325496927409212
CENTERED_UNIT	GLOBAL	2328	119	0	72	0.15125582650034552	0.14749476134982464	0.0037610651505208814	7.884191907005738e-05	9.82745921404752e-06	0.9998022529880026	0.0031707240248585724
CENTERED_UNIT	GLOBAL	2328	119	0	73	0.14749476134982464	0.14429013525484718	0.0032046260949774585	6.717747795329078e-05	9.344804392457785e-06	0.999811597792395	0.003091882105788515
CENTERED_UNIT	GLOBAL	2328	119	0	74	0.14429013525484718	0.14053331230524277	0.003756822949604416	7.875299126690869e-05	8.943145675198493e-06	0.9998205409380703	0.0030247046278352244
CENTERED_UNIT	GLOBAL	2328	119	0	75	0.14053331230524277	0.1377220226495212	0.0028112896557215827	5.8932101053392777e-05	8.483510252355194e-06	0.9998290244483227	0.0029459516365683155
CENTERED_UNIT	GLOBAL	2328	119	0	76	0.1377220226495212	0.1351706899190583	0.002551332730462874	5.3482713169189394e-05	8.147489485685234e-06	0.9998371719378083	0.0028870195355149226
CENTERED_UNIT	GLOBAL	2328	119	0	77	0.1351706899190583	0.13280220535232426	0.0023684845667340526	4.9649729812115714e-05	7.848417273708852e-06	0.999845020355082	0.0028335368223457334
CENTERED_UNIT	GLOBAL	2328	119	0	78	0.13280220535232426	0.13037741528877322	0.0024247900635510355	5.083004263456952e-05	7.575784255344029e-06	0.9998525961393374	0.0027838870925336176
CENTERED_UNIT	GLOBAL	2328	119	0	79	0.13037741528877322	0.1274065485231613	0.0029708667656119236	6.227726128856326e-05	7.301662550421492e-06	0.9998598978018879	0.002733057049899048
CENTERED_UNIT	GLOBAL	2328	119	0	80	0.1274065485231613	0.12496698968096946	0.0024395588421918385	5.1139635476959e-05	6.97269270042296e-06	0.9998668704945883	0.002670779788610485
CENTERED_UNIT	GLOBAL	2328	119	0	81	0.12496698968096946	0.12146510001031285	0.0035018896706566077	7.340891235769761e-05	6.708225304949968e-06	0.9998735787198932	0.0026196401531335257
CENTERED_UNIT	GLOBAL	2328	119	0	82	0.12146510001031285	0.11993860987198761	0.0015264901383252455	3.1999289331750036e-05	6.337530292317569e-06	0.9998799162501856	0.0025462312407758285
CENTERED_UNIT	GLOBAL	2328	119	0	83	0.11993860987198761	0.11859352656618588	0.001345083305801728	2.8196520106496438e-05	6.1792397500106705e-06	0.9998860954899356	0.002514231951444078
CENTERED_UNIT	GLOBAL	2328	119	0	84	0.11859352656618588	0.11632674194815774	0.0022667846180281365	4.751782866060539e-05	6.041419477407489e-06	0.9998921369094129	0.0024860354313375817
CENTERED_UNIT	GLOBAL	2328	119	0	85	0.11632674194815774	0.11461652677775326	0.0017102151704044832	3.585065417937275e-05	5.812676500117388e-06	0.999897949585913	0.0024385176026769763
CENTERED_UNIT	GLOBAL	2328	119	0	86	0.11461652677775326	0.11314739384640397	0.0014691329313492874	3.0796929869868145e-05	5.643018990805597e-06	0.9999035926049038	0.0024026669484976037
CENTERED_UNIT	GLOBAL	2328	119	0	87	0.11314739384640397	0.10985903193816558	0.003288361908238391	6.893280309342284e-05	5.49928382054693e-06	0.9999090918887243	0.0023718700186277355
CENTERED_UNIT	GLOBAL	2328	119	0	88	0.10985903193816558	0.1083510188842397	0.0015080130539258801	3.1611960547332774e-05	5.184281313741788e-06	0.9999142761700381	0.0023029372155343127
CENTERED_UNIT	GLOBAL	2328	119	0	89	0.1083510188842397	0.10504838992048098	0.0033026289637587275	6.923187848608032e-05	5.0429309678921246e-06	0.9999193191010061	0.0022713252549869797
CENTERED_UNIT	GLOBAL	2328	119	0	90	0.10504838992048098	0.10454798247899288	0.0005004074414880905	1.0489869604730065e-05	4.7401908182497454e-06	0.9999240592918243	0.0022020933765008995
CENTERED_UNIT	GLOBAL	2328	119	0	91	0.10454798247899288	0.1006411028037464	0.003906879675246486	8.189857895165045e-05	4.695137732142526e-06	0.9999287544295564	0.0021916035068961694
CENTERED_UNIT	GLOBAL	2328	119	0	92	0.1006411028037464	0.0994140577558615	0.0012270450478849004	2.5722124581452097e-05	4.3507867583995916e-06	0.9999331052163148	0.002109704927944519
CENTERED_UNIT	GLOBAL	2328	119	0	93	0.0994140577558615	0.09583841592698471	0.003575641828876791	7.495495356063514e-05	4.245341443078077e-06	0.9999373505577579	0.002083982803363067
CENTERED_UNIT	GLOBAL	2328	119	0	94	0.09583841592698471	0.0947144427923174	0.0011239731346673054	2.3561463408334116e-05	3.945447580495582e-06	0.9999412960053384	0.002009027849802432
CENTERED_UNIT	GLOBAL	2328	119	0	95	0.0947144427923174	0.09265632235548307	0.002058120436834329	4.3143672981801597e-05	3.853447454235036e-06	0.9999451494527927	0.0019854663863940977
CENTERED_UNIT	GLOBAL	2328	119	0	96	0.09265632235548307	0.09085016240141265	0.0018061599540704215	3.7861911779613056e-05	3.687798141083845e-06	0.9999488372509338	0.001942322713412296
CENTERED_UNIT	GLOBAL	2328	119	0	97	0.09085016240141265	0.09025387512087917	0.0005962872805334862	1.2499765793159639e-05	3.545426120430864e-06	0.9999523826770542	0.0019044608016326832
CENTERED_UNIT	GLOBAL	2328	119	0	98	0.09025387512087917	0.08789908420999669	0.002354790910882476	4.936267440009402e-05	3.499038648769437e-06	0.999955881715703	0.0018919610358395234
CENTERED_UNIT	GLOBAL	2328	119	0	99	0.08789908420999669	0.08514671578410199	0.0027523684258946995	5.769695551679498e-05	3.31883548322856e-06	0.9999592005511863	0.0018425983614394294
CENTERED_UNIT	GLOBAL	2328	119	0	100	0.08514671578410199	0.08363579950821992	0.0015109162758820682	3.167281979367699e-05	3.1142453646128186e-06	0.9999623147965508	0.0017849014059226345
CENTERED_UNIT	GLOBAL	2328	119	0	101	0.08363579950821992	0.08329994466912906	0.0003358548390908628	7.040409826248749e-06	3.0047023021388138e-06	0.999965319498853	0.0017532285861289573
CENTERED_UNIT	GLOBAL	2328	119	0	102	0.08329994466912906	0.08097801386570426	0.0023219308034247987	4.8673839235286306e-05	2.9806188925601207e-06	0.9999683001177456	0.0017461881763027086
CENTERED_UNIT	GLOBAL	2328	119	0	103	0.08097801386570426	0.07964509748970919	0.0013329163759950718	2.794146892903555e-05	2.8167692137603907e-06	0.9999711168869594	0.0016975143370674224
CENTERED_UNIT	GLOBAL	2328	119	0	104	0.07964509748970919	0.0777854705917986	0.0018596268979105823	3.898272098936191e-05	2.7248030730864602e-06	0.9999738416900325	0.0016695728681383867
CENTERED_UNIT	GLOBAL	2328	119	0	105	0.0777854705917986	0.07525362616592728	0.0025318444258713296	5.307418652263386e-05	2.599046149135552e-06	0.9999764407361816	0.0016305901471490249
CENTERED_UNIT	GLOBAL	2328	119	0	106	0.07525362616592728	0.0735529358591297	0.0017006903067975782	3.5650987729684975e-05	2.4326066370795246e-06	0.9999788733428188	0.001577515960626391
CENTERED_UNIT	GLOBAL	2328	119	0	107	0.0735529358591297	0.07261365923028715	0.0009392766288425503	1.9689733889705328e-05	2.3238979267599853e-06	0.9999811972407455	0.0015418649728967061
CENTERED_UNIT	GLOBAL	2328	119	0	108	0.07261365923028715	0.06957363910214075	0.0030400201281464007	6.372689951448191e-05	2.264924186775028e-06	0.9999834621649323	0.0015221752390070008
CENTERED_UNIT	GLOBAL	2328	119	0	109	0.06957363910214075	0.06909013868956766	0.0004835004125730846	1.0135453355054783e-05	2.079248822128405e-06	0.9999855414137544	0.001458448339492519
CENTERED_UNIT	GLOBAL	2328	119	0	110	0.06909013868956766	0.06700750367984432	0.0020826350097233465	4.3657563567154856e-05	2.0504498557318267e-06	0.9999875918636101	0.0014483128861374642
CENTERED_UNIT	GLOBAL	2328	119	0	111	0.06700750367984432	0.06531916651399959	0.001688337165844725	3.539203307181871e-05	1.9286965418403557e-06	0.9999895205601519	0.0014046553225703093
CENTERED_UNIT	GLOBAL	2328	119	0	112	0.06531916651399959	0.06294058979972893	0.0023785767142706638	4.986128804029859e-05	1.832729172716325e-06	0.9999913532893246	0.0013692632894984904
CENTERED_UNIT	GLOBAL	2328	119	0	113	0.06294058979972893	0.05984138109793655	0.0030992087017923803	6.496764928788644e-05	1.7016829228254896e-06	0.9999930549722474	0.001319402001458192
CENTERED_UNIT	GLOBAL	2328	119	0	114	0.05984138109793655	0.05779296970806039	0.002048411389876159	4.294014555967826e-05	1.5382263280534693e-06	0.9999945931985755	0.0012544343521703055
CENTERED_UNIT	GLOBAL	2328	119	0	115	0.05779296970806039	0.057575225671009075	0.0002177440370513123	4.564493583635364e-06	1.434719651063911e-06	0.9999960279182266	0.0012114942066106273
CENTERED_UNIT	GLOBAL	2328	119	0	116	0.057575225671009075	0.055316267186565043	0.002258958484444032	4.735377210588605e-05	1.4239289566441675e-06	0.9999974518471832	0.0012069297130269919
CENTERED_UNIT	GLOBAL	2328	119	0	117	0.055316267186565043	0.053593006470482825	0.0017232607160822186	3.6124123480059106e-05	1.3143854877385963e-06	0.999998766232671	0.0011595759409211057
CENTERED_UNIT	GLOBAL	2328	119	0	118	0.053593006470482825	1.8054736957518628e-15	0.05359300647048102	0.001123451817441009	1.233767329271999e-06	1.0000000000000002	0.0011234518174410466
CENTERED_UNIT	GLOBAL	2328	119	0	119	1.8054736957518628e-15	0.0	1.8054736957518628e-15	3.7847525981801106e-17	1.4002299252800211e-33	1.0000000000000002	3.7847525981801106e-17
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	1	38.94617209244717	4.251997553283978	34.69417453916319	0.8908237363304681	0.9773223715557412	0.9773223715557412	1.0
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	2	4.251997553283978	1.6246705866422595	2.6273269666417187	0.06746046724194586	0.011649151541967094	0.9889715230977083	0.10917626366953193
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	3	1.6246705866422595	1.368217019899677	0.25645356674258246	0.00658482086850113	0.0017007438885956847	0.990672266986304	0.041715796427586056
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	4	1.368217019899677	1.281229890792102	0.086987129107575	0.002233521921001433	0.0012061970448087325	0.9918784640311127	0.035130975559084926
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	5	1.281229890792102	1.017910107049741	0.2633197837423611	0.006761121044638599	0.0010576997635690342	0.9929361637946817	0.032897453638083496
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	6	1.017910107049741	0.9362009851958139	0.08170912185392709	0.0020980013558193292	0.0006676166147126384	0.9936037804093943	0.026136332593444896
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	7	0.9362009851958139	0.8902532685396044	0.04594771665620945	0.0011797749095120978	0.0005647372968309356	0.9941685177062253	0.024038331237625565
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	8	0.8902532685396044	0.8506678478580288	0.039585420681575556	0.0010164136436210211	0.0005106642281865005	0.9946791819344117	0.02285855632811347
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	9	0.8506678478580288	0.7510175855658754	0.09965026229215346	0.0025586664090019424	0.00046626017228054787	0.9951454421066923	0.021842142684492447
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	10	0.7510175855658754	0.7027399656602006	0.04827761990567481	0.0012395985872777798	0.0003634197254054103	0.9955088618320977	0.019283476275490503
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	11	0.7027399656602006	0.686970155100742	0.015769810559458586	0.0004049129789193538	0.0003181981052423323	0.9958270599373401	0.018043877688212726
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	12	0.686970155100742	0.6608867526671601	0.02608340243358187	0.0006697295531809203	0.0003040773157210937	0.9961311372530612	0.01763896470929337
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	13	0.6608867526671601	0.598396391610978	0.06249036105618211	0.0016045315289997617	0.0002814248066049897	0.9964125620596662	0.016969235156112452
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	14	0.598396391610978	0.56863777151882	0.029758620092158017	0.0007640961484358332	0.0002307205164259271	0.9966432825760921	0.015364703627112689
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	15	0.56863777151882	0.5502149830983841	0.018422788420435876	0.00047303207043571316	0.00020834337319451652	0.9968516259492867	0.014600607478676855
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	16	0.5502149830983841	0.5471075056596408	0.003107477438743289	7.978903373011906e-05	0.00019506219563528032	0.9970466881449219	0.014127575408241142
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	17	0.5471075056596408	0.5221612617185887	0.02494624394105216	0.0006405313436667626	0.0001928650919775218	0.9972395532368994	0.014047786374511024
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	18	0.5221612617185887	0.46795710177280414	0.054204159945784536	0.0013917711814429214	0.00017567808198424507	0.9974152313188837	0.013407255030844261
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	19	0.46795710177280414	0.463978167623289	0.0039789341495151676	0.0001021649609124693	0.00014109784091469234	0.9975563291597983	0.01201548384940134
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	20	0.463978167623289	0.44433444449228643	0.019643723131002544	0.0005043813570271788	0.0001387085953808407	0.9976950377551791	0.01191331888848887
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	21	0.44433444449228643	0.43554303977277514	0.008791404719511287	0.0002257321900248113	0.00012721204804269892	0.9978222498032218	0.011408937531461692
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	22	0.43554303977277514	0.42505818588151156	0.01048485389126358	0.00026921397734225354	0.0001222279249320291	0.9979444777281538	0.01118320534143688
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	23	0.42505818588151156	0.41176891942304655	0.01328926645846501	0.00034122137669704894	0.00011641395707788762	0.9980608916852316	0.010913991364094626
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	24	0.41176891942304655	0.39426029745076624	0.017508621972280314	0.000449559508203266	0.00010924848131625216	0.9981701401665478	0.010572769987397578
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	25	0.39426029745076624	0.380857754011308	0.013402543439458237	0.0003441299290632311	0.00010015540086724653	0.9982702955674151	0.010123210479194312
CENTERED_UNIT	RANDOM_DENSITY_A	1552	119	0	26	0.380857754011308	0.37043363081826985	0.010424123193038148	0.00026765462773322714	9.346174535472806e-05	0.9983637573127698	0.00977908055013108
