selection_key	integer_counts_exact	label	max_weight_abs_difference	max_weight_relative_difference
CMASS_North_f1_g07	True	CMASS_North_f1_g07/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g07	True	CMASS_North_f1_g07/DD/W3_OFFICIAL_OBS	0.0003272946923971176	1.8564698443920353e-10
CMASS_North_f1_g07	True	CMASS_North_f1_g07/DR/W3_OFFICIAL_OBS	0.005436748266220093	6.208615618903567e-11
CMASS_North_f1_g08	True	CMASS_North_f1_g08/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g08	True	CMASS_North_f1_g08/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g08	True	CMASS_North_f1_g08/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g08	True	CMASS_North_f1_g08/DD/W1_SPECTRO	3.4159980714321136e-05	2.5998777264890758e-11
CMASS_North_f1_g08	True	CMASS_North_f1_g08/DR/W1_SPECTRO	0.00048114359378814697	6.707516508593353e-12
CMASS_North_f1_g08	True	CMASS_North_f1_g08/DD/W2_IMAGING	1.862645149230957e-08	9.754234049840634e-15
CMASS_North_f1_g08	True	CMASS_North_f1_g08/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g08	True	CMASS_North_f1_g08/DD/W3_OFFICIAL_OBS	0.0004930202849209309	2.6661280784456035e-10
CMASS_North_f1_g08	True	CMASS_North_f1_g08/DR/W3_OFFICIAL_OBS	0.008697181940078735	1.0529569761412283e-10
CMASS_North_f1_g09	True	CMASS_North_f1_g09/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g09	True	CMASS_North_f1_g09/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g09	True	CMASS_North_f1_g09/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g09	True	CMASS_North_f1_g09/DD/W1_SPECTRO	2.210540696978569e-05	2.7310584646143772e-11
CMASS_North_f1_g09	True	CMASS_North_f1_g09/DR/W1_SPECTRO	0.00013518333435058594	3.2087585311569704e-12
CMASS_North_f1_g09	True	CMASS_North_f1_g09/DD/W2_IMAGING	1.4668330550193787e-08	8.046680456406963e-15
CMASS_North_f1_g09	True	CMASS_North_f1_g09/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g09	True	CMASS_North_f1_g09/DD/W3_OFFICIAL_OBS	0.00024484284222126007	1.332905090967487e-10
CMASS_North_f1_g09	True	CMASS_North_f1_g09/DR/W3_OFFICIAL_OBS	0.004023551940917969	4.6468137166771146e-11
CMASS_North_f1_g10	True	CMASS_North_f1_g10/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g10	True	CMASS_North_f1_g10/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g10	True	CMASS_North_f1_g10/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g10	True	CMASS_North_f1_g10/DD/W1_SPECTRO	7.921038195490837e-05	6.387134425403528e-11
CMASS_North_f1_g10	True	CMASS_North_f1_g10/DR/W1_SPECTRO	0.0011644363403320312	1.60125764490719e-11
CMASS_North_f1_g10	True	CMASS_North_f1_g10/DD/W2_IMAGING	1.5832483768463135e-08	1.061621604856499e-14
CMASS_North_f1_g10	True	CMASS_North_f1_g10/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g10	True	CMASS_North_f1_g10/DD/W3_OFFICIAL_OBS	8.864142000675201e-05	9.746832412851016e-11
CMASS_North_f1_g10	True	CMASS_North_f1_g10/DR/W3_OFFICIAL_OBS	0.001065284013748169	2.327166727480255e-11
CMASS_North_f1_g11	True	CMASS_North_f1_g11/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g11	True	CMASS_North_f1_g11/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g11	True	CMASS_North_f1_g11/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g11	True	CMASS_North_f1_g11/DD/W1_SPECTRO	3.4811440855264664e-05	3.528157660096622e-11
CMASS_North_f1_g11	True	CMASS_North_f1_g11/DR/W1_SPECTRO	0.0004681199789047241	9.245951711990202e-12
CMASS_North_f1_g11	True	CMASS_North_f1_g11/DD/W2_IMAGING	1.4435499906539917e-08	9.264299904835206e-15
CMASS_North_f1_g11	True	CMASS_North_f1_g11/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g11	True	CMASS_North_f1_g11/DD/W3_OFFICIAL_OBS	0.00039446400478482246	2.375305650928258e-10
CMASS_North_f1_g11	True	CMASS_North_f1_g11/DR/W3_OFFICIAL_OBS	0.006130620837211609	9.208192869118755e-11
CMASS_North_f1_g12	True	CMASS_North_f1_g12/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g12	True	CMASS_North_f1_g12/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g12	True	CMASS_North_f1_g12/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g12	True	CMASS_North_f1_g12/DD/W1_SPECTRO	5.772057920694351e-05	3.839990951113006e-11
CMASS_North_f1_g12	True	CMASS_North_f1_g12/DR/W1_SPECTRO	0.0007839202880859375	1.2505903590175616e-11
CMASS_North_f1_g12	True	CMASS_North_f1_g12/DD/W2_IMAGING	1.234002411365509e-08	7.985391008738181e-15
CMASS_North_f1_g12	True	CMASS_North_f1_g12/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g12	True	CMASS_North_f1_g12/DD/W3_OFFICIAL_OBS	8.392450399696827e-05	1.4266795538673374e-10
CMASS_North_f1_g12	True	CMASS_North_f1_g12/DR/W3_OFFICIAL_OBS	0.0005649477243423462	3.605993690326643e-11
CMASS_North_f1_g13	True	CMASS_North_f1_g13/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g13	True	CMASS_North_f1_g13/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g13	True	CMASS_North_f1_g13/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g13	True	CMASS_North_f1_g13/DD/W1_SPECTRO	8.778087794780731e-05	6.30890741162307e-11
CMASS_North_f1_g13	True	CMASS_North_f1_g13/DR/W1_SPECTRO	0.0014060735702514648	2.2712149836436342e-11
CMASS_North_f1_g13	True	CMASS_North_f1_g13/DD/W2_IMAGING	1.280568540096283e-08	8.681602363237786e-15
CMASS_North_f1_g13	True	CMASS_North_f1_g13/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g13	True	CMASS_North_f1_g13/DD/W3_OFFICIAL_OBS	0.00023770658299326897	2.177224406255853e-10
CMASS_North_f1_g13	True	CMASS_North_f1_g13/DR/W3_OFFICIAL_OBS	0.003710903227329254	6.784473045456629e-11
CMASS_North_f1_g14	True	CMASS_North_f1_g14/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g14	True	CMASS_North_f1_g14/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g14	True	CMASS_North_f1_g14/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g14	True	CMASS_North_f1_g14/DD/W1_SPECTRO	1.2347474694252014e-05	4.9895804827906746e-11
CMASS_North_f1_g14	True	CMASS_North_f1_g14/DR/W1_SPECTRO	0.00015437602996826172	3.2926355372915107e-12
CMASS_North_f1_g14	True	CMASS_North_f1_g14/DD/W2_IMAGING	1.3504177331924438e-08	1.1359621993268699e-14
CMASS_North_f1_g14	True	CMASS_North_f1_g14/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g14	True	CMASS_North_f1_g14/DD/W3_OFFICIAL_OBS	6.584939546883106e-05	1.6154931606775785e-10
CMASS_North_f1_g14	True	CMASS_North_f1_g14/DR/W3_OFFICIAL_OBS	0.000623166561126709	1.5728965398090693e-11
CMASS_North_f1_g15	True	CMASS_North_f1_g15/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g15	True	CMASS_North_f1_g15/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g15	True	CMASS_North_f1_g15/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g15	True	CMASS_North_f1_g15/DD/W1_SPECTRO	5.814456380903721e-05	4.5698929396815565e-11
CMASS_North_f1_g15	True	CMASS_North_f1_g15/DR/W1_SPECTRO	0.0008966922760009766	1.8968669050908935e-11
CMASS_North_f1_g15	True	CMASS_North_f1_g15/DD/W2_IMAGING	7.2177499532699585e-09	7.98197737586612e-15
CMASS_North_f1_g15	True	CMASS_North_f1_g15/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g15	True	CMASS_North_f1_g15/DD/W3_OFFICIAL_OBS	0.00010756589472293854	1.6629568180940532e-10
CMASS_North_f1_g15	True	CMASS_North_f1_g15/DR/W3_OFFICIAL_OBS	0.001277141273021698	2.7940119920158218e-11
CMASS_North_f1_g16	True	CMASS_North_f1_g16/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g16	True	CMASS_North_f1_g16/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g16	True	CMASS_North_f1_g16/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g16	True	CMASS_North_f1_g16/DD/W1_SPECTRO	7.73679930716753e-05	7.519557758943243e-11
CMASS_North_f1_g16	True	CMASS_North_f1_g16/DR/W1_SPECTRO	0.0011055469512939453	3.2832528624690653e-11
CMASS_North_f1_g16	True	CMASS_North_f1_g16/DD/W2_IMAGING	7.799826562404633e-09	9.694245338045544e-15
CMASS_North_f1_g16	True	CMASS_North_f1_g16/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g16	True	CMASS_North_f1_g16/DD/W3_OFFICIAL_OBS	0.0002432144246995449	2.6447465408780525e-10
CMASS_North_f1_g16	True	CMASS_North_f1_g16/DR/W3_OFFICIAL_OBS	0.0033898204565048218	1.0548798875192064e-10
CMASS_North_f1_g17	True	CMASS_North_f1_g17/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g17	True	CMASS_North_f1_g17/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g17	True	CMASS_North_f1_g17/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g17	True	CMASS_North_f1_g17/DD/W1_SPECTRO	2.2446620278060436e-05	7.706701576678902e-11
CMASS_North_f1_g17	True	CMASS_North_f1_g17/DR/W1_SPECTRO	0.0002161264419555664	8.026897217758515e-12
CMASS_North_f1_g17	True	CMASS_North_f1_g17/DD/W2_IMAGING	6.05359673500061e-09	7.96515095525198e-15
CMASS_North_f1_g17	True	CMASS_North_f1_g17/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g17	True	CMASS_North_f1_g17/DD/W3_OFFICIAL_OBS	0.0001219756668433547	2.2389281310664925e-10
CMASS_North_f1_g17	True	CMASS_North_f1_g17/DR/W3_OFFICIAL_OBS	0.001648053526878357	5.377587614469638e-11
CMASS_North_f1_g18	True	CMASS_North_f1_g18/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g18	True	CMASS_North_f1_g18/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g18	True	CMASS_North_f1_g18/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g18	True	CMASS_North_f1_g18/DD/W1_SPECTRO	2.7024303562939167e-05	3.701365190218181e-11
CMASS_North_f1_g18	True	CMASS_North_f1_g18/DR/W1_SPECTRO	0.00036895647644996643	1.282645445635505e-11
CMASS_North_f1_g18	True	CMASS_North_f1_g18/DD/W2_IMAGING	4.889443516731262e-09	8.033901630666608e-15
CMASS_North_f1_g18	True	CMASS_North_f1_g18/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g18	True	CMASS_North_f1_g18/DD/W3_OFFICIAL_OBS	4.780595190823078e-05	2.834514747139593e-10
CMASS_North_f1_g18	True	CMASS_North_f1_g18/DR/W3_OFFICIAL_OBS	0.00047910213470458984	2.0111787042680846e-11
CMASS_North_f1_g19	True	CMASS_North_f1_g19/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g19	True	CMASS_North_f1_g19/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g19	True	CMASS_North_f1_g19/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g19	True	CMASS_North_f1_g19/DD/W1_SPECTRO	1.3367913197726011e-05	5.033466702098123e-11
CMASS_North_f1_g19	True	CMASS_North_f1_g19/DR/W1_SPECTRO	0.00019407272338867188	9.836032642014927e-12
CMASS_North_f1_g19	True	CMASS_North_f1_g19/DD/W2_IMAGING	2.852175384759903e-09	7.096175468146086e-15
CMASS_North_f1_g19	True	CMASS_North_f1_g19/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g19	True	CMASS_North_f1_g19/DD/W3_OFFICIAL_OBS	4.467397229745984e-05	2.6734197525860663e-10
CMASS_North_f1_g19	True	CMASS_North_f1_g19/DR/W3_OFFICIAL_OBS	0.0003343820571899414	4.471088586695316e-11
CMASS_North_f1_g20	True	CMASS_North_f1_g20/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g20	True	CMASS_North_f1_g20/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g20	True	CMASS_North_f1_g20/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g20	True	CMASS_North_f1_g20/DD/W1_SPECTRO	1.1344614904373884e-05	3.996271362183635e-11
CMASS_North_f1_g20	True	CMASS_North_f1_g20/DR/W1_SPECTRO	0.00016260147094726562	1.0554044663287232e-11
CMASS_North_f1_g20	True	CMASS_North_f1_g20/DD/W2_IMAGING	3.841705620288849e-09	9.633632724697398e-15
CMASS_North_f1_g20	True	CMASS_North_f1_g20/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g20	True	CMASS_North_f1_g20/DD/W3_OFFICIAL_OBS	4.327594069764018e-05	2.5236833347930357e-10
CMASS_North_f1_g20	True	CMASS_North_f1_g20/DR/W3_OFFICIAL_OBS	0.000322539359331131	2.6639888782317274e-11
CMASS_North_f1_g21	True	CMASS_North_f1_g21/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g21	True	CMASS_North_f1_g21/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g21	True	CMASS_North_f1_g21/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g21	True	CMASS_North_f1_g21/DD/W1_SPECTRO	2.3283064365386963e-10	6.458356218684654e-16
CMASS_North_f1_g21	True	CMASS_North_f1_g21/DR/W1_SPECTRO	1.862645149230957e-09	1.9168002121146919e-16
CMASS_North_f1_g21	True	CMASS_North_f1_g21/DD/W2_IMAGING	2.444721758365631e-09	9.007882194818126e-15
CMASS_North_f1_g21	True	CMASS_North_f1_g21/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g21	True	CMASS_North_f1_g21/DD/W3_OFFICIAL_OBS	0.00019131816225126386	5.932052985150288e-10
CMASS_North_f1_g21	True	CMASS_North_f1_g21/DR/W3_OFFICIAL_OBS	0.0032464396208524704	2.542003197914912e-10
CMASS_North_f1_g22	True	CMASS_North_f1_g22/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g22	True	CMASS_North_f1_g22/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g22	True	CMASS_North_f1_g22/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g22	True	CMASS_North_f1_g22/DD/W1_SPECTRO	1.2554868590086699e-05	1.1100270473444501e-10
CMASS_North_f1_g22	True	CMASS_North_f1_g22/DR/W1_SPECTRO	0.00021660327911376953	3.4769602601185676e-11
CMASS_North_f1_g22	True	CMASS_North_f1_g22/DD/W2_IMAGING	1.7462298274040222e-09	7.994241423964677e-15
CMASS_North_f1_g22	True	CMASS_North_f1_g22/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g22	True	CMASS_North_f1_g22/DD/W3_OFFICIAL_OBS	2.8123322408646345e-05	1.5990447141150577e-10
CMASS_North_f1_g22	True	CMASS_North_f1_g22/DR/W3_OFFICIAL_OBS	0.0001210235059261322	4.0184743130491136e-11
CMASS_North_f1_g23	True	CMASS_North_f1_g23/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g23	True	CMASS_North_f1_g23/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g23	True	CMASS_North_f1_g23/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g23	True	CMASS_North_f1_g23/DD/W1_SPECTRO	8.731149137020111e-11	4.727171160832959e-16
CMASS_North_f1_g23	True	CMASS_North_f1_g23/DR/W1_SPECTRO	9.313225746154785e-10	1.9159375359248374e-16
CMASS_North_f1_g23	True	CMASS_North_f1_g23/DD/W2_IMAGING	1.7171259969472885e-09	1.0259983609262276e-14
CMASS_North_f1_g23	True	CMASS_North_f1_g23/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g23	True	CMASS_North_f1_g23/DD/W3_OFFICIAL_OBS	3.277085488662124e-05	5.750454772210715e-10
CMASS_North_f1_g23	True	CMASS_North_f1_g23/DR/W3_OFFICIAL_OBS	0.0003806222230195999	9.148002209289739e-11
CMASS_North_f1_g24	True	CMASS_North_f1_g24/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g24	True	CMASS_North_f1_g24/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g24	True	CMASS_North_f1_g24/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g24	True	CMASS_North_f1_g24/DD/W1_SPECTRO	5.820766091346741e-11	4.126444028620909e-16
CMASS_North_f1_g24	True	CMASS_North_f1_g24/DR/W1_SPECTRO	9.313225746154785e-10	2.065611577544115e-16
CMASS_North_f1_g24	True	CMASS_North_f1_g24/DD/W2_IMAGING	8.731149137020111e-10	6.9727777258468675e-15
CMASS_North_f1_g24	True	CMASS_North_f1_g24/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g24	True	CMASS_North_f1_g24/DD/W3_OFFICIAL_OBS	2.8477952582761645e-05	2.575051727643513e-10
CMASS_North_f1_g24	True	CMASS_North_f1_g24/DR/W3_OFFICIAL_OBS	0.000303107313811779	6.279471480057991e-11
CMASS_North_f1_g25	True	CMASS_North_f1_g25/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g25	True	CMASS_North_f1_g25/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g25	True	CMASS_North_f1_g25/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g25	True	CMASS_North_f1_g25/DD/W1_SPECTRO	3.1435192795470357e-06	3.683223432976984e-11
CMASS_North_f1_g25	True	CMASS_North_f1_g25/DR/W1_SPECTRO	4.673050716519356e-05	1.1873121594369512e-11
CMASS_North_f1_g25	True	CMASS_North_f1_g25/DD/W2_IMAGING	5.384208634495735e-10	7.830361744876367e-15
CMASS_North_f1_g25	True	CMASS_North_f1_g25/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g25	True	CMASS_North_f1_g25/DD/W3_OFFICIAL_OBS	5.27888914803043e-05	6.261422474010289e-10
CMASS_North_f1_g25	True	CMASS_North_f1_g25/DR/W3_OFFICIAL_OBS	0.0007085786201059818	2.1745505401046786e-10
CMASS_North_f1_g26	True	CMASS_North_f1_g26/RR/RANDOM_UNIT	0.0	0.0
CMASS_North_f1_g26	True	CMASS_North_f1_g26/DD/W0_UNIT	0.0	0.0
CMASS_North_f1_g26	True	CMASS_North_f1_g26/DR/W0_UNIT	0.0	0.0
CMASS_North_f1_g26	True	CMASS_North_f1_g26/DD/W1_SPECTRO	2.9103830456733704e-11	3.9597168985328257e-16
CMASS_North_f1_g26	True	CMASS_North_f1_g26/DR/W1_SPECTRO	4.656612873077393e-10	1.9996271256942218e-16
CMASS_North_f1_g26	True	CMASS_North_f1_g26/DD/W2_IMAGING	4.2928149923682213e-10	7.794475839366229e-15
CMASS_North_f1_g26	True	CMASS_North_f1_g26/DR/W2_IMAGING	0.0	0.0
CMASS_North_f1_g26	True	CMASS_North_f1_g26/DD/W3_OFFICIAL_OBS	1.1396361514925957e-05	2.3587854441789765e-10
