summary_type	transform	nside	rank	metric	ownership_status	count	min	q25	median	q75	q90	q95	max
SUBSPACE	CENTERED_UNIT	4	6	projection_norm_to_trace_sd	OWNED	388	0.06230347927564746	0.619224209305673	0.8029914951436045	0.948547125557433	1.2047652470968748	1.342320308145074	1.6456827514887002
SUBSPACE	CENTERED_UNIT	4	6	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8924317091574441	0.9395504079122268	0.9473384346793163	0.9532913195421165	0.9575073657350178	0.9590371016781579	0.9653523115217023
SUBSPACE	CENTERED_UNIT	4	7	covariance_trace_per_rank	OWNED	388	0.00015982269288815923	0.001267554876756262	0.002728640342691176	0.006983234029777434	0.018371657169984016	0.02219705911013318	0.067462408567515
SUBSPACE	CENTERED_UNIT	4	7	difference_projection_norm	OWNED	388	0.013792240421541117	0.06749516629815622	0.11218682210643807	0.21099126067381388	0.2909092849223682	0.33129779353418914	0.5123816734275931
SUBSPACE	CENTERED_UNIT	4	7	projection_norm_to_trace_sd	OWNED	388	0.17158856670314	0.6310261261493192	0.7941986809339	0.9428708099288253	1.2192558176758752	1.3221895610849212	1.610114051462717
SUBSPACE	CENTERED_UNIT	4	7	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8807967839804381	0.9349605911439306	0.942269451008311	0.9490400724379695	0.9542097207521499	0.95641388561949	0.9628880660214376
SUBSPACE	CENTERED_UNIT	4	8	covariance_trace_per_rank	OWNED	388	0.000155307732657984	0.0011788795487249644	0.002500573995737284	0.00644044873264488	0.017046531319749342	0.020317970045350357	0.06079198376910435
SUBSPACE	CENTERED_UNIT	4	8	difference_projection_norm	OWNED	388	0.014220838361146975	0.07059923865406197	0.11362198411628183	0.2195262312474829	0.2997767115070797	0.33619671662976264	0.51842328026788
SUBSPACE	CENTERED_UNIT	4	8	projection_norm_to_trace_sd	OWNED	388	0.2449540782404246	0.631450897407097	0.7978623342677832	0.9522087128908953	1.1873549007531354	1.2951283196489072	1.5898425405472159
SUBSPACE	CENTERED_UNIT	4	8	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8738600587262967	0.929912755597829	0.9376568532038476	0.9449963047262551	0.9502933269666544	0.9524235437476191	0.9612307618839602
SUBSPACE	CENTERED_UNIT	4	9	covariance_trace_per_rank	OWNED	388	0.00014845846389870796	0.00113087608271297	0.0023259561196676834	0.005946003955207342	0.015498730251613116	0.018722371362519554	0.05486511518618719
SUBSPACE	CENTERED_UNIT	4	9	difference_projection_norm	OWNED	388	0.017973240684325008	0.07202117906793112	0.11908373326940562	0.22071623244032199	0.3029272309189435	0.33898550466216254	0.5229274244686802
SUBSPACE	CENTERED_UNIT	4	9	projection_norm_to_trace_sd	OWNED	388	0.3154246872634428	0.6428115211736052	0.7975614665612788	0.9529505926310732	1.170262562425245	1.2662077085867662	1.5520733086904195
SUBSPACE	CENTERED_UNIT	4	9	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8738911166131405	0.9270683577867326	0.9356020769490843	0.9423892431149143	0.9485589085107312	0.9514322304292703	0.9610057912291678
SUBSPACE	CENTERED_UNIT	4	10	covariance_trace_per_rank	OWNED	388	0.00014315772642049495	0.0010977353916233439	0.0021748323699978	0.005530363226735222	0.014318214791038782	0.01738714671737313	0.05007099978342141
SUBSPACE	CENTERED_UNIT	4	10	difference_projection_norm	OWNED	388	0.01857638709983644	0.07443176112472791	0.11961967099997275	0.2308738936170522	0.304022224274524	0.34869788205564806	0.5243468714391258
SUBSPACE	CENTERED_UNIT	4	10	projection_norm_to_trace_sd	OWNED	388	0.34969477910091273	0.6580572173252205	0.8033093771097634	0.9513471892489086	1.1495072683854435	1.2514301999700794	1.5338891283094056
SUBSPACE	CENTERED_UNIT	4	10	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8632970335393072	0.9257059544335625	0.9338069762736518	0.9410689722714536	0.9466132665506231	0.9494572183896393	0.9601045508787095
SUBSPACE	CENTERED_UNIT	4	11	covariance_trace_per_rank	OWNED	388	0.000133928732758033	0.0010356143867814957	0.002056802339398015	0.005171854662994516	0.013149607569795501	0.016160127056236793	0.04583382804371369
SUBSPACE	CENTERED_UNIT	4	11	difference_projection_norm	OWNED	388	0.021094002690500796	0.0762730757015118	0.12328071279778263	0.2310865154548316	0.31170332776656806	0.3528265043264275	0.5250235068443287
SUBSPACE	CENTERED_UNIT	4	11	projection_norm_to_trace_sd	OWNED	388	0.3422829232052316	0.6650741929339354	0.8099811082232569	0.9409245944662952	1.1368007224147287	1.228678979791368	1.517256303768699
SUBSPACE	CENTERED_UNIT	4	11	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8614399566441293	0.9211049758530344	0.9292311596233145	0.9381671852196023	0.9429684886250629	0.9465612405358442	0.9578604163105222
SUBSPACE	CENTERED_UNIT	4	12	covariance_trace_per_rank	OWNED	388	0.00012544994408091105	0.0009815559422323799	0.0019365736498798136	0.0049037842783102815	0.01230047687158854	0.015245430871415359	0.04267887692499158
SUBSPACE	CENTERED_UNIT	4	12	difference_projection_norm	OWNED	388	0.02115144892264098	0.07953925493236647	0.12547163655793017	0.23597026686719239	0.31523196709717755	0.3542545745278723	0.5276845082579555
SUBSPACE	CENTERED_UNIT	4	12	projection_norm_to_trace_sd	OWNED	388	0.3432633968924142	0.6633365906790835	0.8056778116056024	0.9437406362884104	1.1327181034862308	1.2197994580841067	1.4965049624076205
SUBSPACE	CENTERED_UNIT	4	12	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8604664678601571	0.9175825534341321	0.9272851924716349	0.936037327261743	0.9410422211053435	0.942961449042463	0.9528736614799223
SUBSPACE	CENTERED_UNIT	4	13	covariance_trace_per_rank	OWNED	388	0.00011808013864794568	0.0009214356235455373	0.0018152083955358003	0.004671933244268061	0.011450032189483093	0.014369970806992986	0.03974679414622124
SUBSPACE	CENTERED_UNIT	4	13	difference_projection_norm	OWNED	388	0.023144906214006503	0.08033142344068621	0.12674805336725492	0.23701207434562194	0.3206136881074443	0.35481259684853195	0.5300622634501065
SUBSPACE	CENTERED_UNIT	4	13	projection_norm_to_trace_sd	OWNED	388	0.3927280873678839	0.6622632623954009	0.8086660768504689	0.9406275878213305	1.1194752872700806	1.2056886876236754	1.4864393338127515
SUBSPACE	CENTERED_UNIT	4	13	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8591913275305489	0.9109372346277027	0.9206932763667166	0.9307168620500534	0.9373612779369748	0.9405392777799527	0.9490031169593641
SUBSPACE	CENTERED_UNIT	4	14	covariance_trace_per_rank	OWNED	388	0.00011104723654350078	0.0008670905621443731	0.001703180198372393	0.004374412133340547	0.010710465934363885	0.013467490922156766	0.03717590022299406
SUBSPACE	CENTERED_UNIT	4	14	difference_projection_norm	OWNED	388	0.025819764271342308	0.08256971258671517	0.12824920290544004	0.24013030769123808	0.32854815283640454	0.35595196681132124	0.5351823916782013
SUBSPACE	CENTERED_UNIT	4	14	projection_norm_to_trace_sd	OWNED	388	0.39303768744714546	0.6709972010730075	0.8072349128305042	0.9466292118043882	1.1146005688470932	1.2102828409736428	1.479497320496537
SUBSPACE	CENTERED_UNIT	4	14	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8519885176588055	0.9017838776216972	0.9123374429342778	0.9216456800311188	0.9306036143055262	0.9330440703641665	0.9414393061356774
SUBSPACE	CENTERED_UNIT	4	15	covariance_trace_per_rank	OWNED	388	0.00010488700739522491	0.0008304355093064837	0.0016217559150559365	0.004171957552941586	0.01006018543689146	0.012768568016600047	0.03490657653027649
SUBSPACE	CENTERED_UNIT	4	15	difference_projection_norm	OWNED	388	0.025892529573324684	0.08340952619020944	0.1287013993015848	0.2418228842222675	0.3293769240949089	0.36083294219616696	0.53592830274398
SUBSPACE	CENTERED_UNIT	4	15	projection_norm_to_trace_sd	OWNED	388	0.4049590090701082	0.6761125483710422	0.8139130919667904	0.9473988112164428	1.104739265574896	1.2029210462232147	1.471732428161666
SUBSPACE	CENTERED_UNIT	4	15	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8453049392309426	0.895181904482066	0.9056336342395374	0.9156989853112035	0.9262029885670899	0.9283375104735141	0.9363045769392707
SUBSPACE	CENTERED_UNIT	4	16	covariance_trace_per_rank	OWNED	388	9.926438012534809e-05	0.0007919475934490611	0.0015412873926901039	0.003976317029091583	0.009510140953377206	0.012147075566163549	0.03287804983724931
SUBSPACE	CENTERED_UNIT	4	16	difference_projection_norm	OWNED	388	0.025892845554782145	0.08432017002653944	0.13125530910039035	0.24219529641138943	0.33575934688959785	0.3614847120315292	0.5368320275866568
SUBSPACE	CENTERED_UNIT	4	16	projection_norm_to_trace_sd	OWNED	388	0.40746021621130946	0.6861333424606739	0.8128167974955371	0.9442040309588055	1.1056523245499856	1.1975899410573727	1.4646060859528227
SUBSPACE	CENTERED_UNIT	4	16	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.843415120042898	0.889177882063192	0.900550524231715	0.912704866838653	0.9218406856112413	0.9239905253966749	0.935910556926088
SUBSPACE	CENTERED_UNIT	4	17	covariance_trace_per_rank	OWNED	388	9.463037349228318e-05	0.0007630618606991449	0.0014824354380087242	0.0037998005116252585	0.009006802230621211	0.011523020714603663	0.031447087334531366
SUBSPACE	CENTERED_UNIT	4	17	difference_projection_norm	OWNED	388	0.026443047442225188	0.08459869605524893	0.13168378598051222	0.24404601029823578	0.3365887715107443	0.36430988538336634	0.5400968486826833
SUBSPACE	CENTERED_UNIT	4	17	projection_norm_to_trace_sd	OWNED	388	0.4202202782816823	0.6899095568714857	0.8118228052262804	0.9480481551507552	1.098994074293403	1.1877058207086877	1.4552120561538697
SUBSPACE	CENTERED_UNIT	4	17	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8379212462069899	0.8854032219963202	0.8955689407933228	0.9088121179806675	0.9193508313799565	0.9225613915602769	0.9315944278930508
SUBSPACE	CENTERED_UNIT	4	18	covariance_trace_per_rank	OWNED	388	9.086099358934606e-05	0.0007264730734945033	0.001410690265396689	0.0036449019893285677	0.00854530770500371	0.010956128014675857	0.02983581296395415
SUBSPACE	CENTERED_UNIT	4	18	difference_projection_norm	OWNED	388	0.02683440627555934	0.0848904668668851	0.1320644132694874	0.24760898585973695	0.3400898919034223	0.365380600171175	0.5408644996097522
SUBSPACE	CENTERED_UNIT	4	18	projection_norm_to_trace_sd	OWNED	388	0.4280688623561043	0.6930248466434372	0.8140965710417394	0.9420717033762417	1.1000212629469392	1.1804460499230338	1.4513837263527596
SUBSPACE	CENTERED_UNIT	4	18	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.83158033643445	0.878935183861427	0.8886906518253561	0.9041154045271005	0.9151300549530735	0.91858712467531	0.9264559207079218
SUBSPACE	CENTERED_UNIT	4	19	covariance_trace_per_rank	OWNED	388	8.705937053979665e-05	0.0006951578880832747	0.0013485609189076136	0.0034918820413157433	0.008122900093222607	0.010471044426804991	0.028332360554991658
SUBSPACE	CENTERED_UNIT	4	19	difference_projection_norm	OWNED	388	0.027410412530231985	0.08785030389676515	0.1322884730391701	0.24802855526642642	0.34031799944253915	0.36538553299533916	0.5417949496345984
SUBSPACE	CENTERED_UNIT	4	19	projection_norm_to_trace_sd	OWNED	388	0.42659835609059	0.6927286994861908	0.8189012651370109	0.9388354691874573	1.0959630608958126	1.174477153795055	1.451147782717676
SUBSPACE	CENTERED_UNIT	4	19	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8202450253833051	0.8705410718724039	0.8794834706170679	0.8954369801297742	0.9093789858754551	0.9119961598277612	0.9226013107441068
SUBSPACE	CENTERED_UNIT	4	20	covariance_trace_per_rank	OWNED	388	8.344821346176667e-05	0.0006699528127810785	0.001295976136261995	0.0033492497223215545	0.007744316335050164	0.01002863548106448	0.027152277702579518
SUBSPACE	CENTERED_UNIT	4	20	difference_projection_norm	OWNED	388	0.027552663474177397	0.08829186133848824	0.13292336347854222	0.2489413317328056	0.3403968823548179	0.36755083532134625	0.5451383818390925
SUBSPACE	CENTERED_UNIT	4	20	projection_norm_to_trace_sd	OWNED	388	0.42541708891071656	0.6952886553306338	0.817682335929492	0.9451930895157854	1.0933141650023646	1.1714259923579555	1.4494476231889157
SUBSPACE	CENTERED_UNIT	4	20	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8175538947359632	0.8640362455894481	0.8746981851205872	0.8901703276226612	0.9045982723773276	0.9070509973242331	0.916506469140123
SUBSPACE	CENTERED_UNIT	4	21	covariance_trace_per_rank	OWNED	388	8.06880139922381e-05	0.0006485524461492222	0.0012516558287303829	0.003234975479177613	0.00741443632917811	0.009649589524170929	0.02615546973620808
SUBSPACE	CENTERED_UNIT	4	21	difference_projection_norm	OWNED	388	0.02817152362914777	0.08939538303608228	0.13340155720244495	0.2528020961428976	0.3407617612423889	0.3681101356204172	0.5453031657939206
SUBSPACE	CENTERED_UNIT	4	21	projection_norm_to_trace_sd	OWNED	388	0.4216728259270283	0.6955961881219805	0.8125474761159648	0.9418592177940088	1.0885517824209894	1.1658781828537894	1.4439744826162366
SUBSPACE	CENTERED_UNIT	4	21	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8102102249387009	0.8589799832687829	0.870117685467369	0.8865202448300787	0.9003999732093546	0.9034835465079644	0.9137378110947597
SUBSPACE	CENTERED_UNIT	4	22	covariance_trace_per_rank	OWNED	388	7.753095107546343e-05	0.0006340260998034869	0.0012094514151165879	0.0031211710678965636	0.00711995461829249	0.009300138372873176	0.02508997977029185
SUBSPACE	CENTERED_UNIT	4	22	difference_projection_norm	OWNED	388	0.028254172044979167	0.0900929992675157	0.13385855375233077	0.25280944650151693	0.34230814185984587	0.36972448325145296	0.5460288403729827
SUBSPACE	CENTERED_UNIT	4	22	projection_norm_to_trace_sd	OWNED	388	0.43961217854223084	0.6926021884322547	0.808732481148652	0.9401305252266753	1.081631746506928	1.165399038869673	1.4391826705065367
SUBSPACE	CENTERED_UNIT	4	22	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8064880068806262	0.8570086603018776	0.868504443192745	0.8844277775324753	0.8983254477231547	0.9015522739769567	0.9101902341430982
SUBSPACE	CENTERED_UNIT	4	23	covariance_trace_per_rank	OWNED	388	7.50718298238328e-05	0.0006179776127782704	0.001168799467503076	0.003024172878665552	0.006844658670847905	0.008970415903275446	0.024052579096434053
SUBSPACE	CENTERED_UNIT	4	23	difference_projection_norm	OWNED	388	0.028335133847398514	0.09054179442327599	0.13452855973313793	0.2528446422554802	0.34255230696974254	0.36988718692983974	0.5477346643261225
SUBSPACE	CENTERED_UNIT	4	23	projection_norm_to_trace_sd	OWNED	388	0.43918098454781723	0.691486487016051	0.8092395930078509	0.9387642152087114	1.0745019651427068	1.155054445042327	1.435280849943053
SUBSPACE	CENTERED_UNIT	4	23	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8038066276079777	0.8533062332205753	0.8642048846872146	0.881145111494555	0.8946244966008963	0.8977822014268694	0.9052854403586769
SUBSPACE	CENTERED_UNIT	4	24	covariance_trace_per_rank	OWNED	388	7.278149711978232e-05	0.0005974760637524958	0.001127553570825538	0.0029565002300657914	0.006604226543516781	0.00865658689982612	0.02316743355030285
SUBSPACE	CENTERED_UNIT	4	24	difference_projection_norm	OWNED	388	0.028570129806451773	0.0905417968766836	0.1345289590308419	0.2531290449447778	0.3426625363818292	0.3699840529818592	0.5484231181883303
SUBSPACE	CENTERED_UNIT	4	24	projection_norm_to_trace_sd	OWNED	388	0.45536449341618135	0.6972121596845365	0.8070289166038374	0.9343506067666835	1.0701251027156609	1.15353046839845	1.4335084837299479
SUBSPACE	CENTERED_UNIT	4	24	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8041479908639823	0.8507635794925291	0.8600198395530834	0.8784467772209664	0.8906601823606756	0.8956945720420099	0.9027751089328545
SUBSPACE	CENTERED_UNIT	4	25	covariance_trace_per_rank	OWNED	388	7.071764370139708e-05	0.0005781354599670464	0.0010908460965783988	0.002858380794031321	0.00635765126656753	0.008350815863820645	0.022325141802255418
SUBSPACE	CENTERED_UNIT	4	25	difference_projection_norm	OWNED	388	0.02888170472104778	0.09065131757245092	0.13507482633441412	0.2549571771382542	0.34277333227586776	0.37019499380284093	0.5485134968376161
SUBSPACE	CENTERED_UNIT	4	25	projection_norm_to_trace_sd	OWNED	388	0.4541785909183886	0.700969522361087	0.8056447468956025	0.9326942415666015	1.0660033137036133	1.1505628986208472	1.429745447466112
SUBSPACE	CENTERED_UNIT	4	25	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8007860475728498	0.8456165252493427	0.8545374881320003	0.8747628707112808	0.8862068028817898	0.8904152305274782	0.8998923373928137
SUBSPACE	CENTERED_UNIT	4	26	covariance_trace_per_rank	OWNED	388	6.912431948484728e-05	0.0005607403192288609	0.0010559132912208217	0.002772582684497251	0.006135934263532574	0.008075680816098817	0.021577447382961024
SUBSPACE	CENTERED_UNIT	4	26	difference_projection_norm	OWNED	388	0.028966459151295726	0.0908271738597211	0.13643916951005589	0.255342124828216	0.3447782982788399	0.3703539426481024	0.549129286594552
SUBSPACE	CENTERED_UNIT	4	26	projection_norm_to_trace_sd	OWNED	388	0.4542723757759072	0.7007975474895969	0.8042772817920161	0.9291640480898445	1.0688655668157334	1.1487788215929926	1.4302068926813525
SUBSPACE	CENTERED_UNIT	4	26	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8023632769518888	0.8405968322899481	0.8493476826922202	0.8705362528605313	0.8833288128028067	0.8873294382719205	0.8977665102757194
SUBSPACE	CENTERED_UNIT	4	27	covariance_trace_per_rank	OWNED	388	6.703944653373918e-05	0.0005433594041084277	0.0010244101194319326	0.002689006578620884	0.005929682466793114	0.007799304735150245	0.020815564726708275
SUBSPACE	CENTERED_UNIT	4	27	difference_projection_norm	OWNED	388	0.02902882272527045	0.0909921636266947	0.13663410634323808	0.2553922375414167	0.3447985191804611	0.37095598455788603	0.5495989617834158
SUBSPACE	CENTERED_UNIT	4	27	projection_norm_to_trace_sd	OWNED	388	0.4552952757223456	0.6990946061710321	0.8033255807909886	0.9289610000804198	1.062730878820376	1.1432968168971662	1.4279130400237074
SUBSPACE	CENTERED_UNIT	4	27	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.8003776138965345	0.8338158251716421	0.8429237134386947	0.8647623020724287	0.8767560417513894	0.8820232840840002	0.8916036224549899
SUBSPACE	CENTERED_UNIT	4	28	covariance_trace_per_rank	OWNED	388	6.553822126692151e-05	0.000525698073709192	0.0009984216538778553	0.002606072377805141	0.005731768797757512	0.007574862920918959	0.020112824445557762
SUBSPACE	CENTERED_UNIT	4	28	difference_projection_norm	OWNED	388	0.029057184988221782	0.09113068401899953	0.13672194564946133	0.25692235584756035	0.34821082401166403	0.3709988594088639	0.5501152667495152
SUBSPACE	CENTERED_UNIT	4	28	projection_norm_to_trace_sd	OWNED	388	0.45516946152034127	0.698088010199658	0.8010943926241882	0.9271851510816617	1.0602813905892252	1.1395309666106974	1.4294569847256522
SUBSPACE	CENTERED_UNIT	4	28	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.7981475778101677	0.8301607696903811	0.8387949981626507	0.8609753374300364	0.8730866443756651	0.8780546024893273	0.888167320378738
SUBSPACE	CENTERED_UNIT	4	29	covariance_trace_per_rank	OWNED	388	6.397109093932342e-05	0.0005097978301825991	0.0009728921576879706	0.0025370036436463132	0.005545938133310033	0.007364899252918806	0.019488368063575224
SUBSPACE	CENTERED_UNIT	4	29	difference_projection_norm	OWNED	388	0.029090108827616395	0.09122821760741075	0.13695513718014662	0.2571611808947474	0.3482385920539549	0.3718228736864694	0.5507030755866206
SUBSPACE	CENTERED_UNIT	4	29	projection_norm_to_trace_sd	OWNED	388	0.4559096377961379	0.7056658737259103	0.8025218873523873	0.9269563338619877	1.0579006329133505	1.136479124597162	1.4249509310932047
SUBSPACE	CENTERED_UNIT	4	29	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.7936382760363012	0.826460908165389	0.8344615467296934	0.8568542382580825	0.8692316997556572	0.874951607524343	0.8841871916733315
SUBSPACE	CENTERED_UNIT	4	30	covariance_trace_per_rank	OWNED	388	6.230274852789265e-05	0.0004950632297951134	0.0009433490160824089	0.0024605322731583953	0.005371134810348722	0.007139661437820714	0.018881342981771822
SUBSPACE	CENTERED_UNIT	4	30	difference_projection_norm	OWNED	388	0.029091095163000694	0.09176413929556773	0.13702291486971135	0.25925626095625526	0.35018516164332775	0.3721060170050968	0.5523836163793459
SUBSPACE	CENTERED_UNIT	4	30	projection_norm_to_trace_sd	OWNED	388	0.4579444043298828	0.7041264783920538	0.800680775435904	0.9258426210312509	1.052559725424239	1.1352274732414518	1.423446709193303
SUBSPACE	CENTERED_UNIT	4	30	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.7912432729494229	0.8198035561381476	0.8300983261812835	0.852056057403738	0.864917258206272	0.8703446743555115	0.8825771643603469
SUBSPACE	CENTERED_UNIT	4	31	covariance_trace_per_rank	OWNED	388	6.056364857401225e-05	0.00048049194419613685	0.0009161075710247917	0.002391835463267348	0.005216873370883954	0.0069413657886411	0.018319337261106256
SUBSPACE	CENTERED_UNIT	4	31	difference_projection_norm	OWNED	388	0.029091757702426644	0.09199424194526723	0.1381546690094329	0.25931128082654237	0.3527672548412683	0.3726219379281289	0.552413694069187
SUBSPACE	CENTERED_UNIT	4	31	projection_norm_to_trace_sd	OWNED	388	0.458988737766881	0.7092184030570198	0.8025779078102254	0.9230275584335588	1.05020710470636	1.133257133956744	1.4197419194227654
SUBSPACE	CENTERED_UNIT	4	31	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.7866049191621802	0.8142669121400775	0.8257081473190598	0.8489765898722638	0.8595325401217013	0.8660533090682089	0.8782062491978655
SUBSPACE	CENTERED_UNIT	4	32	covariance_trace_per_rank	OWNED	388	5.900903942759547e-05	0.00046803349569017415	0.0008946623741983216	0.002328599026701757	0.005069403269847092	0.006745118930052085	0.017807270672387243
SUBSPACE	CENTERED_UNIT	4	32	difference_projection_norm	OWNED	388	0.029239584426910523	0.09261134375190598	0.13822973634688573	0.2600674273552314	0.35341451467260615	0.37275462768010614	0.5539240169153266
SUBSPACE	CENTERED_UNIT	4	32	projection_norm_to_trace_sd	OWNED	388	0.4606439914777738	0.7064730488272802	0.8006870138015246	0.9213746355769669	1.0488576430183425	1.1321796214512214	1.4171171720091338
SUBSPACE	CENTERED_UNIT	4	32	subspace_range_overlap	UNRESOLVED_NUMERICAL	388	0.7799980145848032	0.8085921843789153	0.8204154262016907	0.8440919496880313	0.8559604924902823	0.8618121127238758	0.8729694443853453
SUBSPACE	CENTERED_UNIT	4	33	covariance_trace_per_rank	OWNED	388	5.750703727780866e-05	0.0004560286865787412	0.0008747463455190656	0.0022671743469247886	0.004929024357708683	0.0065636672579819574	0.017289222238871027
