curve_id	coefficient	value
CMASS_North_f1_g00_W1_SPECTRO_r5	72	0.025715291672901049
CMASS_North_f1_g00_W1_SPECTRO_r5	73	0.016377272007192571
CMASS_North_f1_g00_W1_SPECTRO_r5	74	0.018200595601559198
CMASS_North_f1_g00_W1_SPECTRO_r5	75	0.020513548177007027
CMASS_North_f1_g00_W1_SPECTRO_r5	76	0.020086159262982142
CMASS_North_f1_g00_W1_SPECTRO_r5	77	0.02407777518973999
CMASS_North_f1_g00_W1_SPECTRO_r5	78	0.016609047383544698
CMASS_North_f1_g00_W1_SPECTRO_r5	79	0.025490891403808662
CMASS_North_f1_g00_W1_SPECTRO_r5	80	0.030532413920625123
CMASS_North_f1_g00_W1_SPECTRO_r5	81	0.017941078520725282
CMASS_North_f1_g00_W1_SPECTRO_r5	82	0.028484835919688655
CMASS_North_f1_g00_W1_SPECTRO_r5	83	0.026663930850042809
CMASS_North_f1_g00_W1_SPECTRO_r5	84	0.019908437214467146
CMASS_North_f1_g00_W1_SPECTRO_r5	85	0.01490512507785316
CMASS_North_f1_g00_W1_SPECTRO_r5	86	0.020026366337762742
CMASS_North_f1_g00_W1_SPECTRO_r5	87	0.010295728620441213
CMASS_North_f1_g00_W1_SPECTRO_r5	88	0.012601316715264169
CMASS_North_f1_g00_W1_SPECTRO_r5	89	0.014028519104822168
CMASS_North_f1_g00_W1_SPECTRO_r5	90	0.022277897424410664
CMASS_North_f1_g00_W1_SPECTRO_r5	91	0.018780379011958212
CMASS_North_f1_g00_W1_SPECTRO_r5	92	0.01379129634962098
CMASS_North_f1_g00_W1_SPECTRO_r5	93	0.021095301427316124
CMASS_North_f1_g00_W1_SPECTRO_r5	94	0.019739820039842412
CMASS_North_f1_g00_W1_SPECTRO_r5	95	0.01321952266449776
CMASS_North_f1_g00_W1_SPECTRO_r5	96	0.0028253069347157489
CMASS_North_f1_g00_W1_SPECTRO_r5	97	0.0014066141642056912
CMASS_North_f1_g00_W1_SPECTRO_r5	98	0.009724411453635208
CMASS_North_f1_g00_W1_SPECTRO_r5	99	0.01563416678412205
CMASS_North_f1_g00_W1_SPECTRO_r5	100	0.002250019792451291
CMASS_North_f1_g00_W1_SPECTRO_r5	101	0.0041430087512167035
CMASS_North_f1_g00_W1_SPECTRO_r5	102	0.0087470365078585188
CMASS_North_f1_g00_W1_SPECTRO_r5	103	0.0012813309332409817
CMASS_North_f1_g00_W1_SPECTRO_r5	104	-0.00089709132383490597
CMASS_North_f1_g00_W1_SPECTRO_r5	105	0.0067002370224700097
CMASS_North_f1_g00_W1_SPECTRO_r5	106	0.0085572775780913962
CMASS_North_f1_g00_W1_SPECTRO_r5	107	0.0074517339506338931
CMASS_North_f1_g00_W1_SPECTRO_r5	108	0.0097556921224349474
CMASS_North_f1_g00_W1_SPECTRO_r5	109	-0.00010213522657966101
CMASS_North_f1_g00_W1_SPECTRO_r5	110	0.0026367337806070812
CMASS_North_f1_g00_W1_SPECTRO_r5	111	-0.0016950267610038178
CMASS_North_f1_g00_W1_SPECTRO_r5	112	-0.0039550562023243085
CMASS_North_f1_g00_W1_SPECTRO_r5	113	-0.00045516108820889412
CMASS_North_f1_g00_W1_SPECTRO_r5	114	0.012719320340380286
CMASS_North_f1_g00_W1_SPECTRO_r5	115	0.012324428551963584
CMASS_North_f1_g00_W1_SPECTRO_r5	116	0.011152373875202598
CMASS_North_f1_g00_W1_SPECTRO_r5	117	-0.0017547800800535862
CMASS_North_f1_g00_W1_SPECTRO_r5	118	-0.0029462489806312553
CMASS_North_f1_g00_W2_IMAGING_r5	0	0.24453927045319732
CMASS_North_f1_g00_W2_IMAGING_r5	1	0.32773998817940175
CMASS_North_f1_g00_W2_IMAGING_r5	2	0.2991680613447294
CMASS_North_f1_g00_W2_IMAGING_r5	3	0.32512577197325065
CMASS_North_f1_g00_W2_IMAGING_r5	4	0.30346989294917437
CMASS_North_f1_g00_W2_IMAGING_r5	5	0.28895865635389617
CMASS_North_f1_g00_W2_IMAGING_r5	6	0.28441676326529275
CMASS_North_f1_g00_W2_IMAGING_r5	7	0.2425206612319134
CMASS_North_f1_g00_W2_IMAGING_r5	8	0.2312052576679561
CMASS_North_f1_g00_W2_IMAGING_r5	9	0.22980374513009855
CMASS_North_f1_g00_W2_IMAGING_r5	10	0.23283190955765329
CMASS_North_f1_g00_W2_IMAGING_r5	11	0.2017248806312904
CMASS_North_f1_g00_W2_IMAGING_r5	12	0.21079844933686109
CMASS_North_f1_g00_W2_IMAGING_r5	13	0.1663835310182826
CMASS_North_f1_g00_W2_IMAGING_r5	14	0.16203120343543126
CMASS_North_f1_g00_W2_IMAGING_r5	15	0.16752369358484373
CMASS_North_f1_g00_W2_IMAGING_r5	16	0.14615355627015869
CMASS_North_f1_g00_W2_IMAGING_r5	17	0.1342191512886815
CMASS_North_f1_g00_W2_IMAGING_r5	18	0.14268653729073036
CMASS_North_f1_g00_W2_IMAGING_r5	19	0.12405464828627571
CMASS_North_f1_g00_W2_IMAGING_r5	20	0.1223836696789397
CMASS_North_f1_g00_W2_IMAGING_r5	21	0.11786382057948289
CMASS_North_f1_g00_W2_IMAGING_r5	22	0.12118753729171317
CMASS_North_f1_g00_W2_IMAGING_r5	23	0.12075114760613523
CMASS_North_f1_g00_W2_IMAGING_r5	24	0.11949834762989431
CMASS_North_f1_g00_W2_IMAGING_r5	25	0.1171116889392475
CMASS_North_f1_g00_W2_IMAGING_r5	26	0.1064829771862837
CMASS_North_f1_g00_W2_IMAGING_r5	27	0.10713212200321801
CMASS_North_f1_g00_W2_IMAGING_r5	28	0.085525758570688087
CMASS_North_f1_g00_W2_IMAGING_r5	29	0.083406425894134439
CMASS_North_f1_g00_W2_IMAGING_r5	30	0.075148197851038129
CMASS_North_f1_g00_W2_IMAGING_r5	31	0.0679418697989152
CMASS_North_f1_g00_W2_IMAGING_r5	32	0.061066597751288976
CMASS_North_f1_g00_W2_IMAGING_r5	33	0.07214820353747578
CMASS_North_f1_g00_W2_IMAGING_r5	34	0.081537312622742622
CMASS_North_f1_g00_W2_IMAGING_r5	35	0.079048328944474514
CMASS_North_f1_g00_W2_IMAGING_r5	36	0.067502175446208693
CMASS_North_f1_g00_W2_IMAGING_r5	37	0.06351934697290329
CMASS_North_f1_g00_W2_IMAGING_r5	38	0.053832982791320885
CMASS_North_f1_g00_W2_IMAGING_r5	39	0.067160494294026263
CMASS_North_f1_g00_W2_IMAGING_r5	40	0.055113563127867568
CMASS_North_f1_g00_W2_IMAGING_r5	41	0.050131270377396904
CMASS_North_f1_g00_W2_IMAGING_r5	42	0.051558151034874752
CMASS_North_f1_g00_W2_IMAGING_r5	43	0.046025583002233458
CMASS_North_f1_g00_W2_IMAGING_r5	44	0.040338876010865471
CMASS_North_f1_g00_W2_IMAGING_r5	45	0.052173636603318314
CMASS_North_f1_g00_W2_IMAGING_r5	46	0.04040525677964564
CMASS_North_f1_g00_W2_IMAGING_r5	47	0.039614031713767636
CMASS_North_f1_g00_W2_IMAGING_r5	48	0.041770827846786332
CMASS_North_f1_g00_W2_IMAGING_r5	49	0.035644940843297002
CMASS_North_f1_g00_W2_IMAGING_r5	50	0.040765732260844519
CMASS_North_f1_g00_W2_IMAGING_r5	51	0.042920996147945742
CMASS_North_f1_g00_W2_IMAGING_r5	52	0.036885542046071508
CMASS_North_f1_g00_W2_IMAGING_r5	53	0.03102822497903852
CMASS_North_f1_g00_W2_IMAGING_r5	54	0.028976347183071904
CMASS_North_f1_g00_W2_IMAGING_r5	55	0.020357498652642528
CMASS_North_f1_g00_W2_IMAGING_r5	56	0.025895413054392274
CMASS_North_f1_g00_W2_IMAGING_r5	57	0.023916222292091636
CMASS_North_f1_g00_W2_IMAGING_r5	58	0.0090800947657941056
CMASS_North_f1_g00_W2_IMAGING_r5	59	0.017183337297408688
CMASS_North_f1_g00_W2_IMAGING_r5	60	0.019584748139143217
CMASS_North_f1_g00_W2_IMAGING_r5	61	0.014451369263922161
CMASS_North_f1_g00_W2_IMAGING_r5	62	0.026980914958931713
CMASS_North_f1_g00_W2_IMAGING_r5	63	0.026681787558954201
CMASS_North_f1_g00_W2_IMAGING_r5	64	0.029443572326991792
CMASS_North_f1_g00_W2_IMAGING_r5	65	0.030225614998771168
CMASS_North_f1_g00_W2_IMAGING_r5	66	0.019082178747511006
CMASS_North_f1_g00_W2_IMAGING_r5	67	0.024750946525778819
CMASS_North_f1_g00_W2_IMAGING_r5	68	0.019299502529522766
CMASS_North_f1_g00_W2_IMAGING_r5	69	0.020447765103282577
CMASS_North_f1_g00_W2_IMAGING_r5	70	0.023818276042132918
CMASS_North_f1_g00_W2_IMAGING_r5	71	0.01165477772938581
CMASS_North_f1_g00_W2_IMAGING_r5	72	0.02233544310116041
CMASS_North_f1_g00_W2_IMAGING_r5	73	0.01256978073533296
CMASS_North_f1_g00_W2_IMAGING_r5	74	0.015385268229965769
CMASS_North_f1_g00_W2_IMAGING_r5	75	0.018691948125683241
CMASS_North_f1_g00_W2_IMAGING_r5	76	0.017500820372724962
CMASS_North_f1_g00_W2_IMAGING_r5	77	0.02209504028045851
CMASS_North_f1_g00_W2_IMAGING_r5	78	0.016829665606199661
CMASS_North_f1_g00_W2_IMAGING_r5	79	0.023239481803718307
CMASS_North_f1_g00_W2_IMAGING_r5	80	0.027427859675046965
CMASS_North_f1_g00_W2_IMAGING_r5	81	0.016775998485394333
CMASS_North_f1_g00_W2_IMAGING_r5	82	0.026987491458620318
CMASS_North_f1_g00_W2_IMAGING_r5	83	0.027473175172788439
CMASS_North_f1_g00_W2_IMAGING_r5	84	0.016910075468669281
CMASS_North_f1_g00_W2_IMAGING_r5	85	0.013047413760219742
CMASS_North_f1_g00_W2_IMAGING_r5	86	0.016610150556622343
CMASS_North_f1_g00_W2_IMAGING_r5	87	0.007998829423662257
CMASS_North_f1_g00_W2_IMAGING_r5	88	0.0092024511017817501
CMASS_North_f1_g00_W2_IMAGING_r5	89	0.010508345066244339
CMASS_North_f1_g00_W2_IMAGING_r5	90	0.01881235158027042
CMASS_North_f1_g00_W2_IMAGING_r5	91	0.015626047935803827
CMASS_North_f1_g00_W2_IMAGING_r5	92	0.012837377771675908
CMASS_North_f1_g00_W2_IMAGING_r5	93	0.018667694782526625
CMASS_North_f1_g00_W2_IMAGING_r5	94	0.017704999769962593
CMASS_North_f1_g00_W2_IMAGING_r5	95	0.012440951396012256
CMASS_North_f1_g00_W2_IMAGING_r5	96	-5.1614038948787078e-05
CMASS_North_f1_g00_W2_IMAGING_r5	97	-0.0029515824984202715
CMASS_North_f1_g00_W2_IMAGING_r5	98	0.007910663888028413
CMASS_North_f1_g00_W2_IMAGING_r5	99	0.013120597851394092
CMASS_North_f1_g00_W2_IMAGING_r5	100	-0.00036099920832352583
CMASS_North_f1_g00_W2_IMAGING_r5	101	0.00062431633669340902
CMASS_North_f1_g00_W2_IMAGING_r5	102	0.0071327281325826025
CMASS_North_f1_g00_W2_IMAGING_r5	103	0.0016913599742284097
CMASS_North_f1_g00_W2_IMAGING_r5	104	-0.0025422881068483116
CMASS_North_f1_g00_W2_IMAGING_r5	105	0.0054304762479203961
CMASS_North_f1_g00_W2_IMAGING_r5	106	0.0068099460136694656
CMASS_North_f1_g00_W2_IMAGING_r5	107	0.004247522654308597
CMASS_North_f1_g00_W2_IMAGING_r5	108	0.0052031440595545764
CMASS_North_f1_g00_W2_IMAGING_r5	109	-0.0030637989970601631
CMASS_North_f1_g00_W2_IMAGING_r5	110	-0.0010812902236240901
CMASS_North_f1_g00_W2_IMAGING_r5	111	-0.0063827922575928897
CMASS_North_f1_g00_W2_IMAGING_r5	112	-0.0055461449853899669
CMASS_North_f1_g00_W2_IMAGING_r5	113	-0.001847797760373332
CMASS_North_f1_g00_W2_IMAGING_r5	114	0.0092080071313493939
CMASS_North_f1_g00_W2_IMAGING_r5	115	0.011247278149403461
CMASS_North_f1_g00_W2_IMAGING_r5	116	0.010510994032437937
CMASS_North_f1_g00_W2_IMAGING_r5	117	-0.00093940349105967047
CMASS_North_f1_g00_W2_IMAGING_r5	118	-0.0023284831982744725
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	0	0.24892841881729211
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	1	0.33663205449948402
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	2	0.30727797656359235
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	3	0.33312271519930448
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	4	0.30517579241248571
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	5	0.29366093768922663
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	6	0.28853691914849505
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	7	0.24448001290292476
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	8	0.23500082966469443
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	9	0.23649698545491638
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	10	0.2345721862533954
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	11	0.20761358844556232
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	12	0.21538789381991519
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	13	0.17089760216882752
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	14	0.16431614889260979
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	15	0.17073269326902218
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	16	0.14925556159754994
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	17	0.13662360848430907
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	18	0.1481435238297629
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	19	0.12681208612112174
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	20	0.12613396980253447
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	21	0.12384058331744502
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	22	0.12742513602843553
CMASS_North_f1_g00_W3_OFFICIAL_OBS_r5	23	0.12649887946827731
