path	family	git_blob	sha256	dependency_hits	audit_disposition	effective_owner	routing_basis
c2_finite_cell_boundary_variation_2026-07-20/DERIVATION_RESULT.json	c2_finite_cell_boundary_variation_2026-07-20	d1c2831e84a9129d0841ed2128938248fb317e06	2c3055c5905b49a6c5c42e1744ac1547eb2066a45e3255cbc6abf4344e2df7d0	SHEAR	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
c2_intrinsic_angular_product_selector_2026-07-20/AUDIT_REPORT.md	c2_intrinsic_angular_product_selector_2026-07-20	32330e7931182287e34d529e1741a83404ee2331	0eb60610a0a688f28b46cebb5074d6197ca35f02cfc47a88a929ac6c3d28d042	SHEAR;TRANSVERSE_RESPONSE	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
c2_intrinsic_angular_product_selector_2026-07-20/STATUS_LEDGER.tsv	c2_intrinsic_angular_product_selector_2026-07-20	756e9b5e7f9d8680bfd34cb310fa6c4d46b6988d	315a7b172061a4193b4fbadb10e208c765d3752594b6c476a2a00b45a077b1d0	SHEAR;TRANSVERSE_RESPONSE	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
c2_open_path_checkpoint_continuation_2026-07-20/AUDIT_REPORT.md	c2_open_path_checkpoint_continuation_2026-07-20	9db0fc56e0c1058766218e0dd2f2fd299b1ed922	ce3ab2c0324f2e2bcb42cf33f62510e8f25a7109d0a9c36d00e71f305b23921a	EQUAL_WEIGHT_OR_LAMBDA;ROUND_OR_DIAGONAL_SCREEN	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
c2_open_path_checkpoint_continuation_2026-07-20/STATUS_LEDGER.tsv	c2_open_path_checkpoint_continuation_2026-07-20	cf109e0084a9445b8c9a2a3aee1c83c33cc0a950	d8c13e3599b343a860ebb588da1361295f2148d358e1459a8e36c8f83a545dda	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
c2_reciprocal_transverse_twist_jacobi_2026-07-20/AUDIT_REPORT.md	c2_reciprocal_transverse_twist_jacobi_2026-07-20	0d2ebb3dae824620f6b062ed92160be380a6f936	1fd79c09b8add3dde80ac5728aad9b3fc866b120b7ed42347cf7dd9d9df257a0	SHEAR	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
c2_reciprocal_transverse_twist_jacobi_2026-07-20/STATUS_LEDGER.tsv	c2_reciprocal_transverse_twist_jacobi_2026-07-20	4ac119e8d8985423c81c4adc880e491605276406	86c23ef580e71cefdb0ecf33a9363a59a19ba9e536fd33923af071ccad9e6d25	SHEAR	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
c2_rigidity_three_route_zoomout_2026-07-20/AUDIT_REPORT.md	c2_rigidity_three_route_zoomout_2026-07-20	e77956efbe776408fd6277fa519eaa4bd98f6836	d57377805d97f3a802f1e87e0746c70087c32138b45bd374fb2145baaae08f8a	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
c2_transverse_coframe_closure_2026-07-20/AUDIT_REPORT.md	c2_transverse_coframe_closure_2026-07-20	6a6a6eb24727df6ab43f0bcb68ea2f69afb92b55	3b938f3db946695df8cb080b06aa9310eae5ace3dd45f9de033dfbd735b8cee3	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
c2_transverse_coframe_closure_2026-07-20/STATUS_LEDGER.tsv	c2_transverse_coframe_closure_2026-07-20	40bb8f6840fd82d24460201ed9db51c94ab3c180	1119e9c44e9e6858aaf791078ab4ac3566a1d2c68f2aebefe0be4004df7e0a6b	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
copresence_causal_accessibility_selector_2026-07-19/DERIVATION_RESULT.json	copresence_causal_accessibility_selector_2026-07-19	b87ddbb95238ae25899ec6a3cc52bf1cfea401fa	ae2396cd8b041536075be6b38a4e8c60bcd23263652c7ff258c3ecbdd865d709	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G01-G08;udt_native_global_coframe_definition_audit_2026-07-28/STATUS_LEDGER.tsv;udt_metric_natural_joint_selector_nogo_2026-07-28/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
copresence_gr_constraint_regrade_2026-07-19/DERIVATION_RESULT.json	copresence_gr_constraint_regrade_2026-07-19	8f6f652d561a91e480dd0df70e1c9e4d7ac480a3	335613022dbb2beace176051938127d02adef91d6706df3d6a849c66220bd20f	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G01-G08;udt_native_global_coframe_definition_audit_2026-07-28/STATUS_LEDGER.tsv;udt_metric_natural_joint_selector_nogo_2026-07-28/STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
finite_cell_seal_boundary_phase_join_2026-07-20/AUDIT_REPORT.md	finite_cell_seal_boundary_phase_join_2026-07-20	bd8afdb4394e1adc570455763f5700103e38be98	783f8d369d73ab6faa2bd97b0e38654173173f886197cac38b688b6a459b7051	SHEAR	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
finite_cell_seal_boundary_phase_join_2026-07-20/DERIVATION_RESULT.json	finite_cell_seal_boundary_phase_join_2026-07-20	0ea8c243c705755072155b8b8e71c0a52351903a	aa8139f6fe65bd7681786f17ad9d19bd166267d22b0dcfe7af0cbe5747e4e9ee	SHEAR	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
finite_cell_seal_boundary_phase_join_2026-07-20/STATUS_LEDGER.tsv	finite_cell_seal_boundary_phase_join_2026-07-20	2daf5c3876842993e22a1785f75a6efc81625538	41faee26d3722d2b429c4a68b79b6affb3a55b98938b8b7edcd09f371c982dce	SHEAR	HISTORICAL_C2_OR_BOUNDARY_LINEAGE_WITH_NAMED_CURRENT_OWNER	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv:S11-S25	Historical angular/coframe/boundary calculations retain their scope; current C2/Bach/EH/action authority is the named adjudication chain.
gr_constraint_paired_trial_2026-07-18/DERIVATION_RESULT.json	gr_constraint_paired_trial_2026-07-18	e0993a4dafa55f8660968ea87ef4490e51001467	d122c92f9dd2b302cce744c025f5ac557e7b86c04cabbaca027aa238736a36d8	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
gr_constraint_paired_trial_2026-07-18/STATUS_LEDGER.tsv	gr_constraint_paired_trial_2026-07-18	8a06a1002b8da06aaf50f02b2462a75f353f1c45	ba26cad7d04d7492c206e3fe11a7cd10ab226c01663bef5edee4b166c2f08809	EQUAL_WEIGHT_OR_LAMBDA	HISTORICAL_SCOPED_FAMILY_WITH_EXPLICIT_CURRENT_AUTHORITY_ROUTE	CURRENT_SCIENTIFIC_PREMISES.tsv:G10-G11-G16;native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	The historical package retains its exact scope; the named current owner controls any effective reuse under the general-screen correction.
matter_bootstrap_dimensional_inventory_2026-07-20/AUDIT_REPORT.md	matter_bootstrap_dimensional_inventory_2026-07-20	1f163e0aec673625400b7be963536aa23b651f84	521f6b1e80ea7d7cd1a3993fe4873f4b8dc5e4eee7f586924a5813bad78ac966	ROUND_OR_DIAGONAL_SCREEN	CURRENT_COMPARISON_FAMILY_EXPLICIT_ROW_REVIEW	matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	Every row of the named status ledger has an explicit dependency decision in this audit.
matter_bootstrap_dimensional_inventory_2026-07-20/DERIVATION_RESULT.json	matter_bootstrap_dimensional_inventory_2026-07-20	8beeb0d64a51ce5e396cc6c2ccbb7305bcd62dd6	79e8e2d2545aa2c69e45775361d1ea8f299948ba8ccdc6d5b5a4cfbab8abe433	ROUND_OR_DIAGONAL_SCREEN	CURRENT_COMPARISON_FAMILY_EXPLICIT_ROW_REVIEW	matter_bootstrap_dimensional_inventory_2026-07-20/STATUS_LEDGER.tsv	Every row of the named status ledger has an explicit dependency decision in this audit.
metric_cartan_holonomy_audit_2026-07-19/AUDIT_REPORT.md	metric_cartan_holonomy_audit_2026-07-19	a290f59860a4be0d2e14a7148aa61cc8bc407380	ce76d6236b78a2c70fb47c17740ea07949d5845b2065683905dc3218a3a0fbbc	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv:S06-S08	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
metric_cartan_holonomy_audit_2026-07-19/STATUS_LEDGER.tsv	metric_cartan_holonomy_audit_2026-07-19	e12beb50e0384a3fcfd8236b368efa4ea0501a95	973595bb038b568425f04fa15806bb712816e82842f6de3647f049e99dd1363e	SHEAR	HISTORICAL_FAMILY_WITH_NAMED_LATER_OWNER	udt_general_screen_complete_cell_atlas_2026-07-28/STATUS_LEDGER.tsv:S06-S08	Preserve the historical package; use the named later owner for current effective status and screen-scope regrade.
native_hopfion_topology_audit_2026-07-19/AUDIT_REPORT.md	native_hopfion_topology_audit_2026-07-19	776220ebee57c9a55e82db8cf1dc832d951be0d6	df0171eb83d75ad175727a8db541df8500b7826edf6059ae63a52f1a1ba15bea	ROUND_OR_DIAGONAL_SCREEN	CURRENT_PREMISE_CONTROLLER_HASH_FROZEN	native_hopfion_topology_audit_2026-07-19/AUDIT_REPORT.md	The effective current claim is explicitly represented in CURRENT_SCIENTIFIC_PREMISES.tsv and its controlling source is hash-frozen here.
null_section_hopfion_metric_audit_2026-07-19/AUDIT_REPORT.md	null_section_hopfion_metric_audit_2026-07-19	bab9635818253250df63aec8102cb7e2b85cd70e	af15bf24f994ae43f6d0e54e07b83d83e977aed9fbe88462f582edec89cef618	SHEAR;PARALLEL_PAIR_SCREEN	CURRENT_COMPARISON_FAMILY_EXPLICIT_ROW_REVIEW	null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	Every row of the named status ledger has an explicit dependency decision in this audit.
null_section_hopfion_metric_audit_2026-07-19/DERIVATION_RESULT.json	null_section_hopfion_metric_audit_2026-07-19	66c465e87795b1e181d39124c6e89f37334bcb60	eb7cc8e5a5fd757cb67046113d453d645eb3fed68fc34f75900057b9881f5ac7	SHEAR	CURRENT_COMPARISON_FAMILY_EXPLICIT_ROW_REVIEW	null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	Every row of the named status ledger has an explicit dependency decision in this audit.
null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	null_section_hopfion_metric_audit_2026-07-19	ca0de641261df9251d6e37c3f2f2dda179ae10f8	6f252615f91b41d6ea09eb33fc28c871d45205277c6a584d1fdd02eb4ed9dbcf	SHEAR;PARALLEL_PAIR_SCREEN	CURRENT_EXACT_ROW_ADJUDICATED	null_section_hopfion_metric_audit_2026-07-19/STATUS_LEDGER.tsv	Every row of the named status ledger has an explicit dependency decision in this audit.
