atlas	source_id	source_path	parent_row_sha256	treatment
METRIC_INERTIA	Z14	udt_local_jet_atlas_p02_2026-07-21/ZERO_JET_INERTIA_STRATA.tsv	d44126baef2d9e4c8103bffef3b7883378e077a23feaa94ca604d603d8e9d07d	CARRIED_WITHOUT_RANKING
METRIC_INERTIA	Z15	udt_local_jet_atlas_p02_2026-07-21/ZERO_JET_INERTIA_STRATA.tsv	9d2e35569d08fdabb536f8c793d93866ac4f96e0ade2f54b9d602dc52b08b69d	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S01	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	33bfa67106a577472a3788dee5734c5d5874c9c96a51b240f2bec4d0174095a8	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S02	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	d522ed78c9a541a5e69d4f3fb368752893726fe04700ba6d535e67b5d0a003dd	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S03	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	d6b464f5c988c2c4485deacb6e3c7297cd29f82aff0c42e2d2a3e3de55a9a3b4	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S04	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	4fa6abf909e9e33236babe243c0af33b8ddef18ddc10d2af704ba20a244a553a	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S05	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	980029e9eb142cb4c075758c287aaa76dce7432dc44b106fd81cc00021966d75	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S06	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	b2e02f2689e750e9c8452b466d5032cdab16390dd6306c7f424662996d5c335e	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S07	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	c08b4445b1d766acda25850c0a05eb871b4f1c147fb9343417956eec20a83303	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S08	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	29ee2c677f43d6b110d21d45f9306fd024c3938a2b4c7bf1fd77c8d5725017c1	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S09	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	0f3d3f945d0432d3bd8c738884b8ef7bba175aa23431385483a94ab39ecf5059	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S10	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	066ca482942f1957479dc85da525c681db57a949a53c364db997012cd0d07172	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S11	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	992314be4c2ad02d1f90256f8aedb5cac9ebf640e72be9aad2cd2b2b2e3400e0	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S12	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	8a22c2f92103dd83b589ecb0009862cc8b92721cdeae4d79476fb7141d141127	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S13	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	f54cb6b1275cd4a2a02ff4c7b239711450154013d72836e35f86a8f5cd0a9477	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S14	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	16ddec3fd492cf7745ee01fbe59c39cd4e982098a4b3696d7f153a625a158545	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S15	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	6de5d661ff2cfeaa280abd1c33955c71b82f078b5495242679233f07e51cb86b	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S16	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	5870366f1ce92811ed9de44daa86a9053a31248c828833ebbe97419376dee4b0	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S17	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	02564f8200d81848cbee3a975cbf2770f96baaeffcd05af38d9b053d3c73e91d	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S18	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	8ba4e2d4d70c4f8c8ffcdb1d49dfd31fe2197c7e2ee2b20ad7b23cc1a1e2cb8f	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S19	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	edc5154b54fef7344b7a431ee4aa952d076ffdc1b425b9eab996011a82e05a15	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S20	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	77aee22700da0405b3ab8f29317976b139498bc44033256fb1ce304756d6f6e6	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S21	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	2db824676000cfa8b8ed025ba542efdad4566c9075d5096b3c8e2de0dbee402b	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S22	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	3c065cc8ced2abb455649fd005b73bdeb9bc6ea50af851f0bbed60795e47bcf5	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S23	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	63b7cc3aa9d296d79de7e6ea988f3ee5963d3445b12c9e56618847c253c97239	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S24	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	8f58df1431db71e26f58cbf6c505ca5a1bca07e03d4dcb0299b4f61dec905516	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S25	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	e69fbfe7a57d618a2819f6c198eb056858608e89306a1e19de0337cf59ac4179	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S26	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	66e0b8401295ab6a81266c9fe8134ace8008b8f71a4be8672b3e3df464d4022f	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S27	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	d519b318fc9707fa3317e90721d0c677553d50c33fd938e123080e0f166296a2	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S28	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	1297147ad2d2569da9dccb25ff2e9fa06e101da7c146751409123e30ce2890ef	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S29	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	c9c73b38bf32427cb9b3686a7ec3cd85b9be4063bbc087ec1f5d6bd95b87668f	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S30	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	518fb658153e304e247d3546e0cf5a193f2626d1bc0a68fa133577e011fadad1	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S31	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	19a8503fb28e848a9663170ca0d04e42a56f3536cb435108b97a94af12bf66e0	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S32	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	82ed056dbe62214a89e8cff130a06065ee907a4cdf88729fcb823424221ca053	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S33	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	ed21599fc5d1f6f5ead52afbd515516539747203399d632a15e0ae4fd717fa3e	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S34	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	aed15d424df010de2afd34dc3648e8638e3b675b28f4beeff8b047451fbbde6f	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S35	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	1fa0e3d78c80f46fec6c5e6443eef2666f1dfedf818dfd0b0f18cfe5df4c2896	CARRIED_WITHOUT_RANKING
SPLIT_INERTIA	S36	udt_local_jet_atlas_p02_2026-07-21/SPLIT_ZERO_JET_STRATA.tsv	4d5e7e6386e94b91313f571a84f46f50988f8cb5b7db2beba1118219a8d28d12	CARRIED_WITHOUT_RANKING
DPHI	F01	udt_local_jet_atlas_p02_2026-07-21/DPHI_FIRST_JET_STRATA.tsv	3f12f2a3234349ca6716e1d18946725659535bd93f18182d026ec41de283b0b6	CARRIED_WITHOUT_RANKING
DPHI	F02	udt_local_jet_atlas_p02_2026-07-21/DPHI_FIRST_JET_STRATA.tsv	6309b9aeeb544cc25b6441c526aa5c38e52091c49f6bea4c5431ce758e4f2723	CARRIED_WITHOUT_RANKING
DPHI	F03	udt_local_jet_atlas_p02_2026-07-21/DPHI_FIRST_JET_STRATA.tsv	5284501c961f4130cc3853a7dc43d1069a24274cd4584bee7ad1a86f973a851c	CARRIED_WITHOUT_RANKING
DPHI	F04	udt_local_jet_atlas_p02_2026-07-21/DPHI_FIRST_JET_STRATA.tsv	587c29420278a021d63e008865d420e147ac5cda61071ca77416c834e12b5bbe	CARRIED_WITHOUT_RANKING
DPHI	F05	udt_local_jet_atlas_p02_2026-07-21/DPHI_FIRST_JET_STRATA.tsv	d63f199636cdd81ee77474ebaf8575dd4782f0c15716063d5d6d30d56b0f8376	CARRIED_WITHOUT_RANKING
DPHI	F06	udt_local_jet_atlas_p02_2026-07-21/DPHI_FIRST_JET_STRATA.tsv	5db33e377f96d52c13013bbcaef29e489cd95245afb601af09c6a6b02ae4a867	CARRIED_WITHOUT_RANKING
DPHI	F07	udt_local_jet_atlas_p02_2026-07-21/DPHI_FIRST_JET_STRATA.tsv	1f93eb965a715e5ddede5ab5a125748708b3c9f52da2963c1e2b4ef330032e93	CARRIED_WITHOUT_RANKING
DPHI	F08	udt_local_jet_atlas_p02_2026-07-21/DPHI_FIRST_JET_STRATA.tsv	1671c7c513805a4bc3a5083bf06e5ccb95c98ecdbfecb03ba9217176371aba3d	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K01	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	8ff575209a232f41ff8fc4c18b1de176cf24c8541aae3cac3a8ef2845216b17a	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K02	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	6d37480d3fb3d00f23fb2254bf26a35aa8307116a99a99d40fc94e8807b98390	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K03	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	30490cbe5454ac5f3373a6cc2b4a9072500ea5e3b1bed8d4366f248e902206c5	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K04	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	81b8f2722772abacb810cbe5c321dcfc0740923ca8fceb2b2b8f44e1b75577f3	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K05	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	06a0de580deec60fa44ea7931eaecf7173fd50e8fbeff027000b488a3d26d57e	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K06	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	29fff9b495110a9282361f878917733d40f7189fc2566fb68b76251ea25b0b1c	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K07	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	7b2d8fcc10a21a966802e9b080a2061ef545708d2a04e8c53b91c9a31c3ab973	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K08	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	9cac17d4700b0344a96b6a7556aabe3dedb63369c2a5cf7006fa4b093152b97d	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K09	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	a97e61b73cc457c5bb747b955aa47e52d8e4804791df70cb1b0623145044ec75	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K10	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	1f0a05ebc56f03b0a980dd2aab542877689530c9b8b9096edc2833353175bc47	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K11	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	a8392eb85a661c85d4e1fa8a739818197c0f66082783408eaa68b856fb8669b1	CARRIED_WITHOUT_RANKING
SPLIT_FIRST_JET	K12	udt_local_jet_atlas_p02_2026-07-21/SPLIT_FIRST_JET_STRATA.tsv	3f31d7479ea637e457a5e809f9ef840e2404611b2e3fc51d9b694d9583f0ddf9	CARRIED_WITHOUT_RANKING
CURVATURE_RANK	R0	udt_local_jet_atlas_p02_2026-07-21/CURVATURE_OPERATOR_RANK_STRATA.tsv	6f139a83660e36976759530d6d5b1cfc1aedfb663ecf4205161f067276013a5d	CARRIED_WITHOUT_RANKING
CURVATURE_RANK	R1	udt_local_jet_atlas_p02_2026-07-21/CURVATURE_OPERATOR_RANK_STRATA.tsv	4260925a6a8f1e29fb617ef59e1a9223467bc59c716a19682dbab2145a1c8aad	CARRIED_WITHOUT_RANKING
CURVATURE_RANK	R2	udt_local_jet_atlas_p02_2026-07-21/CURVATURE_OPERATOR_RANK_STRATA.tsv	5bc701cca2741589a1d78a08403e4f609a9bcb3d9aa47e5e0285f1a8dc44bb29	CARRIED_WITHOUT_RANKING
CURVATURE_RANK	R3	udt_local_jet_atlas_p02_2026-07-21/CURVATURE_OPERATOR_RANK_STRATA.tsv	0c12aa503edaee4dd035d59dabe967964c3203cbd2b04cfcb7e0a2cfbd4eb960	CARRIED_WITHOUT_RANKING
CURVATURE_RANK	R4	udt_local_jet_atlas_p02_2026-07-21/CURVATURE_OPERATOR_RANK_STRATA.tsv	58b5738bef319625662c93bbe3f5a91eaadd70c626c08c2c7d0f8ab6c4278a46	CARRIED_WITHOUT_RANKING
CURVATURE_RANK	R5	udt_local_jet_atlas_p02_2026-07-21/CURVATURE_OPERATOR_RANK_STRATA.tsv	fd23021d8b93024cfb48a456bad64bf3f86ab369f0c929cc65ef5af17eae433d	CARRIED_WITHOUT_RANKING
CURVATURE_RANK	R6	udt_local_jet_atlas_p02_2026-07-21/CURVATURE_OPERATOR_RANK_STRATA.tsv	6291ce291ae8cd6446cae31edd4374ac73a7814b832a4069c11421f8709a7fe0	CARRIED_WITHOUT_RANKING
RICCI_RANK	C0	udt_local_jet_atlas_p02_2026-07-21/RICCI_ENDOMORPHISM_RANK_STRATA.tsv	3d15cb082472b7f8c24b979f1978753e005abd806c14da8ec03e7ec4a0a30c3e	CARRIED_WITHOUT_RANKING
RICCI_RANK	C1	udt_local_jet_atlas_p02_2026-07-21/RICCI_ENDOMORPHISM_RANK_STRATA.tsv	4bdc9e57dbc13c0619962b76290b852b7b443544012a4ba59768438fce1c27af	CARRIED_WITHOUT_RANKING
RICCI_RANK	C2	udt_local_jet_atlas_p02_2026-07-21/RICCI_ENDOMORPHISM_RANK_STRATA.tsv	ad7ee2d71b1ddc7c4460c823d76300c62fcdc6731667a49669022cfb3f9b9df0	CARRIED_WITHOUT_RANKING
RICCI_RANK	C3	udt_local_jet_atlas_p02_2026-07-21/RICCI_ENDOMORPHISM_RANK_STRATA.tsv	a440db250522474063e52024a467ad7df45cf9ccd9903c31d95bace6849449e2	CARRIED_WITHOUT_RANKING
RICCI_RANK	C4	udt_local_jet_atlas_p02_2026-07-21/RICCI_ENDOMORPHISM_RANK_STRATA.tsv	a581548c6c3f42e08683060566d5235642ff6a93c6ecfcf89e4545a1c73d7df9	CARRIED_WITHOUT_RANKING
PETROV	W01	udt_local_jet_atlas_p02_2026-07-21/PETROV_STRATA.tsv	a610554a39e6801f892cb0523a4536b82cd4b6027cd4dd282e1f3e9c04231df5	CARRIED_WITHOUT_RANKING
PETROV	W02	udt_local_jet_atlas_p02_2026-07-21/PETROV_STRATA.tsv	c6fcd03308c3c10c872bb64a6cf19149630932fa4a47c234c125099b2dee8877	CARRIED_WITHOUT_RANKING
PETROV	W03	udt_local_jet_atlas_p02_2026-07-21/PETROV_STRATA.tsv	9d4fd664deeb7df9527490e7972e04d7a356fb2d082b94e8eaa8523d5a81de74	CARRIED_WITHOUT_RANKING
PETROV	W04	udt_local_jet_atlas_p02_2026-07-21/PETROV_STRATA.tsv	b51122d9ac0ef0dacecbdba1ab77e41cea5add0206062d6f6c6307853a77618f	CARRIED_WITHOUT_RANKING
PETROV	W05	udt_local_jet_atlas_p02_2026-07-21/PETROV_STRATA.tsv	a756cbc0c902efef6d96a0bb8cbd7b8d84869f52e192904cbd929e6a4be6df5d	CARRIED_WITHOUT_RANKING
PETROV	W06	udt_local_jet_atlas_p02_2026-07-21/PETROV_STRATA.tsv	d75ea1dbb8234f431f3c56504dba33da043300f631e7d320d7b8b104b5b39325	CARRIED_WITHOUT_RANKING
