path	git_blob	bytes	sha256
E2b_A3Z1_P2_C2_wall.pt	eb5ecea382fe1c67d0d9c0f7614b251b310703e2	5400	cfc3ca471a70ff324ed562a3a33b56cb2fd6cd59c3e90f093cea5988dd8aec8d
E2b_A3Z1_P2_W1_plateau.pt	65d5ead56e627d54614b462a8d652521ace8293b	5479	2fbbd665199125073ebf2d75b957315da789b08b3bb0b7f394a7d66ded97d26f
E2b_A3Z1_P2_W1_wall.pt	a8824ff51129defe74d15ecfd7356f21346d09eb	5400	0ebfd3f034991df583d103f4d6103be47d53a118e75e03c01d6668b6c6a2d951
E2b_A3Z1_P2_W2_plateau.pt	4b9d3e55138e76b1c6da96192f51d7e14bdc51bd	5479	22ef15fc30be3831a2e99b3e55a10fea4aeea92865574ffc571264e7662e22eb
E2b_A3Z1_P2_W2_wall.pt	26497c3741acbaa1701a9c9592bfd2e29ea0c394	5400	7e26c95d41ed6e51b10e8c1613e846a36028d23ef388fb804fb89e48892ed8f3
E2b_A3Z1_P2_W3_plateau.pt	0d585a3ae536d0b24d74b50d766ba8d2119bfb0c	5479	26004be6b81f264c6675364c823ed4b555bfad427a5a61d99dd6e73e0392e3da
E2b_A3Z1_P2_W3_wall.pt	26ea789feed455a23fea088eb0f3af141a5e29de	5400	dcebf828bcde4df1e1c4f19b90e2abb576a2e83463668fa5db29a247ec66e52b
E2b_A3Z1_P2_W4_plateau.pt	9bd380ef96234d0f27817623d5d3ab2bf936794c	5479	3af6827e5702ffc4fca8c744eaf50a211c8b1a4c9b44d0a3b1258b9d549b92b7
E2b_A3Z1_P2_W4_wall.pt	5b2a4ecee87893a39435c473c86300cddbf9afa0	5400	501f5da40b17f20e2e3ce13bf6952919b39b6f2f91bda7972ded36e64e91cbbf
E2b_A3Z1_P2_W5_plateau.pt	85968b2c956186c693b62cdd97a2b182ac869be9	5479	5f2bac884c3f52ac85a5136384a0f47ea6643e66c11d59f85b3e66e4d68df549
E2b_A3Z1_P2_W5_wall.pt	960465630d1ad1fc0f07050818e71eaa9e798da2	5400	152811bfefefd6b807700e2b45f782dd370a4e436a818900bd27f963a0724f6d
E2b_A3Z1_P2_W6_plateau.pt	262aaf37953c26936b7466e0b043ffabf9d3928f	5479	3d032f2b54bb6f636df4a1792ff33d7c9ee06efccd342fc0ca8fbcf3a390722c
E2b_A3Z1_P2_W6_wall.pt	db199f102c7252519ccdc290f656ff6fd1963caa	5400	8ff7770f65fe46cf21c7cbe934f066b7b671e514fff56a2f90c242ef7de175f8
E2b_A3Z1_P2_W7_plateau.pt	190fdf835df48208027f99e87269248bbf7a906b	5479	85e3024e90e2aa665dade819e407c16d415eb58413496a073c836a478e30c9ec
E2b_A3Z1_P2_W7_wall.pt	c3d6d9af9649b73e2bb93b916fdf94be3a8a31e9	5400	4c512ffab875584c79b56453b6d7fa116ef7b52f35034fa732c73d107d340c14
E2b_A3Z1_P2b_wideguard_CONT_W4_wall.pt	0c723e0fe4e377938de4853be9d271e7e5e45b92	5608	ad229d0127b705285c1c903e6194ef414db053cc1e7b5192b3e4cf6f05d62574
E2b_A3Z1_P2b_wideguard_W4_wall.pt	da154df198cc6f1f434625839b7a5ea26b9c866d	5583	53dc67edfba5d45c88b32ca8f9ac6d120666d965f8c15fc206ffebaa5c5d441b
E2b_A3Z1_P2c_extended_W5_wall.pt	444e86316ee0c665ad46264f7aa9e7734c682202	5578	fe8c5329930f716ca3ef52ccfb35e0d902080126c23ca25de3b28d16d7607916
E2b_A3Z8_P2_C1_plateau.pt	426bbf7ed192c9aef036a5a0b323f8b6e84cdf6a	5479	efbc15b8e06d3ba355a06d6ae0bb8684f1f31cd35782332bb9f8be8651b7a9d8
E2b_A3Z8_P2_C1_wall.pt	eb193eac069e0a2068cdb236c5b06fe6ae225567	5400	ef7f97db03a7b60feca8500160fdc62eeca1143c6091d6b2e604bc5fb5408dc1
E2b_A3Z8_P2_C2_plateau.pt	114052f073659ae0d9917ce99de35ad7adbefcb3	5479	6a4206f7c596fa76e42a99781aa416a5bd88babf95136803b7126e8a8df7d589
E2b_A3Z8_P2_C2_wall.pt	53481df8e7b7c9e746ff7cbb2e5a23e0d65bbdb6	5400	f700127f2d5482245bcf35e19825456a27b62a746694481f427e18fee6dfbff5
E2b_A3Z8_P2_W1_plateau.pt	f1be5a7735775e2ef5902fb50b2249050e95b4b6	5479	dd71c5bcbbcf144b5d248a141d7f6ca3efb0ad28be8ee44cc1074d25fc81b654
E2b_A3Z8_P2_W1_wall.pt	269cacb04b2095a1c6a7a991a16419d0fb71244d	5400	522d6821822ab630cdcd9bdb6b017b5eb1ba527d07c570b91f6a32a1f680010f
E2b_A3Z8_P2_W2_plateau.pt	423c3df5bde51748cf711e81bd203fb82df34c03	5479	a4c9fc2cdc97d5c550b7c07a3a264cd8eb634e8d7e231e28ab562959755155b2
E2b_A3Z8_P2_W2_wall.pt	be81bf02f4bf7529a8d55375f5e8c1357c7bbf20	5400	773f72aa00b9e00627debe6aa396543a250b42fba88a2180f8d85c4ee8eb10bd
E2b_A3Z8_P2_W3_plateau.pt	11d14618979cd16deb033a8b7394f3664f101994	5479	8e2a4f92088cb6d2fd0010903d401bbfa36d59b8422fadbd9f65df727ccac544
E2b_A3Z8_P2_W3_wall.pt	867af5d867708a2b83e0e475d796cb9b8eeeeefe	5400	5371fd19841d4286e37bbc116afdb4e8b1e902827240d838238f909e07b2b0e7
E2b_A3Z8_P2_W4_plateau.pt	1d4e2244db66836372658c2410d9bb3df028e0f5	5479	dc9ac38cdb684074dfe36bcc334fdf1d52c2fca126c13b8b542d0cb3ada0c874
E2b_A3Z8_P2_W4_wall.pt	75251766832593257bc92cc1e5db37c4eef3c87a	5400	81f2ae4309d11bce0000215da71902503dfae6c6db723f2d4aab448bb76d95a8
E2b_A3Z8_P2_W5_plateau.pt	7079265606d48e8c4524f117a73971ddabaebda4	5479	ca4266e34e901fcba8df80d821563759262815245e12117c8e2566c82ffd7285
E2b_A3Z8_P2_W5_wall.pt	d5c54fc05e3141ebbfa1c034b1780d5c25785c55	5400	ef585dbd740574cb8921cc10735ef57d1959d79d5ff6a8f2abc1cf47a7e41e25
E2b_A3Z8_P2_W6_plateau.pt	a998bbc8836a164abab9fad7d95bac6498874109	5479	4808e936ca03d6cf79b2af244d25c5a185da68cb83049a6ad81c496f0bb52c80
E2b_A3Z8_P2_W6_wall.pt	a63ffe5a8b59e1e92ccbc948e9a1dcf2edb80fc1	5400	b3c576c2e1c016d9fc3db21866b973e23ff40e7f89b362bba70f3b0dc0f98415
E2b_A3Z8_P2b_wideguard_W3_wall.pt	e9d8030bc3cae6d1511276b983d5b8ad53a6d071	5583	d282592c8693928f5bfadded0e126a8f254503a5cda0d13ce494d81a3ee83f46
E2b_A3Z8_P2c_extended_W5_wall.pt	3d0d06cc2953f2bff4b1c59d054136e842e738d6	5578	ce9a66fb6ebd651b4c68b08d6eda4ce5a43f64857a3fab582e6264890351b62b
EXTERNAL_REVIEW_RETURN_2026-07-28_fresh_perspective.md	4457e2baf0e3a71fe9a895a655e5f3e1aac508d2	15516	23ffe02a2a4e5cd85766dc9670af14d762af3bb8cca5a68061b7fdec951b8ea7
F0_SYSTEMATIC_AUDIT_results.md	a2d7ffd103dc82d41922abcf5320bc8c50410f74	17598	3293eab3af0c76c62ee2351b7554c116d1351e87c4ce5115fb9824cc959b2b7d
F2_closure_results.md	53531541b574ac240a579a280425adf471974553	24252	976edc403b9bcb7be392dbe48ae67d3eef051ae46f0ff5e43c061a5e38b9ad35
F2_matter_action_forcedness_results.md	8f932eb8f1e6af4a83017bffeb0e82444875614a	20979	1d1b852312615516910d489a67d9c9c8f445812678df19dbbe67e2b08cd2d1b2
F4_seal_boundary_MAP.md	90d9d0382facc61432f9d36b8670cbd9d9ed2f7b	21130	7ea689de0fa792b63fa9246865925240311e119106a61aa5e89b958eed93f064
F5_critical_universe_closure_results.md	ae4b09f3be492805557dcba3d15b159565e5107b	21590	16f800d165ae5abf10af3737cb4626e69c1df62c8cfccfa124ff5793d9548599
F6_postulate_A_ledger_results.md	defb9adf416dba6a1240e22be9846375b39144f5	20776	268bc7434dc2634785bb07c13b02ed43c34ac646ce9e955a9e40d298a13e64b8
F7_scale_bridge_native_results.md	fefebe75d06c783d63e2aabd61b3c9d5544addfa	17028	52551c529dfc99af9f2f12efbc8e7575f8f49a3efdac326018b266b29ea056a7
F8_metric_choices_results.md	a149b70b473f875d5a3274b2775700ec613f2583	18907	815f90c3c8a69158d021404065f31bd8f1ce892eb0e542f259c88a9c211b62d5
FOUNDATIONAL_ASSUMPTIONS_LEDGER.md	31d8e7366a4a074a7fab9bac47ef65f439955c25	27304	405edaf2302d5a9f8ed1cc2de48714fad0265b7eb310c8fc93c92567067cc480
F_evidence/F_control_N128.log	2ed7d56be22d4c6f24ec21b02950163669bb2670	1479	4f5cceb6dc0531fde6c0c620806c127d48590a742abbffdd988922b178faf806
F_evidence/F_control_N192.log	4d4ea6aec0f7aeddd42f377709e82751c9d70b0f	978	09e4f22a2784c78dd634d643318ae7548253b3f6189b65bc6fbd8bc6d6385131
F_evidence/F_control_N256.log	2a506b74a030d1b54096bc54c769f0b47b45f3ca	1189	a743d11109edcf65ad117b1abfda405d84eb71044bfa19ec7eeb2672f5d533e2
F_evidence/F_dirs.log	3ec9b6e39241c97c4384ae7188584e9aee8a77c3	1156	6a796a1c605e027ea60f44ea171ac3e0bbcde71148142814ce109bd932385e8d
F_evidence/F_fine_N192.log	ccfa46a443bde15c59b79a0dbda047b9ea4007ea	56284	f2b20410f26018a5ec3f0dce274f9eb6791db2102f3700274a16e55318122782
F_evidence/F_fine_N256.log	c9f8429fa3d943994d9150317746a277b97e3247	85524	c7986ddd29f726cc81aee0f093c2dcf1e6a5644f3f441357a319c8ecdffd87d0
F_evidence/F_gate.log	90eea2789ce6f78441fc24f87f0cf98522d75f14	840	50c4d40555c38a04bbd5fc8e865888347eaa345cec07ff1f42b82e5bd082df8a
F_evidence/F_ladder_N128.log	4b8f5d98eb68dea1f9f29b5d1a4e9e33aa26b170	103572	a159ba691837424393c38205d4f49a0b86cf96135cbeb0559e9805477df5ccfd
F_evidence/F_verify.log	b9ca2940fccbaa282a184ac681df6e3ed8d4063e	1387	a2ed52bf817a636ede3a23523442a913469dad42186e46ac1a4bb717521893ea
F_evidence/F_verify_catchproof.log	032c3bbe84c7acd4b0dd4cdb401189cfce14ee5b	157	7b8ae54acb25b2039283039d458035476305fe0dab067f92e19b538e728acca9
F_evidence/F_verify_postreturn.log	797bf864ff9eb0dc55d539db99251ba72704c25d	4528	a817e5a50ce673d20126b4e32b5b5ee1f3eecb6b4d61f7433be36301fd4a8cde
F_evidence/control_N128_run.log	bd655e138784a00582b39755408b0babf8d5aa0b	1498	7fd7a446e65bb2c2a3b6700345207b1c8e9b00cc32fe2f1fca32be1392933d24
F_evidence/control_N192_run.log	6665fef9041ff67e9f5e6b1bf924f956f422f16b	997	1d3cd87f0ec00571a16f5c119778f359a72780763f7bdba06346bb9f4ecaffe1
F_evidence/control_N256_run.log	b63962a99ae4d4531acecca0abf33c13ae834a9b	1208	78ee91d7ef7c7bb3c760facc7ea5e4edb9175106d52b63477b8be6ad0f5e7ca0
F_evidence/fine_N192_run.log	62f91ee9af2ed380ebb0722cf8500bcda531db05	56300	cdac929196a510f3a0d712034dfb26f3567dd86a66cd49d384cc7fb1c687e649
F_evidence/fine_N256_run.log	43671b67a53eaa262a09447cf9c050366f7b684c	85556	a1f02c69ca7b8d59004141b09f21f289f93720b2e3268d6a688014f5466592ba
F_evidence/gate_run.log	03c5b0f3c37369c9de77d0bbb379b7c5ce160802	856	767bc74ce5b00ba4713170f571142b4f553a8873e0efc25942636907c503de8b
F_evidence/ladder_N128_run.log	3451d8c2fb718948e0731fb1b532476335532e73	103614	769d75cc2fe9cb8373a6f3e2f2995f2820a6d482d014be5fdba8603c686d792a
GR_NUMERICS_RESEARCH_2026-06-29.md	ec2049f68a3f369b6911d9c013d5f3fb10400303	6725	8c7b5b20fbe396d1531e9371dd6678bcca7ca6591bed7d4e527170c483f34ccc
H3_hopfion_solve_preregistration.md	7729e2c1fcb19130160d8d6b55b97e9f0d9a370c	10346	82dd23caec9938816f6171bb605d63ac41875d40127eb363c3f77d45c63df1f1
H4_GP_switch_hopfion_MAP.md	ac1fbbc1fffc0a5ad2a3bdd0bdaaa53ae4505aa2	10040	6cd5d58d3665b447bef9c9c4f1dfd6d96129b5d77573a34b36657d4aa805ce8a
H4_N1_offround_transverse_equation_results.md	c4a2ec184ac589ad250f928f0f55780dcea5f292	8685	893c54c5d0da4f49f134375245d1350134601516b3e6c29dcad1412076cba474
H4_N2_farfield_reduction_results.md	c80aa5ca9173ed785f3f73dfe6fc5ece3dbbcf48	10179	c655f441d5d457e4c67af6866f251d9e1cca05df0e9497ca922b88e72931b639
H4_N4_backreaction_solve_preregistration.md	620ec56c9052c8944944c702c7f4f8fb0a583d27	13422	47a4cc18e6b5665138e3244085829d82471b70c25c2084d459df8459d0da4382
H4_N4_backreaction_solve_results.md	ce368e7a5d1a8bf9341a89657abc8236b3c61e3c	8780	80858fc246c7e2112eaa34e36cb5ee35e447966e457c767a1f53be20984c7708
H4_N4a_source_background_audit_results.md	47914cff66fc9905ca60a56f0786db3d2810191d	8953	e49a9767313c1815757df40656c1d4dbd8d1eac704d3b41a5aa2cadd72847c01
H4_N4rev_conditional_mass_response_results.md	9f95839a98d021982892d486350534846c9c25c9	7211	95ce5e0ff2cd6c5aee9012451d15a319840925563dea18509689ae58fd70b82b
H4_N4rev_sign_certification_results.md	93fed917e2ba74aa1218d94c5c2ff27907b846f5	14640	f2b9cad15d3c185388e37c027fe08fbadfe3ab97a2439e89fe4bcb11ec2f0bc5
H4_N5_whole_cell_criticality_MAP.md	c32751f438747849c023337929d493f958ba485b	22604	4c0e37a689b541bc0a95846cbe4ec982d61682a413e357f1a76e83ba7c10cfd8
H4_N5a_whole_cell_criticality_rederivation_results.md	c425967e0e9f4f268c2f8e460ff74421709e945e	21769	7ec48597033bbbc20abe96bb49a043cf1fe573212d6e89868790b92e3b7898bc
H4_N5b_flux_budget_closure_results.md	65438dd002573f8c83fbf31b1b6f05b41300f49a	25285	4834122f529845d8093f0005f74047f06274b074d24d9f1d75a8e82a84b5d4da
H4_backreaction_mass_MAP.md	9ff97145d1a497291d2fa0c6eb64a957ec69f8bb	21404	b85beb966de629438357d83deb1be9f5fb1c1049e1a01cfc58ed3f24b15358d2
H4_screening_taxonomy_MAP.md	46b662d765d2704a0313cf9691b733f1521e5bfb	8785	b472e1254925361063be1f0ecddda49a60e91391faeb9ec32c5950894b003679
HANDOFF.md	514f355eb6f85bcd8d3df79a2f558ed8e5397889	77674	586827e5eb7f87658ccecc87a2b2792b19b622709bcf36c7628e6db5d8bbf531
HANDOFF_ARCHIVE.md	b257b2563729d016a430a7378baaeb21c8b75905	130383	23340d081d4b52d1fbb7f019f0240d79891ca2c67ccd438698c7e29ef0cc85ec
HYGIENE_HEADER_TEMPLATE.md	8bfd12213b6e244fd9d13f995b2aba2b45b2286d	1685	c5f455834542c6cd45bba8408ef77bbcf4352174f3a3741c0ea61709283493a7
INDEX.md	7616f8eb5f44a97c616e2b7cf4279ac7bdf5b864	37083	7d05bc1f565cc1536cbe7362d43a7d09cb349367982df24d7e917a6be9772096
INFLIGHT_STATE.md	88c4cebcbf932619080175278ab6623ef8b48b79	10307	830a1670b47eaaebd16d96d16f697b3e28d59c6a2ad2abc5b7d94a6db5939a50
