source_row	zCMB	source_x	affine_over_R	det_D_dimensionless	dA_over_R	dL_over_R	model_shape_mag
362	0.024250000000000001	0.49672955340385094	0.24868006637165518	0.061841767499866709	0.24868005046618979	0.26088727232597736	-2.9177355395971585
363	0.023949999999999999	0.49451050952064823	0.24644347778556611	0.060734380370875952	0.24644346282844662	0.25838946528431622	-2.9386259839992226
364	0.023949999999999999	0.49451050952064823	0.24644347778556611	0.060734380370875952	0.24644346282844662	0.25838946528431622	-2.9386259839992226
365	0.02349	0.49108467563482566	0.24299055803067146	0.059044404687566658	0.24299054444065649	0.25454031756538903	-2.9712170919919698
366	0.024140000000000002	0.4959172831798892	0.24786137398063712	0.061435253001891198	0.24786135842823745	0.2599725434420187	-2.9253625844012925
367	0.024760000000000001	0.50047491995416027	0.25245504565875532	0.063733541179116088	0.25245502803294706	0.26511137049473238	-2.8828582259663693
368	0.024760000000000001	0.50047491995416027	0.25245504565875532	0.063733541179116088	0.25245502803294706	0.26511137049473238	-2.8828582259663693
369	0.024760000000000001	0.50047491995416027	0.25245504565875532	0.063733541179116088	0.25245502803294706	0.26511137049473238	-2.8828582259663693
370	0.023949999999999999	0.49451050952064823	0.24644347778556611	0.060734380370875952	0.24644346282844662	0.25838946528431622	-2.9386259839992226
371	0.024510000000000001	0.49864316994743074	0.25060881287756975	0.062804768688937224	0.25060879611246134	0.26304419005113172	-2.8998564308737249
372	0.024510000000000001	0.49864316994743074	0.25060881287756975	0.062804768688937224	0.25060879611246134	0.26304419005113172	-2.8998564308737249
373	0.024510000000000001	0.49864316994743074	0.25060881287756975	0.062804768688937224	0.25060879611246134	0.26304419005113172	-2.8998564308737249
374	0.02426	0.49680331733337718	0.24875441351218411	0.06187875031255869	0.24875439757431161	0.26097036474829899	-2.9170440371979689
375	0.02426	0.49680331733337718	0.24875441351218411	0.06187875031255869	0.24875439757431161	0.26097036474829899	-2.9170440371979689
376	0.024060000000000002	0.4953255398156402	0.2472649520421967	0.061139948942357719	0.24726493674267228	0.25930646311546501	-2.930933292350665
377	0.024039999999999999	0.49517747179454752	0.24711571333380838	0.061066168245964635	0.24711569809699391	0.2591398343611267	-2.9323291158212839
378	0.024910000000000002	0.5015701181948018	0.25355890315232149	0.064292108159207495	0.25355888499361939	0.26634852398596698	-2.8727485279329446
379	0.025530000000000001	0.50606674736677981	0.25809108554957871	0.066610997859631732	0.25809106505191481	0.27143741366012708	-2.8316514571787952
380	0.024809999999999999	0.5008403055878371	0.25282332023307574	0.063919622252129563	0.25282330243102508	0.26552401656722002	-2.8794809550049028
381	0.024809999999999999	0.5008403055878371	0.25282332023307574	0.063919622252129563	0.25282330243102508	0.26552401656722002	-2.8794809550049028
382	0.024129999999999999	0.49584336145935981	0.24778686780314621	0.061398324164086637	0.24778685228253464	0.25988932137816056	-2.9260578245383515
383	0.024809999999999999	0.5008403055878371	0.25282332023307574	0.063919622252129563	0.25282330243102508	0.26552401656722002	-2.8794809550049028
384	0.024989999999999998	0.50215305108831054	0.25414644505415734	0.064590406156649252	0.25414642660609899	0.267007379476702	-2.8673836777890527
385	0.02443	0.4980553030281944	0.2500162979930986	0.062508141013236956	0.25001628149629967	0.26238129295241125	-2.9053356608331802
386	0.025000000000000001	0.50222586053595086	0.254219830176517	0.064627712656733713	0.25421981169203495	0.2670896896589442	-2.8667143826309074
387	0.025000000000000001	0.50222586053595086	0.254219830176517	0.064627712656733713	0.25421981169203495	0.2670896896589442	-2.8667143826309074
388	0.025000000000000001	0.50222586053595086	0.254219830176517	0.064627712656733713	0.25421981169203495	0.2670896896589442	-2.8667143826309074
389	0.02469	0.49996284146535935	0.25193891840052296	0.063473209846732381	0.25193890101914074	0.26453322492296555	-2.8875988677751008
390	0.02469	0.49996284146535935	0.25193891840052296	0.063473209846732381	0.25193890101914074	0.26453322492296555	-2.8875988677751008
391	0.02547	0.50563369254291113	0.25765460669229684	0.066385885908848113	0.25765458643084177	0.27094665697882742	-2.8355810153709764
392	0.02494	0.50178881338752324	0.2537793274760361	0.064403937782723006	0.25377930920924779	0.26659567279653873	-2.8707345202191403
393	0.02494	0.50178881338752324	0.2537793274760361	0.064403937782723006	0.25377930920924779	0.26659567279653873	-2.8707345202191403
394	0.025819999999999999	0.50815357682300977	0.26019441501270058	0.067701122326895749	0.2601943933425464	0.27380429623543168	-2.8127987083895709
395	0.025219999999999999	0.50382446910015299	0.25583107832603524	0.065449530762252198	0.25583105902578013	0.26889789857880414	-2.8520629587458126
396	0.024740000000000002	0.50032867600031905	0.25230764542042933	0.06365913907872793	0.25230762786473171	0.26494623861572753	-2.8842112084521521
397	0.024920000000000001	0.50164302931985505	0.25363239075485922	0.064329380410508286	0.25363237256018462	0.26643091733519131	-2.872076899592515
398	0.025919999999999999	0.5088707800274892	0.26091728898308475	0.06807782016478274	0.26091726689658301	0.27461851433896411	-2.806350933380561
399	0.02538	0.50498327119726794	0.25699904267220364	0.066048497700124748	0.25699902276103065	0.27020983763769757	-2.8414942174657218
400	0.025250000000000002	0.50404198877910456	0.25605031785525617	0.065561755332030125	0.25605029844159549	0.26914408658129618	-2.8500757885731565
401	0.025839999999999998	0.50829711520792231	0.26033908832237118	0.067776429582251038	0.26033906656944716	0.27396721938240343	-2.8115069905149968
402	0.025839999999999998	0.50829711520792231	0.26033908832237118	0.067776429582251038	0.26033906656944716	0.27396721938240343	-2.8115069905149968
403	0.025839999999999998	0.50829711520792231	0.26033908832237118	0.067776429582251038	0.26033906656944716	0.27396721938240343	-2.8115069905149968
404	0.026179999999999998	0.51072981803422834	0.26279102606360033	0.069059111186789285	0.26279100286499402	0.27673085473115722	-2.7897120775800142
405	0.02597	0.5092289243065633	0.26127826503509977	0.068266320128294256	0.26127824273807082	0.27502525139906892	-2.8031371483065981
406	0.02597	0.5092289243065633	0.26127826503509977	0.068266320128294256	0.26127824273807082	0.27502525139906892	-2.8031371483065981
407	0.02579	0.50793817743968439	0.25997731251752887	0.067588191820652871	0.2599772909710632	0.27355983680102819	-2.8147383201409015
408	0.025950000000000001	0.50908570311277057	0.26113391142039222	0.068190908092772395	0.26113388920776331	0.27486258627147342	-2.8044218570150639
409	0.026030000000000001	0.5096582962038847	0.26171103189271128	0.068492652410265323	0.26171100934096242	0.27551300963428188	-2.7992894454224651
410	0.026030000000000001	0.5096582962038847	0.26171103189271128	0.068492652410265323	0.26171100934096242	0.27551300963428188	-2.7992894454224651
411	0.02691	0.51590616138739886	0.2680082984118769	0.071828433781588361	0.26800827185291942	0.28262655472489012	-2.7439351779594383
412	0.026429999999999999	0.51250967030899075	0.26458495140853955	0.070005183648176053	0.26458492709936454	0.27875571079727907	-2.773881132860796
413	0.0264	0.51229648311057885	0.26437007856006284	0.069891525656230233	0.26437005438632838	0.2785130486110316	-2.7757722644438179
414	0.02724	0.51822559621946696	0.27034607315757908	0.07308698402485983	0.2703460449587895	0.28527509901159409	-2.7236806761314587
415	0.026329999999999999	0.51179862818387611	0.26386828714957239	0.069626460371442864	0.26386826328954921	0.27794649769501256	-2.7801939699064357
416	0.026550000000000001	0.51336134723714499	0.2654433624768498	0.070460165486796539	0.26544333761990813	0.27972549051982193	-2.7663397795531814
417	0.026550000000000001	0.51336134723714499	0.2654433624768498	0.070460165486796539	0.26544333761990813	0.27972549051982193	-2.7663397795531814
418	0.026550000000000001	0.51336134723714499	0.2654433624768498	0.070460165486796539	0.26544333761990813	0.27972549051982193	-2.7663397795531814
419	0.026429999999999999	0.51250967030899075	0.26458495140853955	0.070005183648176053	0.26458492709936454	0.27875571079727907	-2.773881132860796
420	0.026599999999999999	0.51371570788649745	0.26580052503416035	0.070649905771610885	0.26580049994612664	0.28012915634500241	-2.7632084333766356
421	0.027210000000000002	0.51801525985424945	0.27013407364181347	0.072972402589695645	0.27013404559532228	0.28503474330884715	-2.7255109998227436
422	0.02717	0.5177346497521581	0.2698512447302604	0.072819679254758768	0.2698512168858217	0.28471413858137817	-2.7279548287293691
423	0.02717	0.5177346497521581	0.2698512447302604	0.072819679254758768	0.2698512168858217	0.28471413858137817	-2.7279548287293691
424	0.02717	0.5177346497521581	0.2698512447302604	0.072819679254758768	0.2698512168858217	0.28471413858137817	-2.7279548287293691
425	0.026759999999999999	0.51484767597801151	0.26694144355658844	0.071257720493100959	0.26694141771763513	0.28141927850245113	-2.7532307736597321
426	0.027699999999999999	0.52143783793134901	0.273583714588713	0.074848032135525475	0.27358368397169719	0.28895013808860387	-2.6958854682460922
427	0.027040000000000002	0.51682138779189934	0.26893076154476131	0.072323739877526494	0.26893073434906339	0.28367114028867657	-2.735924227804639
428	0.02759	0.5206718878609089	0.27281170799066712	0.074426211634780928	0.27281167796628669	0.28807309281550891	-2.7024865233753386
429	0.027480000000000001	0.51990456279451813	0.27203831554676594	0.074004829107444395	0.27203828610591635	0.28719494013086572	-2.7091160793318663
430	0.02827	0.52538506342287494	0.27756215198593498	0.077040729430874338	0.27756211814812615	0.29347730598235416	-2.6621273812418691
431	0.02775	0.52178554417678646	0.27393417022772698	0.075039912695011562	0.27393413933829341	0.28934843047974285	-2.6928943452447944
432	0.028309999999999998	0.52566070332667336	0.27783997148146694	0.077195030818863433	0.27783993740796775	0.29379391117666614	-2.6597860456181364
433	0.028309999999999998	0.52566070332667336	0.27783997148146694	0.077195030818863433	0.27783993740796775	0.29379391117666614	-2.6597860456181364
434	0.028309999999999998	0.52566070332667336	0.27783997148146694	0.077195030818863433	0.27783993740796775	0.29379391117666614	-2.6597860456181364
435	0.02794	0.52310425872436062	0.27526331219881622	0.075769873457661452	0.27526328025666891	0.29085987487545895	-2.6815809352242321
436	0.028340000000000001	0.52586731734521441	0.27804821927934614	0.077310793197492109	0.2780481850282287	0.29403127211250402	-2.6580323856323629
437	0.028340000000000001	0.52586731734521441	0.27804821927934614	0.077310793197492109	0.2780481850282287	0.29403127211250402	-2.6580323856323629
438	0.027779999999999999	0.52199403241081577	0.2741443070286253	0.075155084049760387	0.27414427597482388	0.28958729687145224	-2.6911024647852351
439	0.027320000000000001	0.51878598630713513	0.27091089431329235	0.073392697157128553	0.2709108657051772	0.28591563850943919	-2.7188104485928726
440	0.027320000000000001	0.51878598630713513	0.27091089431329235	0.073392697157128553	0.2709108657051772	0.28591563850943919	-2.7188104485928726
441	0.027320000000000001	0.51878598630713513	0.27091089431329235	0.073392697157128553	0.2709108657051772	0.28591563850943919	-2.7188104485928726
442	0.02802	0.52365829522407159	0.27582172963176443	0.076077608667237132	0.27582169723797495	0.29149529839245519	-2.6768422285159117
443	0.028289999999999999	0.52552290546746971	0.27770108400069671	0.077117873196209066	0.27770105004520429	0.29363562629970841	-2.6609562668261209
444	0.027789999999999999	0.52206350593082396	0.27421432989292893	0.075193481657702163	0.2742142987841848	0.28966690085355346	-2.6905056357848149
445	0.029530000000000001	0.53398419443497058	0.28622928123138974	0.081927177442384785	0.28622923932118605	0.30338353607437446	-2.5900399553545226
446	0.028590000000000001	0.52758525360620212	0.27977974001644024	0.078276682913861931	0.27977970425651311	0.29600619634678127	-2.6434959884375897
447	0.028060000000000002	0.52393504532394586	0.2761006680825378	0.076231560901991166	0.27610063546104191	0.29181279471341448	-2.6744783505676377
448	0.02828	0.52545398997055892	0.27763162356229504	0.077079299580295205	0.27763158966568485	0.29355647057311651	-2.6615417122989271
449	0.028709999999999999	0.52840743568965343	0.28060842349935511	0.078741066852932071	0.28060838699677543	0.29695221599769062	-2.636567147321597
450	0.02845	0.52662405411468483	0.27881093988317146	0.077735520732706537	0.27881090497451233	0.2949009157110758	-2.6516193944866897
451	0.028750000000000001	0.52868114839450697	0.28088430059218294	0.078895969672579169	0.28088426383935994	0.29726727740945286	-2.6342644721833848
452	0.02844	0.52655531483036222	0.2787416570475596	0.077696891946178084	0.27874162219908616	0.29482190125952334	-2.652201287191494
453	0.028500000000000001	0.52696758598442073	0.27915718821118118	0.077928716071265655	0.27915715300035865	0.29529585611890363	-2.6487132371915578
454	0.02895	0.53004711434521778	0.28226106799198658	0.079671289038320048	0.28226102996751085	0.29884050727749806	-2.6228026752679154
455	0.02895	0.53004711434521778	0.28226106799198658	0.079671289038320048	0.28226102996751085	0.29884050727749806	-2.6228026752679154
456	0.028740000000000002	0.52861273649803586	0.28081534772714228	0.07885723891281099	0.28081531103700702	0.29718852508022092	-2.6348398169286003
457	0.029899999999999999	0.53647723974366535	0.28874204111558249	0.083371940581414103	0.28874199656685567	0.30626690619390445	-2.5694996427032715
458	0.02886	0.5294329643605501	0.28164206157305988	0.079322229753263182	0.28164202412506406	0.29813298128679977	-2.6279498850405942
459	0.02896	0.53011529937175772	0.28232979219747095	0.079710090054972274	0.28232975410851097	0.29891907823637937	-2.6222318281430272
460	0.030499999999999999	0.54048992215716873	0.29278645579788498	0.085723879943904319	0.29278640669249711	0.31091874205556508	-2.5367654903633028
461	0.030530000000000002	0.54068959134727546	0.29298770399296792	0.085841765777559045	0.29298765465042897	0.31115056904021959	-2.5351470021489373
462	0.029000000000000001	0.53038793195413747	0.28260458064747296	0.079865327328428742	0.28260454229971027	0.29923327617316747	-2.6199505624802462
463	0.03048	0.54035675868215605	0.29265223925328854	0.085645304490606255	0.29265219030549944	0.3107641506079431	-2.537845433447274
464	0.029350000000000001	0.53276616675470656	0.28500162170659032	0.081225901192124472	0.28500158103442946	0.30197668061558913	-2.6001329651976151
465	0.02988	0.53634284535418764	0.28860658395041833	0.083293734669635563	0.28860653954759163	0.30611133842539789	-2.5706029187499215
466	0.029340000000000001	0.53269839812971009	0.28493331718709186	0.081186972104240376	0.28493327658285261	0.30189844196084153	-2.6006956414024831
467	0.02962	0.53459192858648585	0.28684182121239854	0.082278205991768993	0.28684177867209126	0.30408594466882999	-2.58501826583373
468	0.029780000000000001	0.53567025001025714	0.28792866981189924	0.082902893746784723	0.28792862613290943	0.3053330041467856	-2.5761312463722414
469	0.029780000000000001	0.53567025001025714	0.28792866981189924	0.082902893746784723	0.28792862613290943	0.3053330041467856	-2.5761312463722414
470	0.029780000000000001	0.53567025001025714	0.28792866981189924	0.082902893746784723	0.28792862613290943	0.3053330041467856	-2.5761312463722414
471	0.030249999999999999	0.53882245423384567	0.29110580144595699	0.084742560176054735	0.29110575428193569	0.3089840323752705	-2.5503198169614238
472	0.030020000000000002	0.53728273599585996	0.28955390716050089	0.083841438841820132	0.28955386172838404	0.30719962164256737	-2.5628966176597627
473	0.029940000000000001	0.53674590409797485	0.28901283004005762	0.083528390008131989	0.28901278519839219	0.30657794287716983	-2.5672954710109619
474	0.029729999999999999	0.5353335618669709	0.28758931919197794	0.082707591596228411	0.28758927587138644	0.30494352658197243	-2.5789029076056496
475	0.029649999999999999	0.53479431778579611	0.2870458108654661	0.082395272991849872	0.28704576811346633	0.3043199305558732	-2.5833480192313507
476	0.03099	0.54373983458691788	0.29606206914998534	0.087652717351220225	0.29606201605613008	0.31469627187987526	-2.5105420101175424
477	0.030040000000000001	0.53741684065258288	0.28968907230812696	0.083919732206291439	0.28968902672744001	0.30735495929444595	-2.5617988748624261
478	0.0298	0.53580485230493757	0.28806433652183006	0.082981036728074692	0.28806429269882566	0.30548873715816394	-2.5750239840666667
479	0.03007	0.53761792027747723	0.28989174205934204	0.084037195557646951	0.28989169625507893	0.3075879043600826	-2.5601537340304734
480	0.030929999999999999	0.54334317892537731	0.29566227662882155	0.087416150722314984	0.29566222403667836	0.31423473888757902	-2.513729025295985
481	0.031359999999999999	0.54617799027056047	0.2985195066236872	0.089113862238181921	0.29851945035153393	0.31753616911162263	-2.4910339951522671
482	0.030720000000000001	0.54195205075877506	0.29426014711666781	0.086589004245662529	0.29426009625102506	0.31261713523190598	-2.5249361051492554
483	0.030720000000000001	0.54195205075877506	0.29426014711666781	0.086589004245662529	0.29426009625102506	0.31261713523190598	-2.5249361051492554
484	0.030720000000000001	0.54195205075877506	0.29426014711666781	0.086589004245662529	0.29426009625102506	0.31261713523190598	-2.5249361051492554
485	0.030130000000000001	0.53801980141967742	0.29029680126115409	0.084272205967672167	0.29029675500713431	0.30805357376407488	-2.5568687427116559
486	0.03107	0.54426815155718355	0.29659456420684671	0.087968303622047939	0.29659451043815349	0.31531120931479978	-2.5063029490351174
487	0.03107	0.54426815155718355	0.29659456420684671	0.087968303622047939	0.29659451043815349	0.31531120931479978	-2.5063029490351174
488	0.031320000000000001	0.54591505713172839	0.29825449410066135	0.088955709893587434	0.29825443817919528	0.31722966661113822	-2.4931310260178865
489	0.030929999999999999	0.54334317892537731	0.29566227662882155	0.087416150722314984	0.29566222403667836	0.31423473888757902	-2.513729025295985
490	0.031559999999999998	0.54749030430104473	0.29984219903899689	0.089905309511776665	0.2998421409871812	0.31906682977341133	-2.4805917138358224
491	0.03141	0.54650643581996072	0.29885054966233893	0.089311617136086888	0.2988504929493791	0.31791912325648203	-2.488416739555122
492	0.03141	0.54650643581996072	0.29885054966233893	0.089311617136086888	0.2988504929493791	0.31791912325648203	-2.488416739555122
493	0.03141	0.54650643581996072	0.29885054966233893	0.089311617136086888	0.2988504929493791	0.31791912325648203	-2.488416739555122
494	0.032410000000000001	0.55302448832739637	0.3054201511249639	0.093281428324761106	0.30542008500549062	0.32553823064673898	-2.4369900065396948
495	0.032410000000000001	0.55302448832739637	0.3054201511249639	0.093281428324761106	0.30542008500549062	0.32553823064673898	-2.4369900065396948
496	0.032410000000000001	0.55302448832739637	0.3054201511249639	0.093281428324761106	0.30542008500549062	0.32553823064673898	-2.4369900065396948
497	0.03075	0.5421510540041965	0.29446072411662277	0.086707087947808958	0.29446067300712492	0.31284843536718349	-2.5233300634786096
498	0.03107	0.54426815155718355	0.29659456420684671	0.087968303622047939	0.29659451043815349	0.31531120931479978	-2.5063029490351174
499	0.032640000000000002	0.55451014810264199	0.30691756083967031	0.094198347135825949	0.30691749239140143	0.32728004686081413	-2.425402356631285
500	0.031230000000000001	0.54532288202433277	0.29765763584213234	0.088600035350191744	0.29765758070338433	0.31653958247236058	-2.4978598741340714
501	0.030810000000000001	0.542548789440079	0.294861604924613	0.086943335629012228	0.29486155332462766	0.31331082136864008	-2.5201230243223094
502	0.030810000000000001	0.542548789440079	0.294861604924613	0.086943335629012228	0.29486155332462766	0.31331082136864008	-2.5201230243223094
503	0.030810000000000001	0.542548789440079	0.294861604924613	0.086943335629012228	0.29486155332462766	0.31331082136864008	-2.5201230243223094
504	0.030810000000000001	0.542548789440079	0.294861604924613	0.086943335629012228	0.29486155332462766	0.31331082136864008	-2.5201230243223094
505	0.03279	0.55547638287330681	0.30789143754840631	0.094797094209759084	0.30789136754667074	0.32841392333329494	-2.4178921947508316
506	0.032070000000000001	0.55081912625908547	0.3031973473316657	0.091928593352004595	0.30319728453929895	0.32295619219851929	-2.4542819204924289
507	0.031579999999999997	0.54762132082062742	0.29997425170337122	0.089984516748676621	0.29997419347116616	0.31921972671404669	-2.4795513927102562
508	0.031739999999999997	0.54866805298412458	0.30102926199107477	0.090618580637199686	0.30102920229970992	0.3204418011884983	-2.4712541788976985
509	0.032009999999999997	0.55042880058402444	0.30280393468931904	0.091690185182861511	0.3028038724700553	0.32249964137575643	-2.4573538198508023
510	0.032120000000000003	0.55114413454220723	0.30352492601411329	0.092127342301926096	0.30352486274097235	0.323336444824603	-2.4517267059219279
511	0.032120000000000003	0.55114413454220723	0.30352492601411329	0.092127342301926096	0.30352486274097235	0.323336444824603	-2.4517267059219279
512	0.031829999999999997	0.54925574967242707	0.30162160653240744	0.090975557016031439	0.30162154600762764	0.32112836116402715	-2.4666066852924415
513	0.031829999999999997	0.54925574967242707	0.30162160653240744	0.090975557016031439	0.30162154600762764	0.32112836116402715	-2.4666066852924415
514	0.031890000000000002	0.54964711304391223	0.30201606504890172	0.09121366665002599	0.30201600396340916	0.32158572654597967	-2.4635161774146379
515	0.032460000000000003	0.55334788168041715	0.30574610215207604	0.093480638243392353	0.30574603553176671	0.32591721795802064	-2.4344634774129275
516	0.032460000000000003	0.55334788168041715	0.30574610215207604	0.093480638243392353	0.30574603553176671	0.32591721795802064	-2.4344634774129275
517	0.032460000000000003	0.55334788168041715	0.30574610215207604	0.093480638243392353	0.30574603553176671	0.32591721795802064	-2.4344634774129275
518	0.033700000000000001	0.561293642372236	0.31375470708417352	0.098441965994334898	0.31375462704848656	0.33525801690394724	-2.3731041411250295
519	0.033369999999999997	0.5591928538662152	0.31163730267516176	0.097117760879337225	0.31163722640168845	0.33278292067549353	-2.3891948549162825
520	0.032120000000000003	0.55114413454220723	0.30352492601411329	0.092127342301926096	0.30352486274097235	0.323336444824603	-2.4517267059219279
521	0.032120000000000003	0.55114413454220723	0.30352492601411329	0.092127342301926096	0.30352486274097235	0.323336444824603	-2.4517267059219279
522	0.032500000000000001	0.55360642654503434	0.30600669181794149	0.093640054418307209	0.30600662479480278	0.32622027490390443	-2.4324452531854464
523	0.032500000000000001	0.55360642654503434	0.30600669181794149	0.093640054418307209	0.30600662479480278	0.32622027490390443	-2.4324452531854464
524	0.033140000000000003	0.55772279242039524	0.31015561417143195	0.096196459263237666	0.31015554043614579	0.3310532809560307	-2.4005105180850657
525	0.03245	0.55328322188972678	0.3056809309753265	0.09344079089421542	0.30568086445542419	0.32584143527305498	-2.434968449642902
526	0.03245	0.55328322188972678	0.3056809309753265	0.09344079089421542	0.30568086445542419	0.32584143527305498	-2.434968449642902
527	0.033360000000000001	0.55912903890762711	0.31157298298593611	0.097077676266905777	0.31157290682423877	0.33270779741519851	-2.389685103940955
528	0.032919999999999998	0.55631208918624331	0.3087337535038206	0.095316486483562848	0.3087336821332633	0.32939529060681444	-2.4114130713397346
529	0.032919999999999998	0.55631208918624331	0.3087337535038206	0.095316486483562848	0.3087336821332633	0.32939529060681444	-2.4114130713397346
530	0.033090000000000001	0.55740257063696319	0.30983285970022911	0.09599635559516026	0.30983278650775525	0.33067677113974292	-2.4029815582429621
531	0.033439999999999998	0.55963930300327391	0.31208728291371457	0.097398424057858188	0.31208720585416216	0.33330858458140472	-2.385767503279685
532	0.033160000000000002	0.55785081665451364	0.31028465097274788	0.096276518736136199	0.31028457701944551	0.33120383462016784	-2.3995232183618369
533	0.033230000000000003	0.55829861179356122	0.31073598781518263	0.096556807686856622	0.31073591309479603	0.33173054669752705	-2.3960726778056647
534	0.033099999999999997	0.55746663342927849	0.30989742917531932	0.096036371178029656	0.30989735587453737	0.33075208747550139	-2.4024870308462147
535	0.034320000000000003	0.56521407452460826	0.31770614827708871	0.10093714105373333	0.3177060607758897	0.33988761881078677	-2.3433232765270349
536	0.033520000000000001	0.56014898395226576	0.31260099510189854	0.097719333394343924	0.31260091713612087	0.33390891801045175	-2.3818599084566898
537	0.033520000000000001	0.56014898395226576	0.31260099510189854	0.097719333394343924	0.31260091713612087	0.33390891801045175	-2.3818599084566898
538	0.035650000000000001	0.57351032335378482	0.32606802133167806	0.10632028581285138	0.32606791595134194	0.34973096540958326	-2.2813295663470816
539	0.03533	0.57152814487396453	0.32407016305301195	0.10502140522556365	0.32407006221736012	0.34737335994952212	-2.2960174532002995
540	0.033700000000000001	0.561293642372236	0.31375470708417352	0.098441965994334898	0.31375462704848656	0.33525801690394724	-2.3731041411250295
541	0.034810000000000001	0.56828840726584895	0.3208047986261427	0.10291565864934557	0.32080470484290841	0.34352785903597965	-2.3201901862537806
542	0.034099999999999998	0.56382688002156944	0.31630798148459022	0.10005068551035376	0.31630789669300663	0.33824790123282333	-2.3538244472042678
543	0.033509999999999998	0.56008530566879045	0.31253681316425685	0.09767921091961887	0.31253673531221715	0.3338339010949124	-2.3823478123573096
544	0.03492	0.56897568270963483	0.32149751044670627	0.10336058798368153	0.32149741520528829	0.34434283068891042	-2.3150447735669362
545	0.035740000000000001	0.57406624778647475	0.32662834340710184	0.10668600502265581	0.32662823671975422	0.35039284087474853	-2.2772238789631998
546	0.033689999999999998	0.56123012715764564	0.3136906894996811	0.098401798538747046	0.31369060958011963	0.33518312674592038	-2.3735892602562654
547	0.033689999999999998	0.56123012715764564	0.3136906894996811	0.098401798538747046	0.31369060958011963	0.33518312674592038	-2.3735892602562654
