candidate_row_id	source_id	source_path	source_key	record_role	identity_relation	connector_relevance
SRC02:0006	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	SCALAR_4_AMBIGUITY::FC06_NONPRIMITIVE_CAP	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0007	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	SCALAR_4_AMBIGUITY::FC07_PERIODIC_TORUS_BUNDLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0008	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	SCALAR_4_AMBIGUITY::FC08_MIRROR_DOUBLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0009	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	SCALAR_4_AMBIGUITY::FC09_NONORIENTABLE_GLUE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0010	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	SCALAR_4_AMBIGUITY::FC10_STRATIFIED_PROJECTOR	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0011	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	SCALAR_4_AMBIGUITY::FC11_NONINTEGRABLE_DISTRIBUTION	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0012	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	SCALAR_4_AMBIGUITY::FC12_RECIPROCAL_TORIC_DIAGONAL	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0013	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC01_BOUNDARY_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0014	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC02_ONE_CAP_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0015	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC03_TWO_CAP_P0	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0016	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC04_TWO_CAP_P1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0017	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC05_TWO_CAP_P_GT1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0018	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC06_NONPRIMITIVE_CAP	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0019	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC07_PERIODIC_TORUS_BUNDLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0020	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC08_MIRROR_DOUBLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0021	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC09_NONORIENTABLE_GLUE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0022	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC10_STRATIFIED_PROJECTOR	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0023	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC11_NONINTEGRABLE_DISTRIBUTION	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0024	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FULL_IRREDUCIBLE_4::FC12_RECIPROCAL_TORIC_DIAGONAL	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0025	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC01_BOUNDARY_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0026	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC02_ONE_CAP_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0027	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC03_TWO_CAP_P0	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0028	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC04_TWO_CAP_P1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0029	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC05_TWO_CAP_P_GT1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0030	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC06_NONPRIMITIVE_CAP	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0031	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC07_PERIODIC_TORUS_BUNDLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0032	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC08_MIRROR_DOUBLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0033	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC09_NONORIENTABLE_GLUE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0034	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC10_STRATIFIED_PROJECTOR	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0035	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC11_NONINTEGRABLE_DISTRIBUTION	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0036	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TWO_PLUS_TWO_LINES::FC12_RECIPROCAL_TORIC_DIAGONAL	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0037	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC01_BOUNDARY_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0038	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC02_ONE_CAP_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0039	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC03_TWO_CAP_P0	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0040	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC04_TWO_CAP_P1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0041	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC05_TWO_CAP_P_GT1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0042	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC06_NONPRIMITIVE_CAP	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0043	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC07_PERIODIC_TORUS_BUNDLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0044	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC08_MIRROR_DOUBLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0045	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC09_NONORIENTABLE_GLUE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0046	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC10_STRATIFIED_PROJECTOR	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0047	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC11_NONINTEGRABLE_DISTRIBUTION	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0048	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	FOUR_LINES::FC12_RECIPROCAL_TORIC_DIAGONAL	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0049	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC01_BOUNDARY_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0050	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC02_ONE_CAP_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0051	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC03_TWO_CAP_P0	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0052	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC04_TWO_CAP_P1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0053	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC05_TWO_CAP_P_GT1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0054	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC06_NONPRIMITIVE_CAP	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0055	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC07_PERIODIC_TORUS_BUNDLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0056	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC08_MIRROR_DOUBLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0057	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC09_NONORIENTABLE_GLUE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0058	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC10_STRATIFIED_PROJECTOR	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0059	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC11_NONINTEGRABLE_DISTRIBUTION	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0060	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	LINE_PLUS_THREE::FC12_RECIPROCAL_TORIC_DIAGONAL	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0061	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC01_BOUNDARY_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0062	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC02_ONE_CAP_BOUNDARY	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0063	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC03_TWO_CAP_P0	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0064	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC04_TWO_CAP_P1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0065	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC05_TWO_CAP_P_GT1	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0066	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC06_NONPRIMITIVE_CAP	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
SRC02:0067	SRC02	udt_global_metric_assembly_atlas_2026-07-22/MOTIF_COMPLETION_ATLAS.tsv	TRANSITION_OR_UNCERTAIN::FC07_PERIODIC_TORUS_BUNDLE	MOTIF_COMPLETION_CROSS_ROW	CROSS_PRODUCT_PRESENTATION_NOT_SOLVED_UNIVERSE	NO_COMPLETE_GLOBAL_CONNECTOR
