path	top_group	git_blob	sha256	first_commit	first_commit_date	last_commit	last_commit_date
c2_nonlinear_stationary_solution_space_2026-07-20/AUDIT_REPORT.md	c2_nonlinear_stationary_solution_space_2026-07-20	85b4a6a7e9b8bc753e65583f532be9d175277475	3fba215cf9a7382accec44fbedf3b78b4c1f10d25ad0fcf785269f33e633c895	33eaed961d4601019ee59df5ee8aa59fdc105353	2026-07-20T12:38:46-04:00	33eaed961d4601019ee59df5ee8aa59fdc105353	2026-07-20T12:38:46-04:00
c2_open_path_checkpoint_continuation_2026-07-20/AUDIT_REPORT.md	c2_open_path_checkpoint_continuation_2026-07-20	9db0fc56e0c1058766218e0dd2f2fd299b1ed922	ce3ab2c0324f2e2bcb42cf33f62510e8f25a7109d0a9c36d00e71f305b23921a	ee5690c49f27d230e5b802d08af9e36b5213f5ae	2026-07-20T17:39:52-04:00	ee5690c49f27d230e5b802d08af9e36b5213f5ae	2026-07-20T17:39:52-04:00
c2_reciprocal_transverse_twist_jacobi_2026-07-20/AUDIT_REPORT.md	c2_reciprocal_transverse_twist_jacobi_2026-07-20	0d2ebb3dae824620f6b062ed92160be380a6f936	1fd79c09b8add3dde80ac5728aad9b3fc866b120b7ed42347cf7dd9d9df257a0	2d2809ca7c83d9262d8db99d7962806c9487dfff	2026-07-20T18:15:04-04:00	2d2809ca7c83d9262d8db99d7962806c9487dfff	2026-07-20T18:15:04-04:00
c2_rigidity_three_route_zoomout_2026-07-20/AUDIT_REPORT.md	c2_rigidity_three_route_zoomout_2026-07-20	e77956efbe776408fd6277fa519eaa4bd98f6836	d57377805d97f3a802f1e87e0746c70087c32138b45bd374fb2145baaae08f8a	eb06c7b5157ffb893ee3e6cd1d10de0816a07e3a	2026-07-20T11:06:49-04:00	eb06c7b5157ffb893ee3e6cd1d10de0816a07e3a	2026-07-20T11:06:49-04:00
c2_time_fiber_shift_jacobi_2026-07-20/AUDIT_REPORT.md	c2_time_fiber_shift_jacobi_2026-07-20	d202b9edd03e8f6caba648be14b78dcaac7485f0	93b37d3e840c3b7854acdd36bbfa14d87661d26c1f38b31972c4bec89d3af47c	f68c51aa79d65805da23fc5845576f87ef310d4f	2026-07-20T10:51:13-04:00	f68c51aa79d65805da23fc5845576f87ef310d4f	2026-07-20T10:51:13-04:00
c2_transverse_coframe_closure_2026-07-20/AUDIT_REPORT.md	c2_transverse_coframe_closure_2026-07-20	6a6a6eb24727df6ab43f0bcb68ea2f69afb92b55	3b938f3db946695df8cb080b06aa9310eae5ace3dd45f9de033dfbd735b8cee3	2e4153eb0964def7c545922512e7d86dfc41ec86	2026-07-20T21:34:43-04:00	2e4153eb0964def7c545922512e7d86dfc41ec86	2026-07-20T21:34:43-04:00
c2_variable_lapse_selector_2026-07-20/AUDIT_REPORT.md	c2_variable_lapse_selector_2026-07-20	f96e329f07810b1001fd78c2cd8dc6d0215e6d9d	f469c03d09c54b0aae957ac657fe15090e25069d86b15470f71f0d50b5c9622b	61f6bc01e5732b3bc59120d506bd6b2716646369	2026-07-20T10:14:52-04:00	61f6bc01e5732b3bc59120d506bd6b2716646369	2026-07-20T10:14:52-04:00
clock_curvature_selector_audit_2026-07-19/AUDIT_REPORT.md	clock_curvature_selector_audit_2026-07-19	494058b3301577656f5ff952e58df305849ccbc7	4b41149cabf6ceb735c6a5b43847c0434572ecf19b8cd386d29ad12a7536de0a	77e29de0f41e27e1837fe8d93ce5d3aa730bf838	2026-07-19T23:29:32-04:00	77e29de0f41e27e1837fe8d93ce5d3aa730bf838	2026-07-19T23:29:32-04:00
complete_coframe_seal_involution_2026-07-20/AUDIT_REPORT.md	complete_coframe_seal_involution_2026-07-20	7edfacda8ae312857d614b0479c9de5d3e949504	30a63dbbc5f566a0ce763d5091fd0ab3c80aee48516c4b0f216d186e046c50ea	786d00a05a4475fcd8495645d39ee2897f5185b3	2026-07-20T11:55:24-04:00	786d00a05a4475fcd8495645d39ee2897f5185b3	2026-07-20T11:55:24-04:00
finite_cell_seal_boundary_phase_join_2026-07-20/AUDIT_REPORT.md	finite_cell_seal_boundary_phase_join_2026-07-20	bd8afdb4394e1adc570455763f5700103e38be98	783f8d369d73ab6faa2bd97b0e38654173173f886197cac38b688b6a459b7051	5b1b57297bcceb5f8806b1ee238ac2ed2ccfcee3	2026-07-20T11:34:49-04:00	5b1b57297bcceb5f8806b1ee238ac2ed2ccfcee3	2026-07-20T11:34:49-04:00
hygiene_baseline_correction_2026-07-23/AUDIT_REPORT.md	hygiene_baseline_correction_2026-07-23	fad15cf31b35093aea9cdef5d4d53ae2d884f740	64724466c71816e5e50e7df0c1b2e35f293ad8445a0ace43f1361f24e16dd719	d4c6b126bdb663ebaaa6f3c564f4b9d1c9daddfe	2026-07-23T08:35:50-04:00	d4c6b126bdb663ebaaa6f3c564f4b9d1c9daddfe	2026-07-23T08:35:50-04:00
matter_bootstrap_dimensional_inventory_2026-07-20/AUDIT_REPORT.md	matter_bootstrap_dimensional_inventory_2026-07-20	1f163e0aec673625400b7be963536aa23b651f84	521f6b1e80ea7d7cd1a3993fe4873f4b8dc5e4eee7f586924a5813bad78ac966	f571842106f0a341e2b8db4e7dd64fc3e4ac03cc	2026-07-20T00:37:44-04:00	f571842106f0a341e2b8db4e7dd64fc3e4ac03cc	2026-07-20T00:37:44-04:00
metric_cartan_holonomy_audit_2026-07-19/AUDIT_REPORT.md	metric_cartan_holonomy_audit_2026-07-19	a290f59860a4be0d2e14a7148aa61cc8bc407380	ce76d6236b78a2c70fb47c17740ea07949d5845b2065683905dc3218a3a0fbbc	35a7423e018e67c1aa02aef8932d0c92f036bd4b	2026-07-19T17:58:51-04:00	35a7423e018e67c1aa02aef8932d0c92f036bd4b	2026-07-19T17:58:51-04:00
native_boundary_generator_scale_audit_2026-07-19/AUDIT_REPORT.md	native_boundary_generator_scale_audit_2026-07-19	5966a8cc49f2a4eb67ff31d028933a2770d6aaba	166acf07be128afc328e8b75cc70b17e53fba4dee9d7d5f77a8ea116d5437c93	674641832fe449c6fbe4a1a8ae6e6d949fd686cc	2026-07-19T23:16:50-04:00	674641832fe449c6fbe4a1a8ae6e6d949fd686cc	2026-07-19T23:16:50-04:00
native_hopfion_topology_audit_2026-07-19/AUDIT_REPORT.md	native_hopfion_topology_audit_2026-07-19	776220ebee57c9a55e82db8cf1dc832d951be0d6	df0171eb83d75ad175727a8db541df8500b7826edf6059ae63a52f1a1ba15bea	2934c5378fdffd239f86dc270184c3190c41b881	2026-07-19T11:40:27-04:00	2934c5378fdffd239f86dc270184c3190c41b881	2026-07-19T11:40:27-04:00
null_section_hopfion_metric_audit_2026-07-19/AUDIT_REPORT.md	null_section_hopfion_metric_audit_2026-07-19	bab9635818253250df63aec8102cb7e2b85cd70e	af15bf24f994ae43f6d0e54e07b83d83e977aed9fbe88462f582edec89cef618	cc7b08381281fa104661df5b6af9fb030cabac95	2026-07-19T13:22:26-04:00	cc7b08381281fa104661df5b6af9fb030cabac95	2026-07-19T13:22:26-04:00
projective_position_direction_magnitude_correction_2026-07-19/AUDIT_REPORT.md	projective_position_direction_magnitude_correction_2026-07-19	587bbbf80041e13853d6fb3d000a9d88b0e8d1f1	7a3eb776ebbc4aafb692a142a503a19fd723f0436b384292888ddcfbcc67de21	d88e6fabd209e81f7c0ba0ef7e1743663bb1106e	2026-07-19T20:44:51-04:00	d88e6fabd209e81f7c0ba0ef7e1743663bb1106e	2026-07-19T20:44:51-04:00
projective_position_join_audit_2026-07-19/AUDIT_REPORT.md	projective_position_join_audit_2026-07-19	9292cc7d25188a9e3cba66f6db86632376f54746	8db9b5063ff3109f8c332644052b72e630e0268bc4693191300527bd731601f1	86874cb8482fc2a29bfc53251c3bcf4160eda4ed	2026-07-19T20:17:34-04:00	86874cb8482fc2a29bfc53251c3bcf4160eda4ed	2026-07-19T20:17:34-04:00
projective_transport_section_selector_2026-07-19/AUDIT_REPORT.md	projective_transport_section_selector_2026-07-19	daba994184a43c0c5702bc0b45fea309afc1b41a	e111efd8413a7289279bf868cd0fc79359a4378160815597d94388876d53508f	e76d748881e6a091ce367a4c11db640700724bfb	2026-07-19T15:55:10-04:00	e76d748881e6a091ce367a4c11db640700724bfb	2026-07-19T15:55:10-04:00
reciprocal_c_clock_channel_correction_2026-07-19/AUDIT_REPORT.md	reciprocal_c_clock_channel_correction_2026-07-19	33a7dec3fe3f313b97ef5a516cac8dfccd66bb48	57de584c7429fce9b8e352fc6bb7fc0cce552c384ca425d45ee581ae378d3b80	3b6dedf9bd2692b0ff5ba9e871d7952cf8752aad	2026-07-19T21:02:02-04:00	3b6dedf9bd2692b0ff5ba9e871d7952cf8752aad	2026-07-19T21:02:02-04:00
reciprocal_metric_null_line_selector_2026-07-19/AUDIT_REPORT.md	reciprocal_metric_null_line_selector_2026-07-19	44c3cb3dcec6cf41ae54386d3d950d0845d80a36	12b6b33c51dcd0ad838cfe8e664cd46eb975358e305b6b713fed4df12d4a4d71	58a3fa8dbc7b4cb7de55313efc361194fdc65114	2026-07-19T16:28:28-04:00	58a3fa8dbc7b4cb7de55313efc361194fdc65114	2026-07-19T16:28:28-04:00
rung2_weld_postjuly_regrade_2026-07-19/AUDIT_REPORT.md	rung2_weld_postjuly_regrade_2026-07-19	e5423d8965a3a3cb917421b147d6af5751355a17	9046a0f9a5884cdd0a0394105d4b8228260aa5890a7278297998f82ba89e0106	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19T17:27:26-04:00	ec24c135212d3121e2d5903a29ec669f0b8a982a	2026-07-19T17:27:26-04:00
scale_breaking_closure_census_2026-07-20/AUDIT_REPORT.md	scale_breaking_closure_census_2026-07-20	675ac9480e0e2c288bac1e7f0672cb6a16b737d7	f3cca19566a1ae3653e28e4e015039623c8be2ec7454b2e12a9859bcca45c67b	ab099c9c642d68049cfc4810fd709df638ce591c	2026-07-20T00:19:27-04:00	ab099c9c642d68049cfc4810fd709df638ce591c	2026-07-20T00:19:27-04:00
transverse_reciprocal_realization_selector_2026-07-19/AUDIT_REPORT.md	transverse_reciprocal_realization_selector_2026-07-19	266ccc71080fcebffbf9e3bcdf63303997a929f6	567994f42ecf608b4d5015d46cb6746067f24d29219a1c5ac9c460c8fd156745	75c62d1a357821d4957588e640ba03f0bc0f285e	2026-07-19T15:33:23-04:00	75c62d1a357821d4957588e640ba03f0bc0f285e	2026-07-19T15:33:23-04:00
udt_alpha_plane_selector_theorem_2026-07-28/AUDIT_REPORT.md	udt_alpha_plane_selector_theorem_2026-07-28	9d45d4c63e8c8ff6647f5b6d9fdf5bd4bf6b4fb2	50968038d3b0b2a2083f89f81db55b9cd9afc0d24c3ec104f76c4b6f6311967f	6cd9a15f8ae432ae53b21de0c7f8b9bdb3b1eb17	2026-07-28T16:32:22-04:00	6cd9a15f8ae432ae53b21de0c7f8b9bdb3b1eb17	2026-07-28T16:32:22-04:00
udt_amplitude_volume_metric_atlas_2026-07-21/AUDIT_REPORT.md	udt_amplitude_volume_metric_atlas_2026-07-21	c8b6330ac82a0060559a51796ff874655c943c12	b6a5d34a90e03e6d6e02c91d9d929406ca95dd756e8a295e9854d99360e69f78	9e47c13c40024df39ed2612724fd9b5f5104c442	2026-07-21T16:29:15-04:00	9e47c13c40024df39ed2612724fd9b5f5104c442	2026-07-21T16:29:15-04:00
udt_angular_bulk_jacobi_selector_audit_2026-07-23/AUDIT_REPORT.md	udt_angular_bulk_jacobi_selector_audit_2026-07-23	2877409b78c4dd08f916be248810310b252b0590	bf4c74e911fbade7260de12b6f33394b4047105c510fa4c01b08417cbdb18502	968cf2682c69a0eb4192ed21ece38ba7fb986ebc	2026-07-23T13:45:02-04:00	968cf2682c69a0eb4192ed21ece38ba7fb986ebc	2026-07-23T13:45:02-04:00
udt_angular_generator_branch_census_2026-07-23/AUDIT_REPORT.md	udt_angular_generator_branch_census_2026-07-23	4866539211f63fbd7cd9248177912da10e66c7f7	cb7c23006f3cc64b0496f05933ef746b5bf381c8a65c8ea20e87f1a8967a60cb	1d8851e433b6638b43bd7a2b28abb04a8415eaaa	2026-07-23T12:55:47-04:00	1d8851e433b6638b43bd7a2b28abb04a8415eaaa	2026-07-23T12:55:47-04:00
udt_bank_simplex_interior_atlas_2026-07-23/AUDIT_REPORT.md	udt_bank_simplex_interior_atlas_2026-07-23	d53f20a0b92bcfd6a16356579c520acc5d1824ea	f7c7d5e1a1bfe78db83f2f2944131cf1a4d15777c6f5c5c025bd6550caaeff2d	9373c1563378665f2585359bf16e2f019398abc3	2026-07-23T08:12:21-04:00	9373c1563378665f2585359bf16e2f019398abc3	2026-07-23T08:12:21-04:00
udt_bootstrap_clock_angular_closure_audit_2026-07-24/AUDIT_REPORT.md	udt_bootstrap_clock_angular_closure_audit_2026-07-24	8bc8f4e138856b566b96eb428beda01505654cc3	d1950defd5397be0d75bbcbb4c747e8e4969852c1ed73840d9402824de169551	7bd279388be38471b6dd77d1d95a59423b1f7e86	2026-07-24T17:36:16-04:00	7bd279388be38471b6dd77d1d95a59423b1f7e86	2026-07-24T17:36:16-04:00
udt_bootstrap_closure_ownership_audit_2026-08-01/AUDIT_REPORT.md	udt_bootstrap_closure_ownership_audit_2026-08-01	951fe65d059ef5fa0095ddc0d7e34526909fba9c	25e98f0d6c8022045b9b6b8aceb33bbbe7910c0f411ee094b5a1f033e2e914bd	9fe5202e86627aa47a5200ea776dcb468a6531f6	2026-08-01T13:38:56-04:00	9fe5202e86627aa47a5200ea776dcb468a6531f6	2026-08-01T13:38:56-04:00
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/AUDIT_REPORT.md	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	61361fa19b5b9846b512b4f2818cb566b9ec7fd1	ed33cd7a8fe21fe8619f2a6ba3b632d5b76e79da1cd3b8be18540fb88a4f9856	15b1f1d8c154acfebf6b01b7aaf042d735ad0c6e	2026-07-23T23:16:32-04:00	15b1f1d8c154acfebf6b01b7aaf042d735ad0c6e	2026-07-23T23:16:32-04:00
udt_bootstrap_to_local_response_map_audit_2026-07-25/AUDIT_REPORT.md	udt_bootstrap_to_local_response_map_audit_2026-07-25	f0ba8074128702ebb45e5b7eb79ee8bdb6bba37f	38b697ee11a2873b8ff8bd9ba4f9940d98a70c2053a6e4440d4b925c491fa92e	0a7f85d573b9ef967106783f305307cb953db372	2026-07-25T22:51:21-04:00	0a7f85d573b9ef967106783f305307cb953db372	2026-07-25T22:51:21-04:00
udt_calibrated_reciprocal_readout_descent_audit_2026-07-26/AUDIT_REPORT.md	udt_calibrated_reciprocal_readout_descent_audit_2026-07-26	00bdf630eafb812f46a1ad8e657d928ca597a912	57969ad46584e58ccb1eb61a45f61237874c8c8114f9d8e038d77bde5bea9a37	c40f4d7734eaeec2f51422bd30dc1f5c27284d41	2026-07-26T17:07:30-04:00	c40f4d7734eaeec2f51422bd30dc1f5c27284d41	2026-07-26T17:07:30-04:00
udt_canonical_geometry_evaluator_p01_2026-07-21/AUDIT_REPORT.md	udt_canonical_geometry_evaluator_p01_2026-07-21	5a14a4b1ec604f3abf8e8f2febee359c23a7be73	32d173e755f4b9b0bc6add8971562f5e7202fa75abd7b84964f1a0fe695c4f72	53aaf9b99537b37a114f0371a94816dd1c1c49c4	2026-07-21T10:02:07-04:00	53aaf9b99537b37a114f0371a94816dd1c1c49c4	2026-07-21T10:02:07-04:00
udt_cap_gluing_selector_2026-07-28/AUDIT_REPORT.md	udt_cap_gluing_selector_2026-07-28	98cf835f8e8c8828064e2e6c81248087323879bc	b6c1b373175896c4e8f857421b5c39e70a4466315a42c55db3d509cbb21053a3	5291b63165facd9d90e01cbdbe9c321e2131ef80	2026-07-28T20:58:03-04:00	5291b63165facd9d90e01cbdbe9c321e2131ef80	2026-07-28T20:58:03-04:00
udt_center_free_observer_optical_correspondence_audit_2026-07-24/AUDIT_REPORT.md	udt_center_free_observer_optical_correspondence_audit_2026-07-24	8e2679dd714f03829dd65df9a6c9dc1025f726d5	fdcbf11804f83b3ab5a67b0a08962746f5144ce15a7b8ab076a3eb23a98e5cf8	d000d9caace162723084941816077aa97dbf3c78	2026-07-24T16:05:54-04:00	d000d9caace162723084941816077aa97dbf3c78	2026-07-24T16:05:54-04:00
udt_chart_coframe_invariance_atlas_2026-07-21/AUDIT_REPORT.md	udt_chart_coframe_invariance_atlas_2026-07-21	142bb3d8fb5ee7e4767bb02599e5042d6e90e1b2	2fe285e5d2c1180d4f40798b17984621436c3ee4f6b7c5b393cee0ca79709b10	e237b589d7604426df0a19e1362e2e77387834a2	2026-07-21T18:19:56-04:00	e237b589d7604426df0a19e1362e2e77387834a2	2026-07-21T18:19:56-04:00
udt_cleanroom_metric_reduction_readiness_audit_2026-07-27/AUDIT_REPORT.md	udt_cleanroom_metric_reduction_readiness_audit_2026-07-27	3251432f14ef842f1971e2c711fc22b5ecc60a5c	64b949cf1ad17dfc4fb16bdd263df7775b4b89b777afef93c3026d0b9b90170f	6c89b7a5fbe702e57060de7aeeaafb347578c3af	2026-07-27T21:11:38-04:00	6c89b7a5fbe702e57060de7aeeaafb347578c3af	2026-07-27T21:11:38-04:00
udt_clock_anchor_scale_threading_audit_2026-07-22/AUDIT_REPORT.md	udt_clock_anchor_scale_threading_audit_2026-07-22	0d480b13d91d6da05eb2f5ef6a4612df7761dd31	26c3034d4a029ebcb53501abb5e4cb78fad7173c26557572aea3346bdf8a1545	73b33e2c9f11e897976d571810a8e98dc3a2e644	2026-07-22T18:01:40-04:00	73b33e2c9f11e897976d571810a8e98dc3a2e644	2026-07-22T18:01:40-04:00
udt_clock_angular_solder_regularity_audit_2026-07-24/AUDIT_REPORT.md	udt_clock_angular_solder_regularity_audit_2026-07-24	ef028b28507b98ebf8a624f62825c872ce23deda	d37a1ce3c609f6b715404b59fe460e8bb9d490a57d8184595a1d6d89917e110b	c63ae3e14963df18e86c4bf4dff82451684b404a	2026-07-24T12:37:15-04:00	c63ae3e14963df18e86c4bf4dff82451684b404a	2026-07-24T12:37:15-04:00
udt_clock_ruler_soldering_selector_audit_2026-07-20/AUDIT_REPORT.md	udt_clock_ruler_soldering_selector_audit_2026-07-20	4ba25d6cb7973db3d7b5d119b0b5088a51147f47	c372e1d98f84c3843ac16b647d9be5e327c14e2bf618e3d5797711389f00a080	21557285261b0813f10e1e7dfafc73d46105f9f3	2026-07-20T23:19:53-04:00	21557285261b0813f10e1e7dfafc73d46105f9f3	2026-07-20T23:19:53-04:00
udt_cmb_polarization_observable_typing_audit_2026-07-27/AUDIT_REPORT.md	udt_cmb_polarization_observable_typing_audit_2026-07-27	5bfd9d14533c50d4a6d9e461b48ccd3b4ce33891	f7fa43d5341ea8735c7c16d5bf16e95782af12b7d5e5d5c323d1ec9ca63102c3	1e95a5f531ab3140239e6df220b8b48e2e1f311d	2026-07-27T17:34:44-04:00	1e95a5f531ab3140239e6df220b8b48e2e1f311d	2026-07-27T17:34:44-04:00
udt_coframe_hopf_bridge_audit_2026-07-23/AUDIT_REPORT.md	udt_coframe_hopf_bridge_audit_2026-07-23	226bd5d784f3179c3c1e3b0bec8ffc176d4d0a89	6c0260a8539fd80f9191ed6a7948b5b84ab75d25af5af2955b7275e880f8e2a1	70cfb1220fc68ea0d635284aa5840593e0db5b4b	2026-07-23T09:47:11-04:00	70cfb1220fc68ea0d635284aa5840593e0db5b4b	2026-07-23T09:47:11-04:00
udt_common_scale_neutrality_provenance_audit_2026-07-24/AUDIT_REPORT.md	udt_common_scale_neutrality_provenance_audit_2026-07-24	1ddbd07fb788dde6322eebcf5c5935c35927e0fa	98e8fd166e8257e4ad4e40695d05b198c6fc4c1342e39bcfeb013c230a14321d	25ab620363e07b49dc5268f8714ea2314523d2d1	2026-07-24T11:33:52-04:00	25ab620363e07b49dc5268f8714ea2314523d2d1	2026-07-24T11:33:52-04:00
udt_complete_branch_founded_pair_pullback_audit_2026-07-26/AUDIT_REPORT.md	udt_complete_branch_founded_pair_pullback_audit_2026-07-26	7f3274ac8ae12d0a69e0d74f490fe8cc6de8d2fa	e1e25c39cec76910ca9a96a5b9b2b13447de76a34b64deb74e3cf7ace3dbca5d	12472c9a7333840e63c262cf2f7a49323ead2cb7	2026-07-26T19:48:49-04:00	12472c9a7333840e63c262cf2f7a49323ead2cb7	2026-07-26T19:48:49-04:00
udt_complete_coframe_metric_telescope_p01_2026-07-27/AUDIT_REPORT.md	udt_complete_coframe_metric_telescope_p01_2026-07-27	eb74ed8222466fe48140b5f246477a80e2deda34	3bd6089df2b7ac27ab285d3f3ab383d43fafdc6d47f8da31e0a1bcdb49ec5a02	04248c2ffdbfa6a5a46b413456baf97de0f52810	2026-07-27T22:01:17-04:00	04248c2ffdbfa6a5a46b413456baf97de0f52810	2026-07-27T22:01:17-04:00
udt_complete_coframe_native_selector_audit_2026-07-26/AUDIT_REPORT.md	udt_complete_coframe_native_selector_audit_2026-07-26	fed10038348e7bb06d3074a852b586504ed8798a	260979d6e5449844c5ed4676f3cebc331934dfa17d9df3e92f6fabeb86ada507	4f29786d456a3230cdff9370e463b7ba5510d91b	2026-07-26T13:49:39-04:00	4f29786d456a3230cdff9370e463b7ba5510d91b	2026-07-26T13:49:39-04:00
udt_complete_coframe_physical_comparison_functor_audit_2026-07-27/AUDIT_REPORT.md	udt_complete_coframe_physical_comparison_functor_audit_2026-07-27	e14a319244f346406b7f477849d44d476498c5ac	b2cb8ca000964e4a42a30f575ce3db7a2c7dfe0bedbbf45fff1e6f739ceb09e0	36773d2e98f4f715d7cebb794beb02c9565aa8ae	2026-07-27T17:01:56-04:00	36773d2e98f4f715d7cebb794beb02c9565aa8ae	2026-07-27T17:01:56-04:00
udt_complete_connector_assembly_audit_2026-07-22/AUDIT_REPORT.md	udt_complete_connector_assembly_audit_2026-07-22	8da1c6a52cefeab224e7e939f72f7e44e9218217	419f797aaa0e9a98a8f9d187cc0d27202de9f85737b920016def07a2f0558cfe	d7a2469ae3a76a099e78656c9357710bf8645843	2026-07-22T19:43:20-04:00	d7a2469ae3a76a099e78656c9357710bf8645843	2026-07-22T19:43:20-04:00
udt_complete_lift_mu_closure_audit_2026-07-20/AUDIT_REPORT.md	udt_complete_lift_mu_closure_audit_2026-07-20	e527965accaf6e171c4ddeb66ed0119d9009093d	674118b0818fbc4bab1ef3b3d00e2eee104862d207aa0a0b39e932462850d148	9f052b8a407e1448367a48e8b7e0030465970bf2	2026-07-20T23:44:20-04:00	9f052b8a407e1448367a48e8b7e0030465970bf2	2026-07-20T23:44:20-04:00
udt_complete_metric_intrinsic_object_audit_2026-07-23/AUDIT_REPORT.md	udt_complete_metric_intrinsic_object_audit_2026-07-23	43bc88afd8cabc055422d958490eadc2a18cad42	923e6e4e7d9b6478f8b281f7d48f4fd46cd194c292a01540c46509ee6fc89776	67553529e79514aa79607dee859ae7d084ea37d6	2026-07-23T11:01:10-04:00	67553529e79514aa79607dee859ae7d084ea37d6	2026-07-23T11:01:10-04:00
udt_complete_metric_realization_zoomout_2026-07-23/AUDIT_REPORT.md	udt_complete_metric_realization_zoomout_2026-07-23	e2ba9db32d9e2d6be923237a825d3472c3c26a8c	920201892b7902f8a84de8096b3c0c05ba9457404e3f7445915ac4ab016f1b6f	3fdb28946f0dfc580e3166dc9886c67968b9aec4	2026-07-23T10:16:49-04:00	3fdb28946f0dfc580e3166dc9886c67968b9aec4	2026-07-23T10:16:49-04:00
