path	role	git_blob	bytes	sha256
udt_intrinsic_defect_transport_atlas_2026-08-02/CONNECTION_POINTS.tsv	immediate_parent_load_bearing_evidence	b6c80b310505486ebd949bee394640be3c49a1d0	21599	4dd212cbc2c1f940f0ac1283bbb212c2b8af5c4c8df7a5ac36eb32326e907b0c
udt_intrinsic_defect_transport_atlas_2026-08-02/EDGE_ATLAS.tsv	immediate_parent_load_bearing_evidence	c8cb704cabea694bc89f4fb38744224c9ee295da	599	80f84f58d7a6c165d8289e91924fc8952421de856d918aa8b0f007ca460ccd76
udt_intrinsic_defect_transport_atlas_2026-08-02/EXACT_DERIVATION.md	immediate_parent_load_bearing_evidence	ec91149642ac817d5a7a8e55e3d181997a32c398	8762	4b005550ec1991f2079fa4681d01e4eb2ab126a990807f0a2f657a9870d12f91
udt_intrinsic_defect_transport_atlas_2026-08-02/FALSIFICATION_CONTRACT.tsv	inherited_parent_source_boundary	1558e2bd10b70420d23d54920cb7d1a39e467e1e	2807	5b4e0773fd1b4c152c004467ec9cabfc85372917cfa373e7f7e81ea14fba7e16
udt_intrinsic_defect_transport_atlas_2026-08-02/LOOP_UNIVERSE.tsv	inherited_parent_source_boundary	8f981a248c4ab3ab0010dedba8c60d68834dae38	1591	1a7c23b62e13cdc95fb27cd4faebbaee4a422147d40d28c267a668ed26f39bda
udt_intrinsic_defect_transport_atlas_2026-08-02/NEXT_STEP.md	immediate_parent_load_bearing_evidence	fe8e794731b7e6ae4f9e7aa632faa25a6636d63a	1675	7df11851d2bc3243dcb40c4204e16e7458f37203751d2fff4dd927be9bb81be6
udt_intrinsic_defect_transport_atlas_2026-08-02/OBJECT_STATUS.tsv	immediate_parent_load_bearing_evidence	5c18517a57dd364d31def2d2c4f20ad7c77b0c6c	3149	3e10524d3f57947f436a21a1b2edebaffe535d14834fc0c28e4f72e9b380d96f
udt_intrinsic_defect_transport_atlas_2026-08-02/OBJECT_UNIVERSE.tsv	inherited_parent_source_boundary	2647579226dc4b099723740598022e0b931fc288	2503	cee33c1efbd491c818f4c86b948e9f5c023c9fc82effe292d11f05975df21eee
udt_intrinsic_defect_transport_atlas_2026-08-02/PACKAGE_MANIFEST.sha256	immediate_parent_load_bearing_evidence	74a7a9fe9043a21115db6fde5dabe270ab4ef8c5	4257	d66d10b3ee468429c8e729141716d6ca638d81fed2a5f4c65d32b797a1ebf87e
udt_intrinsic_defect_transport_atlas_2026-08-02/PACKAGE_VERIFICATION.json	immediate_parent_load_bearing_evidence	f5b5c38e1b2d73a465a683cc86c72088ee5395c7	555	fa74799739083610ddabe954e295d989f2a2f2e6df1e44da30b33062fc0fceeb
udt_intrinsic_defect_transport_atlas_2026-08-02/PREMISE_LEDGER.tsv	inherited_parent_source_boundary	26f9cf246b2e7bb6454ffb34cc7d2b70f9398414	2171	bae4a6a444dfa1c11702c0b8f6876703e4dfa09fd9f7bcb2ebc7471d53537b5e
udt_intrinsic_defect_transport_atlas_2026-08-02/PREREGISTRATION.md	inherited_parent_source_boundary	59311800068bea38ecbd5c72eaf4076602cb6fb2	7060	020d44acf166ce3a0a0638485f1439dd4414c3f90655316cd2746044b14a2fc1
udt_intrinsic_defect_transport_atlas_2026-08-02/STATUS_LEDGER.tsv	immediate_parent_load_bearing_evidence	29e6665865e3bdd875c20d59034e7dccf0410749	1707	806cfb0c754d7b70ed63d7cfce924e2416719ceeacdd0a3059fbcc17ca4cf6a9
udt_intrinsic_defect_transport_atlas_2026-08-02/TOPOLOGY_ATLAS.tsv	immediate_parent_load_bearing_evidence	81334500ea2e381ce2309b0cd8a655b9f1f01816	959	6c2da78ee00faebe182407b7538070ace11198a6731b7cff35db3de45db6ef01
udt_intrinsic_defect_transport_atlas_2026-08-02/TRANSPORT_RESULT.json	immediate_parent_load_bearing_evidence	139cfd4147db2e840eb0dac7b79501b1afaa1fcc	1985	61758e37bb2ecbd8ed674bc65b0d0cfe2f991da0d0e2a397e7e5fc35e18a8d8f
udt_intrinsic_defect_transport_atlas_2026-08-02/derive_defect_transport.py	immediate_parent_load_bearing_evidence	33787f40ed7e4457aa60076435730db7c4ca2ae3	20409	0229c3057ff6157534899faaaf5170839bf89f9ef0e6f9393d4bbb38acb43b01
udt_intrinsic_defect_transport_atlas_2026-08-02/verify_independent.py	immediate_parent_load_bearing_evidence	1298cef0f7c836b25dab7919face599414315129	6635	3cf4824580e339adf491b9d2d5a6ac905a8871eb7e358de23461de75aee0d4ca
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/AUDIT_REPORT.md	inherited_parent_source_boundary	4aa5708a03b1d910cc865258aef0fc5a4e0b38cb	2739	12334ba4ced3b58122240079c3b2977a2fd48db58991a0b2f55a392db4ced0cc
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/CANDIDATE_UNIVERSE.tsv	inherited_parent_source_boundary	059b4d14f97f13cd7c1eec985fc106a0794fd6f8	1718	a8c7c8f8c2c3992256e8b27d1e20bdd26b4f1e12d9ad5996b435531276ec2c9d
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/COLD_REVIEW_RETURN.md	inherited_parent_source_boundary	cd69859d90729e7b17943360596492cca2e435e2	2677	9028d9f094bf7d47c78f40d521852b4d2641b1f38d407e8fbe237fd04975bb04
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/COMPLETENESS_MAP.md	inherited_parent_source_boundary	10e3809cc0d192e66f81e11a004b4a431348bcea	3618	e3bfa26b103be3592f07d9abc3dbb6c874a41614faa6f443c61896b983274c1e
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/EXACT_DERIVATION.md	inherited_parent_source_boundary	dd5fc7f746f8b32f923fffcc17e2fb6d9f401319	8105	f202807cf9438e3ce2fe75668398f179216e82fea0dd4087e2f355f91d86b006
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/FALSIFICATION_CONTRACT.tsv	inherited_parent_source_boundary	3fac7eb7d5b80ea703dd2a6df087b9b86ee577d4	2457	9727ad6f6cc334d2fe345c9c1a8b2128d2d9060d37ee1524f818bb33b7e22915
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/GEOMETRIC_ATLAS.tsv	inherited_parent_source_boundary	c8b1718c7ca3fed8afdac261d4096e45268300c8	2780	78f756ee86d29b829237ee644fce6d4975adc2a852f49c7c17a9736cf5979ccf
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/GEOMETRIC_RESULT.json	inherited_parent_source_boundary	f7c645a866e3d45231a22932354008ee6cbb201d	8853	d5750374190101f9766d4f902e5ae8db680f68f7fd4bd2e6c7a494a2256ee28e
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/INVARIANT_CERTIFICATE.json	inherited_parent_source_boundary	d4fe45253c2dd5111161835fd368b7fb4d2e53ff	4536	3532fcd4ee91a4e3a053bd5b0d09979511f1bdca596798236d211f31fcb0b13f
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/PREMISE_LEDGER.tsv	inherited_parent_source_boundary	7e3c008ae5a8abc23dd781c17d84e588ab60c255	2536	e060082abcf5a2a0c8f7af59f02fdcf0262cc9719779409755062a904ba4aca2
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/PREREGISTRATION.md	inherited_parent_source_boundary	d7ee805fdcd7c83620ae9718e63e3c02e4852ef6	8463	16128a6cc0d9d7e78b7d07bf898c6cdca5ba2fa4d26f0b314976e02d4c8476b8
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/RESULT_ATLAS.tsv	inherited_parent_source_boundary	d22e7fab579b03a5e80e23202a302a6ac70f0678	6481	1cb6c40c0e0b10c658b8528661a690660236f85eff2736801e1de8c7c17c8fcb
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/STATUS_LEDGER.tsv	inherited_parent_source_boundary	09ccfaca01564109a469c728203735e048f2b241	1834	7596028248ca9ad608a962857477416e486dc2b6db9570aebec1cf6d958856eb
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/derive_geometry_atlas.py	inherited_parent_source_boundary	d54710b5d26ee1adc8b0376751f93eaaa1757b69	12765	4dd1f6a2794d408289786e074fdca86f73bf0ac564e8968cb3f2f64ee167777a
udt_intrinsic_general_screen_neighborhood_audit_2026-08-02/derive_invariant_certificate.py	inherited_parent_source_boundary	d4541bb6d801be7be93579e0a3a847c338822e3d	13737	e016546dd8e3409904a85059c7f6388d71ab0a0c04c2df54153b60e2d5e3f7b1
udt_intrinsic_two_form_distribution_audit_2026-08-02/ADJUDICATION_RESULT.json	inherited_parent_source_boundary	d3043ae4bcf7ea859b9e77a2ec8da142555ba69e	1071	5cc89efeb75a7455d6c80c98a918e93cc16849a154ea0a947944036b3b98b1a2
udt_intrinsic_two_form_distribution_audit_2026-08-02/AUDIT_REPORT.md	inherited_parent_source_boundary	7a69cff3d7b10446785f536b09b0a896ccd3ba0a	2671	f10d88c2ebd120be8491c65a2b712aa0cec25368777231fc4dce38b0cbc3f704
udt_intrinsic_two_form_distribution_audit_2026-08-02/CANDIDATE_ATLAS.tsv	inherited_parent_source_boundary	7946352fdf1c0c96ec453bff3e271dee14406660	3746	d67de42476f70e59e9da937366bbff2a17824c4ca4a7532bcbc19abaa6445e3c
udt_intrinsic_two_form_distribution_audit_2026-08-02/CANDIDATE_BINDING.tsv	inherited_parent_source_boundary	1151f8507d813c5ca697ed390e9fa9c9c612a51d	1090	373f1ff05e9cd35dc93256254a75dd45e94c136ecf112949313edd217c3bbdd3
udt_intrinsic_two_form_distribution_audit_2026-08-02/COLD_REVIEW_RESULT.json	inherited_parent_source_boundary	e776756a8664ad38b0a9591683dde8c80c67bc53	658	8a7027bc64decd2a5e2a65c65539bfde21285d57bd68d70b4ae9733a897e4b67
udt_intrinsic_two_form_distribution_audit_2026-08-02/COLD_REVIEW_RETURN.md	inherited_parent_source_boundary	bd6925b5fbbc94d78d4c6ce4fb949bb709be4ebb	2145	e9767d9ba3eb14b87c07b3966b68e400b2eb25b9c6ae3596febefaf75994ec4d
udt_intrinsic_two_form_distribution_audit_2026-08-02/COMPLETENESS_MAP.md	inherited_parent_source_boundary	84974befcc18a303842b4e05caf642d164e221c9	2318	e498166105e1e96d9905d46755c73801d5aa9383448a0c12cbc08867ef650ca9
udt_intrinsic_two_form_distribution_audit_2026-08-02/CORRECTION_LAYER.md	inherited_parent_source_boundary	e4b8f62fe26d32e3aa0e2a14f8c477edd0eff9ef	872	90748451b1c1772d9ca047a41d3ca8351e8c98568fcede12998968b4e521a3e5
udt_intrinsic_two_form_distribution_audit_2026-08-02/DISTRIBUTION_RESULT.json	inherited_parent_source_boundary	182884568112044d83c294434f0c20280ad09474	2617	1b9d7c92a5d5f1a6ba713046a05adde307763c236eb1834cac2a71651b46bb87
udt_intrinsic_two_form_distribution_audit_2026-08-02/EXACT_DERIVATION.md	inherited_parent_source_boundary	8e24baf83b91e347669a0b0dd530d261b58e5b21	7943	8a3ffad586dff3a25451bbbf0b88d520c304b4640d0e37a89160115d27843385
udt_intrinsic_two_form_distribution_audit_2026-08-02/FALSIFICATION_CONTRACT.tsv	inherited_parent_source_boundary	c1911152734b24602d85dd18d2c140bc2f111c2f	2457	fd649267935b39c12a4fe44e716da0e77b4714f5dcd3ee4dea80dae8b9e5a043
udt_intrinsic_two_form_distribution_audit_2026-08-02/LOCUS_ATLAS.tsv	inherited_parent_source_boundary	5001197faba080f2bb00e77f0835908df3c7ee32	635	af01936d45aa233f9f868b76530b9a4146635f5825f4ea70a491ed940b249cc9
udt_intrinsic_two_form_distribution_audit_2026-08-02/NEXT_STEP.md	inherited_parent_source_boundary	996b563357214813c7e845f7d9eecc7118948727	1268	d4ff42e17c4adc6d8721f0801c6ed960f080469e1e5204280bf90e750e4a8ae1
udt_intrinsic_two_form_distribution_audit_2026-08-02/OBJECT_UNIVERSE.tsv	inherited_parent_source_boundary	2da0b9ed7fbf2d1c406daa002420abfeaa4fdfed	1961	6fc72e6c4d70ebae52b2ff3338fb7b06ae9a57c8583a7782f80a3482528fbd14
udt_intrinsic_two_form_distribution_audit_2026-08-02/PACKAGE_MANIFEST.sha256	inherited_parent_source_boundary	aec42e8f09ea7bc4fa87c429a5408f9257af6fd3	4180	b45ce7f7fe11ad732089b1036345ada89c27295aeb163a5456180c464d938f91
udt_intrinsic_two_form_distribution_audit_2026-08-02/PACKAGE_VERIFICATION.json	inherited_parent_source_boundary	fae9b2e8c0b8e8aabccceb4e0bdcaa750d237882	676	9950dd1cb28b95d200a81cc050504d098a7b713eb4b783e20db9388393b8feca
udt_intrinsic_two_form_distribution_audit_2026-08-02/PREMISE_LEDGER.tsv	inherited_parent_source_boundary	1cc17c8fc4df77406955e7afe63259fef3cd5717	2008	3ae13a419f5188d51f1297f045a94d65b3b37454bff4a6bb16ba128c34733f03
udt_intrinsic_two_form_distribution_audit_2026-08-02/PREREGISTRATION.md	inherited_parent_source_boundary	007d62f3f8ebc9600ad21898bfc05413f8c7839a	6405	02011605b427dbfd8067aac68f9bae94b77531718a096e1b782550abe78384b2
udt_intrinsic_two_form_distribution_audit_2026-08-02/SOURCE_MANIFEST.tsv	inherited_parent_source_boundary	17dc6a0150dffd8df39fb404c8a031405928b330	13650	48dcc11e79a0395e920c159a88346656011d8784118f11620f6996db040be122
udt_intrinsic_two_form_distribution_audit_2026-08-02/STATUS_LEDGER.tsv	inherited_parent_source_boundary	98aec4a27db00c3643327fab0e33aa3a3adb76e0	1855	78c4992f58c4aa699e0aca357d7187641c1b4b4d9f403d4ddb57bb95748d8b5d
udt_intrinsic_two_form_distribution_audit_2026-08-02/derive_distribution_atlas.py	inherited_parent_source_boundary	6a147c87d044560da4e81748397ce36f6033e666	17667	dedbe7d3d67cef79a7324bfdaa6a753fbb0ee2e7e454e83324c6700008f6fd8e
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/CANDIDATE_UNIVERSE.tsv	current_preregistration_boundary	f7d0663701ef81d641fe49f6575229584965f90d	1218	2ea4595fd103b91b74c57690ad21e89d40eebf3fffcec071698eb1ac38ca2185
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/COMPLETENESS_MAP.md	current_preregistration_boundary	aa24a6e73ef7d2aa497984c107a175946c93b80b	1659	5a996e1f59876ac192a43122d3cf70e90a33ace8a1c5ff8df6099ae463deaf7e
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/FALSIFICATION_CONTRACT.tsv	current_preregistration_boundary	6a3d66aab44eb0d6cba92d057e54e0635bffd244	3035	ead320f35716e65588d80c83e0afb72537114079c2fdadc7a7a5a785f971ef27
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/LOOP_FAMILY_UNIVERSE.tsv	current_preregistration_boundary	76e2418b254ef34d02518561918ecb0c47196614	2205	a492b06cdb0281f5e271ce0a4c9764a946e8ffa69b3de15b38abf50ec15a236f
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/OBJECT_UNIVERSE.tsv	current_preregistration_boundary	6ff8190e22ad1396c96c23da0a9f99538a5f515e	2592	a949b9c18a2b3a9d65f87fd900de6282f6ea75e6764490345bfd0f6c7a1192e9
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/PREMISE_LEDGER.tsv	current_preregistration_boundary	709658c5866f27cb7740b8f5d29c0a48adce5c0d	2414	8c180c4022879c6a29c6f27934f5af7a1c62cb46f2dd5629adcb64ebbbe0b8ea
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/PREREGISTRATION.md	current_preregistration_boundary	e40fdb7905919f604722087485734dca68d1e9c9	6308	65710437145c83d2a52b568096a536c78992746fa28927819665482d3bebf11f
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/PREREGISTRATION_METHOD_REFINEMENT.md	current_preregistration_boundary	2e6369a6225f057893d6db868fa82ee89a5b4369	1962	999df07d9bf9ffc96bf020d7b775adc502c1bb5efaaa078a71d28fa6d48c77d9
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/PREREGISTRATION_NUMERIC_CERTIFICATION.md	current_preregistration_boundary	756c24b054993c4e10474f066d7bf4d7e6d7bd63	2306	8f31808f3370639ffa0b9e11ebccb9b51a0be49459adbd0f76dee178a7e49292
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/ZERO_SET_CERTIFICATION_CONTRACT.tsv	current_preregistration_boundary	69745bc29217d11ecd40c044c44bf223159c7edc	913	3d6e3a1a880f8a3e2e7c0c6d2888f331f52cbed7ef313df9cda4cf8217bb54ef
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/ZERO_SET_METHOD_REFINEMENT_2.md	current_preregistration_boundary	2f7e0d7a1ea6fbaddfe446af88bab83e5b405dce	2148	f6480779fa9e4a2751813b24a1e250e369d6ae39d318b89f4a7872d3baa6b3fe
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/ZERO_SET_PROJECTIVE_COMPLETION_METHOD.md	current_preregistration_boundary	835451f93f16325e0d081dbecee35a65f030518d	2420	0f621c47fa386af084e7dbeaa1537a628396ab298d417ebc27e3bcabe4ae3bd0
udt_reciprocal_pair_reduction_authority_audit_2026-08-02/EXACT_ADJUDICATION.md	inherited_parent_source_boundary	4e56662e6d37897544d5ea86106b7b3e58ce7268	3724	9fb9243a95ff28b2c5ff3c48a7616eba04463a1e0f32a22487b13811e9d0d52e
udt_reciprocal_pair_reduction_authority_audit_2026-08-02/STATUS_LEDGER.tsv	inherited_parent_source_boundary	1620748d337e9d6417c5f67914f9292cc37ea91a	1518	f186f24b3c550712f1fbd72af246f5229db348d289bd5fe48cd49c91b2ff4ddb
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/AUDIT_REPORT.md	inherited_parent_source_boundary	f3f3451e19c3c4884e11f06ac63fe3e54b2dfeb0	2961	3f477de7ea0abb2ab2a0df1e1add2fd1b67d58cc3c69212e5817a021d121a7a0
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/COLD_REVIEW_RETURN.md	inherited_parent_source_boundary	cd4f5089dc97be25fbb65f130918b75c58532d02	3063	e9ca6d35034d1dd04c2c9f0c6d8d0b3cfed299d63c580cc6b95cbbdd44679025
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/EXACT_DERIVATION.md	inherited_parent_source_boundary	fc9165ef1b0c07cc0a029ceb9bd2968255e8b7bf	5682	a863bb7dedda85f87d653ea3f9393bc32ddc76dbc3f6d6fb28c85defdbdc2eb4
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/INVARIANT_CERTIFICATE.json	inherited_parent_source_boundary	92549204008f702a7f61a6c9ec3a8af29f3f0a80	23278	876b00e7d94e249b148846d59612b4cef373430bb1b8fb2f34a1f8ee55160d67
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/STATUS_LEDGER.tsv	inherited_parent_source_boundary	42e5f2aace0c2e1360f96fea3622848dd4a3f51b	2126	dceec34041635c8dacdb300f13914f4e65f2e40caf77149b9812fc99a7a8ff6a
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/derive_invariant_certificate.py	inherited_parent_source_boundary	ebae3f9ad205770cec990df98cfc49a45f794588	10454	fbef0067b506b865e8bcb22db07534cd1146712b0d7869b30bd6c9a6915d75ea
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/AUDIT_REPORT.md	inherited_parent_source_boundary	3116e7c267b310b168f0e15fc67bd05cb8902d08	3265	c96bdfbbdde0f40dfaa1ada5d25ecb8d56be2192aa3b91050986bfd7e316fa3f
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/COLD_REVIEW_RETURN.md	inherited_parent_source_boundary	a338ac8716162d3ac19ce255e4c8f07fee0fb77e	3363	62b255e2814a9ac8f5aedc0dc84ffd5e1bfaa72bd80ab90343486e6e0838a0c4
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/DERIVATION_RESULT.json	inherited_parent_source_boundary	6c06defe226a5c3d0b0253c9117605da9e88c1bc	1663	cc49a65de1d888b01d19f66e6ff069e8eaf3d101505ffb3b4c59dd346af5b724
