candidate_id	profile_id	a	loop_id	parameter_name	parameter_value	H_independent	H_reverse_independent	primary_difference	orientation_reversal_error	agreement_threshold	status
C16	C08	4	R04	rho	0.05	-0.0000000039059480634088851451741450870775148877464998711583375231324291070701403946648929499938668438311262920127610614085815901100611	0.0000000039059480634088851451741450870775148877464998711583375231324291070701403946648929499938668438311262920127610614085815901107825	3.4389068447805611070547491061408581590110211982523338419635678676819382212564748295961238787428859927353049330836881006506851e-89	7.2132645451451060787179146582006511233192294687941500274236555050023204611571244240974676502440396638737200619793580240372025e-130	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	R04	rho	0.1	-0.00000012960739860329935096797547715611172462752956443686790680937767381276681328397189861420460307749153008624912088714786158155347	0.00000012960739860329935096797547715611172462752956443686790680937767381276681328397189861420460307749153008624912088714786158155347	1.1329261017580532217629821208871478615815447044815602148742592619873320184925974905211063894036664085147238732571479142192735e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	R05	rho	0.01	-0.0000000000093591311905677533469811098773297016837462310194019877822775467602258136413727389205770867350086817873487900920610666163873497	0.0000000000093591311905677533469811098773297016837462310194019877822775467602258136413727389205770867350086817873487900920610666162506921	8.8636100066515523239578140092061066616387324138262362819079658360279767273577185139909661979431255785182259664724587127204143e-92	1.3665755095294439250696049254794202323475883954551417044142472343461427436176583381590905509251403269448258711171830631476731e-130	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	R05	rho	0.05	-0.000000028618229813382157990294794561653168383411170180285841043574015776803034063999500358582720557322860558307899354582235891205377	0.000000028618229813382157990294794561653168383411170180285841043574015776803034063999500358582720557322860558307899354582235891205377	2.7104211368059149973436369935458223589120484029596931335335942656535112529262374799040193393996796058762296082566963677018517e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	R05	rho	0.1	-0.00000086030681117814370545112958011871821257279536986102086521894020201600155491910593493149604866263830478127441440612490208171483	0.00000086030681117814370545112958011871821257279536986102086521894020201600155491910593493149604866263830478127441440612490208171483	8.1563246816894724534424374144061249020817499217584896827477414010551973622516993370054589338706986755700936384867623079213165e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	R06	rho	0.01	0.0000000000093057619885307612984243147709450086047343389736110532517956467550638293961772151328208356562012653426376368022764044121592248	-0.0000000000093057619885307612984243147709450086047343389736110532517956467550638293961772151328208356562012653426376368022764044123001089	8.8546859813974441400020206802276404412159439074199799470001562709900900017894477297656595604052390063252877336256874472164191e-92	1.4088407314736535309995927066798146725232870056238574272311827158207657150697508640815366504382889968503359496053433640697661e-130	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	R06	rho	0.05	0.000000028456789565657599551612843476001893653730789315360304386833025651094040851913972289261010848221220267194133099949576218621288	-0.000000028456789565657599551612843476001893653730789315360304386833025651094040851913972289261010848221220267194133099949576218621288	2.7075133070002797659810503309994957621862178306593203967297472943100172162912741247622974967628017221905393802879115366004261e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	R06	rho	0.1	0.00000085562523574165051800806240668960807173770885051353051988069086771689420292444878407188968639872149981273883579508239376420098	-0.00000085562523574165051800806240668960807173770885051353051988069086771689420292444878407188968639872149981273883579508239376420098	8.1461142060526898987562458357950823937641673065790801361411448422274393779920997351196319550709694623645520683638634408070088e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PN01	delta	0.05	-0.00076091907444633464925220719932080691488396684789691301323515185722615678071198869495620053852054327076996295249782576606706343	0.00076091907444633464925220719932080691488396684789691301323515185722615678071198869495620053852054327076996295249782576606706343	1.2681984574105577487571829524978257660670599903496450258704922879585775274882415629989506601097883673988007338531368739117805e-84	0.0	7.6091907444633464925220719932080691488396684789691301323515185722615678071198869368800208110998552201277999999999999999995129e-69	PASS_INDEPENDENT
C16	C08	4	PN01	delta	0.1	-0.0029620042654697457832660664753891306183196140780201768819715456037294589338588354606431347171397441451321474401276755939304108	0.0029620042654697457832660664753891306183196140780201768819715456037294589338588354606431347171397441451321474401276755939304108	4.9366737757829096388184174401276755939303162994412686739383980123639335535963008738021369653341315321278783748600891264925727e-84	0.0	2.962004265469745783266066475389130618319614078020176881971545603729458933858835455706460941356834506313729999999999999999979e-68	PASS_INDEPENDENT
C16	C08	4	PN02	delta	0.05	-0.00076081629654177283089043991959961279802897931649741959544679422187343594832986962684650811079847874325594628751892179136168012	0.00076081629654177283089043991959961279802897931649741959544679422187343594832986962684650811079847874325594628751892179136168012	1.2680271609029547181522642875189217913617151751545330655714439102217915081238405973741600235149566188124166681897885956657117e-84	0.0	7.6081629654177283089043991959961279802897931649741959544679422187343594832986962557848094989552402510368199999999999999997383e-69	PASS_INDEPENDENT
C16	C08	4	PN02	delta	0.1	-0.0029616071734205070746288800872210372361737842448979058796600310409270073538717446551927834222497124799472243896709749519330499	0.0029616071734205070746288800872210372361737842448979058796600310409270073538717446551927834222497124799472243896709749519330499	4.9360119557008451244165043896709749519331579189210693091608119717100498251027618891334401894680278874933785742412728602335428e-84	0.0	2.9616071734205070746288800872210372361737842448979058796600310409270073538717446502567714665488673555307199999999999999999201e-68	PASS_INDEPENDENT
C16	C08	4	PN03	delta	0.05	0.00000036954202040948186631364691282019328071392219415085964193339496698357790989765632431969945853509070681245207276469405822224021	-0.00000036954202040948186631364691282019328071392219415085964193339496698357790989765632431969945853509070681245207276469405822224021	6.1590336734913644385008007276469405822225395700400875759183174887385420832149215860166495770090267546242535369570471121695666e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PN03	delta	0.1	0.0000014723520534534833497915644065528377691847524765317788698626423324456930985901844963265272427709783302609193036091669866068875	-0.0000014723520534534833497915644065528377691847524765317788698626423324456930985901844963265272427709783302609193036091669866068875	2.4539200890891389166893593036091669866068940255659531711408209215837483064822093858135154718541151776386850964284679715660392e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PN04	delta	0.05	0.00000036952598759025507161193938012562121628527274151628010965974082723105477745172552954117733564032859692254956975741732373410403	-0.00000036952598759025507161193938012562121628527274151628010965974082723105477745172552954117733564032859692254956975741732373410403	6.1587664598375845260957756975741732373411942440000511963818416104392661775059846923938586196243297206391984013904675033785667e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PN04	delta	0.1	0.0000014722347324309634387411030509953614196917087141497113862084957499097514203913524557434278791172682461076424243762126648011587	-0.0000014722347324309634387411030509953614196917087141497113862084957499097514203913524557434278791172682461076424243762126648011587	2.4537245540516057309979624243762126648010875518858290211870045806574687673877243516782420246689770245081098063014447728367805e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PN05	delta	0.05	0.00000047148304495001685707999089735577957161666760275547412042808223020391110930880432127006771741718831461417201046304600549969799	-0.00000047148304495001685707999089735577957161666760275547412042808223020391110930880432127006771741718831461417201046304600549969799	7.8580507491669476174232701046304600549970793036481530549121013293133347678538540672422308398884141416150672203118612927820983e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PN05	delta	0.1	0.0000027502490473397542228795476372402817105801717615747745788322452503943012187688004761074233462274392162620962510263374453044957	-0.0000027502490473397542228795476372402817105801717615747745788322452503943012187688004761074233462274392162620962510263374453044957	4.5837484122329237048999562510263374453046784252761958716555716697537297684509198283504240547277994314484348225880082056081157e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PS01	delta	0.05	0.00076081629654177283089043991959961279802897931649741959544679422187343594832986962684650811079847874325594628751892179136168012	-0.00076081629654177283089043991959961279802897931649741959544679422187343594832986962684650811079847874325594628751892179136168012	1.2680271609029547181522642875189217913617151751545330655714439102217915081238405973741600235149566188124166681897885956657117e-84	0.0	7.6081629654177283089043991959961279802897931649741959544679422187343594832986962557848094989552402510368199999999999999997383e-69	PASS_INDEPENDENT
C16	C08	4	PS01	delta	0.1	0.0029616071734205070746288800872210372361737842448979058796600310409270073538717446551927834222497124799472243896709749519330499	-0.0029616071734205070746288800872210372361737842448979058796600310409270073538717446551927834222497124799472243896709749519330499	4.9360119557008451244165043896709749519331579189210693091608119717100498251027618891334401894680278874933785742412728602335428e-84	0.0	2.9616071734205070746288800872210372361737842448979058796600310409270073538717446502567714665488673555307199999999999999999201e-68	PASS_INDEPENDENT
C16	C08	4	PS02	delta	0.05	0.00076091907444633464925220719932080691488396684789691301323515185722615678071198869495620053852054327076996295249782576606706343	-0.00076091907444633464925220719932080691488396684789691301323515185722615678071198869495620053852054327076996295249782576606706343	1.2681984574105577487571829524978257660670599903496450258704922879585775274882415629989506601097883673988007338531368739117805e-84	0.0	7.6091907444633464925220719932080691488396684789691301323515185722615678071198869368800208110998552201277999999999999999995129e-69	PASS_INDEPENDENT
C16	C08	4	PS02	delta	0.1	0.0029620042654697457832660664753891306183196140780201768819715456037294589338588354606431347171397441451321474401276755939304108	-0.0029620042654697457832660664753891306183196140780201768819715456037294589338588354606431347171397441451321474401276755939304108	4.9366737757829096388184174401276755939303162994412686739383980123639335535963008738021369653341315321278783748600891264925727e-84	0.0	2.962004265469745783266066475389130618319614078020176881971545603729458933858835455706460941356834506313729999999999999999979e-68	PASS_INDEPENDENT
C16	C08	4	PS03	delta	0.05	-0.00000036952598759025507161193938012562121628527274151628010965974082723105477745172552954117733564032859692254956975741732373410403	0.00000036952598759025507161193938012562121628527274151628010965974082723105477745172552954117733564032859692254956975741732373410403	6.1587664598375845284461656975741732373408375789886510265905752683529101080381800934531667836959734105204102466528683829741164e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PS03	delta	0.1	-0.0000014722347324309634387411030509953614196917087141497113862084957499097514203913524557434278791172682461076424243762126648011587	0.0000014722347324309634387411030509953614196917087141497113862084957499097514203913524557434278791172682461076424243762126648011587	2.4537245540516057314067224243762126648011363922110795357714818314386060227682455762970272918358702521502571070378048346259542e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PS04	delta	0.05	-0.00000036954202040948186631364691282019328071392219415085964193339496698357790989765632431969945853509070681245207276469405822224021	0.00000036954202040948186631364691282019328071392219415085964193339496698357790989765632431969945853509070681245207276469405822224021	6.1590336734913644364229107276469405822224642091302140110259831877823716511195653165299631542120685057281153856954888169182572e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PS04	delta	0.1	-0.0000014723520534534833497915644065528377691847524765317788698626423324456930985901844963265272427709783302609193036091669866068875	0.0000014723520534534833497915644065528377691847524765317788698626423324456930985901844963265272427709783302609193036091669866068875	2.4539200890891389162397193036091669866069308686700245878851750168170263958110449723777128763499906919283644805320446742593366e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PS05	delta	0.05	-0.00000043592697311240418679153524528506061177594816049199805983517377258323137436049308171150036632179278384863979581833085665107594	0.00000043592697311240418679153524528506061177594816049199805983517377258323137436049308171150036632179278384863979581833085665107594	7.2654495518734031128511879581833085665106624939406351041344043097953748978053858025671510017297729450613907772950098191158737e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C16	C08	4	PS05	delta	0.1	-0.00000244330321066979858623228994038680578129948740450914050231697022677554342944078662598557461025486679207419411948817704501743	0.00000244330321066979858623228994038680578129948740450914050231697022677554342944078662598557461025486679207419411948817704501743	4.0721720177829976437051241194881770450173812282367966021957240594169069576385870759886525962310379754246606577378496497364761e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
