candidate_id	profile_id	a	loop_id	parameter_name	parameter_value	H_independent	H_reverse_independent	primary_difference	orientation_reversal_error	agreement_threshold	status
C10	C10	1	R04	rho	0.05	-0.0000000035942041502098097526453163567763130971395490082401116976313629634225197309536389932005491687248182828345856960066019591756947	0.0000000035942041502098097526453163567763130971395490082401116976313629634225197309536389932005491687248182828345856960066019591760553	1.8960578111391320250698255696006601959175521136094232740063995116386144857910337077526683308813695465096762525610591206712809e-89	3.6066322725725530393589573291003255616596147343970750137118277525011602305785622120487338251220198319368600309896790120186013e-130	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	R04	rho	0.1	-0.00000011517138170782504162415972837247241225092157253101509700445619877404152147460532474476321836326635916088817435753529487128151	0.00000011517138170782504162415972837247241225092157253101509700445619877404152147460532474476321836326635916088817435753529487128151	6.1842116182773933424022017435753529487128647151101730689235629686853100062723000462610514899641616088076699151348154663604597e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	R05	rho	0.01	-0.00000000000903415151812854675968085921466537805787438184721252832577453765151253670406236366162970204701432581206429596164217195645253	0.0000000000090341515181285467596808592146653780578743818472125283257745376515125367040623636616297020470143258120642959616421719564229444	7.9736047129624946865092945961642171956452913249229790513729269457641230115650632752245789873714485133493673245348951877789483e-92	2.9585655360946724150991446840276108122989027118101005971854837032236080016464768145712269659204068933857054941712210645465088e-131	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	R05	rho	0.05	-0.000000026714137996543027856479098290353717871132199979505595016755647063574556428301371411388959244168118990233452382122737446152655	0.000000026714137996543027856479098290353717871132199979505595016755647063574556428301371411388959244168118990233452382122737446152655	2.374257445758998840921324523821227374461528400632564311587325376575869151653472071769356992372255239145628277972489352301013e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	R05	rho	0.1	-0.00000072906569987691420716232286750443520762920023843794041860736715884001522903690579192439286453633244173981460982194632288817178	0.00000072906569987691420716232286750443520762920023843794041860736715884001522903690579192439286453633244173981460982194632288817178	6.6132130245942734229234466098219463228881439237779681595023111019500406740085086572820294708529206953095801513247946523008865e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	R06	rho	0.01	0.0000000000089771418502264681908394463043077731333475823059358560101525983968721332526923755609759681366166397174638631372082888191521909	-0.0000000000089771418502264681908394463043077731333475823059358560101525983968721332526923755609759681366166397174638631372082888191803677	7.964070150081693958259467313720828881915235514626644460791020483376404058636900600549043994955436382282592681364896278370263e-92	2.8176814629473070619991854133596293450465740112477148544623654316415314301395017281630733008765779937006718992106867281395322e-131	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	R06	rho	0.05	0.000000026558566269674017638621788273625966812512339149602552843138910652328971012053778655530944053790067542506967465491571425048975	-0.000000026558566269674017638621788273625966812512339149602552843138910652328971012053778655530944053790067542506967465491571425048975	2.3714481645628464164755296746549157142504834868209437451274631981770043193905397596710609124236867566325777241704181995557014e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	R06	rho	0.1	0.00000072585531372444834537706107309731489193694912708940363503807249122768779961678235218019293123448539319893247987115129881748302	-0.00000072585531372444834537706107309731489193694912708940363503807249122768779961678235218019293123448539319893247987115129881748302	6.6062845269383530214134214798711512988175181117247768771614293555782491325800963804251554659146592009158703201771263668203638e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PN01	delta	0.05	-0.000059596079251980123873193377869231411310156613647724226866526284857081802682184692263648905196598886006276773038480036063968918	0.000059596079251980123873193377869231411310156613647724226866526284857081802682184692263648905196598886006276773038480036063968918	9.9326798753300206455827073038480036063968948840560651446508386737169770969593915307728496725945520534392114227025888746322712e-86	0.0	5.9596079251980123873193377869231411310156613647724226866526284857081802682184692164322106443298679550449700000000000000002522e-70	PASS_INDEPENDENT
C10	C10	1	PN01	delta	0.1	-0.0002334251286892730500886243643729508450172916940441708157237418023855453473757636538868293211044967784858427875497843780868582	0.0002334251286892730500886243643729508450172916940441708157237418023855453473757636538868293211044967784858427875497843780868582	3.8904188114878841681827578754978437808686606919335306663914750644263260508430587486684012244774840758080905546062967356280636e-85	0.0	2.3342512868927305008862436437295084501729169404417081572374180238554534737576365349778743995570836166756699999999999999999307e-69	PASS_INDEPENDENT
C10	C10	1	PN02	delta	0.05	-0.000059587716320738654977303809252515947865783961687468050827153182951927235242718161067414258324532507631353171402832503946432123	0.000059587716320738654977303809252515947865783961687468050827153182951927235242718161067414258324532507631353171402832503946432123	9.9312860534564424962095971402832503946429187173091573007127439644862820537868043636344173611017262049189578006704882027759424e-86	0.0	5.9587716320738654977303809252515947865783961687468050827153182951927235242718160968101397789968082669257200000000000000002338e-70	PASS_INDEPENDENT
C10	C10	1	PN02	delta	0.1	-0.0002333908409194092063961409566534128930051690344130255932151936337277562645555978228926259317003426451425125152658615739728379	0.0002333908409194092063961409566534128930051690344130255932151936337277562645555978228926259317003426451425125152658615739728379	3.8898473486568201066280351526586157397283296386597434836147542336813999309189750592779924747172772029656759468138546792944828e-85	0.0	2.3339084091940920639614095665341289300516903441302559321519363372775626455559782250364119683466063447970899999999999999999132e-69	PASS_INDEPENDENT
C10	C10	1	PN03	delta	0.05	0.00000012057687312299356131604049701458340472876569670042638885769826531524357830723102926745530990352391909576372499351482941813293	-0.00000012057687312299356131604049701458340472876569670042638885769826531524357830723102926745530990352391909576372499351482941813293	2.0096145520498926886882172499351482941813915553545010873011031349069184221159734061862652274770222445068317535516237710164444e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PN03	delta	0.1	0.00000047953778138061330288694681817165478789408534402711747229451910413821148272497449710783883850360614317591614151788286755887339	-0.00000047953778138061330288694681817165478789408534402711747229451910413821148272497449710783883850360614317591614151788286755887339	7.9922963563435550488807614151788286755884690614852204288844689368907390421231277092309066851979412765755735835923844786982757e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PN04	delta	0.05	0.00000012064331930449962863751967868286751747943910544003107480856613345923027339272345761946447748249289172923182271599096148904972	-0.00000012064331930449962863751967868286751747943910544003107480856613345923027339272345761946447748249289172923182271599096148904972	2.0107219884083271439978282271599096148905939929193680891927500988273575056388322168191158468206443419804680226175397726457452e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PN04	delta	0.1	0.00000048003207798736710864515609861704617796625246157331275360447222399116876441685578641824733046227550144905480669766915415738503	-0.00000048003207798736710864515609861704617796625246157331275360447222399116876441685578641824733046227550144905480669766915415738503	8.000534633122785144047208066976691541574268620679405307849187266563782773416115607428814846910005176344092954326443406101996e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PN05	delta	0.05	0.00000020562555713804497165780081991934004837462725716165853775807260403767350709823812933325673775969128080144554625338183328281004	-0.00000020562555713804497165780081991934004837462725716165853775807260403767350709823812933325673775969128080144554625338183328281004	3.4270926189674161942214854625338183328279869391585907333824472471754653189527488687419805039400307348263127738229184684209177e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PN05	delta	0.1	0.00000087167894139030779641127808552149970311089898945547441470189335153594455223125361713993277494856643057124430892742223565957577	-0.00000087167894139030779641127808552149970311089898945547441470189335153594455223125361713993277494856643057124430892742223565957577	1.4527982356505129940527463089274222356595635318438035419034608859313848994801036947600444030988197480358508971559602198082986e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PS01	delta	0.05	0.000059587716320738654977303809252515947865783961687468050827153182951927235242718161067414258324532507631353171402832503946432123	-0.000059587716320738654977303809252515947865783961687468050827153182951927235242718161067414258324532507631353171402832503946432123	9.9312860534564424962095971402832503946429187173091573007127439644862820537868043636344173611017262049189578006704882027759424e-86	0.0	5.9587716320738654977303809252515947865783961687468050827153182951927235242718160968101397789968082669257200000000000000002338e-70	PASS_INDEPENDENT
C10	C10	1	PS01	delta	0.1	0.0002333908409194092063961409566534128930051690344130255932151936337277562645555978228926259317003426451425125152658615739728379	-0.0002333908409194092063961409566534128930051690344130255932151936337277562645555978228926259317003426451425125152658615739728379	3.8898473486568201066280351526586157397283296386597434836147542336813999309189750592779924747172772029656759468138546792944828e-85	0.0	2.3339084091940920639614095665341289300516903441302559321519363372775626455559782250364119683466063447970899999999999999999132e-69	PASS_INDEPENDENT
C10	C10	1	PS02	delta	0.05	0.000059596079251980123873193377869231411310156613647724226866526284857081802682184692263648905196598886006276773038480036063968918	-0.000059596079251980123873193377869231411310156613647724226866526284857081802682184692263648905196598886006276773038480036063968918	9.9326798753300206455827073038480036063968948840560651446508386737169770969593915307728496725945520534392114227025888746322712e-86	0.0	5.9596079251980123873193377869231411310156613647724226866526284857081802682184692164322106443298679550449700000000000000002522e-70	PASS_INDEPENDENT
C10	C10	1	PS02	delta	0.1	0.0002334251286892730500886243643729508450172916940441708157237418023855453473757636538868293211044967784858427875497843780868582	-0.0002334251286892730500886243643729508450172916940441708157237418023855453473757636538868293211044967784858427875497843780868582	3.8904188114878841681653178754978437808685701594661845279932317912672877874750965819921367096818548984132518801718072119034678e-85	0.0	2.3342512868927305008862436437295084501729169404417081572374180238554534737576365349778743995570836166931100000000000000000469e-69	PASS_INDEPENDENT
C10	C10	1	PS03	delta	0.05	-0.00000012064331930449962863751967868286751747943910544003107480856613345923027339272345761946447748249289172923182271599096148904972	0.00000012064331930449962863751967868286751747943910544003107480856613345923027339272345761946447748249289172923182271599096148904972	2.0107219884083271439978282271599096148905939929193680891927500988273575056388322168191158468206443419804680226175397726457452e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PS03	delta	0.1	-0.00000048003207798736710864515609861704617796625246157331275360447222399116876441685578641824733046227550144905480669766915415738503	0.00000048003207798736710864515609861704617796625246157331275360447222399116876441685578641824733046227550144905480669766915415738503	8.0005346331227851446603480669766915415741572215949253650102879641202387198181404720825916174196429722263858460271778764004997e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PS04	delta	0.05	-0.00000012057687312299356131604049701458340472876569670042638885769826531524357830723102926745530990352391909576372499351482941813293	0.00000012057687312299356131604049701458340472876569670042638885769826531524357830723102926745530990352391909576372499351482941813293	2.0096145520498926883816472499351482941812164304312964153260338128596280280790147585163754294213257895895252334464995078856215e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PS04	delta	0.1	-0.00000047953778138061330288694681817165478789408534402711747229451910413821148272497449710783883850360614317591614151788286755887339	0.00000047953778138061330288694681817165478789408534402711747229451910413821148272497449710783883850360614317591614151788286755887339	7.9922963563435550475863414151788286755888625047578913616120414512125678831345162397868255074219089988034825935108943484175297e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PS05	delta	0.05	-0.00000018850102050680273623557491406848868800578090802817235640270889935802541224868473612392414974764245983649947729308771099921733	0.00000018850102050680273623557491406848868800578090802817235640270889935802541224868473612392414974764245983649947729308771099921733	3.1416836751133789371675847729308771099921629573774099225926479072994065391038400687143671313654709361508934313808525073632615e-88	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C10	C10	1	PS05	delta	0.1	-0.00000074183326073674593533311654531020566707383977910659779092269513596606125689412953608787226492891868979073294236750308973198964	0.00000074183326073674593533311654531020566707383977910659779092269513596606125689412953608787226492891868979073294236750308973198964	1.2363887678945765588735319423675030897320056417948095875080082596827561599600226615550516948466871855386344303483085207998946e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
