candidate_id	profile_id	a	loop_id	parameter_name	parameter_value	H_independent	H_reverse_independent	primary_difference	orientation_reversal_error	agreement_threshold	status
C04	C04	1	R05	rho	0.1	-9.0165806814313825983973933227508139041490368359926875342795693812529005764464055301218345628050495798421500774741975300465031e-131	-9.0165806814313825983973933227508139041490368359926875342795693812529005764464055301218345628050495798421500774741975300465031e-131	1.1783467160182956072959547419358040272095500084628042952807445988474183457755219790754315032304539082991653012183456280505722e-105	1.8033161362862765196794786645501627808298073671985375068559138762505801152892811060243669125610099159684300154948395060093006e-130	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	R06	rho	0.01	-1.4792827680473362075495723420138054061494513559050502985927418516118040008232384072856134829602034466928527470856105322732544e-131	-1.4792827680473362075495723420138054061494513559050502985927418516118040008232384072856134829602034466928527470856105322732544e-131	8.1956037208619898973169105262519802320557815031793442984773590701129861385282195168726041156595340016089372856134829602038199e-107	2.9585655360946724150991446840276108122989027118101005971854837032236080016464768145712269659204068933857054941712210645465088e-131	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	R06	rho	0.05	8.4530443888419211859975562400788880351397220337431445633870962949245942904185051844892199026297339811020156976320601844185967e-131	8.4530443888419211859975562400788880351397220337431445633870962949245942904185051844892199026297339811020156976320601844185967e-131	1.2768219901227394866916785101265358103688702117922689432704565887396319742140429820292190000854963204757115510780097370265289e-106	1.6906088777683842371995112480157776070279444067486289126774192589849188580837010368978439805259467962204031395264120368837193e-130	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	R06	rho	0.1	-9.0165806814313825983973933227508139041490368359926875342795693812529005764464055301218345628050495798421500774741975300465031e-131	-9.0165806814313825983973933227508139041490368359926875342795693812529005764464055301218345628050495798421500774741975300465031e-131	5.6473324012225275667341015370874036666978385657804091879128526441309179546996183813930244085351657146540453012183456280506554e-105	1.8033161362862765196794786645501627808298073671985375068559138762505801152892811060243669125610099159684300154948395060093006e-130	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PN01	delta	0.05	0.0000018311584305426681752878935896915860751077761364814132666129468770777975829466829680438537224879176433122932646809208927413216	-0.0000018311584305426681752878935896915860751077761364814132666129468770777975829466829680438537224879176433122932646809208927413216	3.0519307175711136261090532646809208927412894726026320544491802522558354378436618757463302749857603998153244836399802797507682e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PN01	delta	0.1	0.000007309432929497679085157644029821790647955623366748980936169847954912564484442014700643196788165978810724467370283007806276925	-0.000007309432929497679085157644029821790647955623366748980936169847954912564484442014700643196788165978810724467370283007806276925	1.2182388215829465136513697370283007806277292465794273429557521911963326832684008296585724837573825066585045010433985474254522e-86	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PN02	delta	0.05	0.0000018311584305426681752878935896915860751077761364814132666129468770777975829466829680438537224879176433122932646809208927413216	-0.0000018311584305426681752878935896915860751077761364814132666129468770777975829466829680438537224879176433122932646809208927413216	3.051930717571113626177183264680920892741345246153538464367604020552417379646745949995010907691162247562933227603933396087978e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PN02	delta	0.1	0.000007309432929497679085157644029821790647955623366748980936169847954912564484442014700643196788165978810724467370283007806276925	-0.000007309432929497679085157644029821790647955623366748980936169847954912564484442014700643196788165978810724467370283007806276925	1.2182388215829465136404697370283007806276726637873360064568501454719337686634244754859071620101142707867303295218425950975798e-86	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PN03	delta	0.05	0.0	0.0	4.9974460100138211738351012551456710092494407254729630110285861265718893794699801841487034222819662888144699999999999999997941e-107	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PN03	delta	0.1	0.0	0.0	8.1776300184558151317440927877555888329187359233150888496004131172437299803726929474853889202255992445104400000000000000002183e-107	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PN04	delta	0.05	0.0	0.0	4.362843489974015486201267740527662451797270382346153121185719044149261938538376685116876613593551987539630000000000000000016e-107	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PN04	delta	0.1	0.0	0.0	1.055946039855287158846691345816111630143688457892623725774582389923475079337256984685216082658223862810819999999999999999951e-106	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PN05	delta	0.05	1.4088407314736535309995927066798146725232870056238574272311827158207657150697508640815366504382889968503359496053433640697661e-132	-1.4088407314736535309995927066798146725232870056238574272311827158207657150697508640815366504382889968503359496053433640697661e-132	1.6746160544677702241421882615951945891263030534368297549916609272029726996477860223405048638624943615942459184633495617110412e-108	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PN05	delta	0.1	0.0	2.8176814629473070619991854133596293450465740112477148544623654316415314301395017281630733008765779937006718992106867281395322e-132	3.8080969642527987192164910873403138053772150290042515048850676462874929917105620142039751517257765477077400000000000000001652e-107	2.8176814629473070619991854133596293450465740112477148544623654316415314301395017281630733008765779937006718992106867281395322e-132	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PS01	delta	0.05	-0.0000018311584305426681752878935896915860751077761364814132666129468770777975829466829680438537224879176433122932646809208927413216	0.0000018311584305426681752878935896915860751077761364814132666129468770777975829466829680438537224879176433122932646809208927413216	3.051930717571113626177183264680920892741345246153538464367604020552417379646745949995010907691162247562933227603933396087978e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PS01	delta	0.1	-0.000007309432929497679085157644029821790647955623366748980936169847954912564484442014700643196788165978810724467370283007806276925	0.000007309432929497679085157644029821790647955623366748980936169847954912564484442014700643196788165978810724467370283007806276925	1.2182388215829465136404697370283007806276726637873360064568501454719337686634244754859071620101142707867303295218425950975798e-86	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PS02	delta	0.05	-0.0000018311584305426681752878935896915860751077761364814132666129468770777975829466829680438537224879176433122932646809208927413216	0.0000018311584305426681752878935896915860751077761364814132666129468770777975829466829680438537224879176433122932646809208927413216	3.0519307175711136261090532646809208927412894726026320544491802522558354378436618757463302749857603998153244836399802797507682e-87	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PS02	delta	0.1	-0.000007309432929497679085157644029821790647955623366748980936169847954912564484442014700643196788165978810724467370283007806276925	0.000007309432929497679085157644029821790647955623366748980936169847954912564484442014700643196788165978810724467370283007806276925	1.2182388215829465136513697370283007806277292465794273429557521911963326832684008296585724837573825066585045010433985474254522e-86	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PS03	delta	0.05	0.0	0.0	4.362843489974015486201267740527662451797270382346153121185719044149261938538376685116876613593551987539630000000000000000016e-107	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PS03	delta	0.1	0.0	0.0	1.055946039855287158846691345816111630143688457892623725774582389923475079337256984685216082658223862810819999999999999999951e-106	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PS04	delta	0.05	0.0	0.0	4.9974460100138211738351012551456710092494407254729630110285861265718893794699801841487034222819662888144699999999999999997941e-107	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PS04	delta	0.1	0.0	0.0	8.1776300184558151317440927877555888329187359233150888496004131172437299803726929474853889202255992445104400000000000000002183e-107	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PS05	delta	0.05	-1.4088407314736535309995927066798146725232870056238574272311827158207657150697508640815366504382889968503359496053433640697661e-132	1.4088407314736535309995927066798146725232870056238574272311827158207657150697508640815366504382889968503359496053433640697661e-132	1.3078492209251001681371672061792397752473015644229408526770479762635699872062529814473225191982007097671135918463349561710583e-107	0.0	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
C04	C04	1	PS05	delta	0.1	2.8176814629473070619991854133596293450465740112477148544623654316415314301395017281630733008765779937006718992106867281395322e-132	0.0	2.3845895066213910063624368153593116219054356124446971890300855407296528930901294464721846323327123848353928163073300876578116e-107	2.8176814629473070619991854133596293450465740112477148544623654316415314301395017281630733008765779937006718992106867281395322e-132	1.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069e-70	PASS_INDEPENDENT
