path	role
udt_intrinsic_two_form_distribution_audit_2026-08-02/NEXT_STEP.md	inherited_parent_source_boundary
udt_intrinsic_two_form_distribution_audit_2026-08-02/OBJECT_UNIVERSE.tsv	inherited_parent_source_boundary
udt_intrinsic_two_form_distribution_audit_2026-08-02/PACKAGE_MANIFEST.sha256	inherited_parent_source_boundary
udt_intrinsic_two_form_distribution_audit_2026-08-02/PACKAGE_VERIFICATION.json	inherited_parent_source_boundary
udt_intrinsic_two_form_distribution_audit_2026-08-02/PREMISE_LEDGER.tsv	inherited_parent_source_boundary
udt_intrinsic_two_form_distribution_audit_2026-08-02/PREREGISTRATION.md	inherited_parent_source_boundary
udt_intrinsic_two_form_distribution_audit_2026-08-02/SOURCE_MANIFEST.tsv	inherited_parent_source_boundary
udt_intrinsic_two_form_distribution_audit_2026-08-02/STATUS_LEDGER.tsv	inherited_parent_source_boundary
udt_intrinsic_two_form_distribution_audit_2026-08-02/derive_distribution_atlas.py	inherited_parent_source_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_ALL_ZERO_SLIMGB_RESOURCE_RETURN.json	pre_refactor_resource_evidence
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_EXACT_LINEAR_ELIMINATION_PREREGISTRATION.md	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_EXACT_MODULAR_GROEBNER_PREREGISTRATION.md	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_GENERIC_GROEBNER_RESOURCE_RETURN.json	pre_refactor_resource_evidence
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_ALL_ZERO_INPUT.sing	pre_refactor_raw_resource_artifact
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_ALL_ZERO_PROCESS_RESULT.json	pre_refactor_raw_resource_artifact
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_ALL_ZERO_STDERR.txt	pre_refactor_raw_resource_artifact
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_ALL_ZERO_STDOUT.txt	pre_refactor_raw_resource_artifact
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_A_12.txt	frozen_exact_modular_method_input
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_A_13.txt	frozen_exact_modular_method_input
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_A_23.txt	frozen_exact_modular_method_input
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_B_12.txt	frozen_exact_modular_method_input
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_B_13.txt	frozen_exact_modular_method_input
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_B_23.txt	frozen_exact_modular_method_input
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/C08_LINEAR_ELIMINATION_CONSTRUCTION.json	frozen_exact_modular_method_input
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/CANDIDATE_UNIVERSE.tsv	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/COMPLETENESS_MAP.md	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/FALSIFICATION_CONTRACT.tsv	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/LOOP_FAMILY_UNIVERSE.tsv	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/OBJECT_UNIVERSE.tsv	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/PREMISE_LEDGER.tsv	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/PREREGISTRATION.md	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/PREREGISTRATION_METHOD_REFINEMENT.md	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/PREREGISTRATION_NUMERIC_CERTIFICATION.md	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/ZERO_SET_CERTIFICATION_CONTRACT.tsv	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/ZERO_SET_METHOD_REFINEMENT_2.md	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/ZERO_SET_PROJECTIVE_COMPLETION_METHOD.md	current_preregistration_boundary
udt_kernel_plane_global_curvature_holonomy_atlas_2026-08-02/run_c08_exact_linear_elimination.py	frozen_exact_modular_method_input
udt_reciprocal_pair_reduction_authority_audit_2026-08-02/EXACT_ADJUDICATION.md	inherited_parent_source_boundary
udt_reciprocal_pair_reduction_authority_audit_2026-08-02/STATUS_LEDGER.tsv	inherited_parent_source_boundary
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/AUDIT_REPORT.md	inherited_parent_source_boundary
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/COLD_REVIEW_RETURN.md	inherited_parent_source_boundary
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/EXACT_DERIVATION.md	inherited_parent_source_boundary
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/INVARIANT_CERTIFICATE.json	inherited_parent_source_boundary
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/STATUS_LEDGER.tsv	inherited_parent_source_boundary
udt_twisted_s3_all_gate_reciprocal_reduction_audit_2026-08-02/derive_invariant_certificate.py	inherited_parent_source_boundary
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/AUDIT_REPORT.md	inherited_parent_source_boundary
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/COLD_REVIEW_RETURN.md	inherited_parent_source_boundary
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/DERIVATION_RESULT.json	inherited_parent_source_boundary
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/DESCENT_ATLAS.tsv	inherited_parent_source_boundary
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/EXACT_DERIVATION.md	inherited_parent_source_boundary
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/PREREGISTRATION.md	inherited_parent_source_boundary
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/STATUS_LEDGER.tsv	inherited_parent_source_boundary
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/derive_adjudication.py	inherited_parent_source_boundary
udt_twisted_s3_intrinsic_contact_descent_audit_2026-08-02/derive_intrinsic_descent.py	inherited_parent_source_boundary
verify_current_scientific_premises.py	inherited_parent_source_boundary
