premise_id	term	current_status	epistemic_label	active_use	open_scope	forbidden_regression	controlling_source	precedence_rule
G393	spatial_curvature_anisotropy_evolution	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	SE1; ENTIRE frozen statement and controlling reviews/repairs. For sufficiently regular actual local Einstein evolution and I2!=0, the reviewed oriented Gaussian/Fermi convention gives W=2 tau Q-3(KQ)_symTF-i curl Q and n(A)=36 I3[I3 tr(QW)-I2 tr(Q^2 W)]/I2^4. The explicit lawful analytic compact m=0 and m=1 data have identical pointwise gamma,K,Q and first metric/K jets at x=0 but rates 0 and -5930496/5764801; a nonflat comparator has positive rate 68040/28561. HYPOTHESES: Supplied future normal, orientation, Gaussian initial slice and Fermi frame.; I2!=0 and full self-dual Q diagnostic.; Matched example q=e cos(mx), e=1/6, gamma=I, K=diag(1/3-3q^2/4,-2/3-q,-2/3+q); nonflat comparator e=1/9 at its reviewed point.; Actual analytic Cauchy development, not merely formal initial jets.	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. Instantaneous zero derivative is only scalar stationarity; I3=0 is a diagnostic blind spot, I2=0 excluded.; No universal sign, full geometry classification or full-Cauchy-data nonuniqueness.; The matched fields differ away from the point.	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G393 accepts only SE1 at its exact frozen scope; required registry IDs: G303,G315,G392; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G394	exact_polarized_nonlinear_ripple_geometry	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	NE1; ENTIRE frozen statement and controlling reviews/repairs. The supplied polarized one-plus-cosine compact T3 data have the explicit exact smooth Lorentzian Einstein development on t>0 in the reviewed Gowdy/Bessel form, with complete original Ricci and initial-data matching and the G327 plus-cosine linear limit. For each fixed nonzero epsilon, P=O(t^-1/2) uniformly tends to zero, but lambda=lambda0+epsilon^2 sigma t+O(1), sigma>0; at equal supplied marked T2 orbit area, H_rho/H_rho0 tends uniformly to zero and the relative tidal contrast has alternating unbounded subsequences. HYPOTHESES: Supplied split compact quotient, Lambda=0 and original unit-metric data.; Exact construction covers every finite real epsilon at its reviewed scope; asymptotic comparison fixes epsilon!=0.; Matched orbit-area marking and areal normal are part of the comparison.; The Cauchy proof quantifies over inextendible causal curves.	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. No absolute curvature blowup, generic nonlinear stability/instability theorem or unmarked all-isometry comparison.; H_rho is not the volume expansion; later areal normal is not Gaussian normal.; Finite floating witnesses are not certified asymptotics.	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G394 accepts only NE1 at its exact frozen scope; required registry IDs: G303,G315,G327; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G395	static_spherical_response_discrimination	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	ND1; ENTIRE frozen statement and controlling reviews/repairs. On a connected open I in (0,infinity), f in C2(I), f>0, g=-f dt2+f^-1 dr2+r2 dOmega2, Q=TF_g(Ric g^-1 Ric)=(R/2)S. Q=0 iff f belongs to E:1+a r2+b/r or Z:1+b/r+d/r2, with no C2 interior branch switching. The declared C_ang=0 filter reduces Q-zero metrics exactly to E. Radial Ricci pair balance is blind; angular Ricci pair balance detects d!=0, but every Q contraction vanishes on Z. HYPOTHESES: complete one-function four-dimensional static spherical chart; positive radius and lapse; connected interval; C2 regularity; specified unadopted Q and explicit geometric filter	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. not a general two-function/nonspherical/time-live metric classification; filter is not an adopted universal law and does not select S versus Q on E; no source/charge/content interpretation of d; no dynamics, stability, physical response selection or selected a/b/scale	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G395 accepts only ND1 at its exact frozen scope; required registry IDs: G260,G311,G312; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G396	nonlinear_response_tangent_integrability	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	ND2; ENTIRE frozen statement and controlling reviews/repairs. At positive f0=1+b0/r on fixed nontrivial compact K=[r-,r+] with 0<r-<r+<infinity, exact two-sided C1-in-C2 Q-solution velocities equal span{r2,r^-1} UNION span{r^-1,r^-2}; S velocities and exact/linear angular-filter intersections equal the first plane. For alpha*delta!=0, alpha*r2+delta/r2 is nonintegrable despite DQ=0; mixed Q leading coefficient is 6*alpha*delta/r4 diag(1,1,-1,-1). More generally, any actual C1-in-local-C2 Q-solution metric curve around Ricci-flat g0 necessarily has TF(N2)=0 for N=d(g^-1 Ric)/d epsilon; this is necessity only. HYPOTHESES: ND1 whole scope/history; C1 parameter curve in C2 profile topology, two-sided; fixed compact comparison window and positive background minimum; actual metric curve for general necessity	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. velocity union is not linear span; general TF(N2)=0 is not metric realizability or integrability sufficiency; parameter is not physical time; no superposition principle/stability theorem; no general principal-symbol/response-law selection	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G396 accepts only ND2 at its exact frozen scope; required registry IDs: G260,G311,G312,G395; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G397	controlled_static_angular_readout_bounds	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	QC1; ENTIRE frozen statement and controlling reviews/repairs. For all C2 q on fixed K=[l,u],0<l<=1<=u,l<u, reference p=1+A*x2+B/x fixed by two supplied anchor data, continuous residual c=x2*qpp/2-q+1 with sup|c|<=epsilon and two bounded anchor errors, exact signed Green formula y=delta0*U+delta1*V+(2/3) integral_1^x (x2/s3-1/x)c(s)ds gives explicit b0,b1,b2 and D0,D1,D2 bounds through second derivative. Constant residual attains each residual-only component bound. With common p,q>=m>0, obtain log-relative ideal static clock bound [b0(x)+b0(z)]/(2m), stated lapse-gradient/proper-support-acceleration bounds retaining reference derivative control, and full aligned orthonormal sectional/tidal difference bounds with r0^-2 normalization. HYPOTHESES: fixed positive-radius window containing anchor; two supplied anchor data and bounded errors; continuous SUP residual, not samples; common positive lapse margin for nonlinear readouts; supplied areal-radius/time/frame matching, fixed r0/calibrated c_E; reference derivative bound for acceleration/gradient	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. no physical residual source, tolerance or selected epsilon; no absolute-clock-ratio bound uniform over reference ratios; not equal-proper-distance matching; no uniform horizon/infinite-window/nonspherical/dynamic theorem; LC1 observations/empirical uncertainties not promoted	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G397 accepts only QC1 at its exact frozen scope; required registry IDs: G260,G312; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G398	static_uniform_readout_bound_counterexamples	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	QC2; ENTIRE frozen statement and controlling reviews/repairs. Two exact positive static metric sequences refute precisely stated epsilon-only uniform relative-clock moduli. GROW: p=1,q=1+n^-2*(U-1),K=[1,n],fixed anchor data and common lapse floor1, residual=n^-2 but endpoint clock quotient tends sqrt(4/3), while all sectional differences vanish uniformly. GAP: K=[1/2,1],p=1-(1/2-epsilon)/x,q=p+epsilon*(U-1),0<epsilon<=1/4, bounded reference data VARY between pairs, exact matching within each pair, positive minima2epsilon and C2/sectional differences vanish but endpoint relative clock quotient is exactly sqrt(29/24). HYPOTHESES: QC1 whole conditional definitions/history; supplied geometries, no field equation imposed on q; GROW varies domain extent; GAP varies bounded reference data and has no common positive lapse floor	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. not a contradiction for one fixed positive reference on fixed K; positive margin is sufficient, not proved uniquely necessary; not physical horizon event, generic departure, dynamics, stability or UDT failure; q=p preserving and QC1 fixed-control examples survive	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G398 accepts only QC2 at its exact frozen scope; required registry IDs: G260,G312,G397; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G399	weighted_leading_response_estimate	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	GL1; ENTIRE frozen statement and controlling reviews/repairs. For one fixed finite-order Frechet-differentiable full O(1,3)-equivariant symmetric response germ on a neighborhood of zero in the declared ambient curvature-derivative product, T=TF(F) has T(0)=0, curvature-linear block a*S and zero odd-derivative blocks. Supplied ||Jj||<=Mj*epsilon^(j+2) gives uniform ||T-a*S||<=D*epsilon4+M*epsilon2*omega(M*epsilon2),omega->0. Exact DDR yields ||S||/epsilon2->0 only if fixed a!=0; approximate balance needs normalized rho->0. Optional C1,alpha derivative control gives the displayed H/(1+alpha) rate. Exact weighted homogeneity is a separately conditional consistency control. HYPOTHESES: ambient extension including unrealizable formal slots; fixed finite order/map/units/norms and full unoriented equivariance; Frechet differentiability at flat origin; supplied weighted hierarchy and small-domain bound; separate fixed a!=0 for Ricci conclusion	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. no physical class membership/nonzero coefficient/scale supplied; no actual-curvature normalization without lower bound; no power rate from bare differentiability; no arbitrary-map/unbounded-boost uniformity; no metric family existence/convergence/physical GR result	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G399 accepts only GL1 at its exact frozen scope; required registry IDs: G301,G311,G312; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G400	conditional_regular_metric_einstein_necessity_limit	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	GL2; ENTIRE frozen statement and controlling reviews/repairs. Under all GL1 hypotheses and fixed a!=0, actual smooth balanced Lorentz metrics on common connected marked4-domain with h_epsilon=epsilon2*g_epsilon converging in C^max(m+2,3)_loc to nondegenerate Lorentz h0 necessarily have Ric(h0)=Lambda*h0 for one constant unselected Lambda. Constant-rescaling ON-frame jets carry epsilon^(j+2), supplying GL1 hierarchy; C2 continuity passes S=0 and C3 Bianchi makes scalar constant. Optional compact-local normalized approximate balance and C1,1 response rate retain exact GL1 qualifications. ND1 a=0 actual-metric and oscillatory non-DDR metric diagnostics show the stated gates cannot be silently dropped. HYPOTHESES: GL1 entire ambient/fixed-map/type/regularity scope; fixed a!=0; spatially constant normalization; common marking and nondegenerate C^max(m+2,3)_loc limit; controlled local frames; exact DDR or explicitly normalized residual o(epsilon2)	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. NECESSITY only, not balanced nonflat family existence/converse/compactness/convergence theorem; no rate of metric convergence from response rate; no selected Lambda/sign/Weyl/data/physical GR recovery; oscillatory diagnostic not DDR-balanced; ND1 Q unadopted and a=0	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G400 accepts only GL2 at its exact frozen scope; required registry IDs: G301,G311,G312,G399,G395; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G401	intrinsic_realizable_normal_jet_response_expansion	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	RF1; ENTIRE frozen statement and controlling reviews/repairs. For finite N>=2, homogeneous symmetric normal coefficients hs satisfying hs(x)(x,v)=0 form a linear space of genuine local Lorentz normal metric jets, all realized by g=eta+sum hs on sufficiently small neighborhoods. The h2 curvature map is an equivariant bijection with inverse h2_ij=-(1/3)R_i a j b*x^a*x^b. A fixed finite-order fully unoriented natural symmetric response on a full neighborhood of flat realizable normal jets, Frechet differentiable at flat, admits intrinsic T=a*S+remainder with zero odd blocks and bound D*epsilon4+M*epsilon2*omega(M*epsilon2) under ||hs||<=Ms*epsilon^s. Finite normal-coefficient and actual covariant-curvature weighted bounds are equivalent up to constants via Jacobi/coordinate polynomials retaining curvature products, including h4=eta*(2*K0^2/45-K2/20). Optional rates/DDR/nonzero-a/normalized residual conclusions have stated qualifications; no response extension to unrealizable arrays is needed. HYPOTHESES: fixed N/order/type/response/units; full open response neighborhood of flat realizable jets; full unoriented diffeomorphism naturality; Frechet differentiability at flat, separately assumed; supplied finite weighted regime; separate a!=0 for Ricci consequence	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. normal metric realization is kinematic, not field-law solution; no full response neighborhood/regularity/nonzero-a from locality alone; not arbitrary curvature-array realization or infinite Taylor convergence; no balanced-family existence/convergence/physical GR limit or scale selection; sufficient gates not claimed necessary for all GR limits	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G401 accepts only RF1 at its exact frozen scope; required registry IDs: G301,G311,G312; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G402	null_clock_endpoint_scalar_integrability	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	NCI1; ENTIRE frozen statement and controlling reviews/repairs. For a supplied smooth connected time-oriented Lorentzian four-domain and future unit U, one smooth endpoint scalar Psi reproduces delta=log(omega_B/omega_A) for EVERY sufficiently short regular future affine-null segment iff exp(-Psi)U is conformal Killing, iff sigma=0 and alpha=a_flat-(div U/3)U_flat is exact. Locally closed alpha suffices with zero shear; globally all periods must vanish. Psi is unique up to one additive constant. Static, conformal, flat shear and flat nonclosed-alpha controls retain their declared observer dependence. HYPOTHESES: All local null directions and short subsegments are included in the tested property, not physically populated by assumption; Smooth regular supplied (g,U), signature -+++; metric Levi-Civita geometry; Positive homogeneous scale-factor representatives; normalized clock slope, not raw affine slope	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. No requirement that general UDT comparisons admit one endpoint scalar; No congruence/geometry/history selection, physical light identification, universal query realization or dynamical closure; Known geometric application; no mathematical novelty claim	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G402 accepts only NCI1 at its exact frozen scope; required registry IDs: G176,G216,G217,G220; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G403	directional_clock_timelike_curvature_factorization	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	DCI1; ENTIRE frozen statement and controlling reviews/repairs. For any supplied smooth local Lorentzian four-metric and future unit congruence, the declared ideal all-direction normalized clock-slope record q(n), observer-time mean drift dot(m), and separately supplied A=div(a), W=w_ab*w^ab determine Ric(U,U)=3 dot(m)-3m^2-(15/2)V+A+W, where m=<q> and V is even-direction variance. Exact drift, acceleration-divergence, twist and shear metric witnesses defeat the stated reduced record maps. W>=0 gives only the stated one-sided implication when W is omitted; only A+W enters this target. HYPOTHESES: All-direction properly calibrated infinitesimal null queries; common rest-frame/units and smooth observer-time mean; Full spacetime acceleration divergence and full vorticity norm; stated curvature sign; Inverse record map excludes complete metric derivatives, incidence, path, travel-time and transport information	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. No arbitrary-record realizability, full curvature/metric reconstruction or minimum-data theorem; Separately supplied motion channels are not proven instrument access or statistically independent measurements; Zero finite scalar depths on each own branch do not mean equal incidence or full kernel	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G403 accepts only DCI1 at its exact frozen scope; required registry IDs: G220; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G404	stationary_kernel_shift_twist_information	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	KTI1; ENTIRE frozen statement and controlling reviews/repairs. For the supplied stationary family g=-(dt+B)^2+dx^2+dy^2+dz^2, B=b(x dy-y dx)/2, U=partial_t, jointly marked coordinate-pair spatial first jets recover b=partial_x beta_y-partial_y beta_x and W=b^2/2, although completed scalar and each regular null depth vanish. Central pair values/all U-time jets and the explicitly restricted adapted h/V coefficient map do not recover W. Genuine individual pair immersions exist. Matched covariance differs from coordinate-query reselection; common smooth synchronization preserves curl, while point shift alone is not twist. HYPOTHESES: Declared local family, real b, jointly supplied chart/clock/ruler/orientation/calibration and transverse derivatives; G176 working completion; full retained pair h/shift prior to terminal scalar compression; Adapted h/V ambiguity excludes ambient E, coordinate J fields/derivatives, structure and transport; different ambient coframes remain different inputs	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. No general-lapse/time-live/arbitrary-metric sufficiency theorem; No native family, physical pair population, acquisition protocol or selected scale; No orthogonal joint three-slice from noncommuting rest directions; no equality of null incidence/path domains	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G404 accepts only KTI1 at its exact frozen scope; required registry IDs: G176,G179,G180,G182,G216,G220; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
G405	exact_coupled_metric_kernel_finite_realization	BANKED_DERIVED_CONDITIONAL__VERIFIED_WITH_CAVEATS__OWNER_AUTHORIZED__NOT_PHYSICAL_ADOPTION__NOT_CANON	MIXED	ER1; ENTIRE frozen statement and controlling reviews/repairs. For supplied smooth local g=-N^2(dt+beta_i dx^i)^2+gamma_ij dx^i dx^j, N>0, gamma SPD, U=N^-1 partial_t, F_ij=partial_i beta_j-partial_j beta_i-beta_i partial_t beta_j+beta_j partial_t beta_i and W=N^2 gamma^ik gamma^jl F_ij F_kl/4. Six actual constant-direction pair surfaces with common comparison clock K=partial_t, retained T=N, m=N sqrt(gamma(v,v)), B=beta(v)/m and common first derivatives reconstruct the metric components/first jet and W. Common positive T/m, reconstructed SPD and three sum-shift equalities are necessary and sufficient ONLY for this smooth marked six-direction realization recipe. Exact coupled and density-omission witnesses and time-live tape coordinate/clock distinction are included. HYPOTHESES: Smooth actual record functions on one common marked neighborhood, six fixed directions ei and ei+ej; transverse/time derivatives and original ruler densities supplied; G166 unrestricted coframe envelope is not derived native UDT solution space; G176 remains working; Positive rest form gamma is not the coordinate t-slice metric; First-order comparison is shift-amplitude expansion about zero shift, not every linearization	Physical identification remains OPEN; G166 native assembly is OPEN; G176 remains WORKING; G312 GR is FILTER ONLY and response-class membership is unclosed. No physical metric/equation/observer/population/history/scale selection or canon follows. No native assembly, physical pair/calibration population, arbitrary-network inverse theorem or instrument acquisition; No field law, nonlinear dynamical development, global reach, genericity or persistence; Time-dependent tape determinant -1 does not preserve fixed-tape clock; unchanged K must be carried; Density-normalized outputs alone can agree while W changes; no physical scale selection	Conditional mathematical or design/benchmark scope called physical adoption, empirical certification or canon; supplied data or optional equation called derived native UDT; old failures, excluded false passes or LOST evidence erased; review/check counts or checksums called proof; source credit or reused methods called independent confirmation; configured model called runtime-attested or different-model independence inferred.	udt_reviewed_backlog_banking_2026-09-10/BANKING_RECORD.md	G405 accepts only ER1 at its exact frozen scope; required registry IDs: G166,G176,G179,G180,G182,G216; BANKED_CLAIMS.json distinguishes required premises from methods/controls/source credit. ENTIRE original candidate, review, repairs, exclusions and discovery history remain controlling. Fresh separate-context banking fidelity is not blind reproof; runtime model/version UNATTESTED; different-model/human/formal axes UNTESTED. LIVE then exact registry then banking record and immutable sources; conflict means STOP.
