profile_id	endpoint_x	covariance_id	Csrc00	Csrc01	Csrc10	Csrc11	reconstruction_relative	source_min_eigenvalue
G68_F01_AM	0.85	DIAGONAL_2_1	5.468749999999987	0.0	0.0	2.7343749999999933	0.0	2.7343749999999933
G68_F01_AM	0.85	CORRELATED	5.468749999999987	0.9114583333333311	0.9114583333333311	2.7343749999999933	0.0	2.458407621858853
G68_F01_AM	0.9	IDENTITY	2.3298816568058154	0.0	0.0	2.3298816568058154	1.1102230246251565e-16	2.3298816568058154
G68_F01_AM	0.9	DIAGONAL_2_1	4.659763313611631	0.0	0.0	2.3298816568058154	1.1102230246251565e-16	2.3298816568058154
G68_F01_AM	0.9	CORRELATED	4.659763313611631	0.7766272189352718	0.7766272189352718	2.3298816568058154	1.0863444694699391e-16	2.094737855312663
G68_F01_AM	0.95	IDENTITY	2.0089285714293537	0.0	0.0	2.0089285714293537	2.220446049250313e-16	2.0089285714293537
G68_F01_AM	0.95	DIAGONAL_2_1	4.017857142858707	0.0	0.0	2.0089285714293537	2.220446049250313e-16	2.0089285714293537
G68_F01_AM	0.95	CORRELATED	4.017857142858707	0.6696428571431179	0.6696428571431179	2.0089285714293537	2.1996798985367138e-16	1.8061770283051712
G68_F01_AM	1.0	IDENTITY	1.7499999999999873	0.0	0.0	1.7499999999999873	0.0	1.7499999999999873
G68_F01_AM	1.0	DIAGONAL_2_1	3.4999999999999747	0.0	0.0	1.7499999999999873	0.0	1.7499999999999873
G68_F01_AM	1.0	CORRELATED	3.4999999999999747	0.583333333333329	0.583333333333329	1.7499999999999873	3.4353228470522584e-17	1.5733808779896583
G68_F01_A0	0.3	IDENTITY	399.99999990156243	0.0	0.0	399.99999990156243	2.2204460492503128e-16	399.99999990156243
G68_F01_A0	0.3	DIAGONAL_2_1	799.9999998031249	0.0	0.0	399.99999990156243	2.2204460492503126e-16	399.99999990156243
G68_F01_A0	0.3	CORRELATED	799.9999998031249	133.3333333005208	133.3333333005208	399.99999990156243	2.1996798985367133e-16	359.6299148805647
G68_F01_A0	0.35	IDENTITY	99.9999999949879	0.0	0.0	99.9999999949879	0.0	99.9999999949879
G68_F01_A0	0.35	DIAGONAL_2_1	199.9999999899758	0.0	0.0	99.9999999949879	0.0	99.9999999949879
G68_F01_A0	0.35	CORRELATED	199.9999999899758	33.33333333166263	33.33333333166263	99.9999999949879	0.0	89.9074787377606
G68_F01_A0	0.4	IDENTITY	44.44444444444445	0.0	0.0	44.44444444444445	0.0	44.44444444444445
G68_F01_A0	0.4	DIAGONAL_2_1	88.8888888888889	0.0	0.0	44.44444444444445	0.0	44.44444444444445
G68_F01_A0	0.4	CORRELATED	88.8888888888889	14.814814814814817	14.814814814814817	44.44444444444445	0.0	39.95887944100749
G68_F01_A0	0.45	IDENTITY	24.999999999923972	0.0	0.0	24.999999999923972	1.1102230246251565e-16	24.999999999923972
G68_F01_A0	0.45	DIAGONAL_2_1	49.999999999847944	0.0	0.0	24.999999999923972	1.1102230246251565e-16	24.999999999923972
G68_F01_A0	0.45	CORRELATED	49.999999999847944	8.33333333330799	8.33333333330799	24.999999999923972	1.0863444694699391e-16	22.476869685498357
G68_F01_A0	0.5	IDENTITY	16.00000000000002	0.0	0.0	16.00000000000002	0.0	16.00000000000002
G68_F01_A0	0.5	DIAGONAL_2_1	32.00000000000004	0.0	0.0	16.00000000000002	0.0	16.00000000000002
G68_F01_A0	0.5	CORRELATED	32.00000000000004	5.33333333333334	5.33333333333334	16.00000000000002	6.870645694104516e-17	14.385196598762711
G68_F01_A0	0.55	IDENTITY	11.11111111111113	0.0	0.0	11.11111111111113	2.2204460492503128e-16	11.11111111111113
G68_F01_A0	0.55	DIAGONAL_2_1	22.22222222222226	0.0	0.0	11.11111111111113	2.2204460492503126e-16	11.11111111111113
G68_F01_A0	0.55	CORRELATED	22.22222222222226	3.70370370370371	3.70370370370371	11.11111111111113	2.1996798985367133e-16	9.989719860251887
G68_F01_A0	0.6	IDENTITY	8.163265306131443	0.0	0.0	8.163265306131443	0.0	8.163265306131443
G68_F01_A0	0.6	DIAGONAL_2_1	16.326530612262886	0.0	0.0	8.163265306131443	0.0	8.163265306131443
G68_F01_A0	0.6	CORRELATED	16.326530612262886	2.7210884353771476	2.7210884353771476	8.163265306131443	0.0	7.339386019784971
G68_F01_A0	0.65	IDENTITY	6.25000000000658	0.0	0.0	6.25000000000658	0.0	6.25000000000658
G68_F01_A0	0.65	DIAGONAL_2_1	12.50000000001316	0.0	0.0	6.25000000000658	0.0	6.25000000000658
G68_F01_A0	0.65	CORRELATED	12.50000000001316	2.0833333333355264	2.0833333333355264	6.25000000000658	0.0	5.619217421397593
G68_F01_A0	0.7	IDENTITY	4.93827160493827	0.0	0.0	4.93827160493827	0.0	4.93827160493827
G68_F01_A0	0.7	DIAGONAL_2_1	9.87654320987654	0.0	0.0	4.93827160493827	0.0	4.93827160493827
G68_F01_A0	0.7	CORRELATED	9.87654320987654	1.6460905349794233	1.6460905349794233	4.93827160493827	0.0	4.4398754934452755
G68_F01_A0	0.75	IDENTITY	4.000000000003151	0.0	0.0	4.000000000003151	0.0	4.000000000003151
G68_F01_A0	0.75	DIAGONAL_2_1	8.000000000006303	0.0	0.0	4.000000000003151	0.0	4.000000000003151
G68_F01_A0	0.75	CORRELATED	8.000000000006303	1.3333333333343835	1.3333333333343835	4.000000000003151	0.0	3.5962991496935075
G68_F01_A0	0.8	IDENTITY	3.3057851239691423	0.0	0.0	3.3057851239691423	0.0	3.3057851239691423
G68_F01_A0	0.8	DIAGONAL_2_1	6.6115702479382845	0.0	0.0	3.3057851239691423	0.0	3.3057851239691423
G68_F01_A0	0.8	CORRELATED	6.6115702479382845	1.1019283746563806	1.1019283746563806	3.3057851239691423	0.0	2.9721480575975767
G68_F01_A0	0.85	IDENTITY	2.777777777777776	0.0	0.0	2.777777777777776	0.0	2.777777777777776
G68_F01_A0	0.85	DIAGONAL_2_1	5.555555555555552	0.0	0.0	2.777777777777776	0.0	2.777777777777776
G68_F01_A0	0.85	CORRELATED	5.555555555555552	0.9259259259259253	0.9259259259259253	2.777777777777776	0.0	2.4974299650629663
G68_F01_A0	0.9	IDENTITY	2.366863905326549	0.0	0.0	2.366863905326549	0.0	2.366863905326549
G68_F01_A0	0.9	DIAGONAL_2_1	4.733727810653098	0.0	0.0	2.366863905326549	0.0	2.366863905326549
G68_F01_A0	0.9	CORRELATED	4.733727810653098	0.7889546351088494	0.7889546351088494	2.366863905326549	3.4353228470522584e-17	2.1279876625398537
G68_F01_A0	0.95	IDENTITY	2.040816326531416	0.0	0.0	2.040816326531416	0.0	2.040816326531416
G68_F01_A0	0.95	DIAGONAL_2_1	4.081632653062832	0.0	0.0	2.040816326531416	0.0	2.040816326531416
G68_F01_A0	0.95	CORRELATED	4.081632653062832	0.6802721088438054	0.6802721088438054	2.040816326531416	3.4353228470522584e-17	1.834846504944944
G68_F01_A0	1.0	IDENTITY	1.7777777777777746	0.0	0.0	1.7777777777777746	0.0	1.7777777777777746
G68_F01_A0	1.0	DIAGONAL_2_1	3.555555555555549	0.0	0.0	1.7777777777777746	0.0	1.7777777777777746
G68_F01_A0	1.0	CORRELATED	3.555555555555549	0.5925925925925916	0.5925925925925916	1.7777777777777746	3.4353228470522584e-17	1.5983551776402967
G68_F01_AP	0.3	IDENTITY	406.24999990002567	0.0	0.0	406.24999990002567	1.1102230246251565e-16	406.24999990002567
G68_F01_AP	0.3	DIAGONAL_2_1	812.4999998000513	0.0	0.0	406.24999990002567	1.1102230246251565e-16	406.24999990002567
G68_F01_AP	0.3	CORRELATED	812.4999998000513	135.41666663334186	135.41666663334186	406.24999990002567	1.1393676917407814e-16	365.2491323005747
G68_F01_AP	0.35	IDENTITY	101.56249999490979	0.0	0.0	101.56249999490979	0.0	101.56249999490979
G68_F01_AP	0.35	DIAGONAL_2_1	203.12499998981957	0.0	0.0	101.56249999490979	0.0	101.56249999490979
G68_F01_AP	0.35	CORRELATED	203.12499998981957	33.85416666496993	33.85416666496993	101.56249999490979	0.0	91.31228309303827
G68_F01_AP	0.4	IDENTITY	45.13888888888889	0.0	0.0	45.13888888888889	2.220446049250313e-16	45.13888888888889
G68_F01_AP	0.4	DIAGONAL_2_1	90.27777777777779	0.0	0.0	45.13888888888889	2.220446049250313e-16	45.13888888888889
G68_F01_AP	0.4	CORRELATED	90.27777777777779	15.046296296296298	15.046296296296298	45.13888888888889	2.1726889389398783e-16	40.58323693227323
G68_F01_AP	0.45	IDENTITY	25.39062499992276	0.0	0.0	25.39062499992276	2.2204460492503128e-16	25.39062499992276
G68_F01_AP	0.45	DIAGONAL_2_1	50.78124999984552	0.0	0.0	25.39062499992276	2.2204460492503126e-16	25.39062499992276
G68_F01_AP	0.45	CORRELATED	50.78124999984552	8.46354166664092	8.46354166664092	25.39062499992276	2.1996798985367133e-16	22.828070774334247
G68_F01_AP	0.5	IDENTITY	16.249999999999982	0.0	0.0	16.249999999999982	0.0	16.249999999999982
G68_F01_AP	0.5	DIAGONAL_2_1	32.499999999999964	0.0	0.0	16.249999999999982	0.0	16.249999999999982
G68_F01_AP	0.5	CORRELATED	32.499999999999964	5.416666666666661	5.416666666666661	16.249999999999982	0.0	14.609965295618348
G68_F01_AP	0.55	IDENTITY	11.284722222222188	0.0	0.0	11.284722222222188	0.0	11.284722222222188
G68_F01_AP	0.55	DIAGONAL_2_1	22.569444444444375	0.0	0.0	11.284722222222188	0.0	11.284722222222188
G68_F01_AP	0.55	CORRELATED	22.569444444444375	3.7615740740740624	3.7615740740740624	11.284722222222188	0.0	10.145809233068277
G68_F01_AP	0.6	IDENTITY	8.290816326539712	0.0	0.0	8.290816326539712	2.2204460492503128e-16	8.290816326539712
G68_F01_AP	0.6	DIAGONAL_2_1	16.581632653079424	0.0	0.0	8.290816326539712	2.2204460492503126e-16	8.290816326539712
G68_F01_AP	0.6	CORRELATED	16.581632653079424	2.763605442179904	2.763605442179904	8.290816326539712	2.1996798985367133e-16	7.45406392634408
G68_F01_AP	0.65	IDENTITY	6.347656250006652	0.0	0.0	6.347656250006652	2.220446049250313e-16	6.347656250006652
G68_F01_AP	0.65	DIAGONAL_2_1	12.695312500013303	0.0	0.0	6.347656250006652	2.220446049250313e-16	6.347656250006652
G68_F01_AP	0.65	CORRELATED	12.695312500013303	2.115885416668884	2.115885416668884	6.347656250006652	2.1996798985367138e-16	5.707017693606902
G68_F01_AP	0.7	IDENTITY	5.015432098765411	0.0	0.0	5.015432098765411	1.1102230246251565e-16	5.015432098765411
G68_F01_AP	0.7	DIAGONAL_2_1	10.030864197530821	0.0	0.0	5.015432098765411	1.1102230246251565e-16	5.015432098765411
G68_F01_AP	0.7	CORRELATED	10.030864197530821	1.67181069958847	1.67181069958847	5.015432098765411	1.0863444694699391e-16	4.50924854803034
G68_F01_AP	0.75	IDENTITY	4.062500000003182	0.0	0.0	4.062500000003182	0.0	4.062500000003182
G68_F01_AP	0.75	DIAGONAL_2_1	8.125000000006365	0.0	0.0	4.062500000003182	0.0	4.062500000003182
G68_F01_AP	0.75	CORRELATED	8.125000000006365	1.3541666666677272	1.3541666666677272	4.062500000003182	6.870645694104517e-17	3.6524913239074523
G68_F01_AP	0.8	IDENTITY	3.357438016531138	0.0	0.0	3.357438016531138	0.0	3.357438016531138
G68_F01_AP	0.8	DIAGONAL_2_1	6.714876033062276	0.0	0.0	3.357438016531138	0.0	3.357438016531138
G68_F01_AP	0.8	CORRELATED	6.714876033062276	1.1191460055103792	1.1191460055103792	3.357438016531138	0.0	3.0185878709975182
G68_F01_AP	0.85	IDENTITY	2.8211805555555345	0.0	0.0	2.8211805555555345	2.2204460492503128e-16	2.8211805555555345
G68_F01_AP	0.85	DIAGONAL_2_1	5.642361111111069	0.0	0.0	2.8211805555555345	2.2204460492503126e-16	2.8211805555555345
G68_F01_AP	0.85	CORRELATED	5.642361111111069	0.9403935185185114	0.9403935185185114	2.8211805555555345	2.1726889389398778e-16	2.5364523082670574
G68_F01_AP	0.9	IDENTITY	2.403846153847259	0.0	0.0	2.403846153847259	0.0	2.403846153847259
G68_F01_AP	0.9	DIAGONAL_2_1	4.807692307694518	0.0	0.0	2.403846153847259	0.0	2.403846153847259
G68_F01_AP	0.9	CORRELATED	4.807692307694518	0.8012820512824196	0.8012820512824196	2.403846153847259	3.4353228470522584e-17	2.161237469767024
G68_F01_AP	0.95	IDENTITY	2.072704081633455	0.0	0.0	2.072704081633455	2.2204460492503128e-16	2.072704081633455
G68_F01_AP	0.95	DIAGONAL_2_1	4.14540816326691	0.0	0.0	2.072704081633455	2.2204460492503126e-16	2.072704081633455
G68_F01_AP	0.95	CORRELATED	4.14540816326691	0.6909013605444849	0.6909013605444849	2.072704081633455	2.1996798985367133e-16	1.863515981584696
G68_F01_AP	1.0	IDENTITY	1.8055555555555405	0.0	0.0	1.8055555555555405	0.0	1.8055555555555405
G68_F01_AP	1.0	DIAGONAL_2_1	3.611111111111081	0.0	0.0	1.8055555555555405	0.0	1.8055555555555405
G68_F01_AP	1.0	CORRELATED	3.611111111111081	0.6018518518518468	0.6018518518518468	1.8055555555555405	0.0	1.6233294772909157
G68_F02_AM_P05	0.3	IDENTITY	393.7469751014177	-6.625083119659362e-22	-6.625083119659362e-22	393.7478273572236	1.1102230246251565e-16	393.7469751014177
G68_F02_AM_P05	0.3	DIAGONAL_2_1	787.4939502028354	-1.0243953736701196e-21	-1.0243953736701196e-21	393.7478273572236	1.1102230246251565e-16	393.7478273572236
G68_F02_AM_P05	0.3	CORRELATED	787.4939502028354	131.24913374303003	131.24913374303003	393.7478273572236	1.1393676917407814e-16	354.00867983407574
G68_F02_AM_P05	0.35	IDENTITY	98.43476809830506	-6.674766874548565e-22	-6.674766874548565e-22	98.43562673894237	1.324750555556444e-40	98.43476809830506
G68_F02_AM_P05	0.35	DIAGONAL_2_1	196.8695361966101	-1.0008795209766427e-21	-1.0008795209766427e-21	98.43562673894237	2.6662853047742174e-40	98.43562673894237
G68_F02_AM_P05	0.35	CORRELATED	196.8695361966101	32.8117324725625	32.8117324725625	98.43562673894237	0.0	88.50092535713894
G68_F02_AM_P05	0.4	IDENTITY	43.74748457315895	-6.7304691728014955e-22	-6.7304691728014955e-22	43.74835037985518	1.1956166983367574e-39	43.74748457315895
G68_F02_AM_P05	0.4	DIAGONAL_2_1	87.4949691463179	-1.0096207307083486e-21	-1.0096207307083486e-21	43.74835037985518	1.4203920889047244e-39	43.74835037985518
G68_F02_AM_P05	0.4	CORRELATED	87.4949691463179	14.582639158121728	14.582639158121728	43.74835037985518	0.0	39.33297344766671
G68_F02_AM_P05	0.45	IDENTITY	24.607024763884045	-6.792397941737484e-22	-6.792397941737484e-22	24.60789853451995	2.3442434523795203e-39	24.607024763884045
G68_F02_AM_P05	0.45	DIAGONAL_2_1	49.21404952776809	-1.0187081737971704e-21	-1.0187081737971704e-21	24.60789853451995	3.6135170542024187e-39	24.60789853451995
G68_F02_AM_P05	0.45	CORRELATED	49.21404952776809	8.202487215107908	8.20248721510791	24.60789853451995	2.429140080715729e-17	22.12427517069378
G68_F02_AM_P05	0.5	IDENTITY	15.74777874085006	-6.790254063184312e-22	-6.790254063184312e-22	15.748661316546025	3.9774711629892815e-39	15.74777874085006
G68_F02_AM_P05	0.5	DIAGONAL_2_1	31.49555748170012	-1.008977465587285e-21	-1.008977465587285e-21	15.748661316546025	1.7152648553108688e-39	15.748661316546025
G68_F02_AM_P05	0.5	CORRELATED	31.49555748170012	5.249406674171761	5.24940667417176	15.748661316546025	3.4353228470522584e-17	14.159157685208688
G68_F02_AM_P05	0.55	IDENTITY	10.935381062595779	-6.936164628371854e-22	-6.936164628371854e-22	10.936273335649329	1.570092458683775e-16	10.935381062595779
G68_F02_AM_P05	0.55	DIAGONAL_2_1	21.870762125191558	-1.0403914062148729e-21	-1.0403914062148729e-21	10.936273335649329	1.9860273225978183e-16	10.936273335649329
G68_F02_AM_P05	0.55	CORRELATED	21.870762125191558	3.6452757300074303	3.64527573000743	10.936273335649329	1.9584353437452947e-16	9.832460249319142
G68_F02_AM_P05	0.6	IDENTITY	8.033677358958112	-7.018910822957045e-22	-7.018910822957045e-22	8.034580278944272	7.850462293418875e-17	8.033677358958112
G68_F02_AM_P05	0.6	DIAGONAL_2_1	16.067354717916224	-1.0528376717632055e-21	-1.0528376717632055e-21	8.034580278944272	4.965068306494546e-17	8.034580278944272
G68_F02_AM_P05	0.6	CORRELATED	16.067354717916224	2.678042935422266	2.6780429354222655	8.034580278944272	4.858280161431458e-17	7.223620373889131
G68_F02_AM_P05	0.65	IDENTITY	6.1503728836045966	-7.109539500199026e-22	-7.109539500199026e-22	6.151287465865116	1.2206244572272518e-38	6.1503728836045966
G68_F02_AM_P05	0.65	DIAGONAL_2_1	12.300745767209193	-1.0664162730636686e-21	-1.0664162730636686e-21	6.151287465865116	1.0953103846692644e-38	6.151287465865116
G68_F02_AM_P05	0.65	CORRELATED	12.300745767209193	2.0502767192453057	2.0502767192453057	6.151287465865116	3.4353228470522584e-17	5.530398403643446
G68_F02_AM_P05	0.7	IDENTITY	4.8591934353785895	-7.208651358320122e-22	-7.208651358320122e-22	4.860120771373052	7.850462293418875e-17	4.8591934353785895
G68_F02_AM_P05	0.7	DIAGONAL_2_1	9.718386870757179	-1.0812791721144019e-21	-1.0812791721144019e-21	4.860120771373052	4.965068306494546e-17	4.860120771373052
G68_F02_AM_P05	0.7	CORRELATED	9.718386870757179	1.6198856937520505	1.6198856937520505	4.860120771373052	5.950153711496678e-17	4.369542014408708
G68_F02_AM_P05	0.75	IDENTITY	3.935624867102093	-7.316925664621179e-22	-7.316925664621179e-22	3.9365661355597568	1.2487806851588677e-39	3.935624867102093
G68_F02_AM_P05	0.75	DIAGONAL_2_1	7.871249734204186	-1.0975179273638228e-21	-1.0975179273638228e-21	3.9365661355597568	6.020490140415189e-39	3.9365661355597568
G68_F02_AM_P05	0.75	CORRELATED	7.871249734204186	1.312031824398113	1.3120318243981128	3.9365661355597568	2.429140080715729e-17	3.5391962688233356
G68_F02_AM_P05	0.8	IDENTITY	3.252290618576748	-7.435136140602082e-22	-7.435136140602082e-22	3.2532470987040303	1.570092458683775e-16	3.252290618576748
G68_F02_AM_P05	0.8	DIAGONAL_2_1	6.504581237153496	-1.1152428763156387e-21	-1.1152428763156387e-21	3.2532470987040303	9.930136612989092e-17	3.2532470987040303
G68_F02_AM_P05	0.8	CORRELATED	6.504581237153496	1.0842562744945465	1.0842562744945465	3.2532470987040303	9.716560322862916e-17	2.924840195751014
G68_F02_AM_P05	0.85	IDENTITY	2.7325590808587554	-7.564193578542001e-22	-7.564193578542001e-22	2.7335321682697056	3.0543016425464144e-38	2.7325590808587554
G68_F02_AM_P05	0.85	DIAGONAL_2_1	5.465118161717511	-1.1345951834932968e-21	-1.1345951834932968e-21	2.7335321682697056	1.475421258048725e-38	2.7335321682697056
G68_F02_AM_P05	0.85	CORRELATED	5.465118161717511	0.9110151937521196	0.9110151937521195	2.7335321682697056	0.0	2.4575763434172777
G68_F02_AM_P05	0.9	IDENTITY	2.328084483433325	-7.7051469921690995e-22	-7.7051469921690995e-22	2.3290757086639164	1.570092458683775e-16	2.328084483433325
G68_F02_AM_P05	0.9	DIAGONAL_2_1	4.65616896686665	-1.1557312456466883e-21	-1.1557312456466883e-21	2.3290757086639164	1.9860273225978179e-16	2.3290757086639164
G68_F02_AM_P05	0.9	CORRELATED	4.65616896686665	0.7761933477685926	0.7761933477685926	2.3290757086639164	1.9584353437452944e-16	2.0939383594437437
G68_F02_AM_P05	0.95	IDENTITY	2.0071438301552385	-7.859211124320888e-22	-7.859211124320888e-22	2.0081548808893235	7.850462293418875e-17	2.0071438301552385
G68_F02_AM_P05	0.95	DIAGONAL_2_1	4.014287660310477	-1.1788320978183137e-21	-1.1788320978183137e-21	2.0081548808893235	4.965068306494546e-17	2.0081548808893235
G68_F02_AM_P05	0.95	CORRELATED	4.014287660310477	0.6692164306255766	0.6692164306255765	2.0081548808893235	5.431722347349696e-17	1.805405027059348
G68_F02_AM_P05	1.0	IDENTITY	1.7482218163431062	-8.027824785870161e-22	-8.027824785870161e-22	1.7492545644773632	7.581507860719189e-39	1.7482218163431062
G68_F02_AM_P05	1.0	DIAGONAL_2_1	3.4964436326862125	-1.2041144548428889e-21	-1.2041144548428889e-21	1.7492545644773632	2.6751047209325625e-38	1.7492545644773632
G68_F02_AM_P05	1.0	CORRELATED	3.4964436326862125	0.5829127047239278	0.5829127047239278	1.7492545644773632	0.0	1.572632629778479
G68_F02_AM_P20	0.3	IDENTITY	393.7017525263637	-4.220679349260904e-20	-4.220679349260904e-20	393.71537521696024	9.17268228574088e-39	393.7017525263637
G68_F02_AM_P20	0.3	DIAGONAL_2_1	787.4035050527274	-6.33920317191869e-20	-6.33920317191869e-20	393.71537521696024	1.6536574531160387e-38	393.71537521696024
G68_F02_AM_P20	0.3	CORRELATED	787.4035050527274	131.23618793758072	131.23618793758072	393.71537521696024	0.0	353.9785387125524
G68_F02_AM_P20	0.35	IDENTITY	98.39395650272643	-4.2476770109647627e-20	-4.2476770109647627e-20	98.40766634191893	3.895688405176429e-38	98.39395650272643
G68_F02_AM_P20	0.35	DIAGONAL_2_1	196.78791300545285	-6.371669705670948e-20	-6.371669705670948e-20	98.40766634191893	2.1268383258040286e-38	98.40766634191893
G68_F02_AM_P20	0.35	CORRELATED	196.78791300545285	32.800270394518236	32.800270394518236	98.40766634191893	3.4353228470522584e-17	88.47481637778378
G68_F02_AM_P20	0.4	IDENTITY	43.70993833845883	-4.2779366758996456e-20	-4.2779366758996456e-20	43.723746121572596	7.850462293418875e-17	43.70993833845883
G68_F02_AM_P20	0.4	DIAGONAL_2_1	87.41987667691765	-6.416684675114792e-20	-6.416684675114792e-20	43.723746121572596	9.930136612989092e-17	43.723746121572596
G68_F02_AM_P20	0.4	CORRELATED	87.41987667691765	14.572280561624778	14.572280561624778	43.723746121572596	9.716560322862916e-17	39.309874739049114
G68_F02_AM_P20	0.45	IDENTITY	24.57197632172673	-4.311604519611524e-20	-4.311604519611524e-20	24.585893192354373	9.202565536545286e-38	24.57197632172673
G68_F02_AM_P20	0.45	DIAGONAL_2_1	49.14395264345346	-6.467055966384781e-20	-6.467055966384781e-20	24.585893192354373	2.822934256542131e-37	24.585893192354373
G68_F02_AM_P20	0.45	CORRELATED	49.14395264345346	8.192977924018118	8.192977924018118	24.585893192354373	3.4353228470522584e-17	22.10350502312235
G68_F02_AM_P20	0.5	IDENTITY	15.714686904323338	-4.3493727564287235e-20	-4.3493727564287235e-20	15.728724537811233	1.2141962576886327e-37	15.714686904323338
G68_F02_AM_P20	0.5	DIAGONAL_2_1	31.429373808646677	-6.523857498291653e-20	-6.523857498291653e-20	15.728724537811233	3.582050520302238e-37	15.728724537811233
G68_F02_AM_P20	0.5	CORRELATED	31.429373808646677	5.240568051440939	5.240568051440939	15.728724537811233	2.429140080715729e-17	14.14023831681119
G68_F02_AM_P20	0.55	IDENTITY	10.903848317960364	-4.389857438306161e-20	-4.389857438306161e-20	10.918019012666123	1.570092458683775e-16	10.903848317960364
G68_F02_AM_P20	0.55	DIAGONAL_2_1	21.807696635920728	-6.584059501160709e-20	-6.584059501160709e-20	10.918019012666123	1.9860273225978179e-16	10.918019012666123
