profile_id	family	lapse_a	shape	epsilon	endpoint_x	affine	endpoint_psi	D00	D01	D10	D11	det_D	sigma_max	sigma_min	anisotropy_log	polar_rotation	area_ratio_vs_F01	area_log_vs_F01	x1_official_relative
G68_F01_A0	F01	0.0	ZERO	0.0	0.65	0.4	0.0	0.39999999999978947	0.0	0.0	0.39999999999978947	0.15999999999983158	0.39999999999978947	0.39999999999978947	0.0	0.0	0.9999999999989472	-1.05282449425259e-12	nan
G68_F01_A0	F01	0.0	ZERO	0.0	0.7	0.45	0.0	0.45000000000000007	0.0	0.0	0.45000000000000007	0.20250000000000004	0.45000000000000007	0.45000000000000007	0.0	0.0	1.0000000000000002	2.2204460492503128e-16	nan
G68_F01_A0	F01	0.0	ZERO	0.0	0.75	0.49999999999999994	0.0	0.49999999999980305	0.0	0.0	0.49999999999980305	0.24999999999980305	0.49999999999980305	0.49999999999980305	0.0	0.0	0.9999999999992124	-7.875922136693962e-13	nan
G68_F01_A0	F01	0.0	ZERO	0.0	0.8	0.55	0.0	0.549999999999817	0.0	0.0	0.549999999999817	0.30249999999979865	0.549999999999817	0.549999999999817	0.0	0.0	0.9999999999993342	-6.65800747867928e-13	nan
G68_F01_A0	F01	0.0	ZERO	0.0	0.85	0.6	0.0	0.6000000000000002	0.0	0.0	0.6000000000000002	0.3600000000000002	0.6000000000000002	0.6000000000000002	0.0	0.0	1.0000000000000007	6.661338147750937e-16	nan
G68_F01_A0	F01	0.0	ZERO	0.0	0.9	0.65	0.0	0.6499999999998483	0.0	0.0	0.6499999999998483	0.42249999999980276	0.6499999999998483	0.6499999999998483	0.0	0.0	0.999999999999533	-4.669598041574499e-13	nan
G68_F01_A0	F01	0.0	ZERO	0.0	0.95	0.7	0.0	0.6999999999998622	0.0	0.0	0.6999999999998622	0.48999999999980703	0.6999999999998622	0.6999999999998622	0.0	0.0	0.9999999999996063	-3.93685084532158e-13	nan
G68_F01_A0	F01	0.0	ZERO	0.0	1.0	0.75	0.0	0.7500000000000007	0.0	0.0	0.7500000000000007	0.562500000000001	0.7500000000000007	0.7500000000000007	0.0	0.0	1.0000000000000018	1.7763568394002489e-15	0.0
G68_F01_AP	F01	0.25	ZERO	0.0	0.3	0.049613893835683216	0.0	0.04961389384178814	0.0	0.0	0.04961389384178814	0.0024615384621442227	0.04961389384178814	0.04961389384178814	0.0	0.0	1.0000000002460971	2.460971426340436e-10	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.35	0.09922778767136638	0.0	0.09922778767385336	0.0	0.0	0.09922778767385336	0.009846153846647322	0.09922778767385336	0.09922778767385336	0.0	0.0	1.0000000000501266	5.012656956056948e-11	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.4	0.14884168150704966	0.0	0.14884168150705013	0.0	0.0	0.14884168150705013	0.022153846153846142	0.14884168150705013	0.14884168150705013	0.0	0.0	1.0000000000000062	6.217248937900858e-15	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.45	0.19845557534273284	0.0	0.1984555753430354	0.0	0.0	0.1984555753430354	0.0393846153847352	0.1984555753430354	0.1984555753430354	0.0	0.0	1.0000000000030491	3.0491165148258815e-12	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.5	0.2480694691784161	0.0	0.24806946917841705	0.0	0.0	0.24806946917841705	0.0615384615384616	0.24806946917841705	0.24806946917841705	0.0	0.0	1.0000000000000075	7.549516567451036e-15	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.55	0.2976833630140993	0.0	0.29768336301410075	0.0	0.0	0.29768336301410075	0.0886153846153849	0.29768336301410075	0.29768336301410075	0.0	0.0	1.0000000000000098	9.76996261670133e-15	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.6	0.34729725684978247	0.0	0.3472972568495931	0.0	0.0	0.3472972568495931	0.12061538461525227	0.3472972568495931	0.3472972568495931	0.0	0.0	0.9999999999989098	-1.090239010182498e-12	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.65	0.39691115068546573	0.0	0.39691115068525906	0.0	0.0	0.39691115068525906	0.1575384615382964	0.39691115068525906	0.39691115068525906	0.0	0.0	0.9999999999989584	-1.0416112417038643e-12	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.7	0.44652504452114894	0.0	0.4465250445211514	0.0	0.0	0.4465250445211514	0.19938461538461622	0.4465250445211514	0.4465250445211514	0.0	0.0	1.0000000000000109	1.0880185641326474e-14	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.75	0.4961389383568321	0.0	0.49613893835663947	0.0	0.0	0.49613893835663947	0.24615384615365332	0.49613893835663947	0.49613893835663947	0.0	0.0	0.9999999999992235	-7.76489983423136e-13	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.8	0.5457528321925154	0.0	0.5457528321923374	0.0	0.0	0.5457528321923374	0.2978461538459576	0.5457528321923374	0.5457528321923374	0.0	0.0	0.9999999999993479	-6.521450046650296e-13	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.85	0.5953667260281986	0.0	0.5953667260282028	0.0	0.0	0.5953667260282028	0.35446153846154116	0.5953667260282028	0.5953667260282028	0.0	0.0	1.0000000000000142	1.4210854715201903e-14	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.9	0.6449806198638819	0.0	0.6449806198637357	0.0	0.0	0.6449806198637357	0.4159999999998087	0.6449806198637357	0.6449806198637357	0.0	0.0	0.9999999999995466	-4.534150832570167e-13	nan
G68_F01_AP	F01	0.25	ZERO	0.0	0.95	0.694594513699565	0.0	0.694594513699433	0.0	0.0	0.694594513699433	0.48246153846135187	0.694594513699433	0.694594513699433	0.0	0.0	0.99999999999962	-3.800293413292633e-13	nan
G68_F01_AP	F01	0.25	ZERO	0.0	1.0	0.7442084075352484	0.0	0.7442084075352539	0.0	0.0	0.7442084075352539	0.5538461538461585	0.7442084075352539	0.7442084075352539	0.0	0.0	1.0000000000000147	1.465494392505196e-14	0.0
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.3	0.05039545663817356	-0.0004318339231640512	0.050395456644326334	3.847626356598207e-26	4.631767389785235e-26	0.050395402104541256	0.0025396993018328012	0.050395456644326334	0.050395402104541256	1.0822367376948615e-06	9.190843179524384e-25	1.0000066000966628	6.600074882214484e-06	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.35	0.10079192476462104	-0.001487812872365594	0.10079192476711117	3.4207073056568313e-25	3.413851365673324e-25	0.10079148516899962	0.010158967790319207	0.10079192476711117	0.10079148516899962	4.361451288930547e-06	3.387028646948984e-24	1.000023391859543	2.3391585957640556e-05	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.4	0.1511901356403184	-0.0029448311424291516	0.15119013564017023	1.1628190267505554e-24	1.1631785795279652e-24	0.15118863955999387	0.02285823092232828	0.15119013564017023	0.15118863955999387	9.89540469813696e-06	7.693481949750407e-24	1.0000476028518572	4.760171887743411e-05	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.45	0.20159067862279217	-0.004680754670883811	0.20159067862345398	2.7834457273938613e-24	2.7810126052759564e-24	0.2015870995779119	0.04063808020564504	0.20159067862345398	0.2015870995779119	1.7754180590776477e-05	1.3795343238416982e-23	1.0000777550607904	7.775203802239099e-05	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.5	0.25199408562239833	-0.006624063868141751	0.2519940856221933	5.585517215512072e-24	5.279705729011942e-24	0.2519870244832474	0.06349923982331315	0.2519940856221933	0.2519870244832474	2.8021442886590054e-05	2.0951704941708978e-23	1.0001130272171777	0.00011302083008301354	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.55	0.30240087210168004	-0.00873099239613263	0.3024008721013804	9.590577589499559e-24	9.589127871003399e-24	0.30238853564795065	0.09144255689339963	0.3024008721013804	0.30238853564795065	4.079586472034448e-05	3.170998748901963e-23	1.0001529660215562	0.00015295432344728495	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.6	0.35281156039039696	-0.010974125213853539	0.352811560390683	1.5410546640465545e-23	1.5411504698211542e-23	0.3527917354870435	0.12446900269012096	0.352811560390683	0.3527917354870435	5.619277506368851e-05	4.3681971988519134e-23	1.0001973430456157	0.00019732357603828295	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.65	0.4032266953427148	-0.013336289327283373	0.4032266953422997	2.3303042617158066e-23	2.3302854113012016e-23	0.4031967180657192	0.16257968019850086	0.4032266953422997	0.4031967180657192	7.434624564689991e-05	5.779095080307169e-23	1.0002460793462487	0.00024604907369252466	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.7	0.4536468567593087	-0.015807096955812065	0.45364685675897554	3.3644741770441e-23	3.364449218483928e-23	0.4536035756196917	0.20577583629450544	0.45364685675897554	0.4536035756196917	9.541166974858115e-05	7.416449972828697e-23	1.000299204209406	0.0002991594567532033	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.75	0.5040726707811503	-0.018380910411605528	0.5040726707814323	4.684886601859484e-23	4.684910921625887e-23	0.5040124030182593	0.2540588780963816	0.5040726707814323	0.5040124030182593	0.00011956880388597686	9.294118076989104e-23	1.000356832504508	0.0003567688549309252	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.8	0.5545048215609915	-0.02105561470060901	0.5545048215605893	6.336936894177283e-23	6.33692953362241e-23	0.5544233011879607	0.30743039369426306	0.5545048215605893	0.5544233011879607	0.00014702553051577298	1.142808734428649e-22	1.000419153034023	0.0004190652139291734	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.85	0.6049440641433058	-0.023831875524396234	0.6049440641430355	8.370714721051187e-23	8.370706383081872e-23	0.6048363800525279	0.36589217789053785	0.6049440641430355	0.6048363800525279	0.0001780225350948052	1.3837157646864135e-22	1.0004864239194469	0.0004863056536821376	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.9	0.6553912393558067	-0.026712706580941124	0.6553912393560926	1.0842113587695736e-22	1.084212460339863e-22	0.6552517613940118	0.42944626399028396	0.6553912393560926	0.6552517613940118	0.00021283898441833282	1.654298066915081e-22	1.0005589730542936	0.0005588168870487414	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	0.95	0.7058472915902665	-0.02970324784829012	0.7058472915898133	1.3813931205338149e-22	1.381392437378849e-22	0.7056695818730014	0.49809496312237406	0.7058472915898133	0.7056695818730014	0.0002517996363938413	1.9570698277632738e-22	1.0006372027012063	0.0006369997737644176	nan
G68_F02_AM_P05	F02	-0.25	PERSISTENT	0.05	1.0	0.7563132905147649	-0.032810701080796326	0.7563132905147645	1.7357242139744678e-22	1.7357242064494493e-22	0.7560899964111318	0.5718409131109996	0.7563132905147645	0.7560899964111318	0.0002952838137624041	2.294980437628003e-22	1.0007215979442583	0.0007213377176401922	1.038144028873804e-16
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.3	0.05039835089617836	-0.0017222064277962483	0.050398350899768296	2.690907659302082e-24	2.711907152078312e-24	0.0503974789918838	0.002539949830696659	0.05039835089976828	0.050397478991883814	1.7300475335638065e-05	5.380944224686486e-23	1.0001052458368067	0.00010524029885218953	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.35	0.10081282570226267	-0.0059303366708504295	0.10081282570941086	2.17558880110936e-23	2.1760563024226617e-23	0.10080580300568186	0.010162517848909008	0.10081282570941086	0.10080580300568186	6.966324269334963e-05	2.1585113670903953e-22	1.0003728507519765	0.00037278126040762237	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.4	0.15125505681536192	-0.011731652003201505	0.15125505682310317	7.400168868138495e-23	7.39981292526702e-23	0.15123117206807274	0.022874479524580837	0.15125505682310317	0.15123117206807274	0.00015792292540152416	4.89227473162851e-22	1.0007584792004065	0.0007581917004237651	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.45	0.20173439765605067	-0.018637094644960314	0.2017343976609457	1.7691862484340834e-22	1.7691113183949682e-22	0.20167729359515849	0.040685247345309	0.2017343976609457	0.20167729359515849	0.00028310565809732855	8.769507525277407e-22	1.0012385088884581	0.00123774256898844	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.5	0.2522592694518137	-0.02635971179551789	0.2522592694510334	3.4881128496673523e-22	3.4890233719602056e-22	0.2521466756545182	0.06360633619511544	0.25225926945103333	0.25214667565451826	0.00044644120267699075	1.3831100754208233e-21	1.0017997950730635	0.0017981773826276594	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.55	0.30283781167346613	-0.034723215660180565	0.3028378116671696	6.090184201965886e-22	6.0901065991122745e-22	0.302641218514485	0.09165120433521232	0.3028378116671696	0.302641218514485	0.0006493805723847679	2.0110126161542654e-21	1.0024350474163826	0.002432087492485463	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.6	0.3534782490820481	-0.04361638711980299	0.353478249078448	9.780432602118635e-22	9.7804083752362e-22	0.35316251534845783	0.12483526756551337	0.353478249078448	0.35316251534845783	0.0008936188425447067	2.766905290703083e-21	1.003140542937162	0.003135621733001896	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.65	0.4041891353779727	-0.05296863485896833	0.4041891353845014	1.4778632334916902e-21	1.4778661500399067e-21	0.4037120199986758	0.16317601230759532	0.4041891353845014	0.4037120199986758	0.001181123304783592	3.6563727736868196e-21	1.0039149194705603	0.003907276115581405	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.7	0.4549795437249587	-0.06273614316796189	0.45497954372340377	2.1321636135831953e-21	2.132162817998389e-21	0.45429114960154005	0.20669317996328923	0.45497954372340377	0.45429114960154005	0.0015141679115822195	4.686282817353646e-21	1.0047585137104385	0.004747227772770209	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.75	0.5058592391398289	-0.07289368513719305	0.5058592391357968	2.9666540308318587e-21	2.9666518760149566e-21	0.5049013538166132	0.25540901468030563	0.5058592391357968	0.5049013538166132	0.0018953758439445448	5.864579801059175e-21	1.005672995303709	0.005656964465853799	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.8	0.5568388527196276	-0.08342964699273317	0.5568388527233649	4.009456508762816e-21	4.009456798389853e-21	0.5555441672700311	0.30934857673980126	0.5568388527233649	0.5555441672700311	0.0023277702278255495	7.20038980538187e-21	1.0066611743082434	0.006639086718595985	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.85	0.6079300717617487	-0.09434297007018409	0.6079300717568934	5.2915501876032465e-21	5.291545201826162e-21	0.606221254067427	0.3685401304857648	0.6079300717568934	0.606221254067427	0.0028148366375937493	8.704200446169424e-21	1.0077269192970206	0.007697219549700831	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.9	0.6591458577806554	-0.10564130122852566	0.6591458577803426	6.847310160409448e-21	6.847305698752692e-21	0.656934449766487	0.43301562139678845	0.6591458577803426	0.656934449766487	0.003360600538448649	1.0388149478494525e-20	1.0088751534022886	0.008836000715207631	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	0.95	0.7105007044670947	-0.11733995174343632	0.7105007044733685	8.715171119514907e-21	8.715177157019149e-21	0.7076858053848918	0.5028112632717687	0.7105007044733685	0.7076858053848918	0.003969721564127056	1.2266247031350856e-20	1.0101119128227583	0.010061129489780609	nan
G68_F02_AM_P20	F02	-0.25	PERSISTENT	0.2	1.0	0.762010950215268	-0.12946143790625805	0.7620109502152688	1.0938437256521141e-20	1.0938425554758552e-20	0.7584776361211119	0.5779682642176792	0.7620109502152688	0.7584776361211119	0.004647611939949943	1.4354682897494368e-20	1.0114444623809478	0.011379469920484856	0.0
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.3	0.050395285653584525	-0.00014940062303271957	0.050395286953502184	4.715008705627547e-27	8.863439735268695e-27	0.05039525580122041	0.0025396833771976477	0.050395286953502184	0.05039525580122041	6.181588255807672e-07	1.7587834639073796e-25	1.0000003297715712	3.297715167867976e-07	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.35	0.10079065756102416	-0.0004694838555096448	0.10079067506859109	4.989754191357236e-26	4.9419723767358794e-26	0.10079045785334599	0.010158738287511118	0.10079067506859106	0.10079045785334602	2.155114835358978e-06	4.903203965419141e-25	1.0000008001768717	8.001765515101168e-07	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.4	0.15118611345713015	-0.0008443264467842413	0.15118618850153365	1.53603694650105e-25	1.5360360793288102e-25	0.15118554790933664	0.022857166744928617	0.15118618850153365	0.15118554790933664	4.237116898680211e-06	1.015989684344234e-24	1.000001045090622	1.0450900759358978e-06	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.45	0.2015816143135218	-0.0012143914891399794	0.20158181508668624	3.3359637277590996e-25	3.3249845898457805e-25	0.2015804862450443	0.0406349603033328	0.20158181508668624	0.2015804862450443	6.5920927506185536e-06	1.6494466965762447e-24	1.0000009762148252	9.762143487016686e-07	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.5	0.25197711603077405	-0.0015482619568806945	0.2519775303113139	6.676646280950796e-25	5.159302067453749e-25	0.2519752572713336	0.06349210302678857	0.2519775303113139	0.2519752572713336	9.020844953642132e-06	2.0475246586787006e-24	1.0000006226719154	6.22671721502284e-07	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.55	0.3023725837642828	-0.0018298369987118875	0.3023733080489117	9.262236749044817e-25	9.262279232780283e-25	0.3023698675326889	0.09142857710017041	0.3023733080489117	0.3023698675326889	1.1378437531069486e-05	3.0631934057096148e-24	1.0000000620331118	6.203310983439933e-08	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.6	0.35276799758858063	-0.0020519729406645	0.35276912548582295	1.321570551829137e-24	1.3219968847345423e-24	0.3527643415651757	0.12444436827652917	0.35276912548582295	0.3527643415651757	1.356114449772988e-05	3.747484655619815e-24	0.9999993879363961	-6.120637912218659e-07	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.65	0.4031633531771465	-0.002213101987089857	0.4031649651348985	1.760048121067911e-24	1.7598269021287158e-24	0.4031587174494372	0.16253947026433277	0.4031649651348985	0.4031587174494372	1.5496718244492655e-05	4.365029341128091e-24	0.9999986940090816	-1.3059917712167648e-06	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.7	0.45355865937914425	-0.002315344479002408	0.4535608151941468	2.2178610113554712e-24	2.217863898960541e-24	0.45355304267848306	0.20571388777103847	0.4535608151941468	0.45355304267848306	1.7136802831251487e-05	4.889893096279015e-24	0.9999980655536638	-1.934448207270696e-06	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.75	0.5039539338670078	-0.00236342403972368	0.5039566689024482	2.670749625604823e-24	2.670852975466723e-24	0.5039473705733769	0.2539676381763067	0.5039566689024481	0.503947370573377	1.845082211630863e-05	5.2997671035557324e-24	0.9999975753192131	-2.424683726470913e-06	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.8	0.5543491977478932	-0.0023640417091208765	0.5543525232849136	3.093316155412753e-24	3.0932517095350425e-24	0.5543417573299673	0.30730075193806056	0.5543525232849136	0.5543417573299673	1.942096236066259e-05	5.5799361951226166e-24	0.9999972816166285	-2.7183870663246393e-06	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.85	0.6047444699446384	-0.002325529703573132	0.6047483775712661	3.459532682875011e-24	3.459535816511097e-24	0.6047362597347609	0.3657132719331124	0.6047483775712661	0.6047362597347609	2.003801641116511e-05	5.720620252682547e-24	0.9999972279421118	-2.7720617303935493e-06	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.9	0.6551397621755847	-0.0022576887063787193	0.6551442315588898	3.743115647298659e-24	3.743156849773527e-24	0.6551309335963761	0.4292052520614558	0.6551442315588898	0.6551309335963761	2.0297969262991095e-05	5.713485167787914e-24	0.9999974437822459	-2.5562210212651193e-06	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	0.95	0.7055350754729154	-0.0021717566755194723	0.7055400842126563	3.9163038701274705e-24	3.916275761292266e-24	0.7055258329515224	0.49777675559482165	0.7055400842126563	0.7055258329515224	2.0199284754936936e-05	5.550748779444067e-24	0.9999979465074627	-2.053494645764789e-06	nan
G68_F02_AM_T05	F02	-0.25	TAPERED	0.05	1.0	0.7559303993762727	-0.002080483058782374	0.7559359328644009	3.949207633804236e-24	3.949205085000054e-24	0.7559210101381738	0.5714278539706007	0.7559359328644006	0.755921010138174	1.974092363192407e-05	5.2242589792440235e-24	0.9999987444485602	-1.255552228021407e-06	3.744434215769758e-16
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.3	0.05039562415129651	-0.0005971261394714702	0.050395644838589056	4.256706908013407e-25	4.423020302905594e-25	0.05039514678572029	0.0025396959190017243	0.05039564483858904	0.0503951467857203	9.882904196333281e-06	8.776592336643325e-24	1.0000052681069262	5.268093049821792e-06	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.35	0.10079262727438365	-0.0018764235087401497	0.10079290709136554	3.1751483523453784e-24	3.1732465694350007e-24	0.10078943437699672	0.010158860094951918	0.10079290709136554	0.10078943437699672	3.4454549380396534e-05	3.148283605470923e-23	1.0000127905968255	1.2790515026476615e-05	nan
G68_F02_AM_T20	F02	-0.25	TAPERED	0.2	0.4	0.15119097330014974	-0.003374633786794448	0.1511921728468525	9.818261303500463e-24	9.818275762643539e-24	0.15118193133128988	0.022857524693161362	0.1511921728468525	0.15118193133128988	6.774069224192845e-05	6.493904795315557e-23	1.0000167053258047	1.6705186272265604e-05	nan
