path	git_blob	bytes	sha256
udt_complete_physical_comparison_map_audit_2026-07-27/AUDIT_REPORT.md	ad62ca1a6b85d04941719adc164db22f2ad4b457	5174	9be7ec15352a672eea3bd9e463264c72098359ce7b038fd2d7b781000310ea45
udt_complete_physical_comparison_map_audit_2026-07-27/AXIOM_LEDGER.tsv	e9ada5a9e446639406d19d14ffb2b8a0dc3c5bcb	1252	f96df43bc6acd9b5e8ff4b153fcacaa853ff0f0669858d42dfa9e0c3560a6c81
udt_general_screen_complete_cell_atlas_2026-07-28/AUDIT_REPORT.md	3f508e2d21328aef5a8e51cc7ca069ba3889992f	4171	21fc7594ff288bb8297f3a8be36e8cfac336e340b376802a649ae95b3c10f932
udt_general_screen_complete_cell_atlas_2026-07-28/EXACT_DERIVATION.md	b4f9a0300cc3053f53b69ad28f1122e416273113	7384	3d6cab420d4cb20dc0042c4ccce88a4d0b13d0c75572cc78a47daa04be87297f
udt_global_functional_dof_constraint_rank_audit_2026-07-26/AUDIT_REPORT.md	ab3f8e80b19d5a612ae0dca340dee65b51f1397e	5504	205aeed3d947529c16dfd5c056c14d763889269e38d06e2a31f518f801c65e82
udt_global_functional_dof_constraint_rank_audit_2026-07-26/LOCAL_PRESENTATION_RANK.tsv	f5fb6f470824f5cba2189113afd51a40d87247aa	2072	d0d72f3230396a4ee768b1aa9d946b457ac9ae10402f183817ada0de4cccd5ff
udt_temporal_soldering_atlas_2026-07-22/STATUS_LEDGER.tsv	3495985e3be90756575016171ef20b5aea511bbd	3657	3f2e80a40f7f093f1e839eea555f17e6680336636e5c92a0671fc6319f439ef5
udt_global_metric_assembly_atlas_2026-07-22/AUDIT_REPORT.md	41ae13b2d01794988ce8a716e57ce8494c894b6c	14055	7a596530a78a75aec03bac6f35db31ebe534e0115ca51dda64acffd0c781844a
udt_global_metric_assembly_atlas_2026-07-22/STATUS_LEDGER.tsv	2e406c21a1fc8e73d05578e7288b7ea76f6f1c0b	2339	56b2956a0dbbe01f0e45f56152a29ff7bb50949535bd00e4ebe698a20a14b64a
udt_global_local_relational_closure_audit_2026-07-25/AUDIT_REPORT.md	deefa2dd350e892a0fd80fa90b7835df792f1ad9	8153	61c0f3301d3b9f1105611efc23d81a8c58cb96f855745757dafaba29c8aba0cd
udt_global_local_relational_closure_audit_2026-07-25/STATUS_LEDGER.tsv	a77c5ef6e6a5cb77ced5c7a49cfc7dfdcddb59d4	3260	54f055a4800e0650e17f2a5ec842ed3a7b97fd13ef6b7a124d0c29a640c6e4dd
udt_native_stability_configuration_space_audit_2026-08-01/AUDIT_REPORT.md	05bcfcc5887b9827ad5a69fec9e20fba96cc7dbe	4423	657c68e73a374adb61da285f79135c39de4264c1ff31ca8b8bfabaee0bc10972
udt_native_stability_configuration_space_audit_2026-08-01/CONFIGURATION_OBJECT_LEDGER.tsv	8fb6ad1ce4c7da4b830596362b18e76d2aeb1a85	2141	35ba511cffd58bb148ebbcb6b7335580837ccf1ce901db0d4b33de528baf883e
udt_time_live_characteristic_flux_audit_2026-07-21/AUDIT_REPORT.md	ebdd13d6949e0b066cf116f951c418611c2785ad	8882	6949cfd631e13efe472713c887a586278f312d3798c0f60ea7218ff667761550
udt_xmax_observer_separation_audit_2026-07-24/AUDIT_REPORT.md	87f4b21eabcb60c9a94c0f704c6de1eb3577afbd	3613	0e7d4f0b8a9e70a2f45fac494ce737fa4d0deaf4824940953377fa39f345c3ee
native_hopfion_topology_audit_2026-07-19/AUDIT_REPORT.md	776220ebee57c9a55e82db8cf1dc832d951be0d6	10290	df0171eb83d75ad175727a8db541df8500b7826edf6059ae63a52f1a1ba15bea
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	8676	70cab9d5e10b03e0e3418129b67155e01d9f805c4397c69ef8795c4d2aaa5dfd
